*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Thu Mar  7 17:34:21 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |        74 |  1.06E+00 |  0.885887 |  0.885887 |      8.00 |      7.00 |  0.077340 |  0.521021 |  1.00E-02 |      0.11 | 
|         1 |       148 |  9.62E-01 |  0.885576 |  0.885887 |      8.00 |      7.00 |  0.108820 |  0.284515 |  1.00E-02 |      0.29 | 
|         1 |       222 |  8.26E-01 |  0.898571 |  0.898571 |      8.00 |      7.00 |  0.363997 |  0.338704 |  1.00E-02 |      0.48 | 
|         1 |       296 |  8.26E-01 |  0.886444 |  0.898571 |      8.00 |      7.00 |  0.088254 |  0.277823 |  9.99E-03 |      0.66 | 
|         1 |       370 |  8.04E-01 |  0.877292 |  0.898571 |      8.00 |      7.00 |  0.220346 |  0.363023 |  9.99E-03 |      0.84 | 
|         1 |       444 |  7.70E-01 |  0.896179 |  0.898571 |      8.00 |      7.00 |  0.545164 |  0.720959 |  9.98E-03 |      1.05 | 
|         1 |       518 |  7.40E-01 |  0.905784 |  0.905784 |      8.00 |      7.00 |  0.585723 |  0.339613 |  9.98E-03 |      1.23 | 
|         1 |       592 |  7.18E-01 |  0.903524 |  0.905784 |      8.00 |      7.00 |  0.577422 |  0.620852 |  9.97E-03 |      1.42 | 
|         1 |       666 |  6.91E-01 |  0.904228 |  0.905784 |      8.00 |      7.00 |  0.367510 |  0.255436 |  9.96E-03 |      1.60 | 
|         1 |       740 |  6.68E-01 |  0.902808 |  0.905784 |      8.00 |      7.00 |  0.374306 |  0.225131 |  9.96E-03 |      1.78 | 
|         1 |       814 |  6.58E-01 |  0.869447 |  0.905784 |      8.00 |      7.00 |  0.983667 |  1.030071 |  9.95E-03 |      1.96 | 
|         1 |       823 |  6.55E-01 |  0.878999 |  0.905784 |      8.00 |      7.00 |  0.274285 |  0.256311 |  9.94E-03 |      2.08 | 
|         2 |        74 |  4.14E-01 |  0.874099 |  0.905784 |      8.00 |      7.00 |  0.242436 |  0.183464 |  9.93E-03 |      2.17 | 
|         2 |       148 |  4.27E-01 |  0.852203 |  0.905784 |      8.00 |      7.00 |  0.390084 |  0.345536 |  9.92E-03 |      2.35 | 
|         2 |       222 |  4.03E-01 |  0.883817 |  0.905784 |      8.00 |      7.00 |  0.400142 |  0.460506 |  9.91E-03 |      2.54 | 
|         2 |       296 |  4.26E-01 |  0.904796 |  0.905784 |      8.00 |      7.00 |  2.489529 |  1.786521 |  9.90E-03 |      2.72 | 
|         2 |       370 |  4.06E-01 |  0.907052 |  0.907052 |      8.00 |      7.00 |  1.063828 |  1.315762 |  9.88E-03 |      2.91 | 
|         2 |       444 |  3.81E-01 |  0.898571 |  0.907052 |      8.00 |      7.00 |  0.626888 |  0.560693 |  9.87E-03 |      3.09 | 
|         2 |       518 |  3.77E-01 |  0.887275 |  0.907052 |      8.00 |      7.00 |  0.297310 |  0.250580 |  9.85E-03 |      3.27 | 
|         2 |       592 |  3.57E-01 |  0.902342 |  0.907052 |      8.00 |      7.00 |  1.415918 |  0.486957 |  9.84E-03 |      3.46 | 
|         2 |       666 |  3.48E-01 |  0.890075 |  0.907052 |      8.00 |      7.00 |  0.956282 |  0.315711 |  9.82E-03 |      3.64 | 
|         2 |       740 |  3.34E-01 |  0.885420 |  0.907052 |      8.00 |      7.00 |  0.399345 |  0.282740 |  9.80E-03 |      3.82 | 
|         2 |       814 |  3.22E-01 |  0.885524 |  0.907052 |      8.00 |      7.00 |  1.237416 |  1.228111 |  9.78E-03 |      4.00 | 
|         2 |       823 |  3.22E-01 |  0.872186 |  0.907052 |      8.00 |      7.00 |  1.822444 |  1.017582 |  9.78E-03 |      4.12 | 
|         3 |        74 |  5.01E-01 |  0.903645 |  0.907052 |      8.00 |      7.00 |  1.391469 |  1.311377 |  9.76E-03 |      4.21 | 
|         3 |       148 |  4.21E-01 |  0.875272 |  0.907052 |      8.00 |      7.00 |  1.622743 |  0.357367 |  9.74E-03 |      4.39 | 
|         3 |       222 |  3.91E-01 |  0.890792 |  0.907052 |      8.00 |      7.00 |  0.595418 |  0.239743 |  9.72E-03 |      4.57 | 
|         3 |       296 |  4.23E-01 |  0.897128 |  0.907052 |      8.00 |      7.00 |  0.440971 |  0.184718 |  9.69E-03 |      4.75 | 
|         3 |       370 |  4.04E-01 |  0.892896 |  0.907052 |      8.00 |      7.00 |  1.461009 |  0.447797 |  9.67E-03 |      4.94 | 
|         3 |       444 |  4.16E-01 |  0.872727 |  0.907052 |      8.00 |      7.00 |  0.825009 |  0.374853 |  9.65E-03 |      5.12 | 
|         3 |       518 |  4.49E-01 |  0.871496 |  0.907052 |      8.00 |      7.00 |  1.293557 |  0.495388 |  9.62E-03 |      5.30 | 
|         3 |       592 |  4.45E-01 |  0.867302 |  0.907052 |      8.00 |      7.00 |  8.335608 |  1.079738 |  9.60E-03 |      5.49 | 
|         3 |       666 |  4.41E-01 |  0.901645 |  0.907052 |      8.00 |      7.00 |  1.095076 |  0.348672 |  9.57E-03 |      5.67 | 
|         3 |       740 |  4.34E-01 |  0.903434 |  0.907052 |      8.00 |      7.00 |  2.032222 |  0.722338 |  9.54E-03 |      5.86 | 
|         3 |       814 |  4.29E-01 |  0.880516 |  0.907052 |      8.00 |      7.00 |  3.807016 |  0.699681 |  9.51E-03 |      6.04 | 
|         3 |       823 |  4.30E-01 |  0.807750 |  0.907052 |      8.00 |      7.00 |  9.551750 |  2.494513 |  9.51E-03 |      6.15 | 
|         4 |        74 |  3.69E-01 |  0.905887 |  0.907052 |      8.00 |      7.00 |  5.213254 |  2.294904 |  9.48E-03 |      6.24 | 
|         4 |       148 |  3.18E-01 |  0.892770 |  0.907052 |      8.00 |      7.00 |  0.983954 |  0.461935 |  9.45E-03 |      6.42 | 
|         4 |       222 |  4.25E-01 |  0.877268 |  0.907052 |      8.00 |      7.00 | 11.665680 |  2.091320 |  9.42E-03 |      6.60 | 
|         4 |       296 |  4.80E-01 |  0.860482 |  0.907052 |      8.00 |      7.00 |  0.528138 |  0.333405 |  9.39E-03 |      6.79 | 
|         4 |       370 |  5.03E-01 |  0.879831 |  0.907052 |      8.00 |      7.00 |  0.968662 |  0.555376 |  9.36E-03 |      6.97 | 
|         4 |       444 |  4.99E-01 |  0.905225 |  0.907052 |      8.00 |      7.00 |  0.662174 |  0.299207 |  9.32E-03 |      7.16 | 
|         4 |       518 |  5.35E-01 |  0.888177 |  0.907052 |      8.00 |      7.00 |  0.001618 |  0.183696 |  9.29E-03 |      7.34 | 
|         4 |       592 |  6.00E-01 |  0.885188 |  0.907052 |      8.00 |      7.00 |  0.001616 |  0.356262 |  9.25E-03 |      7.53 | 
|         4 |       666 |  6.37E-01 |  0.884874 |  0.907052 |      8.00 |      7.00 |  0.001614 |  0.369678 |  9.22E-03 |      7.71 | 
|         4 |       740 |  6.69E-01 |  0.884017 |  0.907052 |      8.00 |      7.00 |  0.001611 |  0.505374 |  9.18E-03 |      7.89 | 
|         4 |       814 |  6.99E-01 |  0.883837 |  0.907052 |      8.00 |      7.00 |  0.001609 |  0.472461 |  9.15E-03 |      8.08 | 
|         4 |       823 |  7.07E-01 |  0.884151 |  0.907052 |      8.00 |      7.00 |  0.001609 |  0.571657 |  9.14E-03 |      8.20 | 
|         5 |        74 |  1.04E+00 |  0.885968 |  0.907052 |      8.00 |      7.00 |  0.001607 |  0.316264 |  9.10E-03 |      8.28 | 
|         5 |       148 |  1.01E+00 |  0.885583 |  0.907052 |      8.00 |      7.00 |  0.001605 |  0.308384 |  9.06E-03 |      8.47 | 
|         5 |       222 |  9.97E-01 |  0.885502 |  0.907052 |      8.00 |      7.00 |  0.001602 |  0.336638 |  9.03E-03 |      8.66 | 
|         5 |       296 |  9.89E-01 |  0.883622 |  0.907052 |      8.00 |      7.00 |  0.001600 |  0.838788 |  8.99E-03 |      8.85 | 
|         5 |       370 |  1.02E+00 |  0.885502 |  0.907052 |      8.00 |      7.00 |  0.001598 |  0.306629 |  8.94E-03 |      9.04 | 
|         5 |       444 |  9.96E-01 |  0.885188 |  0.907052 |      8.00 |      7.00 |  0.001596 |  0.248979 |  8.90E-03 |      9.23 | 
|         5 |       518 |  1.01E+00 |  0.885653 |  0.907052 |      8.00 |      7.00 |  0.001594 |  0.593097 |  8.86E-03 |      9.41 | 
|         5 |       592 |  9.98E-01 |  0.885735 |  0.907052 |      8.00 |      7.00 |  0.001592 |  0.627806 |  8.82E-03 |      9.60 | 
|         5 |       666 |  9.95E-01 |  0.885816 |  0.907052 |      8.00 |      7.00 |  0.001590 |  0.245786 |  8.78E-03 |      9.79 | 
|         5 |       740 |  1.00E+00 |  0.886994 |  0.907052 |      8.00 |      7.00 |  0.001588 |  0.336390 |  8.73E-03 |      9.98 | 
|         5 |       814 |  1.00E+00 |  0.884874 |  0.907052 |      8.00 |      7.00 |  0.001586 |  0.520237 |  8.69E-03 |     10.16 | 
|         5 |       823 |  1.00E+00 |  0.885188 |  0.907052 |      8.00 |      7.00 |  0.001585 |  0.723841 |  8.68E-03 |     10.28 | 
|         6 |        74 |  1.07E+00 |  0.885653 |  0.907052 |      8.00 |      7.00 |  0.001583 |  0.367421 |  8.64E-03 |     10.37 | 
|         6 |       148 |  1.12E+00 |  0.883837 |  0.907052 |      8.00 |      7.00 |  0.001581 |  0.306707 |  8.59E-03 |     10.55 | 
|         6 |       222 |  1.08E+00 |  0.886283 |  0.907052 |      8.00 |      7.00 |  0.001579 |  0.260718 |  8.54E-03 |     10.74 | 
|         6 |       296 |  1.03E+00 |  0.886130 |  0.907052 |      8.00 |      7.00 |  0.001577 |  0.631128 |  8.50E-03 |     10.92 | 
|         6 |       370 |  1.03E+00 |  0.885502 |  0.907052 |      8.00 |      7.00 |  0.001575 |  0.378858 |  8.45E-03 |     11.10 | 
|         6 |       444 |  1.02E+00 |  0.885502 |  0.907052 |      8.00 |      7.00 |  0.001574 |  0.416149 |  8.40E-03 |     11.29 | 
|         6 |       518 |  1.01E+00 |  0.885887 |  0.907052 |      8.00 |      7.00 |  0.001572 |  0.326310 |  8.35E-03 |     11.47 | 
|         6 |       592 |  1.00E+00 |  0.885502 |  0.907052 |      8.00 |      7.00 |  0.001570 |  0.185050 |  8.30E-03 |     11.65 | 
|         6 |       666 |  1.00E+00 |  0.886517 |  0.907052 |      8.00 |      7.00 |  0.001568 |  0.161460 |  8.25E-03 |     11.84 | 
|         6 |       740 |  9.99E-01 |  0.885420 |  0.907052 |      8.00 |      7.00 |  0.001566 |  0.780921 |  8.20E-03 |     12.02 | 
|         6 |       814 |  1.00E+00 |  0.886517 |  0.907052 |      8.00 |      7.00 |  0.001564 |  0.461659 |  8.15E-03 |     12.20 | 
|         6 |       823 |  1.00E+00 |  0.886202 |  0.907052 |      8.00 |      7.00 |  0.001564 |  0.321124 |  8.15E-03 |     12.32 | 
|         7 |        74 |  1.21E+00 |  0.883144 |  0.907052 |      8.00 |      7.00 |  0.001562 |  0.497254 |  8.09E-03 |     12.41 | 
|         7 |       148 |  1.12E+00 |  0.885339 |  0.907052 |      8.00 |      7.00 |  0.001560 |  0.240615 |  8.04E-03 |     12.59 | 
|         7 |       222 |  1.06E+00 |  0.883209 |  0.907052 |      8.00 |      7.00 |  0.001558 |  1.352291 |  7.99E-03 |     12.77 | 
|         7 |       296 |  1.03E+00 |  0.885502 |  0.907052 |      8.00 |      7.00 |  0.001556 |  0.294059 |  7.94E-03 |     12.96 | 
|         7 |       370 |  1.04E+00 |  0.885502 |  0.907052 |      8.00 |      7.00 |  0.001554 |  0.334731 |  7.88E-03 |     13.14 | 
|         7 |       444 |  1.03E+00 |  0.884300 |  0.907052 |      8.00 |      7.00 |  0.001553 |  0.451129 |  7.83E-03 |     13.32 | 
|         7 |       518 |  1.01E+00 |  0.886049 |  0.907052 |      8.00 |      7.00 |  0.001551 |  0.253980 |  7.77E-03 |     13.51 | 
|         7 |       592 |  1.01E+00 |  0.885968 |  0.907052 |      8.00 |      7.00 |  0.001549 |  0.229566 |  7.72E-03 |     13.69 | 
|         7 |       666 |  1.00E+00 |  0.885420 |  0.907052 |      8.00 |      7.00 |  0.001547 |  0.321750 |  7.66E-03 |     13.88 | 
|         7 |       740 |  1.00E+00 |  0.886049 |  0.907052 |      8.00 |      7.00 |  0.001546 |  0.500451 |  7.61E-03 |     14.06 | 
|         7 |       814 |  1.00E+00 |  0.885735 |  0.907052 |      8.00 |      7.00 |  0.001544 |  0.266781 |  7.55E-03 |     14.24 | 
|         7 |       823 |  1.00E+00 |  0.885816 |  0.907052 |      8.00 |      7.00 |  0.001544 |  0.479037 |  7.54E-03 |     14.36 | 
|         8 |        74 |  9.98E-01 |  0.884861 |  0.907052 |      8.00 |      7.00 |  0.001542 |  0.172985 |  7.49E-03 |     14.45 | 
|         8 |       148 |  1.04E+00 |  0.885968 |  0.907052 |      8.00 |      7.00 |  0.001540 |  0.311384 |  7.43E-03 |     14.63 | 
|         8 |       222 |  1.04E+00 |  0.885502 |  0.907052 |      8.00 |      7.00 |  0.001538 |  0.680506 |  7.37E-03 |     14.81 | 
|         8 |       296 |  1.02E+00 |  0.885339 |  0.907052 |      8.00 |      7.00 |  0.001537 |  0.535641 |  7.31E-03 |     14.99 | 
|         8 |       370 |  1.03E+00 |  0.885106 |  0.907052 |      8.00 |      7.00 |  0.001535 |  0.235996 |  7.26E-03 |     15.18 | 
|         8 |       444 |  1.02E+00 |  0.884248 |  0.907052 |      8.00 |      7.00 |  0.001533 |  0.283793 |  7.20E-03 |     15.36 | 
|         8 |       518 |  1.02E+00 |  0.885653 |  0.907052 |      8.00 |      7.00 |  0.001532 |  0.391810 |  7.14E-03 |     15.54 | 
|         8 |       592 |  1.01E+00 |  0.885420 |  0.907052 |      8.00 |      7.00 |  0.001530 |  0.435261 |  7.08E-03 |     15.73 | 
|         8 |       666 |  1.01E+00 |  0.884874 |  0.907052 |      8.00 |      7.00 |  0.001529 |  0.345029 |  7.02E-03 |     15.91 | 
|         8 |       740 |  1.01E+00 |  0.885420 |  0.907052 |      8.00 |      7.00 |  0.001527 |  0.341831 |  6.96E-03 |     16.10 | 
|         8 |       814 |  1.00E+00 |  0.884874 |  0.907052 |      8.00 |      7.00 |  0.001526 |  0.323295 |  6.90E-03 |     16.28 | 
|         8 |       823 |  1.00E+00 |  0.884874 |  0.907052 |      8.00 |      7.00 |  0.001525 |  0.988494 |  6.89E-03 |     16.40 | 
|         9 |        74 |  1.00E+00 |  0.885653 |  0.907052 |      8.00 |      7.00 |  0.001524 |  0.473294 |  6.83E-03 |     16.48 | 
|         9 |       148 |  1.03E+00 |  0.885188 |  0.907052 |      8.00 |      7.00 |  0.001522 |  0.444665 |  6.77E-03 |     16.67 | 
|         9 |       222 |  1.02E+00 |  0.884479 |  0.907052 |      8.00 |      7.00 |  0.001521 |  0.371540 |  6.71E-03 |     16.85 | 
|         9 |       296 |  1.03E+00 |  0.885106 |  0.907052 |      8.00 |      7.00 |  0.001519 |  0.392018 |  6.65E-03 |     17.04 | 
|         9 |       370 |  1.01E+00 |  0.885339 |  0.907052 |      8.00 |      7.00 |  0.001518 |  0.181256 |  6.59E-03 |     17.22 | 
|         9 |       444 |  1.00E+00 |  0.885653 |  0.907052 |      8.00 |      7.00 |  0.001516 |  0.340387 |  6.52E-03 |     17.40 | 
|         9 |       518 |  1.01E+00 |  0.885897 |  0.907052 |      8.00 |      7.00 |  0.001515 |  0.362239 |  6.46E-03 |     17.59 | 
|         9 |       592 |  1.00E+00 |  0.885968 |  0.907052 |      8.00 |      7.00 |  0.001513 |  0.300902 |  6.40E-03 |     17.77 | 
|         9 |       666 |  1.00E+00 |  0.884561 |  0.907052 |      8.00 |      7.00 |  0.001512 |  0.415734 |  6.34E-03 |     17.95 | 
|         9 |       740 |  1.00E+00 |  0.884793 |  0.907052 |      8.00 |      7.00 |  0.001511 |  0.284371 |  6.27E-03 |     18.14 | 
|         9 |       814 |  1.00E+00 |  0.885968 |  0.907052 |      8.00 |      7.00 |  0.001509 |  0.336174 |  6.21E-03 |     18.32 | 
|         9 |       823 |  1.00E+00 |  0.885420 |  0.907052 |      8.00 |      7.00 |  0.001509 |  0.242793 |  6.20E-03 |     18.44 | 
|        10 |        74 |  9.77E-01 |  0.885968 |  0.907052 |      8.00 |      7.00 |  0.001508 |  0.381750 |  6.14E-03 |     18.52 | 
|        10 |       148 |  9.61E-01 |  0.886833 |  0.907052 |      8.00 |      7.00 |  0.001506 |  0.375791 |  6.08E-03 |     18.71 | 
|        10 |       222 |  9.80E-01 |  0.883475 |  0.907052 |      8.00 |      7.00 |  0.001505 |  0.255105 |  6.02E-03 |     18.89 | 
|        10 |       296 |  9.77E-01 |  0.885420 |  0.907052 |      8.00 |      7.00 |  0.001504 |  0.518349 |  5.95E-03 |     19.08 | 
|        10 |       370 |  9.55E-01 |  0.885897 |  0.907052 |      8.00 |      7.00 |  0.001502 |  0.520040 |  5.89E-03 |     19.26 | 
