*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Thu Mar  7 17:39:41 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |        74 |  9.92E-01 |  0.883935 |  0.883935 |      8.00 |      7.00 |  0.041749 |  0.255029 |  1.00E-02 |      0.10 | 
|         1 |       148 |  9.92E-01 |  0.885897 |  0.885897 |      8.00 |      7.00 |  0.086630 |  0.521157 |  1.00E-02 |      0.30 | 
|         1 |       222 |  9.16E-01 |  0.895251 |  0.895251 |      8.00 |      7.00 |  0.449938 |  0.299162 |  1.00E-02 |      0.50 | 
|         1 |       296 |  7.99E-01 |  0.897723 |  0.897723 |      8.00 |      7.00 |  0.939513 |  0.633060 |  9.99E-03 |      0.69 | 
|         1 |       370 |  7.61E-01 |  0.897575 |  0.897723 |      8.00 |      7.00 |  0.464260 |  0.559881 |  9.99E-03 |      0.88 | 
|         1 |       444 |  7.22E-01 |  0.897079 |  0.897723 |      8.00 |      7.00 |  0.917431 |  0.620639 |  9.98E-03 |      1.06 | 
|         1 |       518 |  6.78E-01 |  0.876229 |  0.897723 |      8.00 |      7.00 |  1.373968 |  0.867940 |  9.98E-03 |      1.25 | 
|         1 |       592 |  6.60E-01 |  0.904642 |  0.904642 |      8.00 |      7.00 |  0.493351 |  0.245550 |  9.97E-03 |      1.44 | 
|         1 |       666 |  6.41E-01 |  0.887478 |  0.904642 |      8.00 |      7.00 |  0.678839 |  0.339722 |  9.96E-03 |      1.62 | 
|         1 |       740 |  6.33E-01 |  0.860208 |  0.904642 |      8.00 |      7.00 |  0.111429 |  0.155141 |  9.96E-03 |      1.81 | 
|         1 |       814 |  6.12E-01 |  0.870389 |  0.904642 |      8.00 |      7.00 |  0.534431 |  0.313613 |  9.95E-03 |      2.00 | 
|         1 |       823 |  6.10E-01 |  0.856143 |  0.904642 |      8.00 |      7.00 |  0.186162 |  0.243824 |  9.94E-03 |      2.12 | 
|         2 |        74 |  4.11E-01 |  0.882233 |  0.904642 |      8.00 |      7.00 |  0.865499 |  0.246764 |  9.93E-03 |      2.20 | 
|         2 |       148 |  4.33E-01 |  0.900581 |  0.904642 |      8.00 |      7.00 |  0.160026 |  0.343003 |  9.92E-03 |      2.39 | 
|         2 |       222 |  4.46E-01 |  0.888285 |  0.904642 |      8.00 |      7.00 |  0.546313 |  0.619430 |  9.91E-03 |      2.58 | 
|         2 |       296 |  4.40E-01 |  0.875765 |  0.904642 |      8.00 |      7.00 |  1.487564 |  1.554602 |  9.90E-03 |      2.77 | 
|         2 |       370 |  4.33E-01 |  0.887324 |  0.904642 |      8.00 |      7.00 |  0.798466 |  1.029401 |  9.88E-03 |      2.95 | 
|         2 |       444 |  4.44E-01 |  0.887602 |  0.904642 |      8.00 |      7.00 |  3.413347 |  3.966256 |  9.87E-03 |      3.14 | 
|         2 |       518 |  4.39E-01 |  0.868937 |  0.904642 |      8.00 |      7.00 |  1.096103 |  0.903200 |  9.85E-03 |      3.33 | 
|         2 |       592 |  4.42E-01 |  0.866382 |  0.904642 |      8.00 |      7.00 |  0.363044 |  0.376594 |  9.84E-03 |      3.51 | 
|         2 |       666 |  4.37E-01 |  0.888501 |  0.904642 |      8.00 |      7.00 |  0.658834 |  0.530535 |  9.82E-03 |      3.70 | 
|         2 |       740 |  4.30E-01 |  0.882574 |  0.904642 |      8.00 |      7.00 |  1.289474 |  1.701018 |  9.80E-03 |      3.91 | 
|         2 |       814 |  4.32E-01 |  0.869198 |  0.904642 |      8.00 |      7.00 |  1.624927 |  0.378492 |  9.78E-03 |      4.11 | 
|         2 |       823 |  4.32E-01 |  0.880861 |  0.904642 |      8.00 |      7.00 |  2.594839 |  2.772364 |  9.78E-03 |      4.23 | 
|         3 |        74 |  4.15E-01 |  0.901583 |  0.904642 |      8.00 |      7.00 |  1.115461 |  0.337670 |  9.76E-03 |      4.32 | 
