*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Thu Mar  7 17:37:22 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |        74 |  1.00E+00 |  0.885653 |  0.885653 |      8.00 |      7.00 |  0.097111 |  0.530373 |  1.00E-02 |      0.09 | 
|         1 |       148 |  1.00E+00 |  0.881759 |  0.885653 |      8.00 |      7.00 |  0.365050 |  0.400696 |  1.00E-02 |      0.27 | 
|         1 |       222 |  8.55E-01 |  0.908763 |  0.908763 |      8.00 |      7.00 |  0.519775 |  0.226303 |  1.00E-02 |      0.46 | 
|         1 |       296 |  7.68E-01 |  0.909418 |  0.909418 |      8.00 |      7.00 |  0.599681 |  0.386101 |  9.99E-03 |      0.64 | 
|         1 |       370 |  6.95E-01 |  0.912690 |  0.912690 |      8.00 |      7.00 |  0.574173 |  0.460584 |  9.99E-03 |      0.83 | 
|         1 |       444 |  6.40E-01 |  0.882001 |  0.912690 |      8.00 |      7.00 |  0.563202 |  0.307482 |  9.98E-03 |      1.02 | 
|         1 |       518 |  5.82E-01 |  0.877157 |  0.912690 |      8.00 |      7.00 |  0.243667 |  0.157465 |  9.98E-03 |      1.20 | 
|         1 |       592 |  5.26E-01 |  0.869939 |  0.912690 |      8.00 |      7.00 |  0.253351 |  0.320037 |  9.97E-03 |      1.38 | 
|         1 |       666 |  4.85E-01 |  0.873523 |  0.912690 |      8.00 |      7.00 |  0.140065 |  0.149630 |  9.96E-03 |      1.57 | 
|         1 |       740 |  4.50E-01 |  0.855725 |  0.912690 |      8.00 |      7.00 |  0.915002 |  0.209207 |  9.96E-03 |      1.75 | 
|         1 |       814 |  4.22E-01 |  0.852639 |  0.912690 |      8.00 |      7.00 |  0.245721 |  0.144811 |  9.95E-03 |      1.94 | 
|         1 |       823 |  4.21E-01 |  0.886010 |  0.912690 |      8.00 |      7.00 |  0.941308 |  0.468799 |  9.94E-03 |      2.06 | 
|         2 |        74 |  1.66E-01 |  0.887403 |  0.912690 |      8.00 |      7.00 |  0.259789 |  0.160576 |  9.93E-03 |      2.14 | 
|         2 |       148 |  1.61E-01 |  0.849570 |  0.912690 |      8.00 |      7.00 |  0.162999 |  0.191571 |  9.92E-03 |      2.33 | 
|         2 |       222 |  1.76E-01 |  0.874777 |  0.912690 |      8.00 |      7.00 |  0.357063 |  0.204589 |  9.91E-03 |      2.51 | 
|         2 |       296 |  1.80E-01 |  0.849911 |  0.912690 |      8.00 |      7.00 |  0.153166 |  0.207930 |  9.90E-03 |      2.71 | 
|         2 |       370 |  1.98E-01 |  0.841407 |  0.912690 |      8.00 |      7.00 |  0.986573 |  0.621043 |  9.88E-03 |      2.90 | 
|         2 |       444 |  2.30E-01 |  0.874555 |  0.912690 |      8.00 |      7.00 |  0.287778 |  0.299901 |  9.87E-03 |      3.08 | 
|         2 |       518 |  2.37E-01 |  0.884672 |  0.912690 |      8.00 |      7.00 |  0.278933 |  0.300931 |  9.85E-03 |      3.26 | 
