*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Sat Feb 17 12:44:58 2024 
|         7 |        74 |  7.51E-03 |  0.910483 |  0.949831 |     14.08 |     12.09 |  0.043415 |  0.026202 |  8.04E-03 |     22.75 | 
|         7 |       111 |  7.53E-03 |  0.910953 |  0.949831 |     14.13 |     12.09 |  0.054682 |  0.029305 |  7.99E-03 |     23.12 | 
|         7 |       148 |  7.55E-03 |  0.924920 |  0.949831 |     14.15 |     12.11 |  0.097024 |  0.083554 |  7.93E-03 |     23.48 | 
|         7 |       185 |  7.67E-03 |  0.906449 |  0.949831 |     14.16 |     12.12 |  0.079984 |  0.028420 |  7.88E-03 |     23.85 | 
|         7 |       222 |  7.64E-03 |  0.918573 |  0.949831 |     14.14 |     12.13 |  0.064418 |  0.049508 |  7.82E-03 |     24.21 | 
|         7 |       259 |  7.64E-03 |  0.920321 |  0.949831 |     14.15 |     12.15 |  0.071608 |  0.040528 |  7.77E-03 |     24.57 | 
|         7 |       296 |  7.68E-03 |  0.920065 |  0.949831 |     14.15 |     12.15 |  0.040883 |  0.014175 |  7.71E-03 |     24.93 | 
|         7 |       333 |  7.58E-03 |  0.920064 |  0.949831 |     14.15 |     12.16 |  0.066007 |  0.059068 |  7.66E-03 |     25.30 | 
|         7 |       370 |  7.90E-03 |  0.919664 |  0.949831 |     14.14 |     12.17 |  0.064517 |  0.028369 |  7.60E-03 |     25.67 | 
|         7 |       407 |  7.83E-03 |  0.920255 |  0.949831 |     14.14 |     12.16 |  0.058445 |  0.049271 |  7.54E-03 |     26.03 | 
|         8 |        37 |  1.19E-02 |  0.920434 |  0.949831 |     14.11 |     12.30 |  0.037470 |  0.027771 |  7.49E-03 |     26.16 | 
|         8 |        74 |  9.18E-03 |  0.930134 |  0.949831 |     14.11 |     12.23 |  0.092555 |  0.059463 |  7.43E-03 |     26.52 | 
|         8 |       111 |  9.05E-03 |  0.916273 |  0.949831 |     14.14 |     12.24 |  0.057227 |  0.034310 |  7.37E-03 |     26.88 | 
|         8 |       148 |  8.32E-03 |  0.918059 |  0.949831 |     14.15 |     12.24 |  0.046401 |  0.015837 |  7.31E-03 |     27.24 | 
|         8 |       185 |  8.04E-03 |  0.927303 |  0.949831 |     14.15 |     12.26 |  0.049810 |  0.046260 |  7.25E-03 |     27.61 | 
|         8 |       222 |  7.76E-03 |  0.921262 |  0.949831 |     14.16 |     12.24 |  0.075913 |  0.031082 |  7.19E-03 |     27.97 | 
|         8 |       259 |  7.59E-03 |  0.916845 |  0.949831 |     14.19 |     12.26 |  0.065778 |  0.053925 |  7.13E-03 |     28.33 | 
|         8 |       296 |  7.35E-03 |  0.925206 |  0.949831 |     14.23 |     12.28 |  0.081508 |  0.066339 |  7.07E-03 |     28.70 | 
|         8 |       333 |  7.30E-03 |  0.918488 |  0.949831 |     14.25 |     12.28 |  0.080299 |  0.062980 |  7.01E-03 |     29.07 | 
|         8 |       370 |  7.13E-03 |  0.924054 |  0.949831 |     14.25 |     12.27 |  0.040863 |  0.034608 |  6.95E-03 |     29.45 | 
|         8 |       407 |  7.01E-03 |  0.915828 |  0.949831 |     14.27 |     12.27 |  0.028552 |  0.028136 |  6.89E-03 |     29.82 | 
|         9 |        37 |  6.24E-03 |  0.921093 |  0.949831 |     14.32 |     12.51 |  0.069460 |  0.047861 |  6.83E-03 |     29.95 | 
|         9 |        74 |  6.51E-03 |  0.927416 |  0.949831 |     14.38 |     12.49 |  0.044873 |  0.037330 |  6.77E-03 |     30.32 | 
|         9 |       111 |  6.21E-03 |  0.916576 |  0.949831 |     14.41 |     12.48 |  0.053837 |  0.032606 |  6.71E-03 |     30.69 | 
|         9 |       148 |  6.08E-03 |  0.921714 |  0.949831 |     14.47 |     12.43 |  0.048938 |  0.030413 |  6.64E-03 |     31.06 | 
|         9 |       185 |  5.88E-03 |  0.921691 |  0.949831 |     14.48 |     12.39 |  0.105280 |  0.051065 |  6.58E-03 |     31.43 | 
|         9 |       222 |  5.84E-03 |  0.920673 |  0.949831 |     14.51 |     12.38 |  0.069547 |  0.034946 |  6.52E-03 |     31.80 | 
|         9 |       259 |  5.80E-03 |  0.928012 |  0.949831 |     14.50 |     12.39 |  0.021757 |  0.018944 |  6.46E-03 |     32.17 | 
|         9 |       296 |  5.73E-03 |  0.902799 |  0.949831 |     14.49 |     12.40 |  0.052125 |  0.043272 |  6.39E-03 |     32.54 | 
|         9 |       333 |  5.69E-03 |  0.906894 |  0.949831 |     14.50 |     12.39 |  0.122514 |  0.040763 |  6.33E-03 |     32.91 | 
|         9 |       370 |  5.66E-03 |  0.913772 |  0.949831 |     14.52 |     12.41 |  0.036290 |  0.024874 |  6.27E-03 |     33.29 | 
|         9 |       407 |  5.56E-03 |  0.918843 |  0.949831 |     14.53 |     12.42 |  0.030427 |  0.020536 |  6.20E-03 |     33.66 | 
|        10 |        37 |  4.88E-03 |  0.922632 |  0.949831 |     14.57 |     12.32 |  0.054149 |  0.018829 |  6.14E-03 |     33.80 | 
|        10 |        74 |  5.09E-03 |  0.916035 |  0.949831 |     14.58 |     12.30 |  0.071348 |  0.054952 |  6.08E-03 |     34.17 | 
|        10 |       111 |  5.13E-03 |  0.910865 |  0.949831 |     14.62 |     12.31 |  0.028771 |  0.020257 |  6.01E-03 |     34.55 | 
|        10 |       148 |  5.06E-03 |  0.903409 |  0.949831 |     14.66 |     12.40 |  0.074797 |  0.052443 |  5.95E-03 |     34.94 | 
|        10 |       185 |  4.97E-03 |  0.919919 |  0.949831 |     14.69 |     12.42 |  0.076829 |  0.049569 |  5.89E-03 |     35.33 | 
|        10 |       222 |  4.85E-03 |  0.920556 |  0.949831 |     14.70 |     12.42 |  0.045185 |  0.023762 |  5.82E-03 |     35.71 | 
|        10 |       259 |  4.83E-03 |  0.931319 |  0.949831 |     14.71 |     12.46 |  0.036290 |  0.015179 |  5.76E-03 |     36.10 | 
|        10 |       296 |  4.80E-03 |  0.912947 |  0.949831 |     14.72 |     12.48 |  0.024737 |  0.022523 |  5.69E-03 |     36.48 | 
|        10 |       333 |  4.73E-03 |  0.926685 |  0.949831 |     14.72 |     12.47 |  0.051787 |  0.030318 |  5.63E-03 |     36.85 | 
|        10 |       370 |  4.76E-03 |  0.923235 |  0.949831 |     14.73 |     12.48 |  0.041750 |  0.031094 |  5.57E-03 |     37.23 | 
|        10 |       407 |  4.74E-03 |  0.913733 |  0.949831 |     14.73 |     12.48 |  0.039812 |  0.028937 |  5.50E-03 |     37.60 | 
|        11 |        37 |  5.74E-03 |  0.908781 |  0.949831 |     14.73 |     12.57 |  0.086076 |  0.029319 |  5.44E-03 |     37.75 | 
|        11 |        74 |  4.96E-03 |  0.922694 |  0.949831 |     14.77 |     12.49 |  0.040647 |  0.037021 |  5.37E-03 |     38.12 | 
|        11 |       111 |  4.73E-03 |  0.906592 |  0.949831 |     14.73 |     12.48 |  0.209291 |  0.101070 |  5.31E-03 |     38.48 | 
|        11 |       148 |  4.58E-03 |  0.910009 |  0.949831 |     14.72 |     12.45 |  0.037421 |  0.019051 |  5.24E-03 |     38.85 | 
|        11 |       185 |  4.44E-03 |  0.913392 |  0.949831 |     14.74 |     12.44 |  0.029807 |  0.025571 |  5.18E-03 |     39.22 | 
|        11 |       222 |  4.46E-03 |  0.914613 |  0.949831 |     14.76 |     12.43 |  0.042933 |  0.033776 |  5.12E-03 |     39.59 | 
|        11 |       259 |  4.46E-03 |  0.914994 |  0.949831 |     14.77 |     12.44 |  0.049222 |  0.028460 |  5.05E-03 |     39.96 | 
|        11 |       296 |  4.46E-03 |  0.906165 |  0.949831 |     14.79 |     12.44 |  0.031283 |  0.021470 |  4.99E-03 |     40.33 | 
|        11 |       333 |  4.45E-03 |  0.902059 |  0.949831 |     14.81 |     12.45 |  0.060892 |  0.046440 |  4.92E-03 |     40.70 | 
|        11 |       370 |  4.42E-03 |  0.914453 |  0.949831 |     14.82 |     12.47 |  0.029516 |  0.013947 |  4.86E-03 |     41.07 | 
|        11 |       407 |  4.40E-03 |  0.918220 |  0.949831 |     14.83 |     12.48 |  0.061552 |  0.055344 |  4.80E-03 |     41.45 | 
|        12 |        37 |  4.43E-03 |  0.906792 |  0.949831 |     14.92 |     12.38 |  0.042841 |  0.039820 |  4.73E-03 |     41.59 | 
|        12 |        74 |  4.32E-03 |  0.899255 |  0.949831 |     14.92 |     12.42 |  0.036668 |  0.011251 |  4.67E-03 |     41.96 | 
|        12 |       111 |  4.15E-03 |  0.901540 |  0.949831 |     14.92 |     12.49 |  0.060744 |  0.052253 |  4.61E-03 |     42.33 | 
|        12 |       148 |  4.11E-03 |  0.921460 |  0.949831 |     14.94 |     12.52 |  0.032125 |  0.020006 |  4.54E-03 |     42.70 | 
|        12 |       185 |  4.30E-03 |  0.907665 |  0.949831 |     14.94 |     12.55 |  0.175124 |  0.037461 |  4.48E-03 |     43.08 | 
|        12 |       222 |  4.33E-03 |  0.912037 |  0.949831 |     14.93 |     12.57 |  0.020146 |  0.019878 |  4.42E-03 |     43.44 | 
|        12 |       259 |  4.24E-03 |  0.913130 |  0.949831 |     14.93 |     12.57 |  0.054834 |  0.017056 |  4.36E-03 |     43.83 | 
|        12 |       296 |  4.15E-03 |  0.896588 |  0.949831 |     14.93 |     12.56 |  0.021702 |  0.019730 |  4.29E-03 |     44.20 | 
|        12 |       333 |  4.11E-03 |  0.909167 |  0.949831 |     14.93 |     12.56 |  0.060318 |  0.035954 |  4.23E-03 |     44.58 | 
|        12 |       370 |  4.06E-03 |  0.892451 |  0.949831 |     14.94 |     12.56 |  0.026653 |  0.020071 |  4.17E-03 |     44.95 | 
|        12 |       407 |  4.04E-03 |  0.915186 |  0.949831 |     14.94 |     12.56 |  0.034151 |  0.023906 |  4.11E-03 |     45.33 | 
|        13 |        37 |  3.52E-03 |  0.894888 |  0.949831 |     14.89 |     12.57 |  0.028435 |  0.025751 |  4.05E-03 |     45.46 | 
|        13 |        74 |  3.86E-03 |  0.913396 |  0.949831 |     14.96 |     12.59 |  0.022042 |  0.010335 |  3.99E-03 |     45.83 | 
|        13 |       111 |  3.74E-03 |  0.923336 |  0.949831 |     14.96 |     12.59 |  0.020492 |  0.013878 |  3.93E-03 |     46.20 | 
|        13 |       148 |  3.81E-03 |  0.897744 |  0.949831 |     14.97 |     12.59 |  0.050753 |  0.038388 |  3.87E-03 |     46.57 | 
|        13 |       185 |  3.76E-03 |  0.892207 |  0.949831 |     14.97 |     12.62 |  0.030354 |  0.018405 |  3.81E-03 |     46.95 | 
|        13 |       222 |  3.77E-03 |  0.898840 |  0.949831 |     14.98 |     12.62 |  0.034563 |  0.030237 |  3.75E-03 |     47.32 | 
|        13 |       259 |  3.74E-03 |  0.893523 |  0.949831 |     14.98 |     12.64 |  0.027410 |  0.022248 |  3.69E-03 |     47.70 | 
|        13 |       296 |  3.71E-03 |  0.898997 |  0.949831 |     14.98 |     12.65 |  0.045179 |  0.023297 |  3.63E-03 |     48.08 | 
|        13 |       333 |  3.66E-03 |  0.911976 |  0.949831 |     14.99 |     12.66 |  0.134848 |  0.031773 |  3.57E-03 |     48.46 | 
|        13 |       370 |  3.71E-03 |  0.887774 |  0.949831 |     14.99 |     12.66 |  0.042359 |  0.025553 |  3.52E-03 |     48.84 | 
|        13 |       407 |  3.67E-03 |  0.901094 |  0.949831 |     14.99 |     12.66 |  0.087005 |  0.040900 |  3.46E-03 |     49.22 | 
|        14 |        37 |  3.44E-03 |  0.890379 |  0.949831 |     15.03 |     12.73 |  0.031858 |  0.019285 |  3.40E-03 |     49.37 | 
|        14 |        74 |  3.43E-03 |  0.908063 |  0.949831 |     15.01 |     12.78 |  0.032601 |  0.019089 |  3.34E-03 |     49.75 | 
|        14 |       111 |  3.45E-03 |  0.901826 |  0.949831 |     15.01 |     12.76 |  0.081227 |  0.031339 |  3.29E-03 |     50.13 | 
|        14 |       148 |  3.41E-03 |  0.903664 |  0.949831 |     15.01 |     12.75 |  0.042490 |  0.022627 |  3.23E-03 |     50.51 | 
|        14 |       185 |  3.41E-03 |  0.899871 |  0.949831 |     15.01 |     12.75 |  0.046180 |  0.034519 |  3.18E-03 |     50.90 | 
|        14 |       222 |  3.43E-03 |  0.902081 |  0.949831 |     15.01 |     12.76 |  0.024564 |  0.019518 |  3.12E-03 |     51.28 | 
|        14 |       259 |  3.44E-03 |  0.897460 |  0.949831 |     15.03 |     12.75 |  0.025802 |  0.018904 |  3.07E-03 |     51.67 | 
|        14 |       296 |  3.42E-03 |  0.909948 |  0.949831 |     15.03 |     12.75 |  0.042099 |  0.035527 |  3.01E-03 |     52.05 | 
|        14 |       333 |  3.44E-03 |  0.891516 |  0.949831 |     15.03 |     12.76 |  0.054949 |  0.022281 |  2.96E-03 |     52.43 | 
|        14 |       370 |  3.43E-03 |  0.905446 |  0.949831 |     15.04 |     12.75 |  0.031507 |  0.026001 |  2.91E-03 |     52.81 | 
|        14 |       407 |  3.43E-03 |  0.920849 |  0.949831 |     15.04 |     12.76 |  0.036827 |  0.035563 |  2.86E-03 |     53.18 | 
|        15 |        37 |  3.47E-03 |  0.903913 |  0.949831 |     15.00 |     12.78 |  0.028945 |  0.019870 |  2.80E-03 |     53.32 | 
|        15 |        74 |  3.30E-03 |  0.920018 |  0.949831 |     15.01 |     12.68 |  0.033271 |  0.020423 |  2.75E-03 |     53.70 | 
|        15 |       111 |  3.29E-03 |  0.890042 |  0.949831 |     15.03 |     12.72 |  0.028683 |  0.020170 |  2.70E-03 |     54.09 | 
|        15 |       148 |  3.29E-03 |  0.888180 |  0.949831 |     15.05 |     12.72 |  0.044511 |  0.032541 |  2.65E-03 |     54.49 | 
|        15 |       185 |  3.31E-03 |  0.882314 |  0.949831 |     15.04 |     12.76 |  0.092031 |  0.034487 |  2.60E-03 |     54.87 | 
|        15 |       222 |  3.30E-03 |  0.895901 |  0.949831 |     15.05 |     12.76 |  0.016465 |  0.011352 |  2.55E-03 |     55.25 | 
|        15 |       259 |  3.32E-03 |  0.889858 |  0.949831 |     15.05 |     12.76 |  0.046194 |  0.021370 |  2.51E-03 |     55.63 | 
|        15 |       296 |  3.29E-03 |  0.883454 |  0.949831 |     15.04 |     12.75 |  0.020150 |  0.015157 |  2.46E-03 |     56.02 | 
|        15 |       333 |  3.25E-03 |  0.890574 |  0.949831 |     15.05 |     12.76 |  0.031921 |  0.025594 |  2.41E-03 |     56.39 | 
|        15 |       370 |  3.24E-03 |  0.893157 |  0.949831 |     15.05 |     12.76 |  0.034480 |  0.015292 |  2.36E-03 |     56.78 | 
|        15 |       407 |  3.23E-03 |  0.909266 |  0.949831 |     15.05 |     12.76 |  0.060560 |  0.018794 |  2.32E-03 |     57.16 | 
|        16 |        37 |  2.96E-03 |  0.893284 |  0.949831 |     15.05 |     12.86 |  0.065696 |  0.034629 |  2.27E-03 |     57.30 | 
|        16 |        74 |  3.03E-03 |  0.899768 |  0.949831 |     15.04 |     12.86 |  0.027486 |  0.024515 |  2.23E-03 |     57.69 | 
|        16 |       111 |  3.06E-03 |  0.897806 |  0.949831 |     15.05 |     12.88 |  0.040802 |  0.024072 |  2.19E-03 |     58.08 | 
|        16 |       148 |  3.09E-03 |  0.899325 |  0.949831 |     15.03 |     12.84 |  0.043602 |  0.031647 |  2.14E-03 |     58.46 | 
|        16 |       185 |  3.11E-03 |  0.889539 |  0.949831 |     15.04 |     12.83 |  0.037263 |  0.022539 |  2.10E-03 |     58.85 | 
|        16 |       222 |  3.16E-03 |  0.899485 |  0.949831 |     15.05 |     12.82 |  0.054465 |  0.019521 |  2.06E-03 |     59.23 | 
|        16 |       259 |  3.10E-03 |  0.893931 |  0.949831 |     15.05 |     12.81 |  0.024872 |  0.017548 |  2.02E-03 |     59.62 | 
|        16 |       296 |  3.08E-03 |  0.898486 |  0.949831 |     15.06 |     12.81 |  0.060534 |  0.019235 |  1.98E-03 |     60.01 | 
|        16 |       333 |  3.07E-03 |  0.890443 |  0.949831 |     15.07 |     12.81 |  0.022934 |  0.014677 |  1.94E-03 |     60.40 | 
|        16 |       370 |  3.06E-03 |  0.893963 |  0.949831 |     15.07 |     12.81 |  0.024423 |  0.017939 |  1.90E-03 |     60.80 | 
|        16 |       407 |  3.04E-03 |  0.889764 |  0.949831 |     15.07 |     12.80 |  0.038178 |  0.017864 |  1.86E-03 |     61.19 | 
|        17 |        37 |  2.93E-03 |  0.907868 |  0.949831 |     15.08 |     12.81 |  0.021134 |  0.018925 |  1.82E-03 |     61.34 | 
|        17 |        74 |  2.88E-03 |  0.898598 |  0.949831 |     15.08 |     12.84 |  0.026391 |  0.013970 |  1.79E-03 |     61.74 | 
|        17 |       111 |  2.88E-03 |  0.896388 |  0.949831 |     15.08 |     12.87 |  0.046196 |  0.025851 |  1.75E-03 |     62.14 | 
|        17 |       148 |  2.87E-03 |  0.889970 |  0.949831 |     15.09 |     12.89 |  0.046972 |  0.034659 |  1.72E-03 |     62.53 | 
|        17 |       185 |  2.92E-03 |  0.898052 |  0.949831 |     15.09 |     12.89 |  0.123090 |  0.026046 |  1.68E-03 |     62.93 | 
|        17 |       222 |  2.91E-03 |  0.897690 |  0.949831 |     15.08 |     12.89 |  0.046440 |  0.026050 |  1.65E-03 |     63.31 | 
|        17 |       259 |  2.90E-03 |  0.908407 |  0.949831 |     15.08 |     12.89 |  0.028198 |  0.020571 |  1.61E-03 |     63.70 | 
|        17 |       296 |  2.90E-03 |  0.890526 |  0.949831 |     15.08 |     12.89 |  0.036184 |  0.010750 |  1.58E-03 |     64.08 | 
