*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Sat Feb 17 12:51:54 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |        37 |  9.27E-01 |  0.936459 |  0.936459 |     10.11 |     10.00 |  0.047952 |  0.195708 |  1.00E-02 |      0.12 | 
|         1 |        74 |  9.09E-01 |  0.938462 |  0.938462 |     10.32 |     10.30 |  0.140972 |  0.288137 |  1.00E-02 |      0.43 | 
|         1 |       111 |  7.56E-01 |  0.934371 |  0.938462 |     11.23 |     10.95 |  0.343107 |  0.354141 |  1.00E-02 |      0.77 | 
|         1 |       148 |  6.16E-01 |  0.926907 |  0.938462 |     11.89 |     11.32 |  0.264064 |  0.073805 |  9.99E-03 |      1.12 | 
|         1 |       185 |  5.30E-01 |  0.910934 |  0.938462 |     12.29 |     11.50 |  0.217307 |  0.201149 |  9.99E-03 |      1.48 | 
|         1 |       222 |  4.70E-01 |  0.917356 |  0.938462 |     12.53 |     11.63 |  0.380500 |  0.131418 |  9.98E-03 |      1.83 | 
|         1 |       259 |  4.24E-01 |  0.922376 |  0.938462 |     12.69 |     11.71 |  0.477134 |  0.346637 |  9.98E-03 |      2.19 | 
|         1 |       296 |  3.89E-01 |  0.917783 |  0.938462 |     12.85 |     11.80 |  0.075491 |  0.074092 |  9.97E-03 |      2.54 | 
|         1 |       333 |  3.60E-01 |  0.921639 |  0.938462 |     12.98 |     11.90 |  0.237070 |  0.281268 |  9.96E-03 |      2.90 | 
|         1 |       370 |  3.35E-01 |  0.929493 |  0.938462 |     13.11 |     11.99 |  0.173626 |  0.174747 |  9.95E-03 |      3.26 | 
|         1 |       407 |  3.10E-01 |  0.932659 |  0.938462 |     13.26 |     12.06 |  0.370838 |  0.076167 |  9.94E-03 |      3.62 | 
|         2 |        37 |  5.67E-02 |  0.932412 |  0.938462 |     14.76 |     13.00 |  0.105756 |  0.043806 |  9.93E-03 |      3.76 | 
|         2 |        74 |  5.29E-02 |  0.920905 |  0.938462 |     14.72 |     12.81 |  0.225012 |  0.111291 |  9.92E-03 |      4.14 | 
|         2 |       111 |  5.48E-02 |  0.934002 |  0.938462 |     14.74 |     12.82 |  0.351183 |  0.112288 |  9.91E-03 |      4.52 | 
|         2 |       148 |  5.13E-02 |  0.921067 |  0.938462 |     14.67 |     12.68 |  0.113421 |  0.051519 |  9.90E-03 |      4.88 | 
|         2 |       185 |  5.21E-02 |  0.943323 |  0.943323 |     14.62 |     12.68 |  0.065474 |  0.048849 |  9.88E-03 |      5.26 | 
|         2 |       222 |  4.94E-02 |  0.934767 |  0.943323 |     14.54 |     12.64 |  0.158247 |  0.095688 |  9.87E-03 |      5.62 | 
|         2 |       259 |  4.77E-02 |  0.930129 |  0.943323 |     14.53 |     12.66 |  0.191441 |  0.107489 |  9.85E-03 |      5.99 | 
|         2 |       296 |  4.60E-02 |  0.945881 |  0.945881 |     14.55 |     12.65 |  0.111517 |  0.104798 |  9.84E-03 |      6.37 | 
|         2 |       333 |  4.46E-02 |  0.926055 |  0.945881 |     14.55 |     12.65 |  0.091387 |  0.091783 |  9.82E-03 |      6.75 | 
|         2 |       370 |  4.30E-02 |  0.924384 |  0.945881 |     14.55 |     12.62 |  0.171510 |  0.105065 |  9.80E-03 |      7.13 | 
|         2 |       407 |  4.19E-02 |  0.920389 |  0.945881 |     14.54 |     12.60 |  0.102434 |  0.102139 |  9.78E-03 |      7.51 | 
|         3 |        37 |  2.92E-02 |  0.932654 |  0.945881 |     14.57 |     12.49 |  0.081115 |  0.089691 |  9.76E-03 |      7.65 | 
|         3 |        74 |  3.09E-02 |  0.923777 |  0.945881 |     14.61 |     12.53 |  0.169042 |  0.136044 |  9.74E-03 |      8.03 | 
|         3 |       111 |  2.93E-02 |  0.899686 |  0.945881 |     14.51 |     12.45 |  0.092474 |  0.031355 |  9.72E-03 |      8.41 | 
|         3 |       148 |  2.81E-02 |  0.925481 |  0.945881 |     14.51 |     12.47 |  0.105256 |  0.071949 |  9.69E-03 |      8.81 | 
|         3 |       185 |  2.83E-02 |  0.911136 |  0.945881 |     14.51 |     12.49 |  0.085323 |  0.056466 |  9.67E-03 |      9.19 | 
|         3 |       222 |  2.80E-02 |  0.919039 |  0.945881 |     14.52 |     12.49 |  0.040088 |  0.026833 |  9.65E-03 |      9.56 | 
|         3 |       259 |  2.81E-02 |  0.912301 |  0.945881 |     14.53 |     12.49 |  0.099792 |  0.060223 |  9.62E-03 |      9.93 | 
|         3 |       296 |  2.77E-02 |  0.889351 |  0.945881 |     14.54 |     12.49 |  0.161106 |  0.069994 |  9.59E-03 |     10.31 | 
|         3 |       333 |  2.72E-02 |  0.889623 |  0.945881 |     14.57 |     12.49 |  0.066259 |  0.052249 |  9.57E-03 |     10.68 | 
|         3 |       370 |  2.69E-02 |  0.900446 |  0.945881 |     14.58 |     12.49 |  0.094667 |  0.087299 |  9.54E-03 |     11.06 | 
|         3 |       407 |  2.67E-02 |  0.910717 |  0.945881 |     14.58 |     12.50 |  0.067989 |  0.034626 |  9.51E-03 |     11.44 | 
|         4 |        37 |  2.83E-02 |  0.932001 |  0.945881 |     14.62 |     12.65 |  0.095373 |  0.071859 |  9.48E-03 |     11.58 | 
|         4 |        74 |  2.82E-02 |  0.909652 |  0.945881 |     14.66 |     12.66 |  0.132853 |  0.132616 |  9.45E-03 |     11.95 | 
|         4 |       111 |  2.66E-02 |  0.916428 |  0.945881 |     14.63 |     12.56 |  0.098543 |  0.079670 |  9.42E-03 |     12.33 | 
|         4 |       148 |  2.59E-02 |  0.921672 |  0.945881 |     14.63 |     12.51 |  0.083177 |  0.067143 |  9.39E-03 |     12.71 | 
|         4 |       185 |  2.67E-02 |  0.891725 |  0.945881 |     14.67 |     12.51 |  0.070260 |  0.063672 |  9.35E-03 |     13.08 | 
|         4 |       222 |  2.58E-02 |  0.902612 |  0.945881 |     14.62 |     12.47 |  0.123275 |  0.036588 |  9.32E-03 |     13.46 | 
|         4 |       259 |  2.54E-02 |  0.907572 |  0.945881 |     14.64 |     12.44 |  0.117277 |  0.097534 |  9.29E-03 |     13.83 | 
|         4 |       296 |  2.50E-02 |  0.878790 |  0.945881 |     14.65 |     12.42 |  0.114188 |  0.082461 |  9.25E-03 |     14.21 | 
|         4 |       333 |  2.47E-02 |  0.912146 |  0.945881 |     14.65 |     12.42 |  0.097577 |  0.053216 |  9.21E-03 |     14.58 | 
|         4 |       370 |  2.45E-02 |  0.920372 |  0.945881 |     14.65 |     12.42 |  0.085866 |  0.048556 |  9.18E-03 |     14.95 | 
|         4 |       407 |  2.42E-02 |  0.897205 |  0.945881 |     14.65 |     12.42 |  0.064741 |  0.072835 |  9.14E-03 |     15.33 | 
|         5 |        37 |  2.07E-02 |  0.892913 |  0.945881 |     14.73 |     12.43 |  0.104713 |  0.074551 |  9.10E-03 |     15.46 | 
|         5 |        74 |  2.14E-02 |  0.913444 |  0.945881 |     14.76 |     12.49 |  0.161524 |  0.086980 |  9.06E-03 |     15.84 | 
|         5 |       111 |  2.14E-02 |  0.915984 |  0.945881 |     14.71 |     12.47 |  0.067811 |  0.062801 |  9.02E-03 |     16.22 | 
|         5 |       148 |  2.01E-02 |  0.906848 |  0.945881 |     14.70 |     12.46 |  0.139552 |  0.052590 |  8.98E-03 |     16.59 | 
|         5 |       185 |  1.98E-02 |  0.906107 |  0.945881 |     14.72 |     12.51 |  0.205720 |  0.089483 |  8.94E-03 |     16.97 | 
|         5 |       222 |  1.92E-02 |  0.912248 |  0.945881 |     14.73 |     12.53 |  0.083205 |  0.027681 |  8.90E-03 |     17.35 | 
|         5 |       259 |  1.84E-02 |  0.912233 |  0.945881 |     14.72 |     12.56 |  0.059982 |  0.059311 |  8.86E-03 |     17.73 | 
|         5 |       296 |  1.79E-02 |  0.934276 |  0.945881 |     14.72 |     12.58 |  0.223421 |  0.164945 |  8.82E-03 |     18.10 | 
|         5 |       333 |  1.73E-02 |  0.927304 |  0.945881 |     14.71 |     12.59 |  0.083997 |  0.062149 |  8.77E-03 |     18.48 | 
|         5 |       370 |  1.67E-02 |  0.924172 |  0.945881 |     14.72 |     12.62 |  0.044704 |  0.036890 |  8.73E-03 |     18.85 | 
|         5 |       407 |  1.61E-02 |  0.928090 |  0.945881 |     14.72 |     12.63 |  0.054834 |  0.050236 |  8.68E-03 |     19.23 | 
|         6 |        37 |  1.09E-02 |  0.896858 |  0.945881 |     14.89 |     12.73 |  0.109971 |  0.050070 |  8.64E-03 |     19.37 | 
|         6 |        74 |  1.08E-02 |  0.914836 |  0.945881 |     14.86 |     12.70 |  0.041369 |  0.036066 |  8.59E-03 |     19.74 | 
|         6 |       111 |  1.05E-02 |  0.912975 |  0.945881 |     14.85 |     12.70 |  0.038432 |  0.031597 |  8.54E-03 |     20.11 | 
|         6 |       148 |  1.02E-02 |  0.903974 |  0.945881 |     14.84 |     12.71 |  0.104737 |  0.072804 |  8.50E-03 |     20.49 | 
|         6 |       185 |  1.02E-02 |  0.927181 |  0.945881 |     14.84 |     12.73 |  0.080169 |  0.075993 |  8.45E-03 |     20.85 | 
|         6 |       222 |  1.07E-02 |  0.934868 |  0.945881 |     14.84 |     12.73 |  0.292055 |  0.341317 |  8.40E-03 |     21.23 | 
|         6 |       259 |  1.05E-02 |  0.929949 |  0.945881 |     14.80 |     12.69 |  0.045506 |  0.035864 |  8.35E-03 |     21.59 | 
|         6 |       296 |  1.03E-02 |  0.913636 |  0.945881 |     14.80 |     12.67 |  0.080871 |  0.062777 |  8.30E-03 |     21.96 | 
|         6 |       333 |  1.01E-02 |  0.942337 |  0.945881 |     14.78 |     12.65 |  0.091804 |  0.053541 |  8.25E-03 |     22.35 | 
|         6 |       370 |  1.01E-02 |  0.925488 |  0.945881 |     14.78 |     12.64 |  0.075584 |  0.043928 |  8.20E-03 |     22.72 | 
