*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Sat Mar  9 09:13:23 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |        74 |  6.43E-01 |  0.874638 |  0.874638 |     19.81 |     20.00 |  0.190005 |  0.533772 |  1.00E-02 |      0.27 | 
|         1 |       148 |  4.83E-01 |  0.891012 |  0.891012 |     21.04 |     20.93 |  0.169642 |  0.291487 |  1.00E-02 |      1.02 | 
|         1 |       222 |  4.04E-01 |  0.887596 |  0.891012 |     21.71 |     21.33 |  0.227164 |  0.355527 |  1.00E-02 |      1.81 | 
|         1 |       296 |  3.34E-01 |  0.900780 |  0.900780 |     22.06 |     21.46 |  0.135332 |  0.206502 |  9.99E-03 |      2.60 | 
|         1 |       370 |  2.90E-01 |  0.902649 |  0.902649 |     22.37 |     21.49 |  0.214398 |  0.278814 |  9.99E-03 |      3.39 | 
|         1 |       444 |  2.69E-01 |  0.901961 |  0.902649 |     22.59 |     21.48 |  0.202275 |  0.209155 |  9.98E-03 |      4.21 | 
|         1 |       518 |  2.47E-01 |  0.902724 |  0.902724 |     22.69 |     21.40 |  0.259311 |  0.247865 |  9.98E-03 |      5.01 | 
|         1 |       592 |  2.30E-01 |  0.900769 |  0.902724 |     22.73 |     21.37 |  0.280413 |  0.278737 |  9.97E-03 |      5.86 | 
|         1 |       666 |  2.11E-01 |  0.878158 |  0.902724 |     22.79 |     21.30 |  0.151502 |  0.182655 |  9.96E-03 |      6.67 | 
|         1 |       740 |  1.97E-01 |  0.891670 |  0.902724 |     22.80 |     21.25 |  0.141686 |  0.138965 |  9.96E-03 |      7.47 | 
|         1 |       814 |  1.86E-01 |  0.887324 |  0.902724 |     22.84 |     21.25 |  0.248492 |  0.256138 |  9.95E-03 |      8.31 | 
|         1 |       823 |  1.84E-01 |  0.887379 |  0.902724 |     22.84 |     21.25 |  0.189200 |  0.164633 |  9.94E-03 |      8.89 | 
|         2 |        74 |  4.73E-02 |  0.869913 |  0.902724 |     23.12 |     20.50 |  0.355542 |  0.340916 |  9.93E-03 |      9.20 | 
|         2 |       148 |  4.71E-02 |  0.892374 |  0.902724 |     23.16 |     20.74 |  0.152353 |  0.121532 |  9.92E-03 |     10.06 | 
|         2 |       222 |  4.67E-02 |  0.898268 |  0.902724 |     23.21 |     20.89 |  0.253560 |  0.251531 |  9.91E-03 |     10.87 | 
|         2 |       296 |  6.38E-02 |  0.888012 |  0.902724 |     23.23 |     21.12 |  0.143556 |  0.136718 |  9.90E-03 |     11.69 | 
|         2 |       370 |  7.86E-02 |  0.868623 |  0.902724 |     23.27 |     21.26 |  0.335373 |  0.278132 |  9.88E-03 |     12.50 | 
|         2 |       444 |  7.25E-02 |  0.877231 |  0.902724 |     23.35 |     21.28 |  0.181143 |  0.150517 |  9.87E-03 |     13.35 | 
|         2 |       518 |  6.70E-02 |  0.844716 |  0.902724 |     23.43 |     21.28 |  0.114311 |  0.100345 |  9.85E-03 |     14.25 | 
|         2 |       592 |  6.26E-02 |  0.862365 |  0.902724 |     23.55 |     21.30 |  0.293823 |  0.228123 |  9.84E-03 |     15.09 | 
|         2 |       666 |  5.87E-02 |  0.852302 |  0.902724 |     23.67 |     21.37 |  0.168585 |  0.179112 |  9.82E-03 |     15.94 | 
|         2 |       740 |  5.58E-02 |  0.840453 |  0.902724 |     23.78 |     21.44 |  0.109925 |  0.096328 |  9.80E-03 |     16.80 | 
|         2 |       814 |  5.53E-02 |  0.883789 |  0.902724 |     23.87 |     21.50 |  0.176391 |  0.138081 |  9.78E-03 |     17.65 | 
|         2 |       823 |  5.87E-02 |  0.784925 |  0.902724 |     23.88 |     21.53 |  2.794214 |  2.905402 |  9.78E-03 |     18.27 | 
