*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Sat Mar  9 09:21:21 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |        74 |  8.01E-01 |  0.890480 |  0.890480 |     19.39 |     18.88 |  0.283443 |  0.540361 |  1.00E-02 |      0.24 | 
|         1 |       148 |  5.66E-01 |  0.889363 |  0.890480 |     20.00 |     19.54 |  0.155510 |  0.240592 |  1.00E-02 |      0.96 | 
|         1 |       222 |  4.28E-01 |  0.901019 |  0.901019 |     20.47 |     19.70 |  0.169468 |  0.223913 |  1.00E-02 |      1.69 | 
|         1 |       296 |  3.57E-01 |  0.905462 |  0.905462 |     20.59 |     19.64 |  0.344581 |  0.382523 |  9.99E-03 |      2.43 | 
|         1 |       370 |  3.11E-01 |  0.897501 |  0.905462 |     20.65 |     19.50 |  0.309316 |  0.332413 |  9.99E-03 |      3.16 | 
|         1 |       444 |  2.79E-01 |  0.898622 |  0.905462 |     20.67 |     19.43 |  0.222621 |  0.257383 |  9.98E-03 |      3.90 | 
|         1 |       518 |  2.54E-01 |  0.906715 |  0.906715 |     20.67 |     19.35 |  0.116717 |  0.141600 |  9.98E-03 |      4.63 | 
|         1 |       592 |  2.38E-01 |  0.901429 |  0.906715 |     20.67 |     19.27 |  0.480717 |  0.416833 |  9.97E-03 |      5.36 | 
|         1 |       666 |  2.28E-01 |  0.898048 |  0.906715 |     20.70 |     19.29 |  0.255689 |  0.165828 |  9.96E-03 |      6.10 | 
|         1 |       740 |  2.12E-01 |  0.893000 |  0.906715 |     20.69 |     19.25 |  0.170756 |  0.204122 |  9.96E-03 |      6.83 | 
|         1 |       814 |  1.97E-01 |  0.904436 |  0.906715 |     20.69 |     19.18 |  0.166126 |  0.131575 |  9.95E-03 |      7.55 | 
|         1 |       823 |  1.95E-01 |  0.899281 |  0.906715 |     20.69 |     19.18 |  0.168411 |  0.133695 |  9.94E-03 |      8.07 | 
|         2 |        74 |  3.99E-02 |  0.900071 |  0.906715 |     20.95 |     18.41 |  0.145995 |  0.126453 |  9.93E-03 |      8.32 | 
|         2 |       148 |  4.84E-02 |  0.900433 |  0.906715 |     20.97 |     18.61 |  0.151916 |  0.123826 |  9.92E-03 |      9.06 | 
|         2 |       222 |  5.09E-02 |  0.893023 |  0.906715 |     21.00 |     18.77 |  0.250067 |  0.214408 |  9.91E-03 |      9.80 | 
|         2 |       296 |  5.12E-02 |  0.897711 |  0.906715 |     20.94 |     18.88 |  0.115929 |  0.094621 |  9.90E-03 |     10.55 | 
|         2 |       370 |  4.90E-02 |  0.903907 |  0.906715 |     20.91 |     18.84 |  0.152715 |  0.119099 |  9.88E-03 |     11.32 | 
|         2 |       444 |  4.88E-02 |  0.903088 |  0.906715 |     20.85 |     18.86 |  0.221410 |  0.185262 |  9.87E-03 |     12.05 | 
|         2 |       518 |  5.20E-02 |  0.861161 |  0.906715 |     20.76 |     18.91 |  0.361223 |  0.380090 |  9.85E-03 |     12.78 | 
|         2 |       592 |  5.96E-02 |  0.866452 |  0.906715 |     20.70 |     18.93 |  0.218642 |  0.167639 |  9.84E-03 |     13.51 | 
|         2 |       666 |  6.09E-02 |  0.916101 |  0.916101 |     20.67 |     18.94 |  0.459651 |  0.392602 |  9.82E-03 |     14.24 | 
|         2 |       740 |  6.29E-02 |  0.885993 |  0.916101 |     20.68 |     18.97 |  0.203552 |  0.141957 |  9.80E-03 |     14.96 | 
|         2 |       814 |  6.02E-02 |  0.868048 |  0.916101 |     20.69 |     18.95 |  0.295384 |  0.286905 |  9.78E-03 |     15.69 | 
|         2 |       823 |  5.99E-02 |  0.868637 |  0.916101 |     20.70 |     18.96 |  0.121668 |  0.105266 |  9.78E-03 |     16.21 | 
|         3 |        74 |  2.25E-01 |  0.908378 |  0.916101 |     21.23 |     20.32 |  0.144502 |  0.120677 |  9.76E-03 |     16.46 | 
|         3 |       148 |  1.34E-01 |  0.895066 |  0.916101 |     21.28 |     19.86 |  0.260472 |  0.203855 |  9.74E-03 |     17.20 | 
|         3 |       222 |  9.90E-02 |  0.907776 |  0.916101 |     21.12 |     19.56 |  0.106448 |  0.080959 |  9.72E-03 |     17.93 | 
|         3 |       296 |  8.28E-02 |  0.887701 |  0.916101 |     20.94 |     19.42 |  0.104167 |  0.078612 |  9.69E-03 |     18.66 | 
|         3 |       370 |  7.62E-02 |  0.894356 |  0.916101 |     20.79 |     19.31 |  0.195457 |  0.208216 |  9.67E-03 |     19.37 | 
|         3 |       444 |  6.88E-02 |  0.895841 |  0.916101 |     20.75 |     19.24 |  0.216949 |  0.163126 |  9.65E-03 |     20.08 | 
|         3 |       518 |  7.58E-02 |  0.885200 |  0.916101 |     20.74 |     19.28 |  0.908698 |  0.761115 |  9.62E-03 |     20.80 | 
|         3 |       592 |  8.82E-02 |  0.898932 |  0.916101 |     20.86 |     19.48 |  0.299749 |  0.229788 |  9.60E-03 |     21.55 | 
|         3 |       666 |  8.33E-02 |  0.899286 |  0.916101 |     21.04 |     19.63 |  0.226453 |  0.146474 |  9.57E-03 |     22.32 | 
|         3 |       740 |  7.82E-02 |  0.882417 |  0.916101 |     21.16 |     19.71 |  0.448589 |  0.368144 |  9.54E-03 |     23.08 | 
|         3 |       814 |  7.37E-02 |  0.869534 |  0.916101 |     21.24 |     19.76 |  0.203130 |  0.152046 |  9.51E-03 |     23.84 | 
|         3 |       823 |  7.31E-02 |  0.886689 |  0.916101 |     21.26 |     19.77 |  0.119609 |  0.094083 |  9.51E-03 |     24.43 | 
|         4 |        74 |  5.46E-02 |  0.895265 |  0.916101 |     22.32 |     20.53 |  0.210055 |  0.146135 |  9.48E-03 |     24.69 | 
|         4 |       148 |  4.54E-02 |  0.877558 |  0.916101 |     22.39 |     20.51 |  0.447403 |  0.383878 |  9.45E-03 |     25.45 | 
|         4 |       222 |  5.12E-02 |  0.892318 |  0.916101 |     22.53 |     20.83 |  0.192856 |  0.140447 |  9.42E-03 |     26.23 | 
|         4 |       296 |  6.28E-02 |  0.906629 |  0.916101 |     22.55 |     21.02 |  0.171345 |  0.130478 |  9.39E-03 |     27.00 | 
|         4 |       370 |  5.73E-02 |  0.863994 |  0.916101 |     22.61 |     21.03 |  0.201101 |  0.158518 |  9.36E-03 |     27.78 | 
|         4 |       444 |  5.30E-02 |  0.892196 |  0.916101 |     22.61 |     21.01 |  0.116151 |  0.087681 |  9.32E-03 |     28.60 | 
|         4 |       518 |  5.54E-02 |  0.930085 |  0.930085 |     22.54 |     20.99 |  0.150267 |  0.126841 |  9.29E-03 |     29.37 | 
|         4 |       592 |  5.15E-02 |  0.867602 |  0.930085 |     22.48 |     20.92 |  0.255670 |  0.194522 |  9.25E-03 |     30.13 | 
|         4 |       666 |  4.78E-02 |  0.890004 |  0.930085 |     22.45 |     20.85 |  0.131213 |  0.089479 |  9.22E-03 |     30.90 | 
