*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Sat Mar  9 09:09:21 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |        74 |  7.70E-01 |  0.884491 |  0.884491 |     18.95 |     18.80 |  0.461761 |  0.409339 |  1.00E-02 |      0.23 | 
|         1 |       148 |  5.85E-01 |  0.881259 |  0.884491 |     19.33 |     19.15 |  0.087880 |  0.288730 |  1.00E-02 |      0.96 | 
|         1 |       222 |  4.92E-01 |  0.895119 |  0.895119 |     19.71 |     19.27 |  0.160833 |  0.296745 |  1.00E-02 |      1.68 | 
|         1 |       296 |  4.10E-01 |  0.900939 |  0.900939 |     19.85 |     19.17 |  0.386343 |  0.514443 |  9.99E-03 |      2.40 | 
|         1 |       370 |  3.49E-01 |  0.893632 |  0.900939 |     19.91 |     19.02 |  0.099828 |  0.108698 |  9.99E-03 |      3.13 | 
|         1 |       444 |  3.06E-01 |  0.903091 |  0.903091 |     19.93 |     18.89 |  0.222043 |  0.215320 |  9.98E-03 |      3.85 | 
|         1 |       518 |  2.72E-01 |  0.905715 |  0.905715 |     19.93 |     18.77 |  0.182796 |  0.196540 |  9.98E-03 |      4.56 | 
|         1 |       592 |  2.47E-01 |  0.897390 |  0.905715 |     19.93 |     18.64 |  0.295973 |  0.332947 |  9.97E-03 |      5.36 | 
|         1 |       666 |  2.34E-01 |  0.869149 |  0.905715 |     19.89 |     18.54 |  0.362437 |  0.344422 |  9.96E-03 |      6.09 | 
|         1 |       740 |  2.17E-01 |  0.887693 |  0.905715 |     19.90 |     18.49 |  0.175986 |  0.203298 |  9.96E-03 |      6.79 | 
|         1 |       814 |  2.08E-01 |  0.895674 |  0.905715 |     19.85 |     18.44 |  0.128200 |  0.109682 |  9.95E-03 |      7.48 | 
|         1 |       823 |  2.08E-01 |  0.897756 |  0.905715 |     19.85 |     18.43 |  1.279155 |  0.633127 |  9.94E-03 |      7.99 | 
|         2 |        74 |  1.32E-01 |  0.881612 |  0.905715 |     19.61 |     18.43 |  0.224468 |  0.168432 |  9.93E-03 |      8.23 | 
|         2 |       148 |  1.36E-01 |  0.904267 |  0.905715 |     19.59 |     18.34 |  0.315011 |  0.300830 |  9.92E-03 |      8.94 | 
|         2 |       222 |  1.07E-01 |  0.901084 |  0.905715 |     19.70 |     18.17 |  0.136348 |  0.118102 |  9.91E-03 |      9.65 | 
