*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Thu Mar  7 17:07:02 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |        74 |  1.06E+00 |  0.884793 |  0.884793 |      8.00 |      7.00 |  0.070157 |  0.384577 |  1.00E-02 |      0.08 | 
|         1 |       148 |  1.00E+00 |  0.883704 |  0.884793 |      8.00 |      7.00 |  0.074947 |  0.430229 |  1.00E-02 |      0.27 | 
|         1 |       222 |  1.01E+00 |  0.886275 |  0.886275 |      8.00 |      7.00 |  0.145328 |  0.285463 |  1.00E-02 |      0.45 | 
|         1 |       296 |  9.14E-01 |  0.903550 |  0.903550 |      8.00 |      7.00 |  0.306101 |  0.418085 |  9.99E-03 |      0.64 | 
|         1 |       370 |  8.28E-01 |  0.912318 |  0.912318 |      8.00 |      7.00 |  0.737273 |  0.582841 |  9.99E-03 |      0.84 | 
|         1 |       444 |  8.10E-01 |  0.906903 |  0.912318 |      8.00 |      7.00 |  0.487852 |  0.393110 |  9.98E-03 |      1.04 | 
|         1 |       518 |  7.61E-01 |  0.898199 |  0.912318 |      8.00 |      7.00 |  0.180362 |  0.279759 |  9.98E-03 |      1.24 | 
|         1 |       592 |  7.15E-01 |  0.889421 |  0.912318 |      8.00 |      7.00 |  0.937564 |  0.520878 |  9.97E-03 |      1.42 | 
|         1 |       666 |  6.64E-01 |  0.896747 |  0.912318 |      8.00 |      7.00 |  0.459268 |  0.652989 |  9.96E-03 |      1.62 | 
|         1 |       740 |  6.43E-01 |  0.911319 |  0.912318 |      8.00 |      7.00 |  0.303077 |  0.495340 |  9.96E-03 |      1.82 | 
|         1 |       814 |  6.28E-01 |  0.837847 |  0.912318 |      8.00 |      7.00 |  2.017929 |  0.287682 |  9.95E-03 |      2.01 | 
|         1 |       823 |  6.24E-01 |  0.885984 |  0.912318 |      8.00 |      7.00 |  0.414810 |  0.274569 |  9.94E-03 |      2.13 | 
|         2 |        74 |  3.39E-01 |  0.833333 |  0.912318 |      8.00 |      7.00 |  8.481309 |  2.256878 |  9.93E-03 |      2.22 | 
|         2 |       148 |  3.74E-01 |  0.909154 |  0.912318 |      8.00 |      7.00 |  1.233974 |  0.286269 |  9.92E-03 |      2.41 | 
|         2 |       222 |  3.52E-01 |  0.897759 |  0.912318 |      8.00 |      7.00 |  0.373154 |  0.187536 |  9.91E-03 |      2.60 | 
|         2 |       296 |  4.28E-01 |  0.903249 |  0.912318 |      8.00 |      7.00 |  1.664285 |  0.564677 |  9.90E-03 |      2.78 | 
|         2 |       370 |  4.46E-01 |  0.901217 |  0.912318 |      8.00 |      7.00 |  0.816482 |  0.625234 |  9.88E-03 |      2.96 | 
|         2 |       444 |  4.93E-01 |  0.882310 |  0.912318 |      8.00 |      7.00 |  0.704530 |  0.293501 |  9.87E-03 |      3.14 | 
|         2 |       518 |  5.09E-01 |  0.902808 |  0.912318 |      8.00 |      7.00 |  0.648016 |  0.260646 |  9.85E-03 |      3.33 | 
