*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Thu Mar  7 17:06:16 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |        74 |  1.03E+00 |  0.885735 |  0.885735 |      8.00 |      7.00 |  0.111636 |  0.577208 |  1.00E-02 |      0.08 | 
|         1 |       148 |  9.79E-01 |  0.902430 |  0.902430 |      8.00 |      7.00 |  0.482142 |  0.358189 |  1.00E-02 |      0.27 | 
|         1 |       222 |  8.22E-01 |  0.907282 |  0.907282 |      8.00 |      7.00 |  0.456988 |  0.427851 |  1.00E-02 |      0.46 | 
|         1 |       296 |  7.33E-01 |  0.878270 |  0.907282 |      8.00 |      7.00 |  0.554675 |  0.624124 |  9.99E-03 |      0.64 | 
|         1 |       370 |  6.95E-01 |  0.879250 |  0.907282 |      8.00 |      7.00 |  0.521270 |  0.306076 |  9.99E-03 |      0.83 | 
|         1 |       444 |  6.45E-01 |  0.867976 |  0.907282 |      8.00 |      7.00 |  3.388344 |  0.705511 |  9.98E-03 |      1.01 | 
|         1 |       518 |  5.99E-01 |  0.908585 |  0.908585 |      8.00 |      7.00 |  0.733064 |  0.426226 |  9.98E-03 |      1.20 | 
|         1 |       592 |  6.58E-01 |  0.886988 |  0.908585 |      8.00 |      7.00 |  0.559100 |  0.451204 |  9.97E-03 |      1.38 | 
|         1 |       666 |  7.09E-01 |  0.886706 |  0.908585 |      8.00 |      7.00 |2044.812500 |  9.999184 |  9.96E-03 |      1.56 | 
|         1 |       740 |  7.82E-01 |  0.884315 |  0.908585 |      8.00 |      7.00 |  0.537759 |  0.571797 |  9.96E-03 |      1.74 | 
|         1 |       814 |  7.93E-01 |  0.885735 |  0.908585 |      8.00 |      7.00 |  0.130993 |  0.268715 |  9.95E-03 |      1.93 | 
|         1 |       823 |  7.94E-01 |  0.885188 |  0.908585 |      8.00 |      7.00 |  0.128837 |  0.354918 |  9.94E-03 |      2.04 | 
|         2 |        74 |  9.76E-01 |  0.884629 |  0.908585 |      8.00 |      7.00 |  0.329323 |  0.286873 |  9.93E-03 |      2.13 | 
|         2 |       148 |  9.64E-01 |  0.884547 |  0.908585 |      8.00 |      7.00 |  0.214996 |  0.524092 |  9.92E-03 |      2.31 | 
|         2 |       222 |  9.80E-01 |  0.885653 |  0.908585 |      8.00 |      7.00 |  0.525983 |  0.574061 |  9.91E-03 |      2.49 | 
|         2 |       296 |  9.83E-01 |  0.885968 |  0.908585 |      8.00 |      7.00 |  0.076175 |  0.183904 |  9.90E-03 |      2.68 | 
|         2 |       370 |  9.86E-01 |  0.885176 |  0.908585 |      8.00 |      7.00 |  0.351629 |  0.780870 |  9.88E-03 |      2.87 | 
|         2 |       444 |  9.80E-01 |  0.884233 |  0.908585 |      8.00 |      7.00 |  0.045534 |  0.214548 |  9.87E-03 |      3.05 | 
|         2 |       518 |  9.80E-01 |  0.884629 |  0.908585 |      8.00 |      7.00 |  0.079152 |  0.540450 |  9.85E-03 |      3.24 | 
|         2 |       592 |  1.00E+00 |  0.887464 |  0.908585 |      8.00 |      7.00 |  0.045796 |  0.358327 |  9.84E-03 |      3.42 | 
|         2 |       666 |  1.00E+00 |  0.886907 |  0.908585 |      8.00 |      7.00 |  0.040005 |  0.398384 |  9.82E-03 |      3.61 | 
|         2 |       740 |  9.97E-01 |  0.885572 |  0.908585 |      8.00 |      7.00 |  0.039947 |  0.404541 |  9.80E-03 |      3.79 | 
|         2 |       814 |  1.00E+00 |  0.885735 |  0.908585 |      8.00 |      7.00 |  0.056314 |  0.524089 |  9.78E-03 |      3.97 | 
|         2 |       823 |  1.00E+00 |  0.885502 |  0.908585 |      8.00 |      7.00 |  0.039883 |  0.453096 |  9.78E-03 |      4.09 | 
|         3 |        74 |  9.72E-01 |  0.885106 |  0.908585 |      8.00 |      7.00 |  0.039825 |  0.471263 |  9.76E-03 |      4.17 | 
|         3 |       148 |  9.63E-01 |  0.885968 |  0.908585 |      8.00 |      7.00 |  0.039767 |  0.448395 |  9.74E-03 |      4.36 | 
|         3 |       222 |  9.58E-01 |  0.885816 |  0.908585 |      8.00 |      7.00 |  0.039710 |  0.535518 |  9.72E-03 |      4.54 | 
|         3 |       296 |  9.56E-01 |  0.885572 |  0.908585 |      8.00 |      7.00 |  0.039653 |  0.262664 |  9.69E-03 |      4.73 | 
|         3 |       370 |  9.84E-01 |  0.885897 |  0.908585 |      8.00 |      7.00 |  0.039596 |  0.403394 |  9.67E-03 |      4.91 | 
|         3 |       444 |  9.89E-01 |  0.885816 |  0.908585 |      8.00 |      7.00 |  0.039540 |  0.327005 |  9.65E-03 |      5.10 | 
|         3 |       518 |  9.93E-01 |  0.884615 |  0.908585 |      8.00 |      7.00 |  0.039483 |  0.762862 |  9.62E-03 |      5.28 | 
|         3 |       592 |  9.94E-01 |  0.885012 |  0.908585 |      8.00 |      7.00 |  0.039427 |  0.264738 |  9.60E-03 |      5.47 | 
|         3 |       666 |  9.97E-01 |  0.886510 |  0.908585 |      8.00 |      7.00 |  0.039371 |  0.503493 |  9.57E-03 |      5.66 | 
|         3 |       740 |  1.01E+00 |  0.885968 |  0.908585 |      8.00 |      7.00 |  0.039316 |  0.313986 |  9.54E-03 |      5.85 | 
|         3 |       814 |  1.01E+00 |  0.885572 |  0.908585 |      8.00 |      7.00 |  0.039260 |  0.292658 |  9.51E-03 |      6.03 | 
|         3 |       823 |  1.00E+00 |  0.886436 |  0.908585 |      8.00 |      7.00 |  0.039254 |  0.435776 |  9.51E-03 |      6.15 | 
|         4 |        74 |  1.07E+00 |  0.885897 |  0.908585 |      8.00 |      7.00 |  0.039198 |  0.777823 |  9.48E-03 |      6.23 | 
|         4 |       148 |  1.10E+00 |  0.885106 |  0.908585 |      8.00 |      7.00 |  0.039144 |  0.804116 |  9.45E-03 |      6.42 | 
