*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Wed Mar 13 12:01:43 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |       143 |  5.90E-01 |  0.932654 |  0.932654 |     16.68 |     16.29 |  0.567491 |  0.549090 |  9.99E-03 |      0.99 | 
|         1 |       286 |  5.37E-01 |  0.926733 |  0.932654 |     16.68 |     16.17 |  0.975448 |  0.906234 |  9.97E-03 |      6.56 | 
|         1 |       429 |  5.57E-01 |  0.936757 |  0.936757 |     17.10 |     16.53 |  0.521858 |  0.455012 |  9.93E-03 |     12.25 | 
|         1 |       572 |  5.20E-01 |  0.935142 |  0.936757 |     17.48 |     16.95 |  0.911457 |  0.733053 |  9.88E-03 |     18.13 | 
|         1 |       715 |  4.80E-01 |  0.936024 |  0.936757 |     18.60 |     17.99 |  0.577118 |  0.528387 |  9.82E-03 |     24.86 | 
|         1 |       858 |  4.55E-01 |  0.935619 |  0.936757 |     19.35 |     18.87 |  0.719514 |  0.591607 |  9.74E-03 |     32.33 | 
|         1 |      1001 |  4.34E-01 |  0.939112 |  0.939112 |     20.11 |     19.62 |  1.970413 |  1.122510 |  9.65E-03 |     40.09 | 
|         1 |      1144 |  4.36E-01 |  0.935044 |  0.939112 |     21.03 |     20.69 | 13.221302 |  1.017154 |  9.54E-03 |     48.10 | 
|         1 |      1287 |  4.22E-01 |  0.937325 |  0.939112 |     21.21 |     20.91 | 14.188599 |  2.698082 |  9.42E-03 |     60.10 | 
|         1 |      1430 |  4.08E-01 |  0.948543 |  0.948543 |     21.57 |     21.24 |  4.119726 |  0.967140 |  9.29E-03 |     69.71 | 
|         1 |      1573 |  4.17E-01 |  0.941473 |  0.948543 |     21.87 |     21.56 |  1.669510 |  1.184422 |  9.15E-03 |     79.20 | 
|         1 |      1579 |  4.16E-01 |  0.940447 |  0.948543 |     21.88 |     21.57 |  1.981977 |  1.180103 |  9.14E-03 |     89.28 | 
|         2 |       143 |  3.88E-01 |  0.928971 |  0.948543 |     21.54 |     21.35 |  1.034465 |  0.690909 |  8.98E-03 |     90.40 | 
