*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Wed Mar 13 12:30:53 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |       143 |  6.24E-01 |  0.925593 |  0.925593 |     20.18 |     19.63 |  0.523500 |  0.508483 |  9.99E-03 |      1.14 | 
|         1 |       286 |  5.79E-01 |  0.932994 |  0.932994 |     21.55 |     20.44 |  1.111863 |  0.996446 |  9.97E-03 |      8.53 | 
|         1 |       429 |  5.15E-01 |  0.936347 |  0.936347 |     20.10 |     19.23 |  2.570905 |  1.705789 |  9.93E-03 |     14.14 | 
|         1 |       572 |  5.01E-01 |  0.938490 |  0.938490 |     19.52 |     18.72 |  0.716373 |  0.554420 |  9.88E-03 |     19.58 | 
|         1 |       715 |  4.73E-01 |  0.942314 |  0.942314 |     18.85 |     18.16 |  1.035549 |  0.363621 |  9.82E-03 |     24.96 | 
|         1 |       858 |  4.75E-01 |  0.936658 |  0.942314 |     18.69 |     18.07 |  1.275409 |  0.889636 |  9.74E-03 |     30.35 | 
|         1 |      1001 |  4.65E-01 |  0.942719 |  0.942719 |     19.10 |     18.52 |  0.923429 |  0.898470 |  9.65E-03 |     36.37 | 
|         1 |      1144 |  4.51E-01 |  0.941038 |  0.942719 |     19.38 |     18.77 |  0.770168 |  0.469411 |  9.54E-03 |     43.43 | 
|         1 |      1287 |  4.26E-01 |  0.934803 |  0.942719 |     19.47 |     18.79 |  2.948353 |  1.169620 |  9.42E-03 |     50.53 | 
|         1 |      1430 |  4.18E-01 |  0.944410 |  0.944410 |     19.47 |     18.81 |  0.543086 |  1.253278 |  9.29E-03 |     59.06 | 
|         1 |      1573 |  4.09E-01 |  0.929421 |  0.944410 |     19.45 |     18.87 |  7.887064 |  3.559741 |  9.15E-03 |     66.57 | 
|         1 |      1579 |  4.08E-01 |  0.933436 |  0.944410 |     19.45 |     18.88 |  0.487720 |  0.357368 |  9.14E-03 |     75.59 | 
|         2 |       143 |  3.25E-01 |  0.931128 |  0.944410 |     21.50 |     21.36 | 19.925554 |  3.259413 |  8.98E-03 |     76.77 | 
|         2 |       286 |  3.13E-01 |  0.933766 |  0.944410 |     22.38 |     22.06 |  0.600152 |  0.410541 |  8.82E-03 |     86.61 | 
|         2 |       429 |  3.23E-01 |  0.938261 |  0.944410 |     22.33 |     21.86 |  0.785798 |  0.568261 |  8.64E-03 |     96.37 | 
|         2 |       572 |  3.34E-01 |  0.940579 |  0.944410 |     22.27 |     21.93 |  0.591310 |  0.451322 |  8.45E-03 |    103.40 | 
|         2 |       715 |  3.23E-01 |  0.937369 |  0.944410 |     21.74 |     21.45 |  1.141439 |  0.776286 |  8.25E-03 |    109.92 | 
|         2 |       858 |  3.19E-01 |  0.946361 |  0.946361 |     21.29 |     21.09 |  6.585070 |  8.352762 |  8.05E-03 |    121.18 | 
|         2 |      1001 |  3.27E-01 |  0.941023 |  0.946361 |     20.88 |     20.63 |  0.602165 |  1.551834 |  7.83E-03 |    128.69 | 
|         2 |      1144 |  3.28E-01 |  0.947519 |  0.947519 |     20.93 |     20.66 |  0.754385 |  1.454938 |  7.61E-03 |    136.30 | 
|         2 |      1287 |  3.18E-01 |  0.947058 |  0.947519 |     20.73 |     20.42 |  0.939093 |  1.650236 |  7.38E-03 |    145.37 | 
|         2 |      1430 |  3.29E-01 |  0.934515 |  0.947519 |     20.63 |     20.34 |  1.045072 |  3.383594 |  7.14E-03 |    154.47 | 
|         2 |      1573 |  3.60E-01 |  0.937105 |  0.947519 |     20.86 |     20.53 |  1.368321 |  1.046409 |  6.90E-03 |    161.31 | 
|         2 |      1579 |  3.59E-01 |  0.936242 |  0.947519 |     20.88 |     20.56 |  1.108034 |  0.761505 |  6.89E-03 |    167.39 | 
|         3 |       143 |  7.48E-01 |  0.927228 |  0.947519 |     17.60 |     14.13 |  3.404460 |  0.860091 |  6.65E-03 |    168.35 | 
|         3 |       286 |  6.74E-01 |  0.925057 |  0.947519 |     15.80 |     11.72 |  3.398143 |  0.582679 |  6.40E-03 |    173.07 | 
|         3 |       429 |  6.66E-01 |  0.926613 |  0.947519 |     15.29 |     10.84 |  3.392042 |  0.511486 |  6.14E-03 |    177.77 | 
|         3 |       572 |  6.60E-01 |  0.927786 |  0.947519 |     14.97 |     10.36 |  3.386195 |  1.323493 |  5.89E-03 |    182.46 | 
|         3 |       715 |  6.22E-01 |  0.924830 |  0.947519 |     14.87 |     10.08 |  3.380606 |  0.379503 |  5.63E-03 |    187.12 | 
|         3 |       858 |  6.21E-01 |  0.926834 |  0.947519 |     14.81 |      9.93 |  3.375273 |  0.603648 |  5.38E-03 |    191.76 | 
|         3 |      1001 |  6.22E-01 |  0.927489 |  0.947519 |     14.70 |      9.79 |  3.370194 |  0.768543 |  5.12E-03 |    196.62 | 
|         3 |      1144 |  6.26E-01 |  0.925205 |  0.947519 |     14.61 |      9.67 |  3.365370 |  0.567843 |  4.87E-03 |    201.84 | 
|         3 |      1287 |  6.19E-01 |  0.924306 |  0.947519 |     14.54 |      9.60 |  4.445703 |  3.142481 |  4.62E-03 |    206.86 | 
|         3 |      1430 |  6.13E-01 |  0.926979 |  0.947519 |     14.51 |      9.54 |  3.356467 |  1.264499 |  4.37E-03 |    211.94 | 
|         3 |      1573 |  6.06E-01 |  0.927198 |  0.947519 |     14.47 |      9.47 |  3.352385 |  1.206959 |  4.12E-03 |    216.73 | 
|         3 |      1579 |  6.05E-01 |  0.927120 |  0.947519 |     14.46 |      9.47 |  3.352218 |  0.750771 |  4.11E-03 |    221.14 | 
|         4 |       143 |  5.91E-01 |  0.926547 |  0.947519 |     14.01 |      9.08 |  3.348382 |  0.557916 |  3.87E-03 |    222.00 | 
|         4 |       286 |  5.59E-01 |  0.925200 |  0.947519 |     14.00 |      9.08 |  3.344779 |  0.470102 |  3.63E-03 |    227.09 | 
|         4 |       429 |  5.38E-01 |  0.924475 |  0.947519 |     14.00 |      9.00 |  3.341403 |  0.420797 |  3.40E-03 |    232.08 | 
|         4 |       572 |  5.33E-01 |  0.927124 |  0.947519 |     14.06 |      9.03 |  3.338248 |  0.444519 |  3.18E-03 |    237.23 | 
