*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Fri Mar  8 18:56:42 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |        74 |  7.60E-01 |  0.883822 |  0.883822 |     12.49 |     12.42 |  0.217109 |  0.322073 |  1.00E-02 |      0.14 | 
|         1 |       148 |  5.32E-01 |  0.876847 |  0.883822 |     12.80 |     12.54 |  0.212580 |  0.262969 |  1.00E-02 |      0.56 | 
|         1 |       222 |  4.12E-01 |  0.895856 |  0.895856 |     13.06 |     12.55 |  0.161637 |  0.223145 |  1.00E-02 |      0.98 | 
|         1 |       296 |  3.45E-01 |  0.896528 |  0.896528 |     13.25 |     12.62 |  0.259412 |  0.335553 |  9.99E-03 |      1.39 | 
|         1 |       370 |  2.96E-01 |  0.903709 |  0.903709 |     13.30 |     12.56 |  0.387276 |  0.838111 |  9.99E-03 |      1.82 | 
|         1 |       444 |  2.73E-01 |  0.901183 |  0.903709 |     13.33 |     12.50 |  0.195965 |  0.115650 |  9.98E-03 |      2.25 | 
|         1 |       518 |  2.46E-01 |  0.899861 |  0.903709 |     13.38 |     12.46 |  0.086968 |  0.099487 |  9.98E-03 |      2.67 | 
|         1 |       592 |  2.35E-01 |  0.888165 |  0.903709 |     13.40 |     12.41 |  0.161503 |  0.252736 |  9.97E-03 |      3.09 | 
|         1 |       666 |  2.18E-01 |  0.901645 |  0.903709 |     13.39 |     12.38 |  0.229237 |  0.294369 |  9.96E-03 |      3.51 | 
|         1 |       740 |  2.04E-01 |  0.904932 |  0.904932 |     13.40 |     12.36 |  0.883854 |  0.277179 |  9.96E-03 |      3.93 | 
|         1 |       814 |  1.90E-01 |  0.910384 |  0.910384 |     13.39 |     12.31 |  0.270588 |  0.247721 |  9.95E-03 |      4.34 | 
|         1 |       823 |  1.91E-01 |  0.903413 |  0.910384 |     13.38 |     12.31 |  0.195233 |  0.234253 |  9.94E-03 |      4.65 | 
|         2 |        74 |  6.24E-02 |  0.912422 |  0.912422 |     13.23 |     11.80 |  0.154410 |  0.165449 |  9.93E-03 |      4.78 | 
|         2 |       148 |  5.60E-02 |  0.915291 |  0.915291 |     13.21 |     11.80 |  0.396352 |  0.196258 |  9.92E-03 |      5.19 | 
|         2 |       222 |  5.46E-02 |  0.908766 |  0.915291 |     13.18 |     11.78 |  0.140394 |  0.220677 |  9.91E-03 |      5.60 | 
|         2 |       296 |  5.78E-02 |  0.905483 |  0.915291 |     13.13 |     11.80 |  0.099822 |  0.138541 |  9.90E-03 |      6.00 | 
|         2 |       370 |  5.50E-02 |  0.911438 |  0.915291 |     13.07 |     11.77 |  0.033835 |  0.030114 |  9.88E-03 |      6.41 | 
|         2 |       444 |  6.67E-02 |  0.909156 |  0.915291 |     13.05 |     11.81 |  0.073704 |  0.073239 |  9.87E-03 |      6.82 | 
|         2 |       518 |  6.43E-02 |  0.900614 |  0.915291 |     13.03 |     11.83 |  0.097648 |  0.085220 |  9.85E-03 |      7.23 | 
|         2 |       592 |  6.17E-02 |  0.907069 |  0.915291 |     13.02 |     11.85 |  0.159021 |  0.160788 |  9.84E-03 |      7.64 | 
|         2 |       666 |  6.01E-02 |  0.907533 |  0.915291 |     13.00 |     11.85 |  0.124071 |  0.124897 |  9.82E-03 |      8.05 | 
|         2 |       740 |  5.73E-02 |  0.886786 |  0.915291 |     13.00 |     11.86 |  0.128789 |  0.221601 |  9.80E-03 |      8.46 | 
|         2 |       814 |  5.44E-02 |  0.895020 |  0.915291 |     13.00 |     11.86 |  0.083397 |  0.085665 |  9.78E-03 |      8.88 | 
|         2 |       823 |  5.42E-02 |  0.911517 |  0.915291 |     13.00 |     11.86 |  0.572486 |  0.313596 |  9.78E-03 |      9.18 | 
|         3 |        74 |  3.10E-02 |  0.896874 |  0.915291 |     13.04 |     12.09 |  0.217921 |  0.120950 |  9.76E-03 |      9.32 | 
|         3 |       148 |  2.64E-02 |  0.899721 |  0.915291 |     13.07 |     12.03 |  0.139005 |  0.164261 |  9.74E-03 |      9.73 | 
|         3 |       222 |  2.27E-02 |  0.891989 |  0.915291 |     13.08 |     11.97 |  0.079689 |  0.095313 |  9.72E-03 |     10.14 | 
|         3 |       296 |  2.19E-02 |  0.896503 |  0.915291 |     13.14 |     12.00 |  0.084205 |  0.137962 |  9.69E-03 |     10.56 | 
|         3 |       370 |  2.21E-02 |  0.876477 |  0.915291 |     13.15 |     11.99 |  0.384998 |  0.211122 |  9.67E-03 |     10.97 | 
|         3 |       444 |  2.07E-02 |  0.898685 |  0.915291 |     13.15 |     11.96 |  0.085690 |  0.109348 |  9.65E-03 |     11.38 | 
|         3 |       518 |  2.00E-02 |  0.898965 |  0.915291 |     13.16 |     11.94 |  0.131220 |  0.149653 |  9.62E-03 |     11.79 | 
|         3 |       592 |  2.21E-02 |  0.895459 |  0.915291 |     13.17 |     11.98 |  0.163706 |  0.193117 |  9.60E-03 |     12.22 | 
|         3 |       666 |  2.13E-02 |  0.891420 |  0.915291 |     13.19 |     11.99 |  0.112042 |  0.096280 |  9.57E-03 |     12.63 | 
|         3 |       740 |  2.32E-02 |  0.850659 |  0.915291 |     13.20 |     12.01 |  0.600741 |  0.865929 |  9.54E-03 |     13.05 | 
|         3 |       814 |  2.61E-02 |  0.878798 |  0.915291 |     13.22 |     12.07 |  0.129741 |  0.165074 |  9.51E-03 |     13.47 | 
|         3 |       823 |  2.61E-02 |  0.875502 |  0.915291 |     13.22 |     12.07 |  0.169784 |  0.276285 |  9.51E-03 |     13.78 | 
|         4 |        74 |  1.14E-02 |  0.887451 |  0.915291 |     13.41 |     12.15 |  0.193067 |  0.278589 |  9.48E-03 |     13.92 | 
|         4 |       148 |  3.47E-02 |  0.914971 |  0.915291 |     13.44 |     12.35 |  0.696597 |  1.063602 |  9.45E-03 |     14.35 | 
|         4 |       222 |  3.56E-02 |  0.903597 |  0.915291 |     13.55 |     12.54 |  0.230052 |  0.278799 |  9.42E-03 |     14.77 | 
|         4 |       296 |  3.49E-02 |  0.901045 |  0.915291 |     13.57 |     12.53 |  0.143692 |  0.216396 |  9.39E-03 |     15.21 | 
|         4 |       370 |  3.32E-02 |  0.892086 |  0.915291 |     13.63 |     12.56 |  0.071597 |  0.073721 |  9.36E-03 |     15.66 | 
|         4 |       444 |  3.89E-02 |  0.904398 |  0.915291 |     13.64 |     12.54 |  0.575870 |  0.593053 |  9.32E-03 |     16.09 | 
|         4 |       518 |  5.39E-02 |  0.902991 |  0.915291 |     13.63 |     12.57 |  1.034029 |  1.030203 |  9.29E-03 |     16.52 | 
|         4 |       592 |  5.59E-02 |  0.905462 |  0.915291 |     13.58 |     12.55 |  0.179755 |  0.182838 |  9.25E-03 |     16.95 | 
