*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Fri Mar  8 19:00:17 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |        74 |  8.82E-01 |  0.896502 |  0.896502 |     11.68 |     11.66 |  0.158059 |  0.229811 |  1.00E-02 |      0.13 | 
|         1 |       148 |  5.67E-01 |  0.883238 |  0.896502 |     12.33 |     12.12 |  0.312691 |  0.673098 |  1.00E-02 |      0.56 | 
|         1 |       222 |  4.28E-01 |  0.910283 |  0.910283 |     12.69 |     12.41 |  0.350118 |  0.404016 |  1.00E-02 |      0.98 | 
|         1 |       296 |  3.51E-01 |  0.902277 |  0.910283 |     12.93 |     12.50 |  0.120331 |  0.178710 |  9.99E-03 |      1.41 | 
|         1 |       370 |  3.01E-01 |  0.900524 |  0.910283 |     13.09 |     12.52 |  0.117642 |  0.221119 |  9.99E-03 |      1.83 | 
|         1 |       444 |  2.78E-01 |  0.903226 |  0.910283 |     13.25 |     12.58 |  0.103324 |  0.204005 |  9.98E-03 |      2.26 | 
|         1 |       518 |  2.47E-01 |  0.903778 |  0.910283 |     13.39 |     12.60 |  0.106020 |  0.107562 |  9.98E-03 |      2.69 | 
|         1 |       592 |  2.25E-01 |  0.904830 |  0.910283 |     13.54 |     12.65 |  0.095709 |  0.079396 |  9.97E-03 |      3.13 | 
|         1 |       666 |  2.06E-01 |  0.902224 |  0.910283 |     13.64 |     12.69 |  0.161593 |  0.161841 |  9.96E-03 |      3.56 | 
|         1 |       740 |  2.02E-01 |  0.902590 |  0.910283 |     13.75 |     12.76 |  0.077368 |  0.065783 |  9.96E-03 |      3.99 | 
|         1 |       814 |  1.90E-01 |  0.893463 |  0.910283 |     13.86 |     12.82 |  0.134000 |  0.141626 |  9.95E-03 |      4.43 | 
|         1 |       823 |  1.88E-01 |  0.898293 |  0.910283 |     13.87 |     12.83 |  0.159996 |  0.128950 |  9.94E-03 |      4.75 | 
|         2 |        74 |  4.34E-02 |  0.903318 |  0.910283 |     15.08 |     13.20 |  0.137515 |  0.100894 |  9.93E-03 |      4.90 | 
|         2 |       148 |  4.76E-02 |  0.906351 |  0.910283 |     15.11 |     13.22 |  0.154686 |  0.085442 |  9.92E-03 |      5.33 | 
|         2 |       222 |  4.55E-02 |  0.901580 |  0.910283 |     15.08 |     13.29 |  0.173949 |  0.078502 |  9.91E-03 |      5.78 | 
|         2 |       296 |  4.47E-02 |  0.894414 |  0.910283 |     15.03 |     13.25 |  0.391636 |  0.202118 |  9.90E-03 |      6.22 | 
|         2 |       370 |  4.22E-02 |  0.893037 |  0.910283 |     14.98 |     13.22 |  0.255556 |  0.200021 |  9.88E-03 |      6.67 | 
|         2 |       444 |  4.01E-02 |  0.877774 |  0.910283 |     14.93 |     13.20 |  0.123189 |  0.085953 |  9.87E-03 |      7.11 | 
|         2 |       518 |  3.81E-02 |  0.888248 |  0.910283 |     14.86 |     13.14 |  0.160527 |  0.161571 |  9.85E-03 |      7.55 | 
|         2 |       592 |  3.86E-02 |  0.881145 |  0.910283 |     14.78 |     13.08 |  0.113613 |  0.132291 |  9.84E-03 |      7.99 | 
|         2 |       666 |  3.86E-02 |  0.834294 |  0.910283 |     14.73 |     13.08 |  0.130452 |  0.205525 |  9.82E-03 |      8.43 | 
|         2 |       740 |  3.67E-02 |  0.856627 |  0.910283 |     14.69 |     13.05 |  0.111732 |  0.099510 |  9.80E-03 |      8.87 | 
|         2 |       814 |  4.08E-02 |  0.891281 |  0.910283 |     14.66 |     13.05 |  0.214618 |  0.182325 |  9.78E-03 |      9.31 | 
|         2 |       823 |  4.07E-02 |  0.898884 |  0.910283 |     14.66 |     13.04 |  0.125695 |  0.197788 |  9.78E-03 |      9.62 | 
|         3 |        74 |  1.18E-01 |  0.902501 |  0.910283 |     14.31 |     13.30 |  0.261422 |  0.381748 |  9.76E-03 |      9.77 | 
|         3 |       148 |  1.05E-01 |  0.886094 |  0.910283 |     13.91 |     12.98 |  0.391108 |  0.236294 |  9.74E-03 |     10.19 | 
|         3 |       222 |  8.54E-02 |  0.873104 |  0.910283 |     13.77 |     12.81 |  0.085913 |  0.114385 |  9.72E-03 |     10.61 | 
|         3 |       296 |  7.57E-02 |  0.905971 |  0.910283 |     13.70 |     12.65 |  0.786994 |  0.300456 |  9.69E-03 |     11.02 | 
|         3 |       370 |  6.49E-02 |  0.875600 |  0.910283 |     13.64 |     12.57 |  0.045429 |  0.069209 |  9.67E-03 |     11.43 | 
|         3 |       444 |  5.65E-02 |  0.911883 |  0.911883 |     13.60 |     12.50 |  0.169337 |  0.249407 |  9.65E-03 |     11.85 | 
|         3 |       518 |  5.13E-02 |  0.883249 |  0.911883 |     13.57 |     12.45 |  0.109473 |  0.121101 |  9.62E-03 |     12.26 | 
