*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Sat Mar  9 08:35:02 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |        74 |  4.81E-01 |  0.883136 |  0.883136 |     15.53 |     15.39 |  0.172249 |  0.321928 |  1.00E-02 |      0.20 | 
|         1 |       148 |  3.21E-01 |  0.892971 |  0.892971 |     16.03 |     15.42 |  0.114003 |  0.129588 |  1.00E-02 |      0.78 | 
|         1 |       222 |  2.47E-01 |  0.901776 |  0.901776 |     16.24 |     15.30 |  0.310838 |  0.461839 |  1.00E-02 |      1.37 | 
|         1 |       296 |  2.08E-01 |  0.907151 |  0.907151 |     16.28 |     15.27 |  0.057263 |  0.072201 |  9.99E-03 |      1.95 | 
|         1 |       370 |  1.82E-01 |  0.909737 |  0.909737 |     16.36 |     15.27 |  0.117400 |  0.126292 |  9.99E-03 |      2.54 | 
|         1 |       444 |  1.59E-01 |  0.881159 |  0.909737 |     16.47 |     15.30 |  0.149219 |  0.200120 |  9.98E-03 |      3.15 | 
|         1 |       518 |  1.44E-01 |  0.900220 |  0.909737 |     16.57 |     15.32 |  0.161253 |  0.165462 |  9.98E-03 |      3.75 | 
|         1 |       592 |  1.35E-01 |  0.902457 |  0.909737 |     16.73 |     15.38 |  0.132506 |  0.122040 |  9.97E-03 |      4.36 | 
|         1 |       666 |  1.26E-01 |  0.896453 |  0.909737 |     16.93 |     15.52 |  0.088562 |  0.082729 |  9.96E-03 |      4.99 | 
|         1 |       740 |  1.16E-01 |  0.905410 |  0.909737 |     17.16 |     15.67 |  0.157342 |  0.136518 |  9.96E-03 |      5.64 | 
|         1 |       814 |  1.06E-01 |  0.883339 |  0.909737 |     17.37 |     15.77 |  0.106925 |  0.118032 |  9.95E-03 |      6.29 | 
|         1 |       823 |  1.05E-01 |  0.895989 |  0.909737 |     17.39 |     15.78 |  0.088421 |  0.082855 |  9.94E-03 |      6.76 | 
|         2 |        74 |  1.07E-02 |  0.889925 |  0.909737 |     19.66 |     17.23 |  0.116738 |  0.110630 |  9.93E-03 |      6.98 | 
|         2 |       148 |  1.30E-02 |  0.869404 |  0.909737 |     19.82 |     17.36 |  0.148817 |  0.144495 |  9.92E-03 |      7.65 | 
|         2 |       222 |  1.52E-02 |  0.917704 |  0.917704 |     19.88 |     17.48 |  0.512706 |  0.461568 |  9.91E-03 |      8.31 | 
|         2 |       296 |  1.61E-02 |  0.887788 |  0.917704 |     19.91 |     17.54 |  0.153848 |  0.138169 |  9.90E-03 |      8.98 | 
|         2 |       370 |  1.53E-02 |  0.895697 |  0.917704 |     19.95 |     17.55 |  0.097263 |  0.087964 |  9.88E-03 |      9.65 | 
|         2 |       444 |  1.45E-02 |  0.876170 |  0.917704 |     20.02 |     17.61 |  0.075718 |  0.070314 |  9.87E-03 |     10.33 | 
|         2 |       518 |  2.58E-02 |  0.916550 |  0.917704 |     20.27 |     17.96 |  0.249704 |  0.138570 |  9.85E-03 |     11.02 | 
|         2 |       592 |  3.53E-02 |  0.896552 |  0.917704 |     20.43 |     18.26 |  0.175638 |  0.147906 |  9.84E-03 |     11.75 | 
|         2 |       666 |  3.59E-02 |  0.893197 |  0.917704 |     20.65 |     18.51 |  0.104077 |  0.087052 |  9.82E-03 |     12.47 | 
|         2 |       740 |  3.37E-02 |  0.893831 |  0.917704 |     20.95 |     18.74 |  0.086216 |  0.044378 |  9.80E-03 |     13.21 | 
|         2 |       814 |  3.17E-02 |  0.877863 |  0.917704 |     21.26 |     18.93 |  0.136969 |  0.103518 |  9.78E-03 |     13.97 | 
|         2 |       823 |  3.14E-02 |  0.902031 |  0.917704 |     21.30 |     18.95 |  0.095507 |  0.082639 |  9.78E-03 |     14.53 | 
|         3 |        74 |  3.41E-02 |  0.917697 |  0.917704 |     23.96 |     21.62 |  0.167269 |  0.110076 |  9.76E-03 |     14.79 | 
|         3 |       148 |  2.27E-02 |  0.890474 |  0.917704 |     24.41 |     21.45 |  0.181200 |  0.154743 |  9.74E-03 |     15.56 | 
|         3 |       222 |  1.94E-02 |  0.913831 |  0.917704 |     24.73 |     21.55 |  0.143316 |  0.117906 |  9.72E-03 |     16.35 | 
|         3 |       296 |  1.79E-02 |  0.879623 |  0.917704 |     24.93 |     21.70 |  0.095775 |  0.083812 |  9.69E-03 |     17.15 | 
|         3 |       370 |  2.02E-02 |  0.887246 |  0.917704 |     25.01 |     21.87 |  0.314691 |  0.269854 |  9.67E-03 |     17.95 | 
|         3 |       444 |  1.89E-02 |  0.879417 |  0.917704 |     25.16 |     21.98 |  0.184626 |  0.155309 |  9.65E-03 |     18.75 | 
|         3 |       518 |  2.44E-02 |  0.899433 |  0.917704 |     25.59 |     22.42 |  0.098012 |  0.080874 |  9.62E-03 |     19.58 | 
|         3 |       592 |  4.40E-02 |  0.903249 |  0.917704 |     27.51 |     24.69 |  0.117120 |  0.106977 |  9.60E-03 |     20.61 | 
|         3 |       666 |  4.38E-02 |  0.905633 |  0.917704 |     29.53 |     26.85 |  0.218221 |  0.155994 |  9.57E-03 |     21.99 | 
|         3 |       740 |  4.16E-02 |  0.908080 |  0.917704 |     30.99 |     28.28 |  0.118525 |  0.100439 |  9.54E-03 |     23.34 | 
|         3 |       814 |  3.97E-02 |  0.911222 |  0.917704 |     32.12 |     29.34 |  0.308766 |  0.258087 |  9.51E-03 |     24.60 | 
|         3 |       823 |  3.94E-02 |  0.915680 |  0.917704 |     32.24 |     29.44 |  0.073493 |  0.066504 |  9.51E-03 |     25.51 | 
|         4 |        74 |  4.85E-02 |  0.905523 |  0.917704 |     40.46 |     37.85 |  0.334633 |  0.120870 |  9.48E-03 |     25.90 | 
|         4 |       148 |  3.81E-02 |  0.889283 |  0.917704 |     39.13 |     36.39 |  0.228196 |  0.140126 |  9.45E-03 |     27.02 | 
|         4 |       222 |  3.29E-02 |  0.900035 |  0.917704 |     38.32 |     35.32 |  0.104686 |  0.086487 |  9.42E-03 |     28.12 | 
|         4 |       296 |  3.72E-02 |  0.885714 |  0.917704 |     37.76 |     35.03 |  0.204308 |  0.169683 |  9.39E-03 |     29.21 | 
|         4 |       370 |  3.22E-02 |  0.861012 |  0.917704 |     36.94 |     34.15 |  0.164854 |  0.136170 |  9.36E-03 |     30.24 | 
|         4 |       444 |  3.00E-02 |  0.902906 |  0.917704 |     36.30 |     33.41 |  0.067506 |  0.056173 |  9.32E-03 |     31.24 | 
|         4 |       518 |  2.82E-02 |  0.893437 |  0.917704 |     35.85 |     32.94 |  0.232768 |  0.190642 |  9.29E-03 |     32.23 | 
|         4 |       592 |  2.57E-02 |  0.868930 |  0.917704 |     35.33 |     32.43 |  0.152742 |  0.124076 |  9.25E-03 |     33.20 | 
|         4 |       666 |  2.35E-02 |  0.883639 |  0.917704 |     34.96 |     31.98 |  0.105363 |  0.088611 |  9.22E-03 |     34.17 | 
|         4 |       740 |  2.37E-02 |  0.865344 |  0.917704 |     34.61 |     31.81 |  0.129709 |  0.108984 |  9.18E-03 |     35.15 | 
|         4 |       814 |  2.34E-02 |  0.908240 |  0.917704 |     34.35 |     31.63 |  0.101926 |  0.083110 |  9.15E-03 |     36.13 | 
|         4 |       823 |  2.32E-02 |  0.895479 |  0.917704 |     34.33 |     31.59 |  0.075543 |  0.062502 |  9.14E-03 |     36.84 | 
|         5 |        74 |  2.14E-02 |  0.886772 |  0.917704 |     32.72 |     31.11 |  0.136038 |  0.107774 |  9.10E-03 |     37.17 | 
|         5 |       148 |  5.94E-02 |  0.913907 |  0.917704 |     32.99 |     31.68 |  0.268275 |  0.166555 |  9.06E-03 |     38.19 | 
|         5 |       222 |  7.35E-02 |  0.916844 |  0.917704 |     31.67 |     30.37 |  0.205563 |  0.161985 |  9.03E-03 |     39.11 | 
|         5 |       296 |  6.06E-02 |  0.907909 |  0.917704 |     31.92 |     30.29 |  0.086004 |  0.069127 |  8.99E-03 |     40.15 | 
|         5 |       370 |  5.04E-02 |  0.894186 |  0.917704 |     32.27 |     30.23 |  0.123859 |  0.097752 |  8.94E-03 |     41.35 | 
|         5 |       444 |  4.61E-02 |  0.904335 |  0.917704 |     32.36 |     30.31 |  0.098635 |  0.077654 |  8.90E-03 |     42.41 | 
|         5 |       518 |  4.18E-02 |  0.911135 |  0.917704 |     32.16 |     30.05 |  0.071015 |  0.045007 |  8.86E-03 |     43.49 | 
|         5 |       592 |  4.30E-02 |  0.902395 |  0.917704 |     32.01 |     29.94 |  0.465892 |  0.390525 |  8.82E-03 |     44.57 | 
|         5 |       666 |  4.08E-02 |  0.888328 |  0.917704 |     31.55 |     29.46 |  0.171647 |  0.136077 |  8.78E-03 |     45.48 | 
|         5 |       740 |  3.87E-02 |  0.900442 |  0.917704 |     31.16 |     28.95 |  0.221625 |  0.172283 |  8.73E-03 |     46.44 | 
|         5 |       814 |  3.61E-02 |  0.915789 |  0.917704 |     30.81 |     28.48 |  0.151865 |  0.132360 |  8.69E-03 |     47.33 | 
|         5 |       823 |  3.58E-02 |  0.885714 |  0.917704 |     30.78 |     28.45 |  0.134047 |  0.084820 |  8.68E-03 |     47.95 | 
|         6 |        74 |  5.51E-03 |  0.908833 |  0.917704 |     27.46 |     23.34 |  0.141694 |  0.109730 |  8.64E-03 |     48.29 | 
|         6 |       148 |  1.35E-02 |  0.865628 |  0.917704 |     26.82 |     23.61 |  0.096915 |  0.080510 |  8.59E-03 |     49.23 | 
|         6 |       222 |  2.00E-02 |  0.910188 |  0.917704 |     26.27 |     23.59 |  0.129779 |  0.082923 |  8.54E-03 |     50.16 | 
|         6 |       296 |  7.40E-02 |  0.909157 |  0.917704 |     25.21 |     23.09 |  0.319453 |  0.249954 |  8.50E-03 |     50.99 | 
|         6 |       370 |  7.17E-02 |  0.906985 |  0.917704 |     24.86 |     23.02 |  0.463599 |  0.201425 |  8.45E-03 |     51.84 | 
|         6 |       444 |  6.39E-02 |  0.914448 |  0.917704 |     24.89 |     23.04 |  0.123073 |  0.097672 |  8.40E-03 |     52.71 | 
|         6 |       518 |  5.76E-02 |  0.894569 |  0.917704 |     24.85 |     23.01 |  0.083572 |  0.066212 |  8.35E-03 |     53.57 | 
|         6 |       592 |  5.30E-02 |  0.900894 |  0.917704 |     24.73 |     22.88 |  0.070087 |  0.055405 |  8.30E-03 |     54.42 | 
|         6 |       666 |  4.92E-02 |  0.900785 |  0.917704 |     24.69 |     22.80 |  0.055784 |  0.041473 |  8.25E-03 |     55.27 | 
|         6 |       740 |  4.85E-02 |  0.895522 |  0.917704 |     24.65 |     22.78 |  0.108039 |  0.084798 |  8.20E-03 |     56.08 | 
|         6 |       814 |  4.51E-02 |  0.897756 |  0.917704 |     24.65 |     22.69 |  0.135255 |  0.077815 |  8.15E-03 |     56.86 | 
|         6 |       823 |  4.47E-02 |  0.885614 |  0.917704 |     24.65 |     22.68 |  0.125714 |  0.096975 |  8.15E-03 |     57.42 | 
|         7 |        74 |  9.17E-03 |  0.891787 |  0.917704 |     24.11 |     21.49 |  0.077773 |  0.058500 |  8.09E-03 |     57.68 | 
|         7 |       148 |  1.13E-02 |  0.881191 |  0.917704 |     24.20 |     21.80 |  0.073739 |  0.060773 |  8.04E-03 |     58.45 | 
|         7 |       222 |  1.04E-02 |  0.906081 |  0.917704 |     24.14 |     21.59 |  0.049700 |  0.039725 |  7.99E-03 |     59.22 | 
|         7 |       296 |  1.00E-02 |  0.896144 |  0.917704 |     24.20 |     21.54 |  0.046521 |  0.039364 |  7.94E-03 |     60.01 | 
|         7 |       370 |  1.15E-02 |  0.893570 |  0.917704 |     24.19 |     21.50 |  0.095277 |  0.070457 |  7.88E-03 |     60.79 | 
|         7 |       444 |  1.23E-02 |  0.877640 |  0.917704 |     24.26 |     21.55 |  0.327503 |  0.258198 |  7.83E-03 |     61.58 | 
|         7 |       518 |  1.18E-02 |  0.887384 |  0.917704 |     24.24 |     21.49 |  0.138707 |  0.108855 |  7.77E-03 |     62.36 | 
|         7 |       592 |  1.09E-02 |  0.881440 |  0.917704 |     24.24 |     21.39 |  0.113327 |  0.089039 |  7.72E-03 |     63.15 | 
|         7 |       666 |  1.03E-02 |  0.898611 |  0.917704 |     24.22 |     21.31 |  0.081078 |  0.064148 |  7.66E-03 |     63.93 | 
|         7 |       740 |  1.12E-02 |  0.871593 |  0.917704 |     24.20 |     21.33 |  0.048570 |  0.037910 |  7.61E-03 |     64.70 | 
|         7 |       814 |  1.08E-02 |  0.890726 |  0.917704 |     24.22 |     21.28 |  0.127991 |  0.064229 |  7.55E-03 |     65.49 | 
|         7 |       823 |  1.09E-02 |  0.889525 |  0.917704 |     24.22 |     21.29 |  0.140247 |  0.109308 |  7.54E-03 |     66.05 | 
|         8 |        74 |  6.92E-03 |  0.908894 |  0.917704 |     23.97 |     21.05 |  0.075976 |  0.059810 |  7.49E-03 |     66.31 | 
|         8 |       148 |  6.46E-03 |  0.888102 |  0.917704 |     24.34 |     21.34 |  0.066121 |  0.051700 |  7.43E-03 |     67.13 | 
|         8 |       222 |  6.72E-03 |  0.904811 |  0.917704 |     24.38 |     21.31 |  0.307962 |  0.272845 |  7.37E-03 |     67.98 | 
|         8 |       296 |  6.74E-03 |  0.903134 |  0.917704 |     24.38 |     21.24 |  0.592659 |  0.090972 |  7.31E-03 |     68.81 | 
|         8 |       370 |  6.31E-03 |  0.891775 |  0.917704 |     24.43 |     21.20 |  0.063063 |  0.051330 |  7.26E-03 |     69.75 | 
|         8 |       444 |  6.08E-03 |  0.891489 |  0.917704 |     24.42 |     21.12 |  0.070673 |  0.062759 |  7.20E-03 |     70.62 | 
|         8 |       518 |  5.66E-03 |  0.897930 |  0.917704 |     24.40 |     21.01 |  0.084915 |  0.067914 |  7.14E-03 |     71.47 | 
|         8 |       592 |  5.63E-03 |  0.887628 |  0.917704 |     24.40 |     21.03 |  0.124139 |  0.077126 |  7.08E-03 |     72.34 | 
|         8 |       666 |  5.40E-03 |  0.875527 |  0.917704 |     24.37 |     20.99 |  0.064425 |  0.047592 |  7.02E-03 |     73.27 | 
|         8 |       740 |  5.14E-03 |  0.900390 |  0.917704 |     24.35 |     20.93 |  0.046101 |  0.035314 |  6.96E-03 |     74.12 | 
|         8 |       814 |  5.62E-03 |  0.862293 |  0.917704 |     24.33 |     20.95 |  0.033685 |  0.026193 |  6.90E-03 |     74.92 | 
|         8 |       823 |  5.66E-03 |  0.882626 |  0.917704 |     24.33 |     20.97 |  0.181856 |  0.146504 |  6.89E-03 |     75.49 | 
|         9 |        74 |  3.40E-03 |  0.885270 |  0.917704 |     24.19 |     20.42 |  0.058796 |  0.043845 |  6.83E-03 |     75.75 | 
|         9 |       148 |  3.28E-03 |  0.866353 |  0.917704 |     24.27 |     20.41 |  0.068562 |  0.053784 |  6.77E-03 |     76.56 | 
|         9 |       222 |  4.62E-03 |  0.896501 |  0.917704 |     24.21 |     20.47 |  0.184293 |  0.143640 |  6.71E-03 |     77.37 | 
|         9 |       296 |  1.29E-02 |  0.910973 |  0.917704 |     24.07 |     20.81 |  0.153896 |  0.128096 |  6.65E-03 |     78.17 | 
|         9 |       370 |  1.23E-02 |  0.889750 |  0.917704 |     24.10 |     20.81 |  0.052758 |  0.041452 |  6.59E-03 |     78.99 | 
|         9 |       444 |  1.08E-02 |  0.891123 |  0.917704 |     24.16 |     20.76 |  0.051443 |  0.039404 |  6.52E-03 |     79.85 | 
|         9 |       518 |  9.83E-03 |  0.893338 |  0.917704 |     24.17 |     20.67 |  0.139786 |  0.051184 |  6.46E-03 |     80.72 | 
|         9 |       592 |  9.33E-03 |  0.909156 |  0.917704 |     24.18 |     20.73 |  0.049020 |  0.038229 |  6.40E-03 |     81.57 | 
|         9 |       666 |  8.69E-03 |  0.880952 |  0.917704 |     24.18 |     20.68 |  0.094614 |  0.075561 |  6.34E-03 |     82.38 | 
|         9 |       740 |  8.20E-03 |  0.894469 |  0.917704 |     24.19 |     20.64 |  0.067997 |  0.046703 |  6.27E-03 |     83.17 | 
|         9 |       814 |  7.83E-03 |  0.882164 |  0.917704 |     24.19 |     20.64 |  0.071910 |  0.061010 |  6.21E-03 |     83.95 | 
|         9 |       823 |  7.78E-03 |  0.888323 |  0.917704 |     24.19 |     20.64 |  0.044535 |  0.035026 |  6.20E-03 |     84.53 | 
|        10 |        74 |  4.28E-02 |  0.904348 |  0.917704 |     24.18 |     21.96 |  0.104377 |  0.076355 |  6.14E-03 |     84.79 | 
|        10 |       148 |  1.04E-01 |  0.900593 |  0.917704 |     24.97 |     22.86 |  0.092656 |  0.068562 |  6.08E-03 |     85.59 | 
|        10 |       222 |  7.93E-02 |  0.915975 |  0.917704 |     25.83 |     23.23 |  0.109641 |  0.057868 |  6.02E-03 |     86.44 | 
|        10 |       296 |  6.21E-02 |  0.916374 |  0.917704 |     26.41 |     23.35 |  0.070896 |  0.054747 |  5.95E-03 |     87.31 | 
|        10 |       370 |  5.16E-02 |  0.910153 |  0.917704 |     26.81 |     23.29 |  1.579749 |  0.498496 |  5.89E-03 |     88.20 | 
|        10 |       444 |  4.68E-02 |  0.913424 |  0.917704 |     26.98 |     23.41 |  0.057318 |  0.043109 |  5.83E-03 |     89.09 | 
|        10 |       518 |  4.10E-02 |  0.909155 |  0.917704 |     27.03 |     23.30 |  0.108157 |  0.079260 |  5.76E-03 |     89.95 | 
|        10 |       592 |  3.64E-02 |  0.900035 |  0.917704 |     27.05 |     23.16 |  0.076451 |  0.059608 |  5.70E-03 |     90.81 | 
|        10 |       666 |  3.37E-02 |  0.896452 |  0.917704 |     26.99 |     23.08 |  0.029669 |  0.025799 |  5.64E-03 |     91.68 | 
|        10 |       740 |  3.08E-02 |  0.910072 |  0.917704 |     27.00 |     23.04 |  0.053468 |  0.041089 |  5.57E-03 |     92.52 | 
|        10 |       814 |  2.85E-02 |  0.900836 |  0.917704 |     27.00 |     23.00 |  0.075180 |  0.057986 |  5.51E-03 |     93.39 | 
|        10 |       823 |  2.82E-02 |  0.890995 |  0.917704 |     26.99 |     22.98 |  0.070165 |  0.054752 |  5.50E-03 |     94.01 | 
|        11 |        74 |  3.70E-03 |  0.890981 |  0.917704 |     26.64 |     21.82 |  0.022610 |  0.019040 |  5.44E-03 |     94.28 | 
|        11 |       148 |  3.57E-03 |  0.883586 |  0.917704 |     26.65 |     21.64 |  0.042111 |  0.031015 |  5.37E-03 |     95.14 | 
|        11 |       222 |  3.63E-03 |  0.887223 |  0.917704 |     26.59 |     21.55 |  0.060978 |  0.046084 |  5.31E-03 |     96.04 | 
|        11 |       296 |  3.56E-03 |  0.892251 |  0.917704 |     26.67 |     21.60 |  0.082261 |  0.061283 |  5.25E-03 |     96.91 | 
|        11 |       370 |  2.17E-02 |  0.884573 |  0.917704 |     26.69 |     22.12 |  1.320350 |  1.106490 |  5.18E-03 |     97.85 | 
|        11 |       444 |  2.28E-02 |  0.903249 |  0.917704 |     26.18 |     22.01 |  0.141249 |  0.112392 |  5.12E-03 |     98.68 | 
|        11 |       518 |  2.07E-02 |  0.893190 |  0.917704 |     25.92 |     21.92 |  0.057948 |  0.044773 |  5.06E-03 |     99.48 | 
|        11 |       592 |  1.88E-02 |  0.891032 |  0.917704 |     25.77 |     21.83 |  0.055623 |  0.035993 |  4.99E-03 |    100.28 | 
|        11 |       666 |  1.74E-02 |  0.900073 |  0.917704 |     25.64 |     21.70 |  0.067679 |  0.049190 |  4.93E-03 |    101.08 | 
|        11 |       740 |  1.60E-02 |  0.907303 |  0.917704 |     25.52 |     21.59 |  0.068021 |  0.048637 |  4.87E-03 |    101.90 | 
|        11 |       814 |  1.49E-02 |  0.911337 |  0.917704 |     25.46 |     21.55 |  0.055079 |  0.042698 |  4.80E-03 |    102.72 | 
|        11 |       823 |  1.48E-02 |  0.899451 |  0.917704 |     25.45 |     21.54 |  0.064172 |  0.051855 |  4.80E-03 |    103.30 | 
|        12 |        74 |  3.14E-03 |  0.897361 |  0.917704 |     24.93 |     20.84 |  0.044182 |  0.026471 |  4.73E-03 |    103.56 | 
|        12 |       148 |  3.16E-03 |  0.902457 |  0.917704 |     24.99 |     20.77 |  0.067223 |  0.042286 |  4.67E-03 |    104.37 | 
|        12 |       222 |  3.00E-03 |  0.900289 |  0.917704 |     25.02 |     20.68 |  0.038795 |  0.025691 |  4.61E-03 |    105.18 | 
|        12 |       296 |  2.90E-03 |  0.892285 |  0.917704 |     25.03 |     20.61 |  0.034110 |  0.026605 |  4.55E-03 |    106.00 | 
|        12 |       370 |  2.84E-03 |  0.870470 |  0.917704 |     25.05 |     20.60 |  0.040418 |  0.024063 |  4.48E-03 |    106.83 | 
|        12 |       444 |  3.37E-03 |  0.904486 |  0.917704 |     25.08 |     20.68 |  0.035950 |  0.026625 |  4.42E-03 |    107.66 | 
|        12 |       518 |  3.20E-03 |  0.885662 |  0.917704 |     25.13 |     20.67 |  0.021348 |  0.015264 |  4.36E-03 |    108.48 | 
|        12 |       592 |  3.78E-03 |  0.908897 |  0.917704 |     25.12 |     20.70 |  0.041722 |  0.032340 |  4.30E-03 |    109.31 | 
|        12 |       666 |  4.45E-03 |  0.892421 |  0.917704 |     25.15 |     20.81 |  0.051778 |  0.051212 |  4.24E-03 |    110.13 | 
|        12 |       740 |  5.87E-03 |  0.893802 |  0.917704 |     25.28 |     20.99 |  0.028781 |  0.023191 |  4.18E-03 |    110.96 | 
|        12 |       814 |  5.64E-03 |  0.893113 |  0.917704 |     25.37 |     21.05 |  0.047057 |  0.033916 |  4.12E-03 |    111.84 | 
|        12 |       823 |  5.60E-03 |  0.882850 |  0.917704 |     25.37 |     21.06 |  0.032083 |  0.023563 |  4.11E-03 |    112.47 | 
|        13 |        74 |  3.46E-03 |  0.894338 |  0.917704 |     25.84 |     21.31 |  0.118618 |  0.027672 |  4.05E-03 |    112.74 | 
|        13 |       148 |  3.11E-03 |  0.893000 |  0.917704 |     25.78 |     21.03 |  0.057989 |  0.043753 |  3.99E-03 |    113.56 | 
|        13 |       222 |  2.79E-03 |  0.886202 |  0.917704 |     25.72 |     20.93 |  0.064395 |  0.039011 |  3.93E-03 |    114.38 | 
|        13 |       296 |  2.78E-03 |  0.909158 |  0.917704 |     25.74 |     20.97 |  0.039238 |  0.028229 |  3.87E-03 |    115.23 | 
|        13 |       370 |  2.70E-03 |  0.886031 |  0.917704 |     25.70 |     20.98 |  0.059457 |  0.033597 |  3.81E-03 |    116.06 | 
|        13 |       444 |  3.12E-03 |  0.897844 |  0.917704 |     25.68 |     21.02 |  0.076867 |  0.057017 |  3.75E-03 |    116.92 | 
