*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Sat Mar  9 08:38:22 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |        74 |  4.35E-01 |  0.901300 |  0.901300 |     15.54 |     15.08 |  0.238962 |  0.436681 |  1.00E-02 |      0.20 | 
|         1 |       148 |  2.70E-01 |  0.903133 |  0.903133 |     16.16 |     15.16 |  0.821785 |  1.199488 |  1.00E-02 |      0.80 | 
|         1 |       222 |  2.15E-01 |  0.906601 |  0.906601 |     16.57 |     15.46 |  0.167069 |  0.304968 |  1.00E-02 |      1.40 | 
|         1 |       296 |  1.84E-01 |  0.900560 |  0.906601 |     16.92 |     15.70 |  0.097592 |  0.106343 |  9.99E-03 |      2.03 | 
|         1 |       370 |  1.61E-01 |  0.885614 |  0.906601 |     17.08 |     15.78 |  0.156642 |  0.197809 |  9.99E-03 |      2.66 | 
|         1 |       444 |  1.73E-01 |  0.904417 |  0.906601 |     16.99 |     15.78 |  0.080930 |  0.066752 |  9.98E-03 |      3.30 | 
|         1 |       518 |  1.53E-01 |  0.879377 |  0.906601 |     16.79 |     15.55 |  0.062845 |  0.053555 |  9.98E-03 |      3.88 | 
|         1 |       592 |  1.38E-01 |  0.887677 |  0.906601 |     16.63 |     15.38 |  0.229119 |  0.206888 |  9.97E-03 |      4.46 | 
|         1 |       666 |  1.25E-01 |  0.881153 |  0.906601 |     16.52 |     15.24 |  0.199003 |  0.174440 |  9.96E-03 |      5.03 | 
|         1 |       740 |  1.17E-01 |  0.889049 |  0.906601 |     16.44 |     15.18 |  0.092969 |  0.081894 |  9.96E-03 |      5.62 | 
|         1 |       814 |  1.10E-01 |  0.863289 |  0.906601 |     16.44 |     15.14 |  0.325541 |  0.160658 |  9.95E-03 |      6.22 | 
|         1 |       823 |  1.09E-01 |  0.897509 |  0.906601 |     16.45 |     15.14 |  0.137501 |  0.120140 |  9.94E-03 |      6.65 | 
|         2 |        74 |  2.18E-02 |  0.896812 |  0.906601 |     16.82 |     15.35 |  0.130155 |  0.115511 |  9.93E-03 |      6.86 | 
|         2 |       148 |  3.47E-02 |  0.890391 |  0.906601 |     17.11 |     15.62 |  0.112422 |  0.078616 |  9.92E-03 |      7.49 | 
|         2 |       222 |  3.27E-02 |  0.905271 |  0.906601 |     17.46 |     15.96 |  0.078937 |  0.071141 |  9.91E-03 |      8.13 | 
|         2 |       296 |  3.14E-02 |  0.873927 |  0.906601 |     17.85 |     16.22 |  0.138542 |  0.116634 |  9.90E-03 |      8.79 | 
|         2 |       370 |  2.82E-02 |  0.866275 |  0.906601 |     18.19 |     16.52 |  0.137643 |  0.113246 |  9.88E-03 |      9.48 | 
|         2 |       444 |  2.73E-02 |  0.874824 |  0.906601 |     18.53 |     16.84 |  0.555326 |  0.478723 |  9.87E-03 |     10.17 | 
|         2 |       518 |  2.50E-02 |  0.899278 |  0.906601 |     18.90 |     17.08 |  0.148704 |  0.132496 |  9.85E-03 |     10.88 | 
|         2 |       592 |  2.61E-02 |  0.899718 |  0.906601 |     19.16 |     17.36 |  0.128530 |  0.104619 |  9.84E-03 |     11.60 | 
|         2 |       666 |  2.52E-02 |  0.891806 |  0.906601 |     19.41 |     17.56 |  0.078730 |  0.065881 |  9.82E-03 |     12.34 | 
|         2 |       740 |  2.40E-02 |  0.876858 |  0.906601 |     19.67 |     17.80 |  0.098329 |  0.081151 |  9.80E-03 |     13.07 | 
|         2 |       814 |  2.82E-02 |  0.884476 |  0.906601 |     20.03 |     18.19 |  0.114251 |  0.042112 |  9.78E-03 |     13.83 | 
|         2 |       823 |  2.81E-02 |  0.898148 |  0.906601 |     20.08 |     18.23 |  0.097916 |  0.076768 |  9.78E-03 |     14.43 | 
|         3 |        74 |  1.75E-02 |  0.904954 |  0.906601 |     24.54 |     21.89 |  0.129822 |  0.103943 |  9.76E-03 |     14.69 | 
|         3 |       148 |  2.82E-02 |  0.913186 |  0.913186 |     25.07 |     22.93 |  0.098008 |  0.087313 |  9.74E-03 |     15.51 | 
|         3 |       222 |  2.17E-02 |  0.885350 |  0.913186 |     24.79 |     22.27 |  0.047910 |  0.036499 |  9.72E-03 |     16.30 | 
|         3 |       296 |  6.42E-02 |  0.847777 |  0.913186 |     25.21 |     23.05 |  2.485714 |  0.603879 |  9.69E-03 |     17.13 | 
|         3 |       370 |  6.13E-02 |  0.874408 |  0.913186 |     24.39 |     22.35 |  0.691599 |  0.536684 |  9.67E-03 |     18.00 | 
|         3 |       444 |  5.38E-02 |  0.897305 |  0.913186 |     24.00 |     21.89 |  0.126095 |  0.099969 |  9.65E-03 |     18.72 | 
|         3 |       518 |  5.03E-02 |  0.890574 |  0.913186 |     23.75 |     21.63 |  0.142164 |  0.102301 |  9.62E-03 |     19.46 | 
|         3 |       592 |  4.54E-02 |  0.884981 |  0.913186 |     23.53 |     21.35 |  0.090112 |  0.069718 |  9.60E-03 |     20.18 | 
|         3 |       666 |  4.12E-02 |  0.899362 |  0.913186 |     23.44 |     21.21 |  0.109710 |  0.086252 |  9.57E-03 |     20.93 | 
|         3 |       740 |  3.80E-02 |  0.906667 |  0.913186 |     23.39 |     21.13 |  0.136694 |  0.107368 |  9.54E-03 |     21.67 | 
|         3 |       814 |  3.62E-02 |  0.889849 |  0.913186 |     23.34 |     21.10 |  0.178514 |  0.128020 |  9.51E-03 |     22.44 | 
|         3 |       823 |  3.59E-02 |  0.864765 |  0.913186 |     23.34 |     21.10 |  0.154715 |  0.124056 |  9.51E-03 |     22.98 | 
|         4 |        74 |  1.19E-02 |  0.900454 |  0.913186 |     23.30 |     20.32 |  0.277088 |  0.228445 |  9.48E-03 |     23.23 | 
|         4 |       148 |  1.35E-02 |  0.903343 |  0.913186 |     23.36 |     20.30 |  0.191747 |  0.165322 |  9.45E-03 |     23.99 | 
|         4 |       222 |  2.31E-02 |  0.893512 |  0.913186 |     23.41 |     20.68 |  0.096438 |  0.079816 |  9.42E-03 |     24.76 | 
|         4 |       296 |  1.91E-02 |  0.895024 |  0.913186 |     23.70 |     20.78 |  0.080827 |  0.062631 |  9.39E-03 |     25.54 | 
|         4 |       370 |  1.71E-02 |  0.883990 |  0.913186 |     23.91 |     20.87 |  0.224165 |  0.097022 |  9.36E-03 |     26.33 | 
|         4 |       444 |  1.90E-02 |  0.867642 |  0.913186 |     24.01 |     21.10 |  0.637861 |  0.501138 |  9.32E-03 |     27.12 | 
|         4 |       518 |  1.91E-02 |  0.903361 |  0.913186 |     24.21 |     21.36 |  0.142151 |  0.111306 |  9.29E-03 |     27.94 | 
|         4 |       592 |  1.76E-02 |  0.870647 |  0.913186 |     24.37 |     21.42 |  0.086250 |  0.066144 |  9.25E-03 |     28.75 | 
|         4 |       666 |  1.99E-02 |  0.885474 |  0.913186 |     24.54 |     21.69 |  0.346956 |  0.272338 |  9.22E-03 |     29.57 | 
|         4 |       740 |  2.01E-02 |  0.916968 |  0.916968 |     24.64 |     21.78 |  0.231024 |  0.178061 |  9.18E-03 |     30.39 | 
