*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Sat Mar  9 08:22:27 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |        74 |  4.15E-01 |  0.891636 |  0.891636 |     15.26 |     14.84 |  0.191128 |  0.224784 |  1.00E-02 |      0.20 | 
|         1 |       148 |  2.85E-01 |  0.905728 |  0.905728 |     15.72 |     15.07 |  0.338239 |  0.457514 |  1.00E-02 |      0.80 | 
|         1 |       222 |  2.49E-01 |  0.889880 |  0.905728 |     16.08 |     15.22 |  0.208754 |  0.245974 |  1.00E-02 |      1.39 | 
|         1 |       296 |  2.02E-01 |  0.886724 |  0.905728 |     16.39 |     15.28 |  0.083544 |  0.076227 |  9.99E-03 |      2.00 | 
|         1 |       370 |  1.69E-01 |  0.865682 |  0.905728 |     16.62 |     15.36 |  0.139310 |  0.142650 |  9.99E-03 |      2.61 | 
|         1 |       444 |  1.45E-01 |  0.877321 |  0.905728 |     16.82 |     15.47 |  0.078811 |  0.082369 |  9.98E-03 |      3.24 | 
|         1 |       518 |  1.27E-01 |  0.891756 |  0.905728 |     16.94 |     15.50 |  0.083988 |  0.072681 |  9.98E-03 |      3.86 | 
|         1 |       592 |  1.15E-01 |  0.908446 |  0.908446 |     17.02 |     15.57 |  0.190031 |  0.226555 |  9.97E-03 |      4.48 | 
|         1 |       666 |  1.09E-01 |  0.872011 |  0.908446 |     17.13 |     15.67 |  0.190400 |  0.170981 |  9.96E-03 |      5.10 | 
|         1 |       740 |  1.00E-01 |  0.891902 |  0.908446 |     17.38 |     15.81 |  0.196716 |  0.209211 |  9.96E-03 |      5.77 | 
|         1 |       814 |  9.81E-02 |  0.881093 |  0.908446 |     17.65 |     16.07 |  0.142500 |  0.136027 |  9.95E-03 |      6.44 | 
|         1 |       823 |  9.81E-02 |  0.874549 |  0.908446 |     17.68 |     16.10 |  0.567638 |  0.316156 |  9.94E-03 |      6.93 | 
|         2 |        74 |  2.98E-02 |  0.896403 |  0.908446 |     21.12 |     19.45 |  0.252547 |  0.237388 |  9.93E-03 |      7.18 | 
|         2 |       148 |  1.37E-01 |  0.912761 |  0.912761 |     23.97 |     22.31 |  0.188782 |  0.157615 |  9.92E-03 |      7.93 | 
