*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Sat Mar  9 08:18:27 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |        74 |  4.83E-01 |  0.881414 |  0.881414 |     15.68 |     15.36 |  0.216110 |  0.357412 |  1.00E-02 |      0.20 | 
|         1 |       148 |  3.11E-01 |  0.898152 |  0.898152 |     15.86 |     15.34 |  0.065784 |  0.111442 |  1.00E-02 |      0.80 | 
|         1 |       222 |  2.39E-01 |  0.893238 |  0.898152 |     16.00 |     15.27 |  0.492714 |  0.666399 |  1.00E-02 |      1.40 | 
|         1 |       296 |  2.00E-01 |  0.906383 |  0.906383 |     16.12 |     15.12 |  0.177404 |  0.300977 |  9.99E-03 |      2.02 | 
|         1 |       370 |  1.77E-01 |  0.904071 |  0.906383 |     16.25 |     15.07 |  0.231596 |  0.247308 |  9.99E-03 |      2.63 | 
|         1 |       444 |  1.69E-01 |  0.905941 |  0.906383 |     16.38 |     15.12 |  0.220044 |  0.238682 |  9.98E-03 |      3.26 | 
|         1 |       518 |  1.57E-01 |  0.913255 |  0.913255 |     16.54 |     15.20 |  0.296311 |  0.339616 |  9.98E-03 |      3.88 | 
|         1 |       592 |  1.44E-01 |  0.871387 |  0.913255 |     16.71 |     15.34 |  0.118232 |  0.112059 |  9.97E-03 |      4.51 | 
|         1 |       666 |  1.43E-01 |  0.895055 |  0.913255 |     16.91 |     15.53 |  0.113542 |  0.096619 |  9.96E-03 |      5.16 | 
|         1 |       740 |  1.31E-01 |  0.894585 |  0.913255 |     17.11 |     15.68 |  0.112103 |  0.118854 |  9.96E-03 |      5.82 | 
|         1 |       814 |  1.21E-01 |  0.885993 |  0.913255 |     17.33 |     15.82 |  0.079863 |  0.059480 |  9.95E-03 |      6.50 | 
|         1 |       823 |  1.19E-01 |  0.872714 |  0.913255 |     17.35 |     15.84 |  0.123119 |  0.102586 |  9.94E-03 |      6.99 | 
|         2 |        74 |  2.22E-02 |  0.869904 |  0.913255 |     19.26 |     16.99 |  0.258063 |  0.252495 |  9.93E-03 |      7.22 | 
|         2 |       148 |  3.48E-02 |  0.837025 |  0.913255 |     19.09 |     16.96 |  0.218812 |  0.121231 |  9.92E-03 |      7.91 | 
|         2 |       222 |  3.72E-02 |  0.877279 |  0.913255 |     19.17 |     17.09 |  0.155490 |  0.088282 |  9.91E-03 |      8.67 | 
|         2 |       296 |  3.30E-02 |  0.880411 |  0.913255 |     19.29 |     17.16 |  0.380311 |  0.312462 |  9.90E-03 |      9.41 | 
|         2 |       370 |  3.66E-02 |  0.882099 |  0.913255 |     19.39 |     17.29 |  0.082843 |  0.063810 |  9.88E-03 |     10.10 | 
|         2 |       444 |  6.22E-02 |  0.896278 |  0.913255 |     19.85 |     17.88 |  0.198891 |  0.162383 |  9.87E-03 |     10.81 | 
|         2 |       518 |  5.98E-02 |  0.904864 |  0.913255 |     20.58 |     18.39 |  0.240659 |  0.214552 |  9.85E-03 |     11.63 | 
|         2 |       592 |  5.77E-02 |  0.903786 |  0.913255 |     20.77 |     18.45 |  0.092392 |  0.080627 |  9.84E-03 |     12.42 | 
|         2 |       666 |  5.32E-02 |  0.903819 |  0.913255 |     20.81 |     18.45 |  0.066804 |  0.056734 |  9.82E-03 |     13.15 | 
|         2 |       740 |  4.92E-02 |  0.907642 |  0.913255 |     20.83 |     18.39 |  0.129597 |  0.125424 |  9.80E-03 |     13.87 | 
|         2 |       814 |  4.58E-02 |  0.895155 |  0.913255 |     20.86 |     18.36 |  0.093859 |  0.079396 |  9.78E-03 |     14.61 | 
|         2 |       823 |  4.54E-02 |  0.892896 |  0.913255 |     20.87 |     18.36 |  0.194705 |  0.157207 |  9.78E-03 |     15.14 | 
|         3 |        74 |  1.21E-02 |  0.905362 |  0.913255 |     21.35 |     18.15 |  0.143591 |  0.120928 |  9.76E-03 |     15.38 | 
