*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Wed Mar 13 17:08:26 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |       143 |  7.33E-01 |  0.929628 |  0.929628 |     13.50 |     13.48 |  0.477970 |  0.666256 |  9.99E-03 |      0.91 | 
|         1 |       286 |  5.83E-01 |  0.924472 |  0.929628 |     14.19 |     13.90 |  0.835655 |  1.287950 |  9.97E-03 |      5.79 | 
|         1 |       429 |  5.42E-01 |  0.926695 |  0.929628 |     14.59 |     14.14 |  0.570308 |  0.680579 |  9.93E-03 |     10.83 | 
|         1 |       572 |  5.21E-01 |  0.938624 |  0.938624 |     14.77 |     14.28 |  0.741817 |  0.885064 |  9.88E-03 |     16.05 | 
|         1 |       715 |  4.91E-01 |  0.938348 |  0.938624 |     14.80 |     14.28 |  0.888326 |  0.789578 |  9.82E-03 |     21.25 | 
|         1 |       858 |  4.64E-01 |  0.932231 |  0.938624 |     14.81 |     14.29 | 17.973362 |  2.258333 |  9.74E-03 |     26.55 | 
|         1 |      1001 |  4.54E-01 |  0.939973 |  0.939973 |     14.76 |     14.31 |  5.313202 |  1.216737 |  9.65E-03 |     31.75 | 
|         1 |      1144 |  4.66E-01 |  0.939316 |  0.939973 |     14.72 |     14.32 |  0.815495 |  0.794353 |  9.54E-03 |     36.86 | 
|         1 |      1287 |  4.66E-01 |  0.933265 |  0.939973 |     14.85 |     14.50 |  0.465730 |  0.365764 |  9.42E-03 |     42.02 | 
|         1 |      1430 |  4.51E-01 |  0.942539 |  0.942539 |     14.98 |     14.64 |  1.061676 |  0.726019 |  9.29E-03 |     47.46 | 
|         1 |      1573 |  4.38E-01 |  0.942659 |  0.942659 |     15.08 |     14.75 |  0.877086 |  0.588812 |  9.15E-03 |     53.10 | 
|         1 |      1579 |  4.37E-01 |  0.940482 |  0.942659 |     15.09 |     14.76 |  0.681185 |  1.473201 |  9.14E-03 |     57.75 | 
|         2 |       143 |  4.05E-01 |  0.940262 |  0.942659 |     15.91 |     15.71 |  1.725717 |  0.800567 |  8.98E-03 |     58.69 | 
|         2 |       286 |  4.42E-01 |  0.939058 |  0.942659 |     15.97 |     15.68 |  3.022802 |  0.674411 |  8.82E-03 |     64.01 | 
|         2 |       429 |  4.03E-01 |  0.947075 |  0.947075 |     16.20 |     15.86 |  5.037513 |  4.071469 |  8.64E-03 |     69.20 | 
|         2 |       572 |  4.04E-01 |  0.937086 |  0.947075 |     16.44 |     16.03 |  0.814464 |  0.566803 |  8.45E-03 |     74.78 | 
|         2 |       715 |  3.82E-01 |  0.940917 |  0.947075 |     16.46 |     16.09 |  1.077988 |  0.886097 |  8.25E-03 |     80.53 | 
