*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Thu Mar  7 16:51:00 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |        74 |  8.20E-01 |  0.819022 |  0.819022 |      6.00 |      5.00 |  0.251187 |  0.405181 |  1.00E-02 |      0.09 | 
|         1 |       148 |  5.08E-01 |  0.893752 |  0.893752 |      6.00 |      5.00 |  0.227044 |  0.136297 |  1.00E-02 |      0.28 | 
|         1 |       222 |  3.91E-01 |  0.890833 |  0.893752 |      6.00 |      5.00 |  0.396454 |  0.373139 |  1.00E-02 |      0.46 | 
|         1 |       296 |  3.56E-01 |  0.898078 |  0.898078 |      6.00 |      5.00 |  0.292456 |  0.344985 |  9.99E-03 |      0.64 | 
|         1 |       370 |  3.34E-01 |  0.882616 |  0.898078 |      6.00 |      5.00 |  0.335431 |  0.442677 |  9.99E-03 |      0.81 | 
|         1 |       444 |  2.92E-01 |  0.866052 |  0.898078 |      6.00 |      5.00 |  1.008716 |  0.436784 |  9.98E-03 |      0.99 | 
|         1 |       518 |  2.65E-01 |  0.919192 |  0.919192 |      6.00 |      5.00 |  2.277339 |  1.650429 |  9.98E-03 |      1.17 | 
|         1 |       592 |  2.70E-01 |  0.857041 |  0.919192 |      6.00 |      5.00 |  0.332582 |  0.182318 |  9.97E-03 |      1.34 | 
|         1 |       666 |  2.51E-01 |  0.895841 |  0.919192 |      6.00 |      5.00 |  0.187811 |  0.178855 |  9.96E-03 |      1.52 | 
|         1 |       740 |  2.33E-01 |  0.907108 |  0.919192 |      6.00 |      5.00 |  0.634415 |  0.297915 |  9.96E-03 |      1.69 | 
|         1 |       814 |  2.19E-01 |  0.918667 |  0.919192 |      6.00 |      5.00 |  1.989812 |  0.394549 |  9.95E-03 |      1.87 | 
|         1 |       823 |  2.18E-01 |  0.910999 |  0.919192 |      6.00 |      5.00 |  0.324166 |  0.072560 |  9.94E-03 |      1.98 | 
|         2 |        74 |  6.66E-02 |  0.898603 |  0.919192 |      6.00 |      5.00 |  0.987775 |  0.322483 |  9.93E-03 |      2.06 | 
