*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Fri Feb 16 20:22:12 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |        37 |  7.64E-01 |  0.940336 |  0.940336 |     14.32 |     14.19 |  0.224561 |  0.501842 |  1.00E-02 |      0.13 | 
|         1 |        74 |  5.42E-01 |  0.923922 |  0.940336 |     15.01 |     14.76 |  0.110166 |  0.223959 |  1.00E-02 |      0.48 | 
|         1 |       111 |  4.39E-01 |  0.933391 |  0.940336 |     15.34 |     15.08 |  0.112153 |  0.161053 |  1.00E-02 |      0.82 | 
|         1 |       148 |  3.77E-01 |  0.938361 |  0.940336 |     15.47 |     15.16 |  0.102054 |  0.152957 |  9.99E-03 |      1.17 | 
|         1 |       185 |  3.22E-01 |  0.940382 |  0.940382 |     15.57 |     15.26 |  0.109910 |  0.116760 |  9.99E-03 |      1.51 | 
|         1 |       222 |  2.92E-01 |  0.931053 |  0.940382 |     15.64 |     15.28 |  0.629834 |  1.035875 |  9.98E-03 |      1.86 | 
|         1 |       259 |  2.64E-01 |  0.941663 |  0.941663 |     15.69 |     15.24 |  0.097917 |  0.076256 |  9.98E-03 |      2.21 | 
|         1 |       296 |  2.42E-01 |  0.944325 |  0.944325 |     15.73 |     15.22 |  0.257117 |  0.390616 |  9.97E-03 |      2.56 | 
|         1 |       333 |  2.31E-01 |  0.937078 |  0.944325 |     15.77 |     15.22 |  0.541680 |  0.732376 |  9.96E-03 |      2.90 | 
|         1 |       370 |  2.17E-01 |  0.943052 |  0.944325 |     15.81 |     15.18 |  0.385102 |  0.544787 |  9.95E-03 |      3.25 | 
|         1 |       407 |  2.11E-01 |  0.936722 |  0.944325 |     15.85 |     15.17 |  0.694950 |  0.797445 |  9.94E-03 |      3.60 | 
|         2 |        37 |  1.09E-01 |  0.939018 |  0.944325 |     16.27 |     14.89 |  0.150875 |  0.131428 |  9.93E-03 |      3.74 | 
|         2 |        74 |  9.92E-02 |  0.930431 |  0.944325 |     16.65 |     14.95 |  0.430606 |  0.438053 |  9.92E-03 |      4.09 | 
|         2 |       111 |  9.18E-02 |  0.937425 |  0.944325 |     16.82 |     15.09 |  0.088916 |  0.109714 |  9.91E-03 |      4.45 | 
|         2 |       148 |  7.84E-02 |  0.933196 |  0.944325 |     17.03 |     15.20 |  0.098561 |  0.131763 |  9.90E-03 |      4.82 | 
|         2 |       185 |  7.19E-02 |  0.929882 |  0.944325 |     17.22 |     15.26 |  0.100305 |  0.099902 |  9.88E-03 |      5.19 | 
|         2 |       222 |  6.87E-02 |  0.929744 |  0.944325 |     17.35 |     15.36 |  0.164164 |  0.204497 |  9.87E-03 |      5.57 | 
