*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Fri Mar  8 20:53:59 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |        74 |  6.91E-01 |  0.882714 |  0.882714 |     14.59 |     14.50 |  0.223312 |  0.541222 |  1.00E-02 |      0.17 | 
|         1 |       148 |  4.67E-01 |  0.892022 |  0.892022 |     15.03 |     14.72 |  0.286141 |  0.309825 |  1.00E-02 |      0.70 | 
|         1 |       222 |  3.52E-01 |  0.903318 |  0.903318 |     15.37 |     14.81 |  0.171691 |  0.172449 |  1.00E-02 |      1.17 | 
|         1 |       296 |  2.93E-01 |  0.900780 |  0.903318 |     15.64 |     14.87 |  0.246860 |  0.445529 |  9.99E-03 |      1.63 | 
|         1 |       370 |  2.54E-01 |  0.904779 |  0.904779 |     15.82 |     14.86 |  0.294683 |  0.304778 |  9.99E-03 |      2.10 | 
|         1 |       444 |  2.24E-01 |  0.899576 |  0.904779 |     15.91 |     14.81 |  0.103785 |  0.131309 |  9.98E-03 |      2.56 | 
|         1 |       518 |  2.09E-01 |  0.895989 |  0.904779 |     15.97 |     14.78 |  0.370627 |  0.384447 |  9.98E-03 |      3.03 | 
|         1 |       592 |  1.91E-01 |  0.903553 |  0.904779 |     16.01 |     14.73 |  0.065432 |  0.069872 |  9.97E-03 |      3.50 | 
|         1 |       666 |  1.75E-01 |  0.894869 |  0.904779 |     16.03 |     14.68 |  0.144533 |  0.164873 |  9.96E-03 |      3.96 | 
|         1 |       740 |  1.63E-01 |  0.886193 |  0.904779 |     16.02 |     14.64 |  0.573307 |  0.641301 |  9.96E-03 |      4.42 | 
|         1 |       814 |  1.55E-01 |  0.880229 |  0.904779 |     16.02 |     14.64 |  0.256281 |  0.152187 |  9.95E-03 |      4.89 | 
|         1 |       823 |  1.54E-01 |  0.877155 |  0.904779 |     16.02 |     14.64 |  0.187658 |  0.167397 |  9.94E-03 |      5.23 | 
|         2 |        74 |  6.09E-02 |  0.896081 |  0.904779 |     16.07 |     14.84 |  0.156915 |  0.144037 |  9.93E-03 |      5.38 | 
|         2 |       148 |  7.63E-02 |  0.881644 |  0.904779 |     16.13 |     15.00 |  0.283416 |  0.255635 |  9.92E-03 |      5.83 | 
|         2 |       222 |  5.84E-02 |  0.893224 |  0.904779 |     16.14 |     14.82 |  0.153648 |  0.142257 |  9.91E-03 |      6.32 | 
|         2 |       296 |  5.28E-02 |  0.887310 |  0.904779 |     16.15 |     14.83 |  0.141088 |  0.125044 |  9.90E-03 |      6.80 | 
|         2 |       370 |  4.70E-02 |  0.876039 |  0.904779 |     16.18 |     14.78 |  0.194678 |  0.168809 |  9.88E-03 |      7.27 | 
|         2 |       444 |  4.59E-02 |  0.887137 |  0.904779 |     16.19 |     14.77 |  0.127374 |  0.119304 |  9.87E-03 |      7.75 | 
|         2 |       518 |  4.84E-02 |  0.897255 |  0.904779 |     16.20 |     14.79 |  0.540635 |  0.452313 |  9.85E-03 |      8.23 | 
|         2 |       592 |  4.64E-02 |  0.894625 |  0.904779 |     16.25 |     14.83 |  0.576655 |  0.283441 |  9.84E-03 |      8.71 | 
|         2 |       666 |  4.34E-02 |  0.884685 |  0.904779 |     16.32 |     14.81 |  0.328217 |  0.261497 |  9.82E-03 |      9.19 | 
|         2 |       740 |  4.09E-02 |  0.884589 |  0.904779 |     16.40 |     14.82 |  0.187990 |  0.158111 |  9.80E-03 |      9.73 | 
|         2 |       814 |  3.86E-02 |  0.890697 |  0.904779 |     16.46 |     14.84 |  0.624238 |  0.367450 |  9.78E-03 |     10.20 | 
|         2 |       823 |  3.83E-02 |  0.885328 |  0.904779 |     16.47 |     14.84 |  0.252929 |  0.134341 |  9.78E-03 |     10.57 | 
|         3 |        74 |  4.18E-02 |  0.892076 |  0.904779 |     17.14 |     15.30 |  0.154670 |  0.130144 |  9.76E-03 |     10.77 | 
|         3 |       148 |  2.75E-02 |  0.870911 |  0.904779 |     17.16 |     15.05 |  0.311302 |  0.261216 |  9.74E-03 |     11.27 | 
|         3 |       222 |  2.70E-02 |  0.899050 |  0.904779 |     17.23 |     15.05 |  0.357806 |  0.305025 |  9.72E-03 |     11.76 | 
|         3 |       296 |  2.50E-02 |  0.876050 |  0.904779 |     17.24 |     15.08 |  0.137370 |  0.124150 |  9.69E-03 |     12.32 | 
|         3 |       370 |  2.36E-02 |  0.887464 |  0.904779 |     17.29 |     15.12 |  0.148931 |  0.132526 |  9.67E-03 |     12.83 | 
|         3 |       444 |  2.76E-02 |  0.915594 |  0.915594 |     17.36 |     15.19 |  0.325033 |  0.316082 |  9.65E-03 |     13.32 | 
|         3 |       518 |  3.87E-02 |  0.897582 |  0.915594 |     17.40 |     15.34 |  0.430377 |  0.349234 |  9.62E-03 |     13.80 | 
|         3 |       592 |  4.12E-02 |  0.880499 |  0.915594 |     17.62 |     15.65 |  0.266470 |  0.215588 |  9.60E-03 |     14.30 | 
