*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Fri Feb 16 19:46:46 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |        37 |  7.79E-01 |  0.924866 |  0.924866 |     16.43 |     16.27 |  0.156614 |  0.226862 |  1.00E-02 |      0.10 | 
|         1 |        74 |  5.87E-01 |  0.935788 |  0.935788 |     16.05 |     15.95 |  0.134630 |  0.224874 |  1.00E-02 |      0.38 | 
|         1 |       111 |  4.80E-01 |  0.934198 |  0.935788 |     17.86 |     17.61 |  0.151194 |  0.176603 |  1.00E-02 |      0.67 | 
|         1 |       148 |  3.88E-01 |  0.934627 |  0.935788 |     18.69 |     18.22 |  0.652185 |  0.867580 |  9.99E-03 |      1.00 | 
|         1 |       185 |  3.38E-01 |  0.942901 |  0.942901 |     19.02 |     18.43 |  0.219805 |  0.200755 |  9.99E-03 |      1.32 | 
|         1 |       222 |  3.03E-01 |  0.944359 |  0.944359 |     19.24 |     18.62 |  0.088763 |  0.119664 |  9.98E-03 |      1.63 | 
|         1 |       259 |  2.71E-01 |  0.943613 |  0.944359 |     19.38 |     18.64 |  0.144469 |  0.255020 |  9.98E-03 |      1.96 | 
|         1 |       296 |  2.49E-01 |  0.950711 |  0.950711 |     19.53 |     18.62 |  0.609489 |  0.573310 |  9.97E-03 |      2.31 | 
|         1 |       333 |  2.36E-01 |  0.943620 |  0.950711 |     19.85 |     18.74 |  0.278842 |  0.216675 |  9.96E-03 |      2.65 | 
|         1 |       370 |  2.20E-01 |  0.948643 |  0.950711 |     20.15 |     18.89 |  0.226565 |  0.227401 |  9.95E-03 |      2.98 | 
|         1 |       407 |  2.12E-01 |  0.941162 |  0.950711 |     20.64 |     19.23 |  0.130241 |  0.151945 |  9.94E-03 |      3.32 | 
|         2 |        37 |  9.90E-02 |  0.940421 |  0.950711 |     29.78 |     25.65 |  0.124243 |  0.138648 |  9.93E-03 |      3.46 | 
|         2 |        74 |  9.17E-02 |  0.942920 |  0.950711 |     29.93 |     25.91 |  0.061102 |  0.065686 |  9.92E-03 |      3.86 | 
|         2 |       111 |  8.87E-02 |  0.937293 |  0.950711 |     30.74 |     26.59 |  0.139650 |  0.128835 |  9.91E-03 |      4.28 | 
|         2 |       148 |  8.16E-02 |  0.937874 |  0.950711 |     31.24 |     26.81 |  0.147678 |  0.149130 |  9.90E-03 |      4.71 | 
|         2 |       185 |  7.45E-02 |  0.929376 |  0.950711 |     31.45 |     26.93 |  0.250819 |  0.247944 |  9.88E-03 |      5.12 | 
|         2 |       222 |  6.94E-02 |  0.932446 |  0.950711 |     31.73 |     27.16 |  0.316757 |  0.304921 |  9.87E-03 |      5.54 | 
|         2 |       259 |  6.43E-02 |  0.926326 |  0.950711 |     32.11 |     27.53 |  0.106154 |  0.101522 |  9.85E-03 |      5.98 | 
|         2 |       296 |  5.96E-02 |  0.929932 |  0.950711 |     32.42 |     27.63 |  0.122287 |  0.164749 |  9.84E-03 |      6.41 | 
|         2 |       333 |  6.03E-02 |  0.914911 |  0.950711 |     32.74 |     27.86 |  0.263876 |  0.224654 |  9.82E-03 |      6.88 | 
|         2 |       370 |  5.79E-02 |  0.926229 |  0.950711 |     32.91 |     28.20 |  0.293276 |  0.296133 |  9.80E-03 |      7.35 | 
|         2 |       407 |  5.50E-02 |  0.927219 |  0.950711 |     33.42 |     28.58 |  0.113354 |  0.127999 |  9.78E-03 |      7.81 | 
|         3 |        37 |  3.60E-02 |  0.921962 |  0.950711 |     38.81 |     32.65 |  0.101208 |  0.092544 |  9.76E-03 |      7.97 | 
|         3 |        74 |  3.05E-02 |  0.928811 |  0.950711 |     38.69 |     32.92 |  0.176569 |  0.172240 |  9.74E-03 |      8.45 | 
|         3 |       111 |  2.74E-02 |  0.922171 |  0.950711 |     39.07 |     32.84 |  0.137606 |  0.151253 |  9.72E-03 |      8.93 | 
|         3 |       148 |  2.48E-02 |  0.935936 |  0.950711 |     39.17 |     32.84 |  0.129911 |  0.150302 |  9.69E-03 |      9.41 | 
|         3 |       185 |  2.35E-02 |  0.922696 |  0.950711 |     39.27 |     32.94 |  0.289304 |  0.354386 |  9.67E-03 |      9.90 | 
|         3 |       222 |  2.60E-02 |  0.943150 |  0.950711 |     39.37 |     32.99 |  0.076534 |  0.044434 |  9.65E-03 |     10.39 | 
|         3 |       259 |  2.95E-02 |  0.932039 |  0.950711 |     39.92 |     33.83 |  0.078071 |  0.075292 |  9.62E-03 |     10.88 | 
|         3 |       296 |  2.80E-02 |  0.929164 |  0.950711 |     40.92 |     34.69 |  0.072385 |  0.080371 |  9.59E-03 |     11.44 | 
|         3 |       333 |  3.07E-02 |  0.917818 |  0.950711 |     41.40 |     35.16 |  0.296959 |  0.326068 |  9.57E-03 |     12.00 | 
|         3 |       370 |  3.11E-02 |  0.913180 |  0.950711 |     41.94 |     35.73 |  0.649199 |  0.598017 |  9.54E-03 |     12.56 | 
|         3 |       407 |  3.00E-02 |  0.924191 |  0.950711 |     42.48 |     36.30 |  0.199673 |  0.147187 |  9.51E-03 |     13.12 | 
|         4 |        37 |  2.73E-02 |  0.920804 |  0.950711 |     48.05 |     41.08 |  0.390268 |  0.364405 |  9.48E-03 |     13.32 | 
|         4 |        74 |  2.71E-02 |  0.922551 |  0.950711 |     48.49 |     43.54 |  0.091332 |  0.098897 |  9.45E-03 |     13.89 | 
|         4 |       111 |  2.54E-02 |  0.918764 |  0.950711 |     48.99 |     44.86 |  0.588532 |  0.214660 |  9.42E-03 |     14.49 | 
|         4 |       148 |  2.27E-02 |  0.917100 |  0.950711 |     49.24 |     45.73 |  0.258688 |  0.260353 |  9.39E-03 |     15.09 | 
|         4 |       185 |  2.81E-02 |  0.877269 |  0.950711 |     49.33 |     45.96 |  0.956067 |  0.936998 |  9.35E-03 |     15.69 | 
|         4 |       222 |  2.74E-02 |  0.931313 |  0.950711 |     49.44 |     46.47 |  0.128428 |  0.106336 |  9.32E-03 |     16.29 | 
|         4 |       259 |  2.50E-02 |  0.930544 |  0.950711 |     49.52 |     46.70 |  0.047980 |  0.044956 |  9.29E-03 |     16.89 | 
|         4 |       296 |  2.47E-02 |  0.919611 |  0.950711 |     49.58 |     46.83 |  0.364415 |  0.140813 |  9.25E-03 |     17.49 | 
|         4 |       333 |  2.38E-02 |  0.928580 |  0.950711 |     49.62 |     46.82 |  0.112373 |  0.097934 |  9.21E-03 |     18.09 | 
|         4 |       370 |  2.26E-02 |  0.923507 |  0.950711 |     49.66 |     46.85 |  0.235938 |  0.097803 |  9.18E-03 |     18.68 | 
|         4 |       407 |  2.16E-02 |  0.921180 |  0.950711 |     49.69 |     46.99 |  0.432430 |  0.427063 |  9.14E-03 |     19.28 | 
|         5 |        37 |  1.50E-02 |  0.923348 |  0.950711 |     50.00 |     47.46 |  0.113187 |  0.107585 |  9.10E-03 |     19.49 | 
|         5 |        74 |  1.42E-02 |  0.924991 |  0.950711 |     49.99 |     47.68 |  0.282946 |  0.326881 |  9.06E-03 |     20.08 | 
|         5 |       111 |  1.27E-02 |  0.913060 |  0.950711 |     49.97 |     47.34 |  0.134648 |  0.131089 |  9.02E-03 |     20.68 | 
|         5 |       148 |  1.25E-02 |  0.896370 |  0.950711 |     49.97 |     47.41 |  0.540905 |  0.541075 |  8.98E-03 |     21.28 | 
|         5 |       185 |  1.25E-02 |  0.933466 |  0.950711 |     49.98 |     47.34 |  0.101552 |  0.099858 |  8.94E-03 |     21.87 | 
|         5 |       222 |  1.21E-02 |  0.913928 |  0.950711 |     49.98 |     47.27 |  0.196121 |  0.200239 |  8.90E-03 |     22.47 | 
|         5 |       259 |  1.41E-02 |  0.917445 |  0.950711 |     49.97 |     47.42 |  0.088041 |  0.092928 |  8.86E-03 |     23.07 | 
|         5 |       296 |  1.37E-02 |  0.917682 |  0.950711 |     49.98 |     47.22 |  0.231334 |  0.257971 |  8.82E-03 |     23.66 | 
|         5 |       333 |  1.94E-02 |  0.937595 |  0.950711 |     49.97 |     47.40 |  0.183691 |  0.191153 |  8.77E-03 |     24.25 | 
|         5 |       370 |  2.07E-02 |  0.937658 |  0.950711 |     49.95 |     47.18 |  0.188802 |  0.183201 |  8.73E-03 |     24.84 | 
|         5 |       407 |  3.52E-02 |  0.944159 |  0.950711 |     49.94 |     47.37 |  0.274402 |  0.178189 |  8.68E-03 |     25.44 | 
|         6 |        37 |  2.50E-02 |  0.934165 |  0.950711 |     50.00 |     49.62 |  0.173605 |  0.171022 |  8.64E-03 |     25.65 | 
|         6 |        74 |  2.00E-02 |  0.929162 |  0.950711 |     50.00 |     49.62 |  0.106943 |  0.075031 |  8.59E-03 |     26.25 | 
|         6 |       111 |  1.63E-02 |  0.928423 |  0.950711 |     50.00 |     49.00 |  0.090749 |  0.092541 |  8.54E-03 |     26.86 | 
|         6 |       148 |  2.54E-02 |  0.917875 |  0.950711 |     49.69 |     48.06 |  0.973085 |  0.901815 |  8.50E-03 |     27.46 | 
|         6 |       185 |  3.12E-02 |  0.938753 |  0.950711 |     47.28 |     45.10 |  0.110442 |  0.103631 |  8.45E-03 |     27.96 | 
|         6 |       222 |  3.04E-02 |  0.902563 |  0.950711 |     46.10 |     43.33 |  0.129083 |  0.136548 |  8.40E-03 |     28.46 | 
|         6 |       259 |  2.82E-02 |  0.916931 |  0.950711 |     45.76 |     42.16 |  0.135951 |  0.131346 |  8.35E-03 |     28.98 | 
|         6 |       296 |  2.62E-02 |  0.916843 |  0.950711 |     45.92 |     41.63 |  0.190878 |  0.139396 |  8.30E-03 |     29.53 | 
|         6 |       333 |  2.62E-02 |  0.921715 |  0.950711 |     45.84 |     41.14 |  0.126247 |  0.088760 |  8.25E-03 |     30.10 | 
|         6 |       370 |  2.50E-02 |  0.939800 |  0.950711 |     45.72 |     40.66 |  0.109950 |  0.110680 |  8.20E-03 |     30.63 | 
|         6 |       407 |  2.41E-02 |  0.911163 |  0.950711 |     45.51 |     40.16 |  0.279759 |  0.279695 |  8.15E-03 |     31.15 | 
|         7 |        37 |  3.40E-02 |  0.926068 |  0.950711 |     41.89 |     35.08 |  0.053656 |  0.052315 |  8.09E-03 |     31.33 | 
|         7 |        74 |  2.24E-02 |  0.928045 |  0.950711 |     42.59 |     34.69 |  0.212683 |  0.196814 |  8.04E-03 |     31.84 | 
