*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Fri Mar  8 21:18:38 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |        74 |  5.78E-01 |  0.895954 |  0.895954 |     17.01 |     16.43 |  0.478552 |  0.324338 |  1.00E-02 |      0.18 | 
|         1 |       148 |  3.86E-01 |  0.897116 |  0.897116 |     18.26 |     17.58 |  0.612197 |  0.934728 |  1.00E-02 |      0.76 | 
|         1 |       222 |  3.29E-01 |  0.898876 |  0.898876 |     18.75 |     17.73 |  0.102295 |  0.126300 |  1.00E-02 |      1.37 | 
|         1 |       296 |  2.69E-01 |  0.907676 |  0.907676 |     19.00 |     17.70 |  0.161497 |  0.138024 |  9.99E-03 |      1.99 | 
|         1 |       370 |  2.30E-01 |  0.906968 |  0.907676 |     19.15 |     17.63 |  0.545936 |  0.577623 |  9.99E-03 |      2.60 | 
|         1 |       444 |  2.03E-01 |  0.900824 |  0.907676 |     19.23 |     17.53 |  0.168128 |  0.203637 |  9.98E-03 |      3.20 | 
|         1 |       518 |  1.83E-01 |  0.892818 |  0.907676 |     19.31 |     17.43 |  0.233653 |  0.235622 |  9.98E-03 |      3.82 | 
|         1 |       592 |  1.66E-01 |  0.905551 |  0.907676 |     19.34 |     17.36 |  0.248351 |  0.282153 |  9.97E-03 |      4.42 | 
|         1 |       666 |  1.63E-01 |  0.886012 |  0.907676 |     19.38 |     17.33 |  0.098277 |  0.099126 |  9.96E-03 |      5.01 | 
|         1 |       740 |  1.51E-01 |  0.896000 |  0.907676 |     19.43 |     17.30 |  0.434517 |  0.324982 |  9.96E-03 |      5.60 | 
|         1 |       814 |  1.45E-01 |  0.876534 |  0.907676 |     19.50 |     17.32 |  0.298882 |  0.320076 |  9.95E-03 |      6.17 | 
|         1 |       823 |  1.44E-01 |  0.911293 |  0.911293 |     19.50 |     17.32 |  0.237953 |  0.244482 |  9.94E-03 |      6.60 | 
|         2 |        74 |  6.33E-02 |  0.897000 |  0.911293 |     20.05 |     17.54 |  0.358669 |  0.382028 |  9.93E-03 |      6.78 | 
|         2 |       148 |  5.02E-02 |  0.890257 |  0.911293 |     20.30 |     17.57 |  0.176760 |  0.111355 |  9.92E-03 |      7.37 | 
|         2 |       222 |  4.75E-02 |  0.901471 |  0.911293 |     20.51 |     17.78 |  1.362657 |  0.639633 |  9.91E-03 |      7.99 | 
|         2 |       296 |  4.28E-02 |  0.900535 |  0.911293 |     20.73 |     17.97 |  0.214085 |  0.218941 |  9.90E-03 |      8.61 | 
|         2 |       370 |  4.22E-02 |  0.891778 |  0.911293 |     20.98 |     18.21 |  0.191323 |  0.188312 |  9.88E-03 |      9.23 | 
