*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Fri Feb 16 19:45:20 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |        37 |  7.95E-01 |  0.929184 |  0.929184 |     15.49 |     15.41 |  0.265927 |  0.287012 |  1.00E-02 |      0.09 | 
|         1 |        74 |  5.82E-01 |  0.932960 |  0.932960 |     15.95 |     16.07 |  0.104159 |  0.194109 |  1.00E-02 |      0.39 | 
|         1 |       111 |  4.69E-01 |  0.937728 |  0.937728 |     15.86 |     15.71 |  0.093650 |  0.076927 |  1.00E-02 |      0.65 | 
|         1 |       148 |  3.87E-01 |  0.943634 |  0.943634 |     16.02 |     15.67 |  0.152458 |  0.183341 |  9.99E-03 |      0.92 | 
|         1 |       185 |  3.35E-01 |  0.935895 |  0.943634 |     16.65 |     16.20 |  0.721689 |  0.840085 |  9.99E-03 |      1.22 | 
|         1 |       222 |  2.97E-01 |  0.944271 |  0.944271 |     17.13 |     16.48 |  0.065247 |  0.092344 |  9.98E-03 |      1.52 | 
|         1 |       259 |  2.68E-01 |  0.941918 |  0.944271 |     17.64 |     16.81 |  0.063970 |  0.090243 |  9.98E-03 |      1.85 | 
|         1 |       296 |  2.54E-01 |  0.943815 |  0.944271 |     18.12 |     17.11 |  0.104405 |  0.087852 |  9.97E-03 |      2.18 | 
|         1 |       333 |  2.34E-01 |  0.941357 |  0.944271 |     18.65 |     17.44 |  0.122401 |  0.130276 |  9.96E-03 |      2.53 | 
|         1 |       370 |  2.20E-01 |  0.941496 |  0.944271 |     18.91 |     17.62 |  0.100732 |  0.102159 |  9.95E-03 |      2.86 | 
|         1 |       407 |  2.11E-01 |  0.941350 |  0.944271 |     19.15 |     17.76 |  0.516367 |  0.633216 |  9.94E-03 |      3.19 | 
|         2 |        37 |  9.07E-02 |  0.938652 |  0.944271 |     21.49 |     19.41 |  0.090980 |  0.122430 |  9.93E-03 |      3.30 | 
|         2 |        74 |  7.56E-02 |  0.940288 |  0.944271 |     21.03 |     18.96 |  0.122996 |  0.100966 |  9.92E-03 |      3.62 | 
|         2 |       111 |  6.82E-02 |  0.938051 |  0.944271 |     20.95 |     18.92 |  0.115270 |  0.105530 |  9.91E-03 |      3.96 | 
|         2 |       148 |  6.72E-02 |  0.940002 |  0.944271 |     20.84 |     18.90 |  0.092210 |  0.067286 |  9.90E-03 |      4.30 | 
|         2 |       185 |  6.31E-02 |  0.927631 |  0.944271 |     20.86 |     18.85 |  0.118286 |  0.105270 |  9.88E-03 |      4.63 | 
|         2 |       222 |  6.17E-02 |  0.921371 |  0.944271 |     20.78 |     18.77 |  0.167467 |  0.192535 |  9.87E-03 |      4.97 | 
|         2 |       259 |  6.33E-02 |  0.928296 |  0.944271 |     20.79 |     18.72 |  0.232024 |  0.238865 |  9.85E-03 |      5.30 | 
|         2 |       296 |  7.18E-02 |  0.929931 |  0.944271 |     20.78 |     18.79 |  0.140627 |  0.136546 |  9.84E-03 |      5.64 | 
|         2 |       333 |  6.73E-02 |  0.922019 |  0.944271 |     20.73 |     18.71 |  0.088928 |  0.089391 |  9.82E-03 |      5.97 | 
|         2 |       370 |  6.44E-02 |  0.924541 |  0.944271 |     20.70 |     18.66 |  0.271865 |  0.281780 |  9.80E-03 |      6.30 | 
|         2 |       407 |  6.16E-02 |  0.919672 |  0.944271 |     20.68 |     18.62 |  0.109826 |  0.093357 |  9.78E-03 |      6.63 | 
|         3 |        37 |  4.07E-02 |  0.917426 |  0.944271 |     20.32 |     18.46 |  0.117213 |  0.121698 |  9.76E-03 |      6.75 | 
|         3 |        74 |  3.63E-02 |  0.924977 |  0.944271 |     20.28 |     18.23 |  0.090800 |  0.089840 |  9.74E-03 |      7.08 | 
|         3 |       111 |  3.40E-02 |  0.919427 |  0.944271 |     20.17 |     18.02 |  0.100741 |  0.116735 |  9.72E-03 |      7.41 | 
|         3 |       148 |  4.24E-02 |  0.926151 |  0.944271 |     20.14 |     17.95 |  0.106821 |  0.161319 |  9.69E-03 |      7.74 | 
|         3 |       185 |  5.05E-02 |  0.923478 |  0.944271 |     20.25 |     18.10 |  0.127841 |  0.119838 |  9.67E-03 |      8.08 | 
|         3 |       222 |  4.73E-02 |  0.914476 |  0.944271 |     20.37 |     18.22 |  0.254468 |  0.252363 |  9.65E-03 |      8.41 | 
|         3 |       259 |  4.50E-02 |  0.920849 |  0.944271 |     20.52 |     18.33 |  0.313609 |  0.078775 |  9.62E-03 |      8.76 | 
|         3 |       296 |  4.33E-02 |  0.920387 |  0.944271 |     20.64 |     18.40 |  0.181888 |  0.203348 |  9.59E-03 |      9.10 | 
|         3 |       333 |  4.13E-02 |  0.924302 |  0.944271 |     20.73 |     18.47 |  0.077206 |  0.065553 |  9.57E-03 |      9.44 | 
|         3 |       370 |  4.02E-02 |  0.920998 |  0.944271 |     20.79 |     18.51 |  0.244246 |  0.228119 |  9.54E-03 |      9.77 | 
|         3 |       407 |  3.86E-02 |  0.911087 |  0.944271 |     20.83 |     18.53 |  0.102901 |  0.101489 |  9.51E-03 |     10.11 | 
|         4 |        37 |  2.72E-02 |  0.920486 |  0.944271 |     21.27 |     18.73 |  0.284483 |  0.293809 |  9.48E-03 |     10.23 | 
|         4 |        74 |  2.74E-02 |  0.916700 |  0.944271 |     21.55 |     18.96 |  0.075617 |  0.075315 |  9.45E-03 |     10.57 | 
|         4 |       111 |  2.82E-02 |  0.927237 |  0.944271 |     21.58 |     18.91 |  0.375659 |  0.384608 |  9.42E-03 |     10.91 | 
|         4 |       148 |  2.70E-02 |  0.910904 |  0.944271 |     21.60 |     18.95 |  0.130083 |  0.095639 |  9.39E-03 |     11.26 | 
|         4 |       185 |  2.53E-02 |  0.917659 |  0.944271 |     21.61 |     18.86 |  0.094580 |  0.098804 |  9.35E-03 |     11.60 | 
|         4 |       222 |  2.52E-02 |  0.914119 |  0.944271 |     21.63 |     18.90 |  0.155099 |  0.166335 |  9.32E-03 |     11.95 | 
|         4 |       259 |  2.49E-02 |  0.919488 |  0.944271 |     21.67 |     18.93 |  0.159339 |  0.162798 |  9.29E-03 |     12.29 | 
|         4 |       296 |  2.42E-02 |  0.924146 |  0.944271 |     21.73 |     18.96 |  0.192397 |  0.212473 |  9.25E-03 |     12.63 | 
|         4 |       333 |  2.34E-02 |  0.926060 |  0.944271 |     21.83 |     19.06 |  0.150199 |  0.160796 |  9.21E-03 |     12.98 | 
|         4 |       370 |  2.56E-02 |  0.878124 |  0.944271 |     21.92 |     19.18 |  0.453705 |  0.454416 |  9.18E-03 |     13.33 | 
|         4 |       407 |  2.54E-02 |  0.908448 |  0.944271 |     21.98 |     19.23 |  0.363666 |  0.302532 |  9.14E-03 |     13.68 | 
|         5 |        37 |  1.67E-02 |  0.928867 |  0.944271 |     22.76 |     19.68 |  0.255323 |  0.263296 |  9.10E-03 |     13.80 | 
|         5 |        74 |  1.58E-02 |  0.899727 |  0.944271 |     22.99 |     19.78 |  0.298606 |  0.192016 |  9.06E-03 |     14.14 | 
|         5 |       111 |  1.49E-02 |  0.915168 |  0.944271 |     23.08 |     19.86 |  0.085862 |  0.093616 |  9.02E-03 |     14.49 | 
|         5 |       148 |  1.41E-02 |  0.928632 |  0.944271 |     23.21 |     20.00 |  0.138339 |  0.158638 |  8.98E-03 |     14.85 | 
|         5 |       185 |  1.34E-02 |  0.914511 |  0.944271 |     23.30 |     19.94 |  0.056324 |  0.060959 |  8.94E-03 |     15.20 | 
|         5 |       222 |  1.71E-02 |  0.923067 |  0.944271 |     23.36 |     20.08 |  0.208491 |  0.239693 |  8.90E-03 |     15.56 | 
|         5 |       259 |  1.75E-02 |  0.924618 |  0.944271 |     23.48 |     20.20 |  0.136085 |  0.137792 |  8.86E-03 |     15.92 | 
|         5 |       296 |  2.10E-02 |  0.933751 |  0.944271 |     23.57 |     20.42 |  0.632704 |  0.747069 |  8.82E-03 |     16.27 | 
|         5 |       333 |  2.15E-02 |  0.925754 |  0.944271 |     23.64 |     20.50 |  0.119997 |  0.136896 |  8.77E-03 |     16.63 | 
|         5 |       370 |  2.04E-02 |  0.918263 |  0.944271 |     23.70 |     20.46 |  0.071087 |  0.076025 |  8.73E-03 |     16.99 | 
|         5 |       407 |  2.00E-02 |  0.913051 |  0.944271 |     23.74 |     20.44 |  0.193711 |  0.190030 |  8.68E-03 |     17.35 | 
|         6 |        37 |  1.09E-02 |  0.908993 |  0.944271 |     24.24 |     20.57 |  0.120897 |  0.123088 |  8.64E-03 |     17.47 | 
|         6 |        74 |  1.19E-02 |  0.916532 |  0.944271 |     24.27 |     20.47 |  0.093737 |  0.095076 |  8.59E-03 |     17.83 | 
|         6 |       111 |  1.13E-02 |  0.912202 |  0.944271 |     24.41 |     20.47 |  0.101932 |  0.109732 |  8.54E-03 |     18.18 | 
|         6 |       148 |  1.15E-02 |  0.913078 |  0.944271 |     24.47 |     20.53 |  0.205805 |  0.207163 |  8.50E-03 |     18.54 | 
|         6 |       185 |  1.11E-02 |  0.916460 |  0.944271 |     24.48 |     20.55 |  0.242077 |  0.233643 |  8.45E-03 |     18.90 | 
|         6 |       222 |  1.11E-02 |  0.904391 |  0.944271 |     24.52 |     20.52 |  0.106158 |  0.109112 |  8.40E-03 |     19.26 | 
|         6 |       259 |  1.08E-02 |  0.924992 |  0.944271 |     24.56 |     20.52 |  0.299843 |  0.350783 |  8.35E-03 |     19.62 | 
|         6 |       296 |  1.20E-02 |  0.901907 |  0.944271 |     24.54 |     20.60 |  0.321476 |  0.318187 |  8.30E-03 |     19.98 | 
|         6 |       333 |  1.32E-02 |  0.930159 |  0.944271 |     24.61 |     20.76 |  0.358743 |  0.367263 |  8.25E-03 |     20.34 | 
|         6 |       370 |  1.75E-02 |  0.928355 |  0.944271 |     24.61 |     20.90 |  0.186865 |  0.191017 |  8.20E-03 |     20.70 | 
|         6 |       407 |  1.74E-02 |  0.916259 |  0.944271 |     24.71 |     20.97 |  0.092896 |  0.107689 |  8.15E-03 |     21.07 | 
|         7 |        37 |  9.50E-03 |  0.923990 |  0.944271 |     26.30 |     21.51 |  0.205071 |  0.239641 |  8.09E-03 |     21.20 | 
|         7 |        74 |  1.21E-02 |  0.916634 |  0.944271 |     26.20 |     21.68 |  0.100069 |  0.044091 |  8.04E-03 |     21.57 | 
|         7 |       111 |  1.15E-02 |  0.919142 |  0.944271 |     26.00 |     21.58 |  0.083238 |  0.086309 |  7.99E-03 |     21.94 | 
|         7 |       148 |  1.38E-02 |  0.904157 |  0.944271 |     25.88 |     21.52 |  0.255071 |  0.300493 |  7.93E-03 |     22.31 | 
|         7 |       185 |  1.31E-02 |  0.922566 |  0.944271 |     25.78 |     21.46 |  0.073376 |  0.067746 |  7.88E-03 |     22.68 | 
|         7 |       222 |  1.38E-02 |  0.923348 |  0.944271 |     25.80 |     21.50 |  0.159895 |  0.158612 |  7.82E-03 |     23.04 | 
|         7 |       259 |  1.57E-02 |  0.949030 |  0.949030 |     25.64 |     21.48 |  0.570596 |  0.554913 |  7.77E-03 |     23.41 | 
|         7 |       296 |  1.52E-02 |  0.922784 |  0.949030 |     25.68 |     21.54 |  0.146113 |  0.086928 |  7.71E-03 |     23.77 | 
|         7 |       333 |  1.45E-02 |  0.922571 |  0.949030 |     25.77 |     21.57 |  0.134566 |  0.130866 |  7.66E-03 |     24.15 | 
|         7 |       370 |  1.41E-02 |  0.928695 |  0.949030 |     25.83 |     21.62 |  0.128350 |  0.120586 |  7.60E-03 |     24.52 | 
|         7 |       407 |  1.43E-02 |  0.930468 |  0.949030 |     25.86 |     21.68 |  0.300570 |  0.288997 |  7.54E-03 |     24.89 | 
|         8 |        37 |  1.20E-02 |  0.920556 |  0.949030 |     25.62 |     21.41 |  0.153419 |  0.165867 |  7.49E-03 |     25.02 | 
|         8 |        74 |  1.16E-02 |  0.924740 |  0.949030 |     25.81 |     21.70 |  0.193915 |  0.216946 |  7.43E-03 |     25.39 | 
|         8 |       111 |  1.13E-02 |  0.926860 |  0.949030 |     26.01 |     21.96 |  0.201699 |  0.196152 |  7.37E-03 |     25.76 | 
|         8 |       148 |  1.01E-02 |  0.916571 |  0.949030 |     26.04 |     21.91 |  0.120412 |  0.115002 |  7.31E-03 |     26.14 | 
|         8 |       185 |  1.00E-02 |  0.922311 |  0.949030 |     26.07 |     21.86 |  0.095795 |  0.125648 |  7.25E-03 |     26.51 | 
|         8 |       222 |  9.90E-03 |  0.913811 |  0.949030 |     26.14 |     21.87 |  0.099199 |  0.096739 |  7.19E-03 |     26.88 | 
|         8 |       259 |  1.11E-02 |  0.898357 |  0.949030 |     26.12 |     21.90 |  0.244001 |  0.238643 |  7.13E-03 |     27.26 | 
|         8 |       296 |  1.24E-02 |  0.924754 |  0.949030 |     26.30 |     22.12 |  0.082576 |  0.076233 |  7.07E-03 |     27.64 | 
|         8 |       333 |  1.18E-02 |  0.929609 |  0.949030 |     26.57 |     22.20 |  0.139388 |  0.149880 |  7.01E-03 |     28.03 | 
|         8 |       370 |  1.15E-02 |  0.919523 |  0.949030 |     26.76 |     22.31 |  0.365303 |  0.139888 |  6.95E-03 |     28.42 | 
|         8 |       407 |  1.12E-02 |  0.912358 |  0.949030 |     26.90 |     22.38 |  0.162670 |  0.173084 |  6.89E-03 |     28.82 | 
|         9 |        37 |  5.41E-03 |  0.915237 |  0.949030 |     28.41 |     22.59 |  0.062060 |  0.055355 |  6.83E-03 |     28.95 | 
|         9 |        74 |  5.89E-03 |  0.913687 |  0.949030 |     28.30 |     22.77 |  0.129785 |  0.132648 |  6.77E-03 |     29.35 | 
|         9 |       111 |  6.32E-03 |  0.930413 |  0.949030 |     28.33 |     22.93 |  0.132763 |  0.098762 |  6.71E-03 |     29.74 | 
|         9 |       148 |  9.82E-03 |  0.936202 |  0.949030 |     28.40 |     23.26 |  0.164553 |  0.163095 |  6.64E-03 |     30.14 | 
|         9 |       185 |  1.25E-02 |  0.928345 |  0.949030 |     28.24 |     23.46 |  0.288135 |  0.272921 |  6.58E-03 |     30.53 | 
|         9 |       222 |  1.18E-02 |  0.927996 |  0.949030 |     28.35 |     23.56 |  0.089579 |  0.086844 |  6.52E-03 |     30.92 | 
|         9 |       259 |  1.15E-02 |  0.926118 |  0.949030 |     28.46 |     23.58 |  0.161511 |  0.108774 |  6.46E-03 |     31.32 | 
|         9 |       296 |  1.13E-02 |  0.924556 |  0.949030 |     28.47 |     23.56 |  0.104686 |  0.097794 |  6.39E-03 |     31.72 | 
|         9 |       333 |  1.07E-02 |  0.919376 |  0.949030 |     28.57 |     23.56 |  0.078866 |  0.091591 |  6.33E-03 |     32.12 | 
|         9 |       370 |  1.04E-02 |  0.923456 |  0.949030 |     28.56 |     23.55 |  0.047744 |  0.039117 |  6.27E-03 |     32.51 | 
|         9 |       407 |  1.01E-02 |  0.916850 |  0.949030 |     28.60 |     23.54 |  0.055179 |  0.054629 |  6.20E-03 |     32.91 | 
|        10 |        37 |  6.02E-03 |  0.923598 |  0.949030 |     28.89 |     23.51 |  0.363816 |  0.150941 |  6.14E-03 |     33.04 | 
|        10 |        74 |  5.55E-03 |  0.924511 |  0.949030 |     28.97 |     23.64 |  0.035441 |  0.034002 |  6.08E-03 |     33.44 | 
|        10 |       111 |  6.46E-03 |  0.927669 |  0.949030 |     29.09 |     23.82 |  0.137926 |  0.125434 |  6.01E-03 |     33.85 | 
|        10 |       148 |  6.73E-03 |  0.922886 |  0.949030 |     29.09 |     23.85 |  0.068420 |  0.063133 |  5.95E-03 |     34.24 | 
|        10 |       185 |  6.56E-03 |  0.932989 |  0.949030 |     29.21 |     23.84 |  0.180268 |  0.169869 |  5.89E-03 |     34.64 | 
|        10 |       222 |  6.70E-03 |  0.921875 |  0.949030 |     29.32 |     23.93 |  0.152203 |  0.163751 |  5.82E-03 |     35.05 | 
|        10 |       259 |  6.52E-03 |  0.918852 |  0.949030 |     29.32 |     23.89 |  0.119258 |  0.121142 |  5.76E-03 |     35.45 | 
|        10 |       296 |  6.38E-03 |  0.916192 |  0.949030 |     29.37 |     23.84 |  0.166271 |  0.100761 |  5.69E-03 |     35.86 | 
|        10 |       333 |  6.28E-03 |  0.924168 |  0.949030 |     29.38 |     23.86 |  0.068641 |  0.073170 |  5.63E-03 |     36.27 | 
|        10 |       370 |  6.86E-03 |  0.932729 |  0.949030 |     29.41 |     23.88 |  0.155966 |  0.134051 |  5.57E-03 |     36.68 | 
|        10 |       407 |  6.90E-03 |  0.920704 |  0.949030 |     29.34 |     23.87 |  0.213214 |  0.188080 |  5.50E-03 |     37.08 | 
|        11 |        37 |  6.03E-03 |  0.918137 |  0.949030 |     28.81 |     23.46 |  0.032565 |  0.031653 |  5.44E-03 |     37.21 | 
|        11 |        74 |  5.43E-03 |  0.923277 |  0.949030 |     29.12 |     23.45 |  0.090099 |  0.098075 |  5.37E-03 |     37.62 | 
|        11 |       111 |  5.41E-03 |  0.924026 |  0.949030 |     29.06 |     23.61 |  0.083437 |  0.076735 |  5.31E-03 |     38.03 | 
|        11 |       148 |  5.19E-03 |  0.925533 |  0.949030 |     28.99 |     23.57 |  0.050583 |  0.053468 |  5.24E-03 |     38.43 | 
|        11 |       185 |  5.10E-03 |  0.916362 |  0.949030 |     28.99 |     23.49 |  0.088984 |  0.037672 |  5.18E-03 |     38.83 | 
|        11 |       222 |  5.27E-03 |  0.922024 |  0.949030 |     29.03 |     23.53 |  0.226514 |  0.115136 |  5.12E-03 |     39.24 | 
|        11 |       259 |  6.01E-03 |  0.919046 |  0.949030 |     28.96 |     23.53 |  0.050600 |  0.045026 |  5.05E-03 |     39.63 | 
|        11 |       296 |  5.83E-03 |  0.919243 |  0.949030 |     28.92 |     23.48 |  0.044825 |  0.036499 |  4.99E-03 |     40.03 | 
|        11 |       333 |  5.71E-03 |  0.915496 |  0.949030 |     28.86 |     23.47 |  0.464508 |  0.183229 |  4.92E-03 |     40.43 | 
|        11 |       370 |  5.92E-03 |  0.920849 |  0.949030 |     28.87 |     23.51 |  0.079954 |  0.076753 |  4.86E-03 |     40.82 | 
|        11 |       407 |  5.76E-03 |  0.918609 |  0.949030 |     28.92 |     23.50 |  0.050679 |  0.045826 |  4.80E-03 |     41.22 | 
|        12 |        37 |  3.99E-03 |  0.917860 |  0.949030 |     29.03 |     23.30 |  0.075361 |  0.061126 |  4.73E-03 |     41.35 | 
|        12 |        74 |  6.51E-03 |  0.922968 |  0.949030 |     28.88 |     23.32 |  0.067972 |  0.055870 |  4.67E-03 |     41.75 | 
|        12 |       111 |  5.84E-03 |  0.919044 |  0.949030 |     28.70 |     23.21 |  0.078279 |  0.084266 |  4.61E-03 |     42.14 | 
|        12 |       148 |  5.93E-03 |  0.921546 |  0.949030 |     28.79 |     23.40 |  0.104188 |  0.108280 |  4.54E-03 |     42.54 | 
|        12 |       185 |  5.50E-03 |  0.920289 |  0.949030 |     28.79 |     23.27 |  0.039669 |  0.038873 |  4.48E-03 |     42.94 | 
|        12 |       222 |  5.30E-03 |  0.920291 |  0.949030 |     28.77 |     23.32 |  0.133941 |  0.141047 |  4.42E-03 |     43.33 | 
|        12 |       259 |  5.11E-03 |  0.914641 |  0.949030 |     28.78 |     23.30 |  0.076660 |  0.074212 |  4.36E-03 |     43.73 | 
|        12 |       296 |  5.05E-03 |  0.922360 |  0.949030 |     28.83 |     23.35 |  0.076580 |  0.059077 |  4.29E-03 |     44.13 | 
|        12 |       333 |  4.89E-03 |  0.915979 |  0.949030 |     28.87 |     23.35 |  0.112764 |  0.103529 |  4.23E-03 |     44.53 | 
|        12 |       370 |  5.02E-03 |  0.924538 |  0.949030 |     28.92 |     23.44 |  0.079423 |  0.088661 |  4.17E-03 |     44.93 | 
|        12 |       407 |  4.88E-03 |  0.921721 |  0.949030 |     28.91 |     23.42 |  0.027197 |  0.024615 |  4.11E-03 |     45.33 | 
|        13 |        37 |  4.20E-03 |  0.914921 |  0.949030 |     29.49 |     23.22 |  0.080769 |  0.070937 |  4.05E-03 |     45.47 | 
|        13 |        74 |  5.85E-03 |  0.922842 |  0.949030 |     29.26 |     23.43 |  0.088544 |  0.072029 |  3.99E-03 |     45.87 | 
|        13 |       111 |  5.49E-03 |  0.919151 |  0.949030 |     29.13 |     23.52 |  0.214524 |  0.154529 |  3.93E-03 |     46.26 | 
|        13 |       148 |  5.35E-03 |  0.917426 |  0.949030 |     29.07 |     23.42 |  0.094509 |  0.091287 |  3.87E-03 |     46.66 | 
|        13 |       185 |  5.07E-03 |  0.925055 |  0.949030 |     29.11 |     23.45 |  0.083872 |  0.035326 |  3.81E-03 |     47.06 | 
|        13 |       222 |  4.93E-03 |  0.915434 |  0.949030 |     29.08 |     23.44 |  0.060239 |  0.056796 |  3.75E-03 |     47.46 | 
