*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Wed Mar 13 13:49:46 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |       143 |  5.40E-01 |  0.930027 |  0.930027 |     18.54 |     18.52 |  1.036462 |  1.190188 |  9.99E-03 |      1.02 | 
|         1 |       286 |  4.54E-01 |  0.938994 |  0.938994 |     21.05 |     21.06 |  0.392042 |  0.315037 |  9.97E-03 |      7.18 | 
|         1 |       429 |  4.23E-01 |  0.941578 |  0.941578 |     22.73 |     22.64 |  2.375227 |  0.790790 |  9.93E-03 |     14.45 | 
|         1 |       572 |  4.06E-01 |  0.942483 |  0.942483 |     23.42 |     23.55 |  0.731652 |  0.592650 |  9.88E-03 |     21.80 | 
|         1 |       715 |  3.73E-01 |  0.949274 |  0.949274 |     24.31 |     24.71 |  3.260295 |  1.101595 |  9.82E-03 |     29.09 | 
|         1 |       858 |  3.64E-01 |  0.948109 |  0.949274 |     25.68 |     26.19 |  1.102023 |  0.569782 |  9.74E-03 |     37.67 | 
|         1 |      1001 |  3.85E-01 |  0.943034 |  0.949274 |     25.93 |     26.42 |  0.815182 |  0.592628 |  9.65E-03 |     47.77 | 
|         1 |      1144 |  3.85E-01 |  0.951712 |  0.951712 |     26.27 |     26.75 | 10.574604 |  7.407426 |  9.54E-03 |     59.06 | 
|         1 |      1287 |  3.68E-01 |  0.942266 |  0.951712 |     26.39 |     26.86 |  3.030693 |  2.105437 |  9.42E-03 |     68.15 | 
|         1 |      1430 |  3.50E-01 |  0.956718 |  0.956718 |     26.86 |     27.35 |  0.852420 |  0.533655 |  9.29E-03 |     76.83 | 
|         1 |      1573 |  3.40E-01 |  0.944727 |  0.956718 |     27.50 |     28.09 |  4.887349 |  0.806786 |  9.15E-03 |     84.76 | 
|         1 |      1579 |  3.41E-01 |  0.938688 |  0.956718 |     27.49 |     28.08 |  0.788457 |  0.959538 |  9.14E-03 |     91.60 | 
|         2 |       143 |  2.05E-01 |  0.934119 |  0.956718 |     26.15 |     27.17 |  6.117027 |  0.953865 |  8.98E-03 |     92.92 | 
|         2 |       286 |  2.22E-01 |  0.951492 |  0.956718 |     28.63 |     29.27 |  6.386349 |  4.345613 |  8.82E-03 |    101.60 | 
|         2 |       429 |  2.40E-01 |  0.947368 |  0.956718 |     27.28 |     27.95 |  1.351149 |  0.900834 |  8.64E-03 |    110.28 | 
|         2 |       572 |  2.53E-01 |  0.945542 |  0.956718 |     26.03 |     26.65 |  0.918656 |  0.741617 |  8.45E-03 |    121.08 | 
|         2 |       715 |  2.50E-01 |  0.956176 |  0.956718 |     25.02 |     25.63 |  4.732395 |  5.073288 |  8.25E-03 |    129.58 | 
|         2 |       858 |  2.55E-01 |  0.938507 |  0.956718 |     24.74 |     25.40 | 15.783041 |  3.276866 |  8.05E-03 |    137.46 | 
|         2 |      1001 |  2.67E-01 |  0.945147 |  0.956718 |     24.46 |     25.13 |114.787575 |  3.085383 |  7.83E-03 |    146.04 | 
|         2 |      1144 |  2.66E-01 |  0.953620 |  0.956718 |     24.19 |     24.91 |  0.818922 |  0.656340 |  7.61E-03 |    156.10 | 
|         2 |      1287 |  2.73E-01 |  0.946092 |  0.956718 |     24.07 |     24.75 |  1.081523 |  7.775865 |  7.38E-03 |    165.36 | 
|         2 |      1430 |  2.61E-01 |  0.947643 |  0.956718 |     23.80 |     24.42 |  0.634575 |  0.517425 |  7.14E-03 |    173.57 | 
|         2 |      1573 |  2.63E-01 |  0.944175 |  0.956718 |     24.19 |     24.79 |  0.591917 |  0.725453 |  6.90E-03 |    182.36 | 
|         2 |      1579 |  2.76E-01 |  0.940635 |  0.956718 |     24.25 |     24.85 |  5.170380 |  9.312454 |  6.89E-03 |    192.19 | 
