*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Wed Mar 13 13:58:12 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |       143 |  5.68E-01 |  0.927788 |  0.927788 |     16.67 |     16.78 |  0.876627 |  1.323473 |  9.99E-03 |      0.97 | 
|         1 |       286 |  5.15E-01 |  0.941935 |  0.941935 |     18.59 |     18.85 |  0.671053 |  0.974026 |  9.97E-03 |      6.56 | 
|         1 |       429 |  4.47E-01 |  0.945094 |  0.945094 |     20.63 |     20.93 |  5.035039 |  1.560099 |  9.93E-03 |     13.13 | 
|         1 |       572 |  4.37E-01 |  0.943193 |  0.945094 |     22.27 |     22.63 |  0.898375 |  0.710657 |  9.88E-03 |     20.61 | 
|         1 |       715 |  4.14E-01 |  0.948714 |  0.948714 |     23.10 |     23.30 |  1.100889 |  0.349029 |  9.82E-03 |     29.18 | 
|         1 |       858 |  4.16E-01 |  0.946135 |  0.948714 |     23.19 |     23.37 |  1.927953 |  0.967856 |  9.74E-03 |     36.73 | 
|         1 |      1001 |  4.06E-01 |  0.953568 |  0.953568 |     23.72 |     23.96 |  0.963549 |  0.968988 |  9.65E-03 |     44.44 | 
|         1 |      1144 |  3.91E-01 |  0.947102 |  0.953568 |     24.01 |     24.24 |  0.758124 |  0.659464 |  9.54E-03 |     52.88 | 
|         1 |      1287 |  3.65E-01 |  0.944563 |  0.953568 |     24.14 |     24.44 |  1.038739 |  0.726568 |  9.42E-03 |     61.41 | 
|         1 |      1430 |  3.55E-01 |  0.937559 |  0.953568 |     24.34 |     24.71 |  0.744892 |  0.437830 |  9.29E-03 |     71.31 | 
|         1 |      1573 |  3.42E-01 |  0.936327 |  0.953568 |     24.86 |     25.28 | 31.963472 |  3.206639 |  9.15E-03 |     79.48 | 
|         1 |      1579 |  3.41E-01 |  0.941727 |  0.953568 |     24.89 |     25.31 |  1.553634 |  1.034356 |  9.14E-03 |     86.80 | 
|         2 |       143 |  2.26E-01 |  0.946287 |  0.953568 |     33.85 |     33.19 |  2.047990 |  0.991682 |  8.98E-03 |     88.23 | 
|         2 |       286 |  2.24E-01 |  0.951723 |  0.953568 |     32.26 |     31.66 |  0.663818 |  0.631648 |  8.82E-03 |    100.21 | 
|         2 |       429 |  2.31E-01 |  0.947822 |  0.953568 |     29.22 |     28.73 |  0.585016 |  0.478556 |  8.64E-03 |    108.33 | 
|         2 |       572 |  2.41E-01 |  0.948027 |  0.953568 |     27.11 |     26.90 |  1.717174 |  1.840423 |  8.45E-03 |    115.97 | 
|         2 |       715 |  2.32E-01 |  0.954548 |  0.954548 |     25.77 |     25.83 |  1.108119 |  1.202100 |  8.25E-03 |    122.85 | 
|         2 |       858 |  2.31E-01 |  0.952362 |  0.954548 |     25.64 |     25.87 |  3.079967 |  3.398701 |  8.05E-03 |    130.25 | 
