*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Wed Mar 13 13:55:24 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |       143 |  5.29E-01 |  0.930512 |  0.930512 |     16.78 |     17.16 |  2.586509 |  1.413379 |  9.99E-03 |      0.97 | 
|         1 |       286 |  4.30E-01 |  0.933441 |  0.933441 |     18.20 |     18.23 |  0.507731 |  0.450429 |  9.97E-03 |      6.71 | 
|         1 |       429 |  4.15E-01 |  0.940501 |  0.940501 |     19.24 |     19.15 |  0.863397 |  0.383113 |  9.93E-03 |     13.01 | 
|         1 |       572 |  3.81E-01 |  0.941276 |  0.941276 |     20.49 |     20.20 |  0.771989 |  0.617549 |  9.88E-03 |     19.70 | 
|         1 |       715 |  3.73E-01 |  0.945411 |  0.945411 |     21.11 |     20.83 |  4.446684 |  3.129134 |  9.82E-03 |     26.63 | 
|         1 |       858 |  3.90E-01 |  0.946541 |  0.946541 |     21.47 |     21.33 |  0.609769 |  0.375922 |  9.74E-03 |     33.39 | 
|         1 |      1001 |  3.69E-01 |  0.939873 |  0.946541 |     21.95 |     21.93 |  0.908463 |  0.761253 |  9.65E-03 |     40.33 | 
|         1 |      1144 |  3.63E-01 |  0.947544 |  0.947544 |     22.28 |     22.39 |  1.061222 |  0.848479 |  9.54E-03 |     47.90 | 
|         1 |      1287 |  3.60E-01 |  0.941525 |  0.947544 |     22.58 |     22.73 |  0.769881 |  0.482191 |  9.42E-03 |     55.22 | 
|         1 |      1430 |  3.44E-01 |  0.943303 |  0.947544 |     22.93 |     23.14 |  1.101812 |  0.731663 |  9.29E-03 |     64.51 | 
|         1 |      1573 |  3.39E-01 |  0.941820 |  0.947544 |     23.63 |     23.87 | 16.576025 |  1.817521 |  9.15E-03 |     73.24 | 
|         1 |      1579 |  3.41E-01 |  0.950400 |  0.950400 |     23.65 |     23.90 |  1.698247 |  0.739579 |  9.14E-03 |     80.31 | 
|         2 |       143 |  2.16E-01 |  0.942176 |  0.950400 |     24.17 |     25.45 |  1.817333 |  2.768891 |  8.98E-03 |     81.59 | 
|         2 |       286 |  2.72E-01 |  0.941510 |  0.950400 |     22.72 |     23.86 |  5.380990 |  2.125993 |  8.82E-03 |     90.05 | 
|         2 |       429 |  2.62E-01 |  0.936414 |  0.950400 |     22.84 |     23.98 | 44.833973 |  5.376225 |  8.64E-03 |     98.98 | 
|         2 |       572 |  2.31E-01 |  0.944894 |  0.950400 |     22.74 |     23.78 |  0.541594 |  0.379517 |  8.45E-03 |    107.92 | 
|         2 |       715 |  2.77E-01 |  0.935834 |  0.950400 |     23.50 |     24.65 |  3.717340 | 10.504079 |  8.25E-03 |    115.65 | 
|         2 |       858 |  2.88E-01 |  0.932717 |  0.950400 |     23.66 |     24.90 |  9.155601 |  3.798096 |  8.05E-03 |    126.90 | 
|         2 |      1001 |  3.69E+09 |  0.769952 |  0.950400 |     24.61 |     25.62 |8571065849957280408100753375232.000000 |473512192.000000 |  7.83E-03 |    137.89 | 
|         2 |      1144 |       INF |  0.928237 |  0.950400 |     21.81 |     22.64 |       nan |       nan |  7.61E-03 |    140.29 | 
-------------------------------------------------------------------------------------------------------------------------------------
