*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Fri Mar  8 19:17:27 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |        74 |  6.71E-01 |  0.885704 |  0.885704 |     12.28 |     12.15 |  0.252921 |  0.349646 |  1.00E-02 |      0.19 | 
|         1 |       148 |  4.34E-01 |  0.893225 |  0.893225 |     12.64 |     12.29 |  0.443624 |  1.093921 |  1.00E-02 |      0.70 | 
|         1 |       222 |  3.22E-01 |  0.896127 |  0.896127 |     12.76 |     12.23 |  1.451287 |  1.884545 |  1.00E-02 |      1.22 | 
|         1 |       296 |  2.66E-01 |  0.905391 |  0.905391 |     12.82 |     12.17 |  0.109086 |  0.117193 |  9.99E-03 |      1.74 | 
|         1 |       370 |  2.33E-01 |  0.904071 |  0.905391 |     12.85 |     12.14 |  0.077307 |  0.091314 |  9.99E-03 |      2.26 | 
|         1 |       444 |  2.02E-01 |  0.903887 |  0.905391 |     12.88 |     12.08 |  0.022385 |  0.045248 |  9.98E-03 |      2.78 | 
|         1 |       518 |  1.89E-01 |  0.903528 |  0.905391 |     12.90 |     12.06 |  0.206448 |  0.337601 |  9.98E-03 |      3.35 | 
|         1 |       592 |  1.71E-01 |  0.910511 |  0.910511 |     12.91 |     12.02 |  0.165227 |  0.287037 |  9.97E-03 |      3.89 | 
|         1 |       666 |  1.56E-01 |  0.883754 |  0.910511 |     12.92 |     11.98 |  0.082492 |  0.117267 |  9.96E-03 |      4.41 | 
|         1 |       740 |  1.44E-01 |  0.898925 |  0.910511 |     12.93 |     11.97 |  0.164992 |  0.260956 |  9.96E-03 |      4.98 | 
|         1 |       814 |  1.41E-01 |  0.881237 |  0.910511 |     12.94 |     11.97 |  0.200753 |  0.177573 |  9.95E-03 |      5.52 | 
|         1 |       823 |  1.39E-01 |  0.877269 |  0.910511 |     12.94 |     11.97 |  0.284036 |  0.173687 |  9.94E-03 |      5.89 | 
|         2 |        74 |  3.37E-02 |  0.899275 |  0.910511 |     13.00 |     11.84 |  0.071982 |  0.114027 |  9.93E-03 |      6.08 | 
|         2 |       148 |  6.70E-02 |  0.890197 |  0.910511 |     13.03 |     11.96 |  0.240686 |  0.158327 |  9.92E-03 |      6.69 | 
|         2 |       222 |  5.03E-02 |  0.892643 |  0.910511 |     13.02 |     11.91 |  0.078010 |  0.116256 |  9.91E-03 |      7.29 | 
|         2 |       296 |  4.27E-02 |  0.881404 |  0.910511 |     13.02 |     11.92 |  0.152205 |  0.216855 |  9.90E-03 |      7.90 | 
|         2 |       370 |  3.73E-02 |  0.885796 |  0.910511 |     13.02 |     11.91 |  0.045993 |  0.052918 |  9.88E-03 |      8.59 | 
|         2 |       444 |  3.66E-02 |  0.890240 |  0.910511 |     13.03 |     11.95 |  0.156948 |  0.221493 |  9.87E-03 |      9.24 | 
|         2 |       518 |  3.79E-02 |  0.894472 |  0.910511 |     13.04 |     11.98 |  0.179224 |  0.183203 |  9.85E-03 |      9.85 | 
|         2 |       592 |  3.49E-02 |  0.904711 |  0.910511 |     13.04 |     11.98 |  0.066741 |  0.102281 |  9.84E-03 |     10.44 | 
|         2 |       666 |  3.24E-02 |  0.905088 |  0.910511 |     13.04 |     11.98 |  0.187998 |  0.276414 |  9.82E-03 |     11.06 | 
|         2 |       740 |  3.00E-02 |  0.889288 |  0.910511 |     13.04 |     11.98 |  0.103168 |  0.158083 |  9.80E-03 |     11.66 | 
|         2 |       814 |  2.83E-02 |  0.881699 |  0.910511 |     13.04 |     11.99 |  0.311931 |  0.168649 |  9.78E-03 |     12.23 | 
|         2 |       823 |  2.82E-02 |  0.845089 |  0.910511 |     13.04 |     11.99 |  0.283094 |  0.128651 |  9.78E-03 |     12.62 | 
|         3 |        74 |  3.80E-02 |  0.894700 |  0.910511 |     13.09 |     12.27 |  0.149160 |  0.135717 |  9.76E-03 |     12.81 | 
|         3 |       148 |  2.50E-02 |  0.879799 |  0.910511 |     13.18 |     12.14 |  0.205857 |  0.191468 |  9.74E-03 |     13.37 | 
|         3 |       222 |  4.00E-02 |  0.874872 |  0.910511 |     13.19 |     12.17 |  0.617733 |  0.332750 |  9.72E-03 |     13.95 | 
|         3 |       296 |  4.33E-02 |  0.893204 |  0.910511 |     13.18 |     12.20 |  0.070278 |  0.084279 |  9.69E-03 |     14.58 | 
|         3 |       370 |  3.68E-02 |  0.886139 |  0.910511 |     13.21 |     12.16 |  0.110611 |  0.090587 |  9.67E-03 |     15.13 | 
|         3 |       444 |  4.20E-02 |  0.875141 |  0.910511 |     13.24 |     12.18 |  0.059553 |  0.055074 |  9.65E-03 |     15.71 | 
