*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Fri Feb 16 19:28:19 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |        37 |  9.26E-01 |  0.935705 |  0.935705 |      6.00 |      5.00 |  0.074333 |  0.288948 |  1.00E-02 |      0.08 | 
|         1 |        74 |  9.48E-01 |  0.937070 |  0.937070 |      6.00 |      5.00 |  0.072508 |  0.270769 |  1.00E-02 |      0.26 | 
|         1 |       111 |  8.70E-01 |  0.940020 |  0.940020 |      6.00 |      5.00 |  0.333777 |  0.325821 |  1.00E-02 |      0.44 | 
|         1 |       148 |  7.37E-01 |  0.939399 |  0.940020 |      6.00 |      5.00 |  0.226206 |  0.122740 |  9.99E-03 |      0.62 | 
|         1 |       185 |  6.28E-01 |  0.933935 |  0.940020 |      6.00 |      5.00 |  0.297894 |  0.039944 |  9.99E-03 |      0.80 | 
|         1 |       222 |  5.50E-01 |  0.920280 |  0.940020 |      6.00 |      5.00 |  0.580312 |  0.408708 |  9.98E-03 |      0.99 | 
|         1 |       259 |  4.91E-01 |  0.933651 |  0.940020 |      6.00 |      5.00 |  0.169993 |  0.071088 |  9.98E-03 |      1.17 | 
|         1 |       296 |  4.51E-01 |  0.902491 |  0.940020 |      6.00 |      5.00 |  0.242425 |  0.101941 |  9.97E-03 |      1.36 | 
|         1 |       333 |  4.17E-01 |  0.917983 |  0.940020 |      6.00 |      5.00 |  0.624939 |  0.166183 |  9.96E-03 |      1.54 | 
|         1 |       370 |  3.89E-01 |  0.929339 |  0.940020 |      6.00 |      5.00 |  0.210069 |  0.110018 |  9.95E-03 |      1.72 | 
|         1 |       407 |  3.67E-01 |  0.902292 |  0.940020 |      6.00 |      5.00 |  0.966726 |  0.474786 |  9.94E-03 |      1.91 | 
|         2 |        37 |  1.21E-01 |  0.925956 |  0.940020 |      6.00 |      5.00 |  0.234618 |  0.097252 |  9.93E-03 |      1.98 | 
|         2 |        74 |  1.04E-01 |  0.939462 |  0.940020 |      6.00 |      5.00 |  0.466832 |  0.121605 |  9.92E-03 |      2.15 | 
|         2 |       111 |  9.47E-02 |  0.940750 |  0.940750 |      6.00 |      5.00 |  0.399134 |  0.187197 |  9.91E-03 |      2.32 | 
|         2 |       148 |  8.58E-02 |  0.899609 |  0.940750 |      6.00 |      5.00 |  0.392991 |  0.167420 |  9.90E-03 |      2.50 | 
|         2 |       185 |  8.07E-02 |  0.922010 |  0.940750 |      6.00 |      5.00 |  0.311949 |  0.090484 |  9.88E-03 |      2.67 | 
|         2 |       222 |  7.60E-02 |  0.932272 |  0.940750 |      6.00 |      5.00 |  0.127168 |  0.041437 |  9.87E-03 |      2.85 | 
|         2 |       259 |  7.23E-02 |  0.924866 |  0.940750 |      6.00 |      5.00 |  0.406386 |  0.153640 |  9.85E-03 |      3.03 | 
|         2 |       296 |  7.12E-02 |  0.920606 |  0.940750 |      6.00 |      5.00 |  0.147554 |  0.072919 |  9.84E-03 |      3.21 | 
|         2 |       333 |  6.74E-02 |  0.925814 |  0.940750 |      6.00 |      5.00 |  0.183057 |  0.071201 |  9.82E-03 |      3.39 | 
|         2 |       370 |  6.44E-02 |  0.919653 |  0.940750 |      6.00 |      5.00 |  0.188228 |  0.125882 |  9.80E-03 |      3.57 | 
|         2 |       407 |  6.20E-02 |  0.909805 |  0.940750 |      6.00 |      5.00 |  0.261727 |  0.183071 |  9.78E-03 |      3.75 | 
|         3 |        37 |  3.64E-02 |  0.916035 |  0.940750 |      6.00 |      5.00 |  0.139878 |  0.070077 |  9.76E-03 |      3.82 | 
|         3 |        74 |  3.77E-02 |  0.932394 |  0.940750 |      6.00 |      5.00 |  0.088248 |  0.094464 |  9.74E-03 |      4.00 | 
|         3 |       111 |  3.87E-02 |  0.914676 |  0.940750 |      6.00 |      5.00 |  0.077634 |  0.040932 |  9.72E-03 |      4.19 | 
|         3 |       148 |  3.84E-02 |  0.926448 |  0.940750 |      6.00 |      5.00 |  0.488628 |  0.203271 |  9.69E-03 |      4.38 | 
|         3 |       185 |  3.98E-02 |  0.920036 |  0.940750 |      6.00 |      5.00 |  0.357361 |  0.098995 |  9.67E-03 |      4.56 | 
