*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Thu Mar  7 17:11:02 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |        74 |  7.66E-01 |  0.850736 |  0.850736 |      6.00 |      5.00 |  0.208661 |  0.280163 |  1.00E-02 |      0.07 | 
|         1 |       148 |  5.25E-01 |  0.862254 |  0.862254 |      6.00 |      5.00 |  0.371549 |  0.259555 |  1.00E-02 |      0.24 | 
|         1 |       222 |  4.10E-01 |  0.903272 |  0.903272 |      6.00 |      5.00 |  0.155541 |  0.186404 |  1.00E-02 |      0.40 | 
|         1 |       296 |  3.58E-01 |  0.874913 |  0.903272 |      6.00 |      5.00 |  0.479341 |  0.334248 |  9.99E-03 |      0.55 | 
|         1 |       370 |  3.09E-01 |  0.905160 |  0.905160 |      6.00 |      5.00 |  0.509159 |  0.173595 |  9.99E-03 |      0.70 | 
|         1 |       444 |  2.69E-01 |  0.843305 |  0.905160 |      6.00 |      5.00 |  0.731658 |  0.218481 |  9.98E-03 |      0.87 | 
|         1 |       518 |  2.38E-01 |  0.902515 |  0.905160 |      6.00 |      5.00 |  0.636985 |  0.710574 |  9.98E-03 |      1.02 | 
|         1 |       592 |  2.17E-01 |  0.874500 |  0.905160 |      6.00 |      5.00 |  0.141083 |  0.117233 |  9.97E-03 |      1.17 | 
|         1 |       666 |  1.98E-01 |  0.877667 |  0.905160 |      6.00 |      5.00 |  0.131158 |  0.087273 |  9.96E-03 |      1.32 | 
|         1 |       740 |  1.82E-01 |  0.884378 |  0.905160 |      6.00 |      5.00 |  0.249920 |  0.103583 |  9.96E-03 |      1.47 | 
|         1 |       814 |  1.73E-01 |  0.882310 |  0.905160 |      6.00 |      5.00 |  1.785881 |  0.359633 |  9.95E-03 |      1.62 | 
|         1 |       823 |  1.72E-01 |  0.878303 |  0.905160 |      6.00 |      5.00 |  3.195141 |  0.407567 |  9.94E-03 |      1.73 | 
|         2 |        74 |  1.02E-01 |  0.884735 |  0.905160 |      6.00 |      5.00 |  0.258829 |  0.205348 |  9.93E-03 |      1.79 | 
|         2 |       148 |  7.88E-02 |  0.900250 |  0.905160 |      6.00 |      5.00 |  0.085883 |  0.060814 |  9.92E-03 |      1.94 | 
|         2 |       222 |  6.58E-02 |  0.913295 |  0.913295 |      6.00 |      5.00 |  0.120376 |  0.106622 |  9.91E-03 |      2.09 | 
|         2 |       296 |  5.89E-02 |  0.868540 |  0.913295 |      6.00 |      5.00 |  0.069751 |  0.094638 |  9.90E-03 |      2.24 | 
|         2 |       370 |  5.37E-02 |  0.827251 |  0.913295 |      6.00 |      5.00 |  0.108711 |  0.081680 |  9.88E-03 |      2.42 | 
|         2 |       444 |  5.10E-02 |  0.906038 |  0.913295 |      6.00 |      5.00 |  0.097115 |  0.076876 |  9.87E-03 |      2.59 | 
|         2 |       518 |  5.07E-02 |  0.892520 |  0.913295 |      6.00 |      5.00 |  0.264291 |  0.063139 |  9.85E-03 |      2.74 | 
|         2 |       592 |  4.90E-02 |  0.885339 |  0.913295 |      6.00 |      5.00 |  0.255595 |  0.060899 |  9.84E-03 |      2.89 | 
|         2 |       666 |  4.72E-02 |  0.881155 |  0.913295 |      6.00 |      5.00 |  0.258674 |  0.197915 |  9.82E-03 |      3.04 | 
|         2 |       740 |  4.58E-02 |  0.898561 |  0.913295 |      6.00 |      5.00 |  0.119870 |  0.084545 |  9.80E-03 |      3.19 | 
|         2 |       814 |  4.43E-02 |  0.900254 |  0.913295 |      6.00 |      5.00 |  0.295868 |  0.212166 |  9.78E-03 |      3.34 | 
|         2 |       823 |  4.44E-02 |  0.875399 |  0.913295 |      6.00 |      5.00 |  0.160002 |  0.116043 |  9.78E-03 |      3.45 | 
|         3 |        74 |  3.17E-02 |  0.855290 |  0.913295 |      6.00 |      5.00 |  0.153270 |  0.099989 |  9.76E-03 |      3.51 | 
|         3 |       148 |  3.70E-02 |  0.890435 |  0.913295 |      6.00 |      5.00 |  0.252436 |  0.124332 |  9.74E-03 |      3.66 | 
|         3 |       222 |  3.42E-02 |  0.875477 |  0.913295 |      6.00 |      5.00 |  0.066172 |  0.056730 |  9.72E-03 |      3.81 | 
|         3 |       296 |  3.27E-02 |  0.859051 |  0.913295 |      6.00 |      5.00 |  0.067314 |  0.059947 |  9.69E-03 |      3.96 | 
