*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Fri Feb 16 19:32:38 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |        37 |  1.03E+00 |  0.934087 |  0.934087 |      6.00 |      5.00 |  0.090539 |  0.350980 |  1.00E-02 |      0.08 | 
|         1 |        74 |  8.76E-01 |  0.932846 |  0.934087 |      6.00 |      5.00 |  0.261210 |  0.143337 |  1.00E-02 |      0.26 | 
|         1 |       111 |  7.00E-01 |  0.936151 |  0.936151 |      6.00 |      5.00 |  0.397827 |  0.288448 |  1.00E-02 |      0.45 | 
|         1 |       148 |  5.74E-01 |  0.918727 |  0.936151 |      6.00 |      5.00 |  0.150596 |  0.143057 |  9.99E-03 |      0.63 | 
|         1 |       185 |  4.74E-01 |  0.936829 |  0.936829 |      6.00 |      5.00 |  0.326920 |  0.212124 |  9.99E-03 |      0.80 | 
|         1 |       222 |  4.13E-01 |  0.927317 |  0.936829 |      6.00 |      5.00 |  0.164764 |  0.178437 |  9.98E-03 |      0.97 | 
|         1 |       259 |  3.64E-01 |  0.936850 |  0.936850 |      6.00 |      5.00 |  0.285723 |  0.182373 |  9.98E-03 |      1.15 | 
|         1 |       296 |  3.26E-01 |  0.928308 |  0.936850 |      6.00 |      5.00 |  0.138970 |  0.085328 |  9.97E-03 |      1.33 | 
|         1 |       333 |  2.96E-01 |  0.912806 |  0.936850 |      6.00 |      5.00 |  0.316474 |  0.149606 |  9.96E-03 |      1.51 | 
|         1 |       370 |  2.71E-01 |  0.922189 |  0.936850 |      6.00 |      5.00 |  0.250531 |  0.172142 |  9.95E-03 |      1.69 | 
|         1 |       407 |  2.53E-01 |  0.924919 |  0.936850 |      6.00 |      5.00 |  0.408309 |  0.132494 |  9.94E-03 |      1.87 | 
|         2 |        37 |  5.57E-02 |  0.937812 |  0.937812 |      6.00 |      5.00 |  0.787577 |  0.332501 |  9.93E-03 |      1.94 | 
|         2 |        74 |  5.34E-02 |  0.930476 |  0.937812 |      6.00 |      5.00 |  0.349076 |  0.152992 |  9.92E-03 |      2.12 | 
