*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Wed Mar 13 10:58:10 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |       143 |  5.13E-01 |  0.924203 |  0.924203 |     15.27 |     14.99 |  0.510140 |  0.670523 |  9.99E-03 |      0.79 | 
|         1 |       286 |  4.76E-01 |  0.928366 |  0.928366 |     15.70 |     15.28 |  2.285800 |  2.167949 |  9.97E-03 |      5.17 | 
|         1 |       429 |  4.63E-01 |  0.935973 |  0.935973 |     15.70 |     15.23 |  2.036121 |  0.832900 |  9.93E-03 |      9.62 | 
|         1 |       572 |  4.47E-01 |  0.945377 |  0.945377 |     16.04 |     15.60 |  1.698592 |  0.622492 |  9.88E-03 |     14.09 | 
|         1 |       715 |  4.18E-01 |  0.946403 |  0.946403 |     16.78 |     16.38 |  5.803281 |  1.259246 |  9.82E-03 |     19.01 | 
|         1 |       858 |  4.34E-01 |  0.941963 |  0.946403 |     18.87 |     18.44 |  7.403421 |  1.785015 |  9.74E-03 |     24.49 | 
|         1 |      1001 |  4.34E-01 |  0.946357 |  0.946403 |     20.51 |     20.01 | 10.906464 |  2.328135 |  9.65E-03 |     31.98 | 
|         1 |      1144 |  4.27E-01 |  0.943067 |  0.946403 |     23.02 |     22.55 | 31.365088 |  4.905282 |  9.54E-03 |     39.40 | 
|         1 |      1287 |  4.08E-01 |  0.943159 |  0.946403 |     25.73 |     25.26 | 23.890648 |  3.839900 |  9.42E-03 |     48.51 | 
|         1 |      1430 |  3.91E-01 |  0.951494 |  0.951494 |     27.35 |     26.90 |  1.418667 |  1.516666 |  9.29E-03 |     58.35 | 
|         1 |      1573 |  4.09E-01 |  0.927659 |  0.951494 |     26.64 |     25.91 |65755910647054336.000000 |  1.009527 |  9.15E-03 |     65.86 | 
|         1 |      1579 |  4.09E-01 |  0.929600 |  0.951494 |     26.57 |     25.83 |65749803203559424.000000 |  0.696734 |  9.14E-03 |     68.15 | 
|         2 |       143 |  5.61E-01 |  0.927975 |  0.951494 |      7.96 |      3.00 |65580615851835392.000000 |  1.277219 |  8.98E-03 |     68.72 | 
|         2 |       286 |  5.75E-01 |  0.928763 |  0.951494 |      7.96 |      3.00 |65413683357941760.000000 |  2.549835 |  8.82E-03 |     71.51 | 
|         2 |       429 |  5.97E-01 |  0.929041 |  0.951494 |      7.93 |      3.00 |65250367226511360.000000 |  0.783680 |  8.64E-03 |     74.30 | 
|         2 |       572 |  6.00E-01 |  0.929061 |  0.951494 |      7.94 |      3.00 |65090882205908992.000000 |  0.643799 |  8.45E-03 |     77.07 | 
|         2 |       715 |  6.09E-01 |  0.927447 |  0.951494 |      7.94 |      3.00 |64935374325022720.000000 |  1.339886 |  8.25E-03 |     79.86 | 
|         2 |       858 |  6.00E-01 |  0.928765 |  0.951494 |      7.94 |      3.00 |64783985317773312.000000 |  0.713551 |  8.05E-03 |     82.63 | 
|         2 |      1001 |  6.14E-01 |  0.928509 |  0.951494 |      7.94 |      3.00 |64636848328146944.000000 |  3.137853 |  7.83E-03 |     85.41 | 
|         2 |      1144 |  6.17E-01 |  0.928969 |  0.951494 |      7.95 |      3.00 |64494057845424128.000000 |  0.690870 |  7.61E-03 |     88.21 | 
|         2 |      1287 |  6.50E-01 |  0.928207 |  0.951494 |      7.95 |      3.00 |64355747013591040.000000 |  0.942091 |  7.38E-03 |     91.00 | 
|         2 |      1430 |  6.34E-01 |  0.928835 |  0.951494 |      7.95 |      3.00 |64221988847091712.000000 |  0.623791 |  7.14E-03 |     93.77 | 
|         2 |      1573 |  6.40E-01 |  0.928484 |  0.951494 |      7.95 |      3.00 |64092907899977728.000000 |  0.345626 |  6.90E-03 |     96.54 | 
|         2 |      1579 |  6.39E-01 |  0.928705 |  0.951494 |      7.95 |      3.00 |64087586435497984.000000 |  0.614118 |  6.89E-03 |     98.80 | 
|         3 |       143 |  5.31E-01 |  0.928554 |  0.951494 |      8.00 |      3.00 |63963384571232256.000000 |  1.274230 |  6.65E-03 |     99.37 | 
|         3 |       286 |  5.44E-01 |  0.929193 |  0.951494 |      7.98 |      3.00 |63843932940795904.000000 |  0.448314 |  6.40E-03 |    102.15 | 
|         3 |       429 |  6.42E-01 |  0.928327 |  0.951494 |      7.97 |      3.00 |63729283083796480.000000 |  1.289972 |  6.14E-03 |    104.94 | 
|         3 |       572 |  6.45E-01 |  0.928661 |  0.951494 |      7.95 |      3.00 |63619456475070464.000000 |  0.557861 |  5.89E-03 |    107.77 | 
|         3 |       715 |  6.39E-01 |  0.928284 |  0.951494 |      7.95 |      3.00 |63514448819650560.000000 |  0.895164 |  5.63E-03 |    110.55 | 
|         3 |       858 |  6.42E-01 |  0.928661 |  0.951494 |      7.94 |      3.00 |63414225757798400.000000 |  0.734161 |  5.38E-03 |    113.32 | 
|         3 |      1001 |  6.25E-01 |  0.928547 |  0.951494 |      7.95 |      3.00 |63318800174415872.000000 |  0.931252 |  5.12E-03 |    116.10 | 
|         3 |      1144 |  6.32E-01 |  0.928971 |  0.951494 |      7.94 |      3.00 |63228167774535680.000000 |  0.552523 |  4.87E-03 |    118.88 | 
|         3 |      1287 |  6.38E-01 |  0.929287 |  0.951494 |      7.95 |      3.00 |63142229773910016.000000 |  0.835789 |  4.62E-03 |    121.68 | 
|         3 |      1430 |  6.30E-01 |  0.929307 |  0.951494 |      7.95 |      3.00 |63060913158094848.000000 |  0.612781 |  4.37E-03 |    124.54 | 
|         3 |      1573 |  6.27E-01 |  0.928238 |  0.951494 |      7.95 |      3.00 |62984209337155584.000000 |  0.311630 |  4.12E-03 |    127.35 | 
|         3 |      1579 |  6.26E-01 |  0.928564 |  0.951494 |      7.95 |      3.00 |62981086895931392.000000 |  0.586491 |  4.11E-03 |    129.66 | 
|         4 |       143 |  5.41E-01 |  0.928231 |  0.951494 |      7.94 |      3.00 |62909017344704512.000000 |  0.515053 |  3.87E-03 |    130.23 | 
|         4 |       286 |  6.01E-01 |  0.928376 |  0.951494 |      7.92 |      3.00 |62841354429923328.000000 |  0.825391 |  3.63E-03 |    133.07 | 
|         4 |       429 |  6.03E-01 |  0.928740 |  0.951494 |      7.93 |      3.00 |62777939237797888.000000 |  0.844252 |  3.40E-03 |    135.90 | 
|         4 |       572 |  5.97E-01 |  0.928521 |  0.951494 |      7.93 |      3.00 |62718647214276608.000000 |  0.575122 |  3.18E-03 |    138.70 | 
|         4 |       715 |  6.41E-01 |  0.928523 |  0.951494 |      7.94 |      3.00 |62663345215373312.000000 |  0.376056 |  2.97E-03 |    141.51 | 
|         4 |       858 |  6.48E-01 |  0.928530 |  0.951494 |      7.93 |      3.00 |62611891507167232.000000 |  0.635519 |  2.76E-03 |    144.32 | 
|         4 |      1001 |  6.37E-01 |  0.928497 |  0.951494 |      7.93 |      3.00 |62564122880901120.000000 |  2.052238 |  2.56E-03 |    147.13 | 
|         4 |      1144 |  6.32E-01 |  0.928397 |  0.951494 |      7.93 |      3.00 |62519867537883136.000000 |  0.329995 |  2.37E-03 |    149.94 | 
|         4 |      1287 |  6.27E-01 |  0.928898 |  0.951494 |      7.93 |      3.00 |62478949384454144.000000 |  0.414237 |  2.19E-03 |    152.74 | 
|         4 |      1430 |  6.30E-01 |  0.928562 |  0.951494 |      7.93 |      3.00 |62441149377282048.000000 |  0.465887 |  2.02E-03 |    155.56 | 
|         4 |      1573 |  6.21E-01 |  0.928538 |  0.951494 |      7.93 |      3.00 |62406278537805824.000000 |  0.653502 |  1.87E-03 |    158.39 | 
|         4 |      1579 |  6.21E-01 |  0.928333 |  0.951494 |      7.93 |      3.00 |62404886968401920.000000 |  0.666301 |  1.86E-03 |    160.68 | 
|         5 |       143 |  5.78E-01 |  0.928891 |  0.951494 |      7.92 |      3.00 |62372825037537280.000000 |  0.845147 |  1.72E-03 |    161.26 | 
|         5 |       286 |  5.99E-01 |  0.928429 |  0.951494 |      7.94 |      3.00 |62343335792082944.000000 |  0.461759 |  1.58E-03 |    164.15 | 
|         5 |       429 |  6.20E-01 |  0.928410 |  0.951494 |      7.93 |      3.00 |62316097109491712.000000 |  0.410659 |  1.46E-03 |    167.00 | 
|         5 |       572 |  6.18E-01 |  0.928328 |  0.951494 |      7.94 |      3.00 |62290877061529600.000000 |  0.473995 |  1.36E-03 |    169.83 | 
|         5 |       715 |  6.19E-01 |  0.928716 |  0.951494 |      7.94 |      3.00 |62267409360224256.000000 |  1.150099 |  1.26E-03 |    172.64 | 
|         5 |       858 |  6.66E-01 |  0.928653 |  0.951494 |      7.94 |      3.00 |62245629581066240.000000 |  0.494751 |  1.18E-03 |    175.45 | 
|         5 |      1001 |  6.47E-01 |  0.928526 |  0.951494 |      7.95 |      3.00 |62225082457522176.000000 |  0.722542 |  1.12E-03 |    178.27 | 
|         5 |      1144 |  6.39E-01 |  0.928504 |  0.951494 |      7.95 |      3.00 |62205617665736704.000000 |  0.876808 |  1.07E-03 |    181.07 | 
|         5 |      1287 |  6.27E-01 |  0.928357 |  0.951494 |      7.95 |      3.00 |62186925968064512.000000 |  0.769859 |  1.03E-03 |    183.89 | 
|         5 |      1430 |  6.21E-01 |  0.928286 |  0.951494 |      7.95 |      3.00 |62168814090977280.000000 |  0.322769 |  1.01E-03 |    186.70 | 
|         5 |      1573 |  6.20E-01 |  0.928637 |  0.951494 |      7.95 |      3.00 |62150702213890048.000000 |  0.569500 |  1.00E-03 |    189.50 | 
|         5 |      1579 |  6.19E-01 |  0.928458 |  0.951494 |      7.95 |      3.00 |62149942004678656.000000 |  0.253271 |  1.00E-03 |    191.82 | 
-------------------------------------------------------------------------------------------------------------------------------------
