*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Wed Mar 13 10:27:05 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |       143 |  5.37E-01 |  0.929983 |  0.929983 |     15.62 |     15.52 |  1.416976 |  0.874623 |  9.99E-03 |      0.85 | 
|         1 |       286 |  4.85E-01 |  0.935591 |  0.935591 |     16.36 |     16.20 |  7.755515 |  1.686671 |  9.97E-03 |      5.88 | 
|         1 |       429 |  4.54E-01 |  0.940248 |  0.940248 |     16.64 |     16.30 |  1.052142 |  0.852887 |  9.93E-03 |     10.76 | 
|         1 |       572 |  4.32E-01 |  0.936776 |  0.940248 |     16.94 |     16.64 |  4.921560 |  0.843972 |  9.88E-03 |     15.94 | 
|         1 |       715 |  4.12E-01 |  0.937594 |  0.940248 |     17.42 |     17.23 |  2.136317 |  1.629452 |  9.82E-03 |     21.18 | 
|         1 |       858 |  3.96E-01 |  0.941369 |  0.941369 |     17.75 |     17.63 |  0.434696 |  0.341764 |  9.74E-03 |     26.47 | 
|         1 |      1001 |  3.92E-01 |  0.941975 |  0.941975 |     18.03 |     17.97 |  1.095218 |  1.195185 |  9.65E-03 |     32.32 | 
|         1 |      1144 |  3.85E-01 |  0.943775 |  0.943775 |     18.31 |     18.30 |  2.055500 |  0.562038 |  9.54E-03 |     38.65 | 
|         1 |      1287 |  3.71E-01 |  0.937502 |  0.943775 |     18.74 |     18.80 |  4.071825 |  1.201508 |  9.42E-03 |     44.83 | 
|         1 |      1430 |  3.90E-01 |  0.944014 |  0.944014 |     18.58 |     18.69 |  1.145855 |  0.877947 |  9.29E-03 |     49.98 | 
|         1 |      1573 |  3.77E-01 |  0.941718 |  0.944014 |     18.63 |     18.81 |  0.565771 |  0.669871 |  9.15E-03 |     55.63 | 
|         1 |      1579 |  3.78E-01 |  0.941334 |  0.944014 |     18.65 |     18.84 | 19.800169 |  4.271081 |  9.14E-03 |     60.00 | 
|         2 |       143 |  5.36E-01 |  0.941804 |  0.944014 |     18.96 |     19.48 |  1.542121 |  1.106197 |  8.98E-03 |     60.89 | 
|         2 |       286 |  5.24E-01 |  0.935106 |  0.944014 |     19.03 |     19.60 |  3.365634 |  1.382556 |  8.82E-03 |     66.48 | 
|         2 |       429 |  4.99E-01 |  0.923360 |  0.944014 |     21.27 |     20.08 |  2.696617 |  1.304487 |  8.64E-03 |     72.81 | 
|         2 |       572 |  6.45E-01 |  0.928397 |  0.944014 |     27.86 |     16.10 |88607674150168167448576.000000 |  1.304554 |  8.45E-03 |     79.19 | 
|         2 |       715 |  6.51E-01 |  0.927644 |  0.944014 |     32.29 |     13.48 |88396131068471320510464.000000 |  0.519825 |  8.25E-03 |     89.63 | 
|         2 |       858 |  6.41E-01 |  0.929877 |  0.944014 |     35.24 |     11.74 |88190019327925082390528.000000 |  0.856333 |  8.05E-03 |     99.90 | 
|         2 |      1001 |  6.37E-01 |  0.927248 |  0.944014 |     37.35 |     10.49 |87989717230898152210432.000000 |  1.159751 |  7.83E-03 |    110.05 | 
|         2 |      1144 |  6.28E-01 |  0.928521 |  0.944014 |     38.93 |      9.55 |87795341870980841603072.000000 |  0.997280 |  7.61E-03 |    120.36 | 
|         2 |      1287 |  6.24E-01 |  0.929043 |  0.944014 |     40.16 |      8.82 |87607055377759735906304.000000 |  0.936056 |  7.38E-03 |    131.73 | 
|         2 |      1430 |  6.17E-01 |  0.928815 |  0.944014 |     41.14 |      8.24 |87424983852024401494016.000000 |  0.653104 |  7.14E-03 |    143.30 | 
|         2 |      1573 |  6.19E-01 |  0.928750 |  0.944014 |     41.95 |      7.77 |87249235380165895258112.000000 |  1.003997 |  6.90E-03 |    153.94 | 
|         2 |      1579 |  6.19E-01 |  0.928278 |  0.944014 |     41.98 |      7.75 |87242002599164338241536.000000 |  0.742923 |  6.89E-03 |    164.06 | 
|         3 |       143 |  6.30E-01 |  0.928130 |  0.944014 |     50.00 |      3.00 |87072937469152849821696.000000 |  0.846265 |  6.65E-03 |    165.36 | 
|         3 |       286 |  6.03E-01 |  0.929031 |  0.944014 |     50.00 |      3.00 |86910348515405520175104.000000 |  0.901252 |  6.40E-03 |    176.25 | 
|         3 |       429 |  6.07E-01 |  0.928269 |  0.944014 |     50.00 |      3.00 |86754271766719368265728.000000 |  0.784575 |  6.14E-03 |    186.63 | 
|         3 |       572 |  6.14E-01 |  0.928265 |  0.944014 |     50.00 |      3.00 |86604743251891413057536.000000 |  1.031137 |  5.89E-03 |    197.18 | 
|         3 |       715 |  6.45E-01 |  0.927975 |  0.944014 |     50.00 |      3.00 |86461789992519418773504.000000 |  1.004041 |  5.63E-03 |    207.52 | 
|         3 |       858 |  6.37E-01 |  0.927876 |  0.944014 |     50.00 |      3.00 |86325402981404130672640.000000 |  0.522118 |  5.38E-03 |    218.10 | 
|         3 |      1001 |  6.43E-01 |  0.928472 |  0.944014 |     50.00 |      3.00 |86195519168150765568000.000000 |  0.719482 |  5.12E-03 |    229.22 | 
|         3 |      1144 |  6.30E-01 |  0.927764 |  0.944014 |     50.00 |      3.00 |86072111531161559236608.000000 |  0.784188 |  4.87E-03 |    241.02 | 
|         3 |      1287 |  6.35E-01 |  0.928700 |  0.944014 |     50.00 |      3.00 |85955126027240983232512.000000 |  0.734902 |  4.62E-03 |    251.34 | 
|         3 |      1430 |  6.41E-01 |  0.928605 |  0.944014 |     50.00 |      3.00 |85844436555599471181824.000000 |  0.526721 |  4.37E-03 |    261.70 | 
|         3 |      1573 |  6.38E-01 |  0.928222 |  0.944014 |     50.00 |      3.00 |85739989073041494638592.000000 |  0.383830 |  4.12E-03 |    272.56 | 
|         3 |      1579 |  6.37E-01 |  0.928441 |  0.944014 |     50.00 |      3.00 |85735746682192511631360.000000 |  0.555638 |  4.11E-03 |    282.07 | 
|         4 |       143 |  5.85E-01 |  0.928622 |  0.944014 |     50.00 |      3.00 |85637658282308382228480.000000 |  0.696284 |  3.87E-03 |    283.28 | 
|         4 |       286 |  5.79E-01 |  0.927879 |  0.944014 |     50.00 |      3.00 |85545505626733127139328.000000 |  1.113718 |  3.63E-03 |    294.00 | 
|         4 |       429 |  6.05E-01 |  0.928964 |  0.944014 |     50.00 |      3.00 |85459189636274944212992.000000 |  0.743762 |  3.40E-03 |    304.80 | 
|         4 |       572 |  6.27E-01 |  0.928741 |  0.944014 |     50.00 |      3.00 |85378476123753210183680.000000 |  0.598569 |  3.18E-03 |    315.71 | 
|         4 |       715 |  6.17E-01 |  0.928116 |  0.944014 |     50.00 |      3.00 |85303202959581339713536.000000 |  0.619999 |  2.97E-03 |    326.08 | 
|         4 |       858 |  6.09E-01 |  0.928468 |  0.944014 |     50.00 |      3.00 |85233162978176473759744.000000 |  0.434127 |  2.76E-03 |    336.29 | 
