*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Wed Mar 13 11:01:53 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |       143 |  5.68E-01 |  0.928238 |  0.928238 |     16.69 |     16.39 |  6.528138 |  1.019609 |  9.99E-03 |      0.85 | 
|         1 |       286 |  4.73E-01 |  0.927307 |  0.928238 |     17.56 |     16.91 |  0.893574 |  1.055144 |  9.97E-03 |      5.62 | 
|         1 |       429 |  4.72E-01 |  0.939472 |  0.939472 |     18.44 |     17.52 |  1.026272 |  0.813665 |  9.93E-03 |     10.73 | 
|         1 |       572 |  4.23E-01 |  0.943328 |  0.943328 |     19.85 |     18.94 |  1.322055 |  1.089402 |  9.88E-03 |     16.26 | 
|         1 |       715 |  4.25E-01 |  0.947504 |  0.947504 |     21.24 |     20.38 |  3.749113 |  0.878545 |  9.82E-03 |     23.16 | 
|         1 |       858 |  4.28E-01 |  0.945818 |  0.947504 |     22.35 |     21.69 |  0.902735 |  0.430187 |  9.74E-03 |     29.86 | 
|         1 |      1001 |  4.16E-01 |  0.944898 |  0.947504 |     23.87 |     23.32 |  1.041470 |  0.597464 |  9.65E-03 |     38.48 | 
|         1 |      1144 |  4.05E-01 |  0.945257 |  0.947504 |     24.95 |     24.44 |  4.328960 |  0.891124 |  9.54E-03 |     46.46 | 
|         1 |      1287 |  4.13E-01 |  0.948188 |  0.948188 |     25.54 |     25.11 |  0.668211 |  0.348305 |  9.42E-03 |     53.99 | 
|         1 |      1430 |  4.01E-01 |  0.946482 |  0.948188 |     25.60 |     25.23 |  4.550292 |  0.495235 |  9.29E-03 |     61.85 | 
|         1 |      1573 |  4.00E-01 |  0.940818 |  0.948188 |     25.45 |     25.15 |  1.047487 |  0.597194 |  9.15E-03 |     69.28 | 
|         1 |      1579 |  3.99E-01 |  0.940507 |  0.948188 |     25.43 |     25.13 |  0.840461 |  0.521256 |  9.14E-03 |     74.57 | 
|         2 |       143 |  2.53E-01 |  0.944422 |  0.948188 |     25.45 |     25.90 |  0.924877 |  0.360404 |  8.98E-03 |     75.63 | 
|         2 |       286 |  3.46E-01 |  0.935300 |  0.948188 |     28.97 |     29.31 |  1.685621 |  4.038994 |  8.82E-03 |     82.73 | 
|         2 |       429 |  4.98E-01 |  0.927983 |  0.948188 |     29.64 |     26.06 |  2.406549 |  1.184011 |  8.64E-03 |     91.62 | 
|         2 |       572 |  4.99E-01 |  0.926431 |  0.948188 |     30.05 |     21.95 |  2.400774 | 28.029388 |  8.45E-03 |     96.58 | 
|         2 |       715 |  5.70E-01 |  0.928670 |  0.948188 |     33.19 |     19.81 |324.393768 |  1.059100 |  8.25E-03 |    103.41 | 
|         2 |       858 |  5.89E-01 |  0.921687 |  0.948188 |     35.99 |     18.29 |323.639740 |  1.229860 |  8.05E-03 |    113.80 | 
|         2 |      1001 |  6.45E-01 |  0.919122 |  0.948188 |     37.99 |     17.20 |322.904602 |  5.977880 |  7.83E-03 |    124.39 | 
|         2 |      1144 |  6.54E-01 |  0.928237 |  0.948188 |     37.65 |     15.93 |       nan |       nan |  7.61E-03 |    134.49 | 
|         2 |      1287 |  6.44E-01 |  0.928237 |  0.948188 |     33.58 |     14.27 |       nan |  0.566096 |  7.38E-03 |    136.07 | 
|         2 |      1430 |  6.38E-01 |  0.928237 |  0.948188 |     30.32 |     12.95 |       nan |  0.703247 |  7.14E-03 |    137.66 | 
|         2 |      1573 |  6.34E-01 |  0.928237 |  0.948188 |     27.66 |     11.86 |       nan |  0.270619 |  6.90E-03 |    139.24 | 
|         2 |      1579 |  6.34E-01 |  0.928237 |  0.948188 |     27.56 |     11.82 |       nan |  0.404087 |  6.89E-03 |    140.43 | 
|         3 |       143 |  7.07E-01 |  0.928237 |  0.948188 |      1.00 |      1.00 |       nan |  0.442518 |  6.65E-03 |    140.89 | 
|         3 |       286 |  6.31E-01 |  0.928237 |  0.948188 |      1.00 |      1.00 |       nan |  0.242085 |  6.40E-03 |    142.47 | 
|         3 |       429 |  6.20E-01 |  0.928237 |  0.948188 |      1.00 |      1.00 |       nan |  0.211951 |  6.14E-03 |    144.05 | 
|         3 |       572 |  6.18E-01 |  0.928237 |  0.948188 |      1.00 |      1.00 |       nan |  0.280361 |  5.89E-03 |    145.64 | 
|         3 |       715 |  6.10E-01 |  0.928237 |  0.948188 |      1.00 |      1.00 |       nan |       nan |  5.63E-03 |    147.22 | 
|         3 |       858 |  6.03E-01 |  0.928237 |  0.948188 |      1.00 |      1.00 |       nan |       nan |  5.38E-03 |    148.81 | 
|         3 |      1001 |  6.07E-01 |  0.928237 |  0.948188 |      1.00 |      1.00 |       nan |  0.673988 |  5.12E-03 |    150.39 | 
|         3 |      1144 |  6.19E-01 |  0.928237 |  0.948188 |      1.00 |      1.00 |       nan |  0.611097 |  4.87E-03 |    151.97 | 
|         3 |      1287 |  6.15E-01 |  0.928237 |  0.948188 |      1.00 |      1.00 |       nan |  0.474921 |  4.62E-03 |    153.59 | 
|         3 |      1430 |  6.14E-01 |  0.928237 |  0.948188 |      1.00 |      1.00 |       nan |  0.293821 |  4.37E-03 |    155.18 | 
|         3 |      1573 |  6.24E-01 |  0.928237 |  0.948188 |      1.00 |      1.00 |       nan |  0.344466 |  4.12E-03 |    156.77 | 
|         3 |      1579 |  6.24E-01 |  0.928237 |  0.948188 |      1.00 |      1.00 |       nan |  0.212611 |  4.11E-03 |    157.96 | 
|         4 |       143 |  6.01E-01 |  0.928237 |  0.948188 |      1.00 |      1.00 |       nan |       nan |  3.87E-03 |    158.42 | 
|         4 |       286 |  5.95E-01 |  0.928237 |  0.948188 |      1.00 |      1.00 |       nan |       nan |  3.63E-03 |    160.03 | 
|         4 |       429 |  5.76E-01 |  0.928237 |  0.948188 |      1.00 |      1.00 |       nan |  0.406226 |  3.40E-03 |    161.61 | 
|         4 |       572 |  6.13E-01 |  0.928237 |  0.948188 |      1.00 |      1.00 |       nan |       nan |  3.18E-03 |    163.19 | 
|         4 |       715 |  5.97E-01 |  0.928237 |  0.948188 |      1.00 |      1.00 |       nan |  0.703247 |  2.97E-03 |    164.78 | 
|         4 |       858 |  6.03E-01 |  0.928237 |  0.948188 |      1.00 |      1.00 |       nan |       nan |  2.76E-03 |    166.36 | 
|         4 |      1001 |  6.04E-01 |  0.928237 |  0.948188 |      1.00 |      1.00 |       nan |       nan |  2.56E-03 |    167.94 | 
|         4 |      1144 |  6.04E-01 |  0.928237 |  0.948188 |      1.00 |      1.00 |       nan |  0.850225 |  2.37E-03 |    169.54 | 
|         4 |      1287 |  6.16E-01 |  0.928237 |  0.948188 |      1.00 |      1.00 |       nan |  0.233249 |  2.19E-03 |    171.13 | 
|         4 |      1430 |  6.24E-01 |  0.928237 |  0.948188 |      1.00 |      1.00 |       nan |  0.756072 |  2.02E-03 |    172.75 | 
|         4 |      1573 |  6.24E-01 |  0.928237 |  0.948188 |      1.00 |      1.00 |       nan |  0.321202 |  1.87E-03 |    174.34 | 
|         4 |      1579 |  6.24E-01 |  0.928237 |  0.948188 |      1.00 |      1.00 |       nan |       nan |  1.86E-03 |    175.52 | 
|         5 |       143 |  5.45E-01 |  0.928237 |  0.948188 |      1.00 |      1.00 |       nan |       nan |  1.72E-03 |    175.97 | 
|         5 |       286 |  6.26E-01 |  0.928237 |  0.948188 |      1.00 |      1.00 |       nan |  0.500781 |  1.58E-03 |    177.58 | 
|         5 |       429 |  5.98E-01 |  0.928237 |  0.948188 |      1.00 |      1.00 |       nan |  0.611097 |  1.46E-03 |    179.17 | 
|         5 |       572 |  5.97E-01 |  0.928237 |  0.948188 |      1.00 |      1.00 |       nan |  0.432751 |  1.36E-03 |    180.76 | 
|         5 |       715 |  5.91E-01 |  0.928237 |  0.948188 |      1.00 |      1.00 |       nan |       nan |  1.26E-03 |    182.34 | 
|         5 |       858 |  5.93E-01 |  0.928237 |  0.948188 |      1.00 |      1.00 |       nan |  0.707390 |  1.18E-03 |    183.92 | 
|         5 |      1001 |  5.96E-01 |  0.928237 |  0.948188 |      1.00 |      1.00 |       nan |       nan |  1.12E-03 |    185.51 | 
|         5 |      1144 |  5.98E-01 |  0.928237 |  0.948188 |      1.00 |      1.00 |       nan |       nan |  1.07E-03 |    187.09 | 
|         5 |      1287 |  6.05E-01 |  0.928237 |  0.948188 |      1.00 |      1.00 |       nan |  0.333000 |  1.03E-03 |    188.67 | 
|         5 |      1430 |  6.27E-01 |  0.928237 |  0.948188 |      1.00 |      1.00 |       nan |  1.280829 |  1.01E-03 |    190.25 | 
|         5 |      1573 |  6.25E-01 |  0.928237 |  0.948188 |      1.00 |      1.00 |       nan |       nan |  1.00E-03 |    191.84 | 
|         5 |      1579 |  6.24E-01 |  0.928237 |  0.948188 |      1.00 |      1.00 |       nan |  0.340246 |  1.00E-03 |    193.03 | 
-------------------------------------------------------------------------------------------------------------------------------------
