*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Wed Mar 13 08:45:54 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |       143 |  5.18E-01 |  0.925790 |  0.925790 |      6.00 |      5.00 |  1.051669 |  0.335551 |  9.99E-03 |      0.47 | 
|         1 |       286 |  6.49E-01 |  0.927163 |  0.927163 |      6.00 |      5.00 |  0.568222 |  0.876322 |  9.97E-03 |      1.89 | 
|         1 |       429 |  6.17E-01 |  0.924204 |  0.927163 |      6.00 |      5.00 |  0.622197 |  0.506351 |  9.93E-03 |      3.33 | 
|         1 |       572 |  5.77E-01 |  0.924861 |  0.927163 |      6.00 |      5.00 |  1.733076 |  0.805769 |  9.88E-03 |      4.89 | 
|         1 |       715 |  5.93E-01 |  0.928591 |  0.928591 |      6.00 |      5.00 |  0.037052 |  0.504064 |  9.82E-03 |      6.33 | 
|         1 |       858 |  5.90E-01 |  0.928673 |  0.928673 |      6.00 |      5.00 |  0.036948 |  0.480900 |  9.74E-03 |      7.75 | 
|         1 |      1001 |  5.94E-01 |  0.928523 |  0.928673 |      6.00 |      5.00 |  0.036846 |  0.366117 |  9.65E-03 |      9.18 | 
|         1 |      1144 |  6.00E-01 |  0.928315 |  0.928673 |      6.00 |      5.00 |  0.036745 |  0.972080 |  9.54E-03 |     10.60 | 
|         1 |      1287 |  5.96E-01 |  0.928057 |  0.928673 |      6.00 |      5.00 |  0.036645 |  0.414120 |  9.42E-03 |     12.02 | 
|         1 |      1430 |  5.98E-01 |  0.928654 |  0.928673 |      6.00 |      5.00 |  0.036547 |  0.535615 |  9.29E-03 |     13.62 | 
|         1 |      1573 |  6.05E-01 |  0.928421 |  0.928673 |      6.00 |      5.00 |  0.036451 |  0.598191 |  9.15E-03 |     15.20 | 
|         1 |      1579 |  6.04E-01 |  0.928358 |  0.928673 |      6.00 |      5.00 |  0.036447 |  0.351566 |  9.14E-03 |     16.39 | 
|         2 |       143 |  6.20E-01 |  0.928637 |  0.928673 |      6.00 |      5.00 |  0.036352 |  0.725148 |  8.98E-03 |     16.83 | 
|         2 |       286 |  6.69E-01 |  0.927953 |  0.928673 |      6.00 |      5.00 |  0.036260 |  0.474151 |  8.82E-03 |     18.40 | 
|         2 |       429 |  6.70E-01 |  0.928550 |  0.928673 |      6.00 |      5.00 |  0.036169 |  0.501118 |  8.64E-03 |     19.98 | 
|         2 |       572 |  6.42E-01 |  0.928229 |  0.928673 |      6.00 |      5.00 |  0.036081 |  0.637214 |  8.45E-03 |     21.67 | 
|         2 |       715 |  6.42E-01 |  0.928095 |  0.928673 |      6.00 |      5.00 |  0.035995 |  0.982992 |  8.25E-03 |     23.36 | 
|         2 |       858 |  6.25E-01 |  0.928586 |  0.928673 |      6.00 |      5.00 |  0.035911 |  0.674670 |  8.05E-03 |     25.05 | 
|         2 |      1001 |  6.28E-01 |  0.928190 |  0.928673 |      6.00 |      5.00 |  0.035829 |  0.384928 |  7.83E-03 |     26.75 | 
|         2 |      1144 |  6.36E-01 |  0.928287 |  0.928673 |      6.00 |      5.00 |  0.035750 |  0.634665 |  7.61E-03 |     28.44 | 
|         2 |      1287 |  6.29E-01 |  0.928221 |  0.928673 |      6.00 |      5.00 |  0.035673 |  0.772552 |  7.38E-03 |     30.13 | 
|         2 |      1430 |  6.26E-01 |  0.928298 |  0.928673 |      6.00 |      5.00 |  0.035599 |  0.984005 |  7.14E-03 |     31.82 | 
|         2 |      1573 |  6.25E-01 |  0.928409 |  0.928673 |      6.00 |      5.00 |  0.035528 |  1.074407 |  6.90E-03 |     33.59 | 
|         2 |      1579 |  6.25E-01 |  0.928528 |  0.928673 |      6.00 |      5.00 |  0.035525 |  0.524149 |  6.89E-03 |     34.88 | 
|         3 |       143 |  6.50E-01 |  0.928157 |  0.928673 |      6.00 |      5.00 |  0.035456 |  0.376704 |  6.65E-03 |     35.34 | 
|         3 |       286 |  6.41E-01 |  0.928513 |  0.928673 |      6.00 |      5.00 |  0.035390 |  0.726585 |  6.40E-03 |     37.03 | 
|         3 |       429 |  6.35E-01 |  0.928504 |  0.928673 |      6.00 |      5.00 |  0.035326 |  0.340370 |  6.14E-03 |     38.73 | 
|         3 |       572 |  6.09E-01 |  0.928460 |  0.928673 |      6.00 |      5.00 |  0.035265 |  0.626910 |  5.89E-03 |     40.42 | 
|         3 |       715 |  6.16E-01 |  0.928260 |  0.928673 |      6.00 |      5.00 |  0.035207 |  0.539871 |  5.63E-03 |     42.11 | 
|         3 |       858 |  6.18E-01 |  0.928022 |  0.928673 |      6.00 |      5.00 |  0.035151 |  0.278559 |  5.38E-03 |     43.80 | 
|         3 |      1001 |  6.19E-01 |  0.928171 |  0.928673 |      6.00 |      5.00 |  0.035099 |  0.665329 |  5.12E-03 |     45.49 | 
|         3 |      1144 |  6.31E-01 |  0.928315 |  0.928673 |      6.00 |      5.00 |  0.035048 |  0.374573 |  4.87E-03 |     47.17 | 
|         3 |      1287 |  6.25E-01 |  0.928518 |  0.928673 |      6.00 |      5.00 |  0.035001 |  0.326557 |  4.62E-03 |     48.86 | 
|         3 |      1430 |  6.31E-01 |  0.928555 |  0.928673 |      6.00 |      5.00 |  0.034956 |  0.969576 |  4.37E-03 |     50.56 | 
|         3 |      1573 |  6.25E-01 |  0.928153 |  0.928673 |      6.00 |      5.00 |  0.034913 |  0.984848 |  4.12E-03 |     52.26 | 
|         3 |      1579 |  6.24E-01 |  0.928089 |  0.928673 |      6.00 |      5.00 |  0.034911 |  0.322023 |  4.11E-03 |     53.59 | 
|         4 |       143 |  6.25E-01 |  0.928137 |  0.928673 |      6.00 |      5.00 |  0.034871 |  0.684792 |  3.87E-03 |     54.05 | 
|         4 |       286 |  6.58E-01 |  0.928229 |  0.928673 |      6.00 |      5.00 |  0.034834 |  0.806452 |  3.63E-03 |     55.74 | 
|         4 |       429 |  6.23E-01 |  0.928374 |  0.928673 |      6.00 |      5.00 |  0.034799 |  1.264152 |  3.40E-03 |     57.44 | 
|         4 |       572 |  6.15E-01 |  0.928166 |  0.928673 |      6.00 |      5.00 |  0.034766 |  0.549998 |  3.18E-03 |     59.13 | 
