*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Wed Mar 13 08:34:49 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |       143 |  5.43E-01 |  0.928562 |  0.928562 |      6.00 |      5.00 |  0.931702 |  0.523847 |  9.99E-03 |      0.42 | 
|         1 |       286 |  5.26E-01 |  0.933207 |  0.933207 |      6.00 |      5.00 |  1.103800 |  0.987414 |  9.97E-03 |      1.87 | 
|         1 |       429 |  5.31E-01 |  0.930446 |  0.933207 |      6.00 |      5.00 |  4.142551 |  3.503258 |  9.93E-03 |      3.32 | 
|         1 |       572 |  5.38E-01 |  0.937895 |  0.937895 |      6.00 |      5.00 |  2.232390 |  0.419730 |  9.88E-03 |      4.75 | 
|         1 |       715 |  5.37E-01 |  0.930434 |  0.937895 |      6.00 |      5.00 |  7.961242 |  4.053568 |  9.82E-03 |      6.17 | 
|         1 |       858 |  5.63E-01 |  0.930787 |  0.937895 |      6.00 |      5.00 |  0.923252 |  0.770033 |  9.74E-03 |      7.58 | 
|         1 |      1001 |  5.54E-01 |  0.931758 |  0.937895 |      6.00 |      5.00 |  1.568075 |  0.916682 |  9.65E-03 |      9.05 | 
|         1 |      1144 |  5.54E-01 |  0.931569 |  0.937895 |      6.00 |      5.00 |  0.586499 |  0.525883 |  9.54E-03 |     10.57 | 
|         1 |      1287 |  5.71E-01 |  0.929194 |  0.937895 |      6.00 |      5.00 |  0.759724 |  0.731190 |  9.42E-03 |     11.98 | 
|         1 |      1430 |  5.72E-01 |  0.931255 |  0.937895 |      6.00 |      5.00 |  0.401411 |  0.512179 |  9.29E-03 |     13.40 | 
|         1 |      1573 |  5.63E-01 |  0.929419 |  0.937895 |      6.00 |      5.00 |  2.018767 |  1.634675 |  9.15E-03 |     14.86 | 
|         1 |      1579 |  5.62E-01 |  0.929690 |  0.937895 |      6.00 |      5.00 |  1.079222 |  0.807100 |  9.14E-03 |     15.91 | 
|         2 |       143 |  6.94E-01 |  0.929864 |  0.937895 |      6.00 |      5.00 |  1.213574 |  1.388419 |  8.98E-03 |     16.34 | 
|         2 |       286 |  6.46E-01 |  0.929232 |  0.937895 |      6.00 |      5.00 |  1.513921 |  1.106914 |  8.82E-03 |     17.76 | 
|         2 |       429 |  6.02E-01 |  0.929766 |  0.937895 |      6.00 |      5.00 |  0.420063 |  0.571485 |  8.64E-03 |     19.19 | 
