*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Wed Mar 13 18:27:07 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |       143 |  5.15E-01 |  0.931147 |  0.931147 |     12.64 |     12.56 |  0.442377 |  0.544285 |  9.99E-03 |      0.78 | 
|         1 |       286 |  5.30E-01 |  0.931170 |  0.931170 |     12.86 |     12.77 |  0.467977 |  0.546209 |  9.97E-03 |      4.71 | 
|         1 |       429 |  4.66E-01 |  0.934752 |  0.934752 |     12.97 |     12.76 |  1.589982 |  1.586785 |  9.93E-03 |      8.68 | 
|         1 |       572 |  4.49E-01 |  0.942004 |  0.942004 |     13.05 |     12.75 |  0.293818 |  0.299025 |  9.88E-03 |     12.71 | 
|         1 |       715 |  4.28E-01 |  0.944218 |  0.944218 |     13.20 |     12.83 |  0.540297 |  0.741500 |  9.82E-03 |     16.90 | 
|         1 |       858 |  4.64E-01 |  0.940574 |  0.944218 |     13.32 |     12.88 |  3.187966 |  0.615239 |  9.74E-03 |     21.26 | 
|         1 |      1001 |  4.47E-01 |  0.943714 |  0.944218 |     13.34 |     12.95 |  1.356969 |  1.708166 |  9.65E-03 |     25.61 | 
|         1 |      1144 |  4.34E-01 |  0.948060 |  0.948060 |     13.35 |     12.97 |  0.708393 |  0.799492 |  9.54E-03 |     29.73 | 
|         1 |      1287 |  4.14E-01 |  0.941212 |  0.948060 |     13.37 |     13.05 |  0.669260 |  0.502486 |  9.42E-03 |     33.96 | 
|         1 |      1430 |  4.00E-01 |  0.948597 |  0.948597 |     13.43 |     13.14 |  1.693602 |  0.689798 |  9.29E-03 |     38.34 | 
|         1 |      1573 |  3.83E-01 |  0.946512 |  0.948597 |     13.42 |     13.15 |  2.844708 |  0.723589 |  9.15E-03 |     42.64 | 
|         1 |      1579 |  3.82E-01 |  0.946577 |  0.948597 |     13.42 |     13.15 |  0.461252 |  0.421852 |  9.14E-03 |     46.43 | 
|         2 |       143 |  1.86E-01 |  0.941056 |  0.948597 |     13.42 |     13.36 |  4.046081 |  1.754806 |  8.98E-03 |     47.20 | 
|         2 |       286 |  2.02E-01 |  0.944294 |  0.948597 |     13.27 |     13.19 |  0.742302 |  0.809389 |  8.82E-03 |     51.61 | 
|         2 |       429 |  2.24E-01 |  0.944099 |  0.948597 |     13.17 |     13.03 |  0.589837 |  0.419552 |  8.64E-03 |     55.97 | 
|         2 |       572 |  2.55E-01 |  0.945654 |  0.948597 |     13.16 |     12.99 |  7.351399 |  3.138675 |  8.45E-03 |     60.23 | 
|         2 |       715 |  2.50E-01 |  0.944023 |  0.948597 |     13.27 |     13.03 |  1.054358 |  0.459687 |  8.25E-03 |     64.77 | 
|         2 |       858 |  2.40E-01 |  0.947123 |  0.948597 |     13.37 |     13.11 |  0.583034 |  1.247022 |  8.05E-03 |     69.33 | 
|         2 |      1001 |  2.45E-01 |  0.944093 |  0.948597 |     13.48 |     13.27 |  0.442489 |  0.463737 |  7.83E-03 |     73.73 | 
|         2 |      1144 |  2.57E-01 |  0.942401 |  0.948597 |     13.49 |     13.30 |  0.726275 |  0.529671 |  7.61E-03 |     78.01 | 
|         2 |      1287 |  2.52E-01 |  0.948385 |  0.948597 |     13.56 |     13.39 |  1.249721 |  0.728366 |  7.38E-03 |     82.14 | 
|         2 |      1430 |  2.70E-01 |  0.942038 |  0.948597 |     13.70 |     13.55 |  4.182272 |  2.895317 |  7.14E-03 |     86.61 | 
|         2 |      1573 |  2.82E-01 |  0.946637 |  0.948597 |     13.73 |     13.60 |  1.331626 |  0.373741 |  6.90E-03 |     90.98 | 
|         2 |      1579 |  2.81E-01 |  0.946000 |  0.948597 |     13.73 |     13.60 |  2.290653 |  0.417612 |  6.89E-03 |     94.68 | 
|         3 |       143 |  4.82E-01 |  0.940168 |  0.948597 |     13.89 |     14.47 |  0.730837 |  1.164292 |  6.65E-03 |     95.47 | 
|         3 |       286 |  3.93E-01 |  0.943527 |  0.948597 |     13.88 |     14.55 |  7.795975 |  7.217682 |  6.40E-03 |     99.83 | 
|         3 |       429 |  3.56E-01 |  0.939438 |  0.948597 |     13.98 |     14.58 |  0.979292 |  1.721653 |  6.14E-03 |    104.19 | 
|         3 |       572 |  3.47E-01 |  0.942260 |  0.948597 |     14.24 |     14.86 |  1.674597 |  1.703405 |  5.89E-03 |    108.69 | 
|         3 |       715 |  3.12E-01 |  0.944359 |  0.948597 |     14.27 |     14.85 |  0.464646 |  0.664236 |  5.63E-03 |    113.06 | 
|         3 |       858 |  2.99E-01 |  0.949429 |  0.949429 |     14.35 |     14.87 |  0.707858 |  0.491370 |  5.38E-03 |    118.11 | 
|         3 |      1001 |  2.90E-01 |  0.942190 |  0.949429 |     14.40 |     14.88 |  0.582220 |  0.389720 |  5.12E-03 |    122.89 | 
