*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Fri Feb 16 20:03:41 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |        37 |  5.92E-01 |  0.937832 |  0.937832 |     15.46 |     15.51 |  0.143772 |  0.219587 |  1.00E-02 |      0.16 | 
|         1 |        74 |  3.94E-01 |  0.939358 |  0.939358 |     16.68 |     16.51 |  0.124162 |  0.332983 |  1.00E-02 |      0.53 | 
|         1 |       111 |  2.97E-01 |  0.945538 |  0.945538 |     16.26 |     15.94 |  0.328590 |  0.638175 |  1.00E-02 |      0.87 | 
|         1 |       148 |  2.49E-01 |  0.947224 |  0.947224 |     15.89 |     15.36 |  0.142121 |  0.204368 |  9.99E-03 |      1.21 | 
|         1 |       185 |  2.31E-01 |  0.945493 |  0.947224 |     15.99 |     15.29 |  0.195391 |  0.258460 |  9.99E-03 |      1.56 | 
|         1 |       222 |  2.14E-01 |  0.944158 |  0.947224 |     16.26 |     15.41 |  0.205357 |  0.189851 |  9.98E-03 |      1.95 | 
|         1 |       259 |  1.96E-01 |  0.941421 |  0.947224 |     16.75 |     15.74 |  0.172899 |  0.190281 |  9.98E-03 |      2.35 | 
|         1 |       296 |  1.78E-01 |  0.936848 |  0.947224 |     17.12 |     15.94 |  0.099858 |  0.107412 |  9.97E-03 |      2.77 | 
|         1 |       333 |  1.71E-01 |  0.934251 |  0.947224 |     17.47 |     16.23 |  0.150971 |  0.151675 |  9.96E-03 |      3.19 | 
|         1 |       370 |  1.64E-01 |  0.929888 |  0.947224 |     18.03 |     16.59 |  0.540066 |  0.567793 |  9.95E-03 |      3.64 | 
|         1 |       407 |  1.54E-01 |  0.932673 |  0.947224 |     18.37 |     16.84 |  0.210617 |  0.228853 |  9.94E-03 |      4.09 | 
|         2 |        37 |  4.46E-02 |  0.934116 |  0.947224 |     21.76 |     19.16 |  0.117701 |  0.105470 |  9.93E-03 |      4.25 | 
