*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Fri Feb 16 20:39:31 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |        37 |  7.08E-01 |  0.938653 |  0.938653 |     13.14 |     13.11 |  0.194829 |  0.260454 |  1.00E-02 |      0.20 | 
|         1 |        74 |  4.47E-01 |  0.935831 |  0.938653 |     13.57 |     13.53 |  0.096762 |  0.129629 |  1.00E-02 |      0.66 | 
|         1 |       111 |  3.34E-01 |  0.941896 |  0.941896 |     13.76 |     13.52 |  0.676209 |  0.850542 |  1.00E-02 |      1.12 | 
|         1 |       148 |  3.01E-01 |  0.941292 |  0.941896 |     13.92 |     13.53 |  0.290819 |  0.304580 |  9.99E-03 |      1.58 | 
|         1 |       185 |  2.59E-01 |  0.943451 |  0.943451 |     14.14 |     13.58 |  0.127574 |  0.146958 |  9.99E-03 |      2.06 | 
|         1 |       222 |  2.29E-01 |  0.941581 |  0.943451 |     14.31 |     13.66 |  0.411981 |  0.416867 |  9.98E-03 |      2.53 | 
|         1 |       259 |  2.05E-01 |  0.939296 |  0.943451 |     14.42 |     13.69 |  0.073895 |  0.075237 |  9.98E-03 |      3.01 | 
|         1 |       296 |  1.90E-01 |  0.943830 |  0.943830 |     14.52 |     13.71 |  0.173712 |  0.185592 |  9.97E-03 |      3.49 | 
|         1 |       333 |  1.78E-01 |  0.942205 |  0.943830 |     14.59 |     13.74 |  0.114612 |  0.092585 |  9.96E-03 |      3.94 | 
|         1 |       370 |  1.66E-01 |  0.940550 |  0.943830 |     14.68 |     13.77 |  0.080057 |  0.077312 |  9.95E-03 |      4.39 | 
|         1 |       407 |  1.55E-01 |  0.938120 |  0.943830 |     14.79 |     13.81 |  0.136171 |  0.123461 |  9.94E-03 |      4.85 | 
|         2 |        37 |  3.39E-02 |  0.937643 |  0.943830 |     15.86 |     13.95 |  0.187240 |  0.185883 |  9.93E-03 |      5.06 | 
|         2 |        74 |  3.72E-02 |  0.935200 |  0.943830 |     15.86 |     14.04 |  0.130769 |  0.137986 |  9.92E-03 |      5.51 | 
|         2 |       111 |  4.48E-02 |  0.923720 |  0.943830 |     15.97 |     14.22 |  0.178836 |  0.187840 |  9.91E-03 |      5.98 | 
