*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Fri Mar  8 23:46:31 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |        74 |  4.56E-01 |  0.887844 |  0.887844 |     13.50 |     13.27 |  0.155325 |  0.168652 |  1.00E-02 |      0.19 | 
|         1 |       148 |  3.11E-01 |  0.899545 |  0.899545 |     14.17 |     13.66 |  0.159210 |  0.172495 |  1.00E-02 |      0.72 | 
|         1 |       222 |  2.66E-01 |  0.900348 |  0.900348 |     15.09 |     14.30 |  0.125748 |  0.138945 |  1.00E-02 |      1.31 | 
|         1 |       296 |  2.20E-01 |  0.881237 |  0.900348 |     15.68 |     14.67 |  0.099281 |  0.080240 |  9.99E-03 |      1.92 | 
|         1 |       370 |  1.88E-01 |  0.875735 |  0.900348 |     16.03 |     14.89 |  0.200588 |  0.214568 |  9.99E-03 |      2.54 | 
|         1 |       444 |  1.65E-01 |  0.887120 |  0.900348 |     16.32 |     15.06 |  0.077629 |  0.077024 |  9.98E-03 |      3.17 | 
|         1 |       518 |  1.46E-01 |  0.884334 |  0.900348 |     16.59 |     15.26 |  0.093206 |  0.110419 |  9.98E-03 |      3.82 | 
|         1 |       592 |  1.32E-01 |  0.878461 |  0.900348 |     16.80 |     15.41 |  0.483629 |  0.703374 |  9.97E-03 |      4.46 | 
|         1 |       666 |  1.25E-01 |  0.862579 |  0.900348 |     17.02 |     15.57 |  0.262130 |  0.273537 |  9.96E-03 |      5.15 | 
|         1 |       740 |  1.15E-01 |  0.887596 |  0.900348 |     17.26 |     15.74 |  0.166054 |  0.218050 |  9.96E-03 |      5.82 | 
|         1 |       814 |  1.14E-01 |  0.900181 |  0.900348 |     17.59 |     16.03 |  0.161498 |  0.207852 |  9.95E-03 |      6.52 | 
|         1 |       823 |  1.14E-01 |  0.903881 |  0.903881 |     17.63 |     16.07 |  0.217570 |  0.208278 |  9.94E-03 |      7.05 | 
|         2 |        74 |  3.45E-02 |  0.905088 |  0.905088 |     21.46 |     18.85 |  0.622647 |  0.621150 |  9.93E-03 |      7.29 | 
|         2 |       148 |  6.84E-02 |  0.897887 |  0.905088 |     22.67 |     20.10 |  0.227131 |  0.230268 |  9.92E-03 |      8.04 | 
|         2 |       222 |  5.36E-02 |  0.906284 |  0.906284 |     23.24 |     20.45 |  0.070685 |  0.076468 |  9.91E-03 |      8.84 | 
|         2 |       296 |  4.68E-02 |  0.887160 |  0.906284 |     23.41 |     20.46 |  0.235889 |  0.210360 |  9.90E-03 |      9.63 | 
|         2 |       370 |  4.80E-02 |  0.882499 |  0.906284 |     23.40 |     20.59 |  0.214318 |  0.254463 |  9.88E-03 |     10.41 | 
|         2 |       444 |  4.70E-02 |  0.886463 |  0.906284 |     23.39 |     20.61 |  0.306733 |  0.280289 |  9.87E-03 |     11.17 | 
|         2 |       518 |  4.40E-02 |  0.893525 |  0.906284 |     23.52 |     20.70 |  0.135313 |  0.166380 |  9.85E-03 |     11.93 | 
|         2 |       592 |  4.09E-02 |  0.888809 |  0.906284 |     23.62 |     20.74 |  0.314278 |  0.283514 |  9.84E-03 |     12.73 | 
|         2 |       666 |  3.77E-02 |  0.899358 |  0.906284 |     23.68 |     20.73 |  0.189230 |  0.177197 |  9.82E-03 |     13.50 | 
|         2 |       740 |  3.55E-02 |  0.897196 |  0.906284 |     23.75 |     20.72 |  0.171520 |  0.170725 |  9.80E-03 |     14.28 | 
|         2 |       814 |  3.32E-02 |  0.896070 |  0.906284 |     23.74 |     20.65 |  0.142073 |  0.150748 |  9.78E-03 |     15.04 | 
|         2 |       823 |  3.29E-02 |  0.901316 |  0.906284 |     23.72 |     20.63 |  0.106907 |  0.100254 |  9.78E-03 |     15.58 | 
|         3 |        74 |  9.27E-03 |  0.871434 |  0.906284 |     24.18 |     20.34 |  0.125664 |  0.126441 |  9.76E-03 |     15.84 | 
|         3 |       148 |  1.26E-02 |  0.893329 |  0.906284 |     23.64 |     19.99 |  0.255483 |  0.243888 |  9.74E-03 |     16.61 | 
|         3 |       222 |  1.37E-02 |  0.899296 |  0.906284 |     23.50 |     20.15 |  0.043083 |  0.053844 |  9.72E-03 |     17.38 | 
|         3 |       296 |  5.50E-02 |  0.925569 |  0.925569 |     23.65 |     20.50 |  0.408100 |  0.256179 |  9.69E-03 |     18.15 | 
|         3 |       370 |  4.98E-02 |  0.905068 |  0.925569 |     24.25 |     21.03 |  0.065447 |  0.071822 |  9.67E-03 |     19.04 | 
|         3 |       444 |  4.41E-02 |  0.910141 |  0.925569 |     24.68 |     21.32 |  0.231912 |  0.237550 |  9.65E-03 |     19.88 | 
|         3 |       518 |  3.97E-02 |  0.902572 |  0.925569 |     25.04 |     21.45 |  0.118800 |  0.128359 |  9.62E-03 |     20.71 | 
|         3 |       592 |  3.69E-02 |  0.902597 |  0.925569 |     25.29 |     21.57 |  0.124318 |  0.097904 |  9.60E-03 |     21.55 | 
|         3 |       666 |  4.56E-02 |  0.916263 |  0.925569 |     25.25 |     21.58 |  0.130292 |  0.145699 |  9.57E-03 |     22.37 | 
|         3 |       740 |  4.37E-02 |  0.895028 |  0.925569 |     25.25 |     21.61 |  0.188906 |  0.169832 |  9.54E-03 |     23.20 | 
|         3 |       814 |  4.13E-02 |  0.902844 |  0.925569 |     25.44 |     21.72 |  0.259478 |  0.248889 |  9.51E-03 |     24.04 | 
|         3 |       823 |  4.12E-02 |  0.892405 |  0.925569 |     25.47 |     21.74 |  0.266796 |  0.247980 |  9.51E-03 |     24.67 | 
|         4 |        74 |  2.14E-02 |  0.898499 |  0.925569 |     27.53 |     23.22 |  0.224549 |  0.234303 |  9.48E-03 |     24.95 | 
|         4 |       148 |  1.74E-02 |  0.888969 |  0.925569 |     27.61 |     23.24 |  0.136575 |  0.123769 |  9.45E-03 |     25.83 | 
|         4 |       222 |  1.54E-02 |  0.890086 |  0.925569 |     27.82 |     23.35 |  0.110093 |  0.098045 |  9.42E-03 |     26.71 | 
|         4 |       296 |  1.60E-02 |  0.891424 |  0.925569 |     27.69 |     23.24 |  0.358844 |  0.459035 |  9.39E-03 |     27.56 | 
|         4 |       370 |  2.36E-02 |  0.868035 |  0.925569 |     27.70 |     23.51 |  0.571531 |  0.496731 |  9.36E-03 |     28.41 | 
|         4 |       444 |  3.26E-02 |  0.877167 |  0.925569 |     28.29 |     24.30 |  0.330482 |  0.317368 |  9.32E-03 |     29.32 | 
|         4 |       518 |  3.10E-02 |  0.882759 |  0.925569 |     28.69 |     24.69 |  0.109076 |  0.114925 |  9.29E-03 |     30.26 | 
|         4 |       592 |  2.87E-02 |  0.883552 |  0.925569 |     29.14 |     25.02 |  0.213433 |  0.191031 |  9.25E-03 |     31.20 | 
|         4 |       666 |  2.69E-02 |  0.907508 |  0.925569 |     29.49 |     25.27 |  0.066009 |  0.067247 |  9.22E-03 |     32.20 | 
|         4 |       740 |  2.91E-02 |  0.907698 |  0.925569 |     29.66 |     25.47 |  0.182957 |  0.156101 |  9.18E-03 |     33.21 | 
|         4 |       814 |  2.74E-02 |  0.894210 |  0.925569 |     29.91 |     25.64 |  0.155413 |  0.135888 |  9.15E-03 |     34.18 | 
|         4 |       823 |  2.72E-02 |  0.891259 |  0.925569 |     29.94 |     25.65 |  0.073293 |  0.062484 |  9.14E-03 |     34.88 | 
|         5 |        74 |  8.35E-03 |  0.900972 |  0.925569 |     31.66 |     26.50 |  0.101235 |  0.086734 |  9.10E-03 |     35.19 | 
|         5 |       148 |  1.09E-02 |  0.878755 |  0.925569 |     31.76 |     26.51 |  0.309748 |  0.274544 |  9.06E-03 |     36.17 | 
|         5 |       222 |  1.75E-02 |  0.881901 |  0.925569 |     31.69 |     26.73 |  0.271756 |  0.259916 |  9.03E-03 |     37.14 | 
|         5 |       296 |  2.04E-02 |  0.885150 |  0.925569 |     31.98 |     27.03 |  0.278427 |  0.252675 |  8.99E-03 |     38.10 | 
|         5 |       370 |  1.96E-02 |  0.883754 |  0.925569 |     32.53 |     27.59 |  0.086674 |  0.075181 |  8.94E-03 |     39.11 | 
|         5 |       444 |  2.04E-02 |  0.873078 |  0.925569 |     32.84 |     28.03 |  0.638635 |  0.358778 |  8.90E-03 |     40.15 | 
