*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Fri Feb 16 20:01:01 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |        37 |  7.11E-01 |  0.932620 |  0.932620 |     14.51 |     14.59 |  0.177155 |  0.193669 |  1.00E-02 |      0.15 | 
|         1 |        74 |  4.86E-01 |  0.942731 |  0.942731 |     15.30 |     15.09 |  0.081225 |  0.091574 |  1.00E-02 |      0.51 | 
|         1 |       111 |  3.62E-01 |  0.938433 |  0.942731 |     16.19 |     15.73 |  0.120665 |  0.185903 |  1.00E-02 |      0.90 | 
|         1 |       148 |  3.06E-01 |  0.904930 |  0.942731 |     16.70 |     16.05 |  1.697776 |  2.529953 |  9.99E-03 |      1.28 | 
|         1 |       185 |  2.64E-01 |  0.941962 |  0.942731 |     17.86 |     16.86 |  0.100324 |  0.140577 |  9.99E-03 |      1.70 | 
|         1 |       222 |  2.31E-01 |  0.940158 |  0.942731 |     18.71 |     17.41 |  0.154402 |  0.196198 |  9.98E-03 |      2.16 | 
|         1 |       259 |  2.09E-01 |  0.936431 |  0.942731 |     19.27 |     17.79 |  0.123162 |  0.159429 |  9.98E-03 |      2.61 | 
|         1 |       296 |  1.97E-01 |  0.951501 |  0.951501 |     19.71 |     18.11 |  1.151814 |  1.245675 |  9.97E-03 |      3.06 | 
|         1 |       333 |  1.89E-01 |  0.933490 |  0.951501 |     20.23 |     18.49 |  0.369092 |  0.402207 |  9.96E-03 |      3.52 | 
|         1 |       370 |  1.75E-01 |  0.927238 |  0.951501 |     20.66 |     18.74 |  0.165290 |  0.190186 |  9.95E-03 |      3.98 | 
|         1 |       407 |  1.67E-01 |  0.901446 |  0.951501 |     20.99 |     18.95 |  0.762630 |  0.880385 |  9.94E-03 |      4.45 | 
|         2 |        37 |  5.91E-02 |  0.932407 |  0.951501 |     25.49 |     21.84 |  0.085386 |  0.073895 |  9.93E-03 |      4.63 | 
|         2 |        74 |  5.62E-02 |  0.931272 |  0.951501 |     25.68 |     21.61 |  0.314041 |  0.318495 |  9.92E-03 |      5.11 | 
|         2 |       111 |  4.87E-02 |  0.921411 |  0.951501 |     25.88 |     21.89 |  0.120996 |  0.112643 |  9.91E-03 |      5.60 | 
|         2 |       148 |  4.26E-02 |  0.917767 |  0.951501 |     26.28 |     22.06 |  0.082382 |  0.105923 |  9.90E-03 |      6.09 | 
|         2 |       185 |  4.47E-02 |  0.905582 |  0.951501 |     26.61 |     22.48 |  0.191361 |  0.263598 |  9.88E-03 |      6.60 | 
|         2 |       222 |  4.10E-02 |  0.929080 |  0.951501 |     27.12 |     22.82 |  0.181891 |  0.229690 |  9.87E-03 |      7.12 | 
|         2 |       259 |  3.82E-02 |  0.921697 |  0.951501 |     27.47 |     23.04 |  0.075334 |  0.088697 |  9.85E-03 |      7.65 | 
|         2 |       296 |  3.57E-02 |  0.899500 |  0.951501 |     27.81 |     23.32 |  0.475634 |  0.577445 |  9.84E-03 |      8.19 | 
|         2 |       333 |  3.54E-02 |  0.928829 |  0.951501 |     28.38 |     23.87 |  0.086039 |  0.102826 |  9.82E-03 |      8.76 | 
|         2 |       370 |  3.99E-02 |  0.929362 |  0.951501 |     28.93 |     24.31 |  1.033570 |  1.429252 |  9.80E-03 |      9.34 | 
|         2 |       407 |  4.45E-02 |  0.926297 |  0.951501 |     29.60 |     24.96 |  0.125218 |  0.155867 |  9.78E-03 |      9.93 | 
|         3 |        37 |  1.90E-02 |  0.932043 |  0.951501 |     40.68 |     32.86 |  0.054736 |  0.040239 |  9.76E-03 |     10.18 | 
|         3 |        74 |  1.98E-02 |  0.935507 |  0.951501 |     39.92 |     32.53 |  0.041293 |  0.038088 |  9.74E-03 |     10.84 | 
|         3 |       111 |  2.86E-02 |  0.930167 |  0.951501 |     39.59 |     32.56 |  0.246026 |  0.117134 |  9.72E-03 |     11.54 | 
|         3 |       148 |  2.54E-02 |  0.915955 |  0.951501 |     39.42 |     32.33 |  0.367591 |  0.453316 |  9.69E-03 |     12.18 | 
|         3 |       185 |  2.46E-02 |  0.929166 |  0.951501 |     39.18 |     32.23 |  0.133923 |  0.171779 |  9.67E-03 |     12.83 | 
|         3 |       222 |  2.57E-02 |  0.916494 |  0.951501 |     38.94 |     32.08 |  0.359781 |  0.523675 |  9.65E-03 |     13.50 | 
|         3 |       259 |  2.65E-02 |  0.918305 |  0.951501 |     39.32 |     32.42 |  0.224702 |  0.288993 |  9.62E-03 |     14.17 | 
|         3 |       296 |  2.45E-02 |  0.931725 |  0.951501 |     40.05 |     32.77 |  0.118281 |  0.176590 |  9.59E-03 |     14.88 | 
|         3 |       333 |  2.30E-02 |  0.939595 |  0.951501 |     40.42 |     33.01 |  0.103443 |  0.139771 |  9.57E-03 |     15.60 | 
|         3 |       370 |  2.23E-02 |  0.933760 |  0.951501 |     40.73 |     33.21 |  0.153774 |  0.184629 |  9.54E-03 |     16.31 | 
|         3 |       407 |  2.13E-02 |  0.904082 |  0.951501 |     40.85 |     33.27 |  0.409991 |  0.518029 |  9.51E-03 |     17.00 | 
|         4 |        37 |  1.96E-02 |  0.927969 |  0.951501 |     43.03 |     35.27 |  0.082527 |  0.094233 |  9.48E-03 |     17.26 | 
|         4 |        74 |  1.45E-02 |  0.929654 |  0.951501 |     42.28 |     34.30 |  0.124642 |  0.189734 |  9.45E-03 |     17.94 | 
|         4 |       111 |  1.81E-02 |  0.927581 |  0.951501 |     42.50 |     34.86 |  0.436572 |  0.483721 |  9.42E-03 |     18.63 | 
|         4 |       148 |  2.12E-02 |  0.948943 |  0.951501 |     42.95 |     35.56 |  0.144854 |  0.107502 |  9.39E-03 |     19.36 | 
|         4 |       185 |  1.87E-02 |  0.946536 |  0.951501 |     43.14 |     35.37 |  0.119112 |  0.170376 |  9.35E-03 |     20.06 | 
|         4 |       222 |  1.71E-02 |  0.933094 |  0.951501 |     43.29 |     35.30 |  0.242633 |  0.273817 |  9.32E-03 |     20.78 | 
|         4 |       259 |  2.17E-02 |  0.945532 |  0.951501 |     43.45 |     35.67 |  0.191315 |  0.237706 |  9.29E-03 |     21.49 | 
|         4 |       296 |  2.06E-02 |  0.938962 |  0.951501 |     44.19 |     36.31 |  0.187724 |  0.226935 |  9.25E-03 |     22.27 | 
|         4 |       333 |  1.98E-02 |  0.929973 |  0.951501 |     44.73 |     36.74 |  0.380966 |  0.271709 |  9.21E-03 |     23.05 | 
|         4 |       370 |  1.85E-02 |  0.922094 |  0.951501 |     45.18 |     37.13 |  0.130312 |  0.209124 |  9.18E-03 |     23.83 | 
|         4 |       407 |  1.74E-02 |  0.939626 |  0.951501 |     45.51 |     37.28 |  0.209141 |  0.103668 |  9.14E-03 |     24.60 | 
|         5 |        37 |  6.24E-03 |  0.938838 |  0.951501 |     48.54 |     39.57 |  0.060541 |  0.083150 |  9.10E-03 |     24.88 | 
|         5 |        74 |  6.62E-03 |  0.934977 |  0.951501 |     48.76 |     39.91 |  0.091878 |  0.088574 |  9.06E-03 |     25.65 | 
|         5 |       111 |  6.46E-03 |  0.932595 |  0.951501 |     48.90 |     39.74 |  0.230043 |  0.273999 |  9.02E-03 |     26.43 | 
|         5 |       148 |  7.59E-03 |  0.934209 |  0.951501 |     48.69 |     39.63 |  0.111210 |  0.159507 |  8.98E-03 |     27.19 | 
|         5 |       185 |  8.19E-03 |  0.927353 |  0.951501 |     48.42 |     39.55 |  0.252000 |  0.102933 |  8.94E-03 |     27.95 | 
|         5 |       222 |  8.56E-03 |  0.937252 |  0.951501 |     48.16 |     39.33 |  0.169408 |  0.208761 |  8.90E-03 |     28.71 | 
|         5 |       259 |  8.37E-03 |  0.920493 |  0.951501 |     48.14 |     39.22 |  0.166688 |  0.226735 |  8.86E-03 |     29.47 | 
|         5 |       296 |  1.21E-02 |  0.932946 |  0.951501 |     47.96 |     39.36 |  0.245474 |  0.249379 |  8.82E-03 |     30.24 | 
|         5 |       333 |  1.17E-02 |  0.929529 |  0.951501 |     48.12 |     39.62 |  0.094561 |  0.106381 |  8.77E-03 |     31.02 | 
|         5 |       370 |  1.27E-02 |  0.923465 |  0.951501 |     48.22 |     39.84 |  0.297371 |  0.357819 |  8.73E-03 |     31.82 | 
|         5 |       407 |  1.31E-02 |  0.923418 |  0.951501 |     48.29 |     39.92 |  0.126896 |  0.165361 |  8.68E-03 |     32.62 | 
|         6 |        37 |  1.29E-02 |  0.941435 |  0.951501 |     48.62 |     41.70 |  0.096849 |  0.093171 |  8.64E-03 |     32.93 | 
|         6 |        74 |  9.60E-03 |  0.930776 |  0.951501 |     48.95 |     41.24 |  0.078867 |  0.077105 |  8.59E-03 |     33.74 | 
|         6 |       111 |  1.02E-02 |  0.921574 |  0.951501 |     48.76 |     41.03 |  0.126272 |  0.102422 |  8.54E-03 |     34.57 | 
|         6 |       148 |  2.13E-02 |  0.915313 |  0.951501 |     48.57 |     41.50 |  0.197312 |  0.252369 |  8.50E-03 |     35.36 | 
|         6 |       185 |  1.84E-02 |  0.938495 |  0.951501 |     48.85 |     42.48 |  0.232980 |  0.262650 |  8.45E-03 |     36.21 | 
|         6 |       222 |  1.61E-02 |  0.931926 |  0.951501 |     49.04 |     43.13 |  0.137617 |  0.204699 |  8.40E-03 |     37.01 | 
|         6 |       259 |  1.51E-02 |  0.934974 |  0.951501 |     49.18 |     43.54 |  0.065034 |  0.064496 |  8.35E-03 |     37.81 | 
|         6 |       296 |  1.48E-02 |  0.934834 |  0.951501 |     49.28 |     44.21 |  0.151906 |  0.165134 |  8.30E-03 |     38.62 | 
|         6 |       333 |  1.42E-02 |  0.932538 |  0.951501 |     49.36 |     44.64 |  0.113487 |  0.128729 |  8.25E-03 |     39.41 | 
|         6 |       370 |  1.35E-02 |  0.935733 |  0.951501 |     49.39 |     44.65 |  0.039228 |  0.044171 |  8.20E-03 |     40.20 | 
|         6 |       407 |  1.28E-02 |  0.937390 |  0.951501 |     49.44 |     44.67 |  0.143341 |  0.142556 |  8.15E-03 |     41.00 | 
|         7 |        37 |  3.97E-03 |  0.937126 |  0.951501 |     50.00 |     44.62 |  0.040598 |  0.063214 |  8.09E-03 |     41.29 | 
|         7 |        74 |  4.03E-03 |  0.925024 |  0.951501 |     49.99 |     44.19 |  0.093604 |  0.130131 |  8.04E-03 |     42.10 | 
|         7 |       111 |  4.46E-03 |  0.931830 |  0.951501 |     49.96 |     44.03 |  0.130633 |  0.158384 |  7.99E-03 |     42.91 | 
|         7 |       148 |  4.99E-03 |  0.922199 |  0.951501 |     49.97 |     44.03 |  0.095088 |  0.101780 |  7.93E-03 |     43.71 | 
|         7 |       185 |  6.80E-03 |  0.898891 |  0.951501 |     49.83 |     43.68 |  0.189113 |  0.248534 |  7.88E-03 |     44.50 | 
|         7 |       222 |  6.72E-03 |  0.927531 |  0.951501 |     49.76 |     43.43 |  0.070289 |  0.095824 |  7.82E-03 |     45.28 | 
|         7 |       259 |  6.56E-03 |  0.948720 |  0.951501 |     49.73 |     43.19 |  0.104998 |  0.091358 |  7.77E-03 |     46.06 | 
|         7 |       296 |  6.71E-03 |  0.923700 |  0.951501 |     49.66 |     43.09 |  0.050339 |  0.065942 |  7.71E-03 |     46.85 | 
|         7 |       333 |  6.40E-03 |  0.934138 |  0.951501 |     49.53 |     42.58 |  0.066878 |  0.102636 |  7.66E-03 |     47.62 | 
|         7 |       370 |  6.41E-03 |  0.920398 |  0.951501 |     49.48 |     42.31 |  0.173128 |  0.189202 |  7.60E-03 |     48.40 | 
|         7 |       407 |  6.90E-03 |  0.928677 |  0.951501 |     49.45 |     42.45 |  0.104334 |  0.122897 |  7.54E-03 |     49.21 | 
|         8 |        37 |  5.25E-03 |  0.930103 |  0.951501 |     49.92 |     42.08 |  0.057148 |  0.085442 |  7.49E-03 |     49.50 | 
|         8 |        74 |  4.44E-03 |  0.933433 |  0.951501 |     49.85 |     41.65 |  0.065921 |  0.065549 |  7.43E-03 |     50.31 | 
|         8 |       111 |  6.53E-03 |  0.924946 |  0.951501 |     49.57 |     41.10 |  0.118660 |  0.106463 |  7.37E-03 |     51.11 | 
|         8 |       148 |  5.94E-03 |  0.939023 |  0.951501 |     49.24 |     40.56 |  0.120162 |  0.150590 |  7.31E-03 |     51.88 | 
|         8 |       185 |  5.68E-03 |  0.927402 |  0.951501 |     49.16 |     40.23 |  0.127738 |  0.134010 |  7.25E-03 |     52.67 | 
|         8 |       222 |  6.19E-03 |  0.933220 |  0.951501 |     49.00 |     40.12 |  0.059181 |  0.064469 |  7.19E-03 |     53.43 | 
|         8 |       259 |  5.96E-03 |  0.934094 |  0.951501 |     48.95 |     39.92 |  0.137477 |  0.137946 |  7.13E-03 |     54.22 | 
