*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Fri Feb 16 20:05:54 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |        37 |  5.92E-01 |  0.931032 |  0.931032 |     16.24 |     16.38 |  0.160195 |  0.326506 |  1.00E-02 |      0.15 | 
|         1 |        74 |  4.24E-01 |  0.944551 |  0.944551 |     15.30 |     15.18 |  0.076819 |  0.330261 |  1.00E-02 |      0.50 | 
|         1 |       111 |  3.37E-01 |  0.940767 |  0.944551 |     14.59 |     14.43 |  0.073383 |  0.138781 |  1.00E-02 |      0.84 | 
|         1 |       148 |  2.84E-01 |  0.918161 |  0.944551 |     14.78 |     14.53 |  0.746233 |  1.468514 |  9.99E-03 |      1.19 | 
|         1 |       185 |  2.53E-01 |  0.942193 |  0.944551 |     15.61 |     15.31 |  0.084493 |  0.122801 |  9.99E-03 |      1.59 | 
|         1 |       222 |  2.29E-01 |  0.937592 |  0.944551 |     16.39 |     15.96 |  0.511518 |  0.837739 |  9.98E-03 |      2.02 | 
|         1 |       259 |  2.20E-01 |  0.939660 |  0.944551 |     17.20 |     16.67 |  0.076619 |  0.107294 |  9.98E-03 |      2.47 | 
|         1 |       296 |  2.11E-01 |  0.917185 |  0.944551 |     17.99 |     17.34 |  1.108867 |  1.348239 |  9.97E-03 |      2.95 | 
|         1 |       333 |  1.96E-01 |  0.929420 |  0.944551 |     19.12 |     18.25 |  0.080298 |  0.088598 |  9.96E-03 |      3.46 | 
|         1 |       370 |  1.82E-01 |  0.943580 |  0.944551 |     20.23 |     19.03 |  0.241288 |  0.309414 |  9.95E-03 |      4.03 | 
|         1 |       407 |  1.70E-01 |  0.937213 |  0.944551 |     21.03 |     19.69 |  0.239978 |  0.313332 |  9.94E-03 |      4.58 | 
|         2 |        37 |  5.61E-02 |  0.933365 |  0.944551 |     28.16 |     24.95 |  0.386080 |  0.458036 |  9.93E-03 |      4.79 | 
|         2 |        74 |  7.25E-02 |  0.927482 |  0.944551 |     30.08 |     26.62 |  0.157792 |  0.170091 |  9.92E-03 |      5.38 | 
|         2 |       111 |  6.47E-02 |  0.930157 |  0.944551 |     31.18 |     27.12 |  0.484648 |  0.561914 |  9.91E-03 |      5.96 | 
|         2 |       148 |  5.60E-02 |  0.926126 |  0.944551 |     31.61 |     27.18 |  0.264529 |  0.302562 |  9.90E-03 |      6.58 | 
|         2 |       185 |  5.00E-02 |  0.918829 |  0.944551 |     31.88 |     27.33 |  0.192839 |  0.208582 |  9.88E-03 |      7.20 | 
|         2 |       222 |  5.96E-02 |  0.917644 |  0.944551 |     32.64 |     28.28 |  0.159694 |  0.180125 |  9.87E-03 |      7.88 | 
|         2 |       259 |  5.57E-02 |  0.921815 |  0.944551 |     34.92 |     30.67 |  0.214660 |  0.149980 |  9.85E-03 |      8.79 | 
|         2 |       296 |  5.23E-02 |  0.919965 |  0.944551 |     36.78 |     32.57 |  0.142047 |  0.213964 |  9.84E-03 |      9.60 | 
|         2 |       333 |  5.19E-02 |  0.917457 |  0.944551 |     37.96 |     33.74 |  0.231519 |  0.218616 |  9.82E-03 |     10.35 | 
|         2 |       370 |  4.79E-02 |  0.929913 |  0.944551 |     38.98 |     34.65 |  0.086872 |  0.110115 |  9.80E-03 |     11.09 | 
|         2 |       407 |  4.45E-02 |  0.926537 |  0.944551 |     39.64 |     35.13 |  0.096559 |  0.099597 |  9.78E-03 |     11.81 | 
|         3 |        37 |  1.39E-02 |  0.929043 |  0.944551 |     46.05 |     39.00 |  0.134854 |  0.138783 |  9.76E-03 |     12.07 | 
|         3 |        74 |  1.50E-02 |  0.910987 |  0.944551 |     46.01 |     38.93 |  0.349368 |  0.488219 |  9.74E-03 |     12.80 | 
|         3 |       111 |  1.86E-02 |  0.927404 |  0.944551 |     45.39 |     38.69 |  0.118706 |  0.122905 |  9.72E-03 |     13.50 | 
|         3 |       148 |  2.13E-02 |  0.938938 |  0.944551 |     45.53 |     39.43 |  0.204309 |  0.243216 |  9.69E-03 |     14.20 | 
|         3 |       185 |  2.12E-02 |  0.934007 |  0.944551 |     46.00 |     39.94 |  0.155889 |  0.207038 |  9.67E-03 |     14.96 | 
|         3 |       222 |  2.05E-02 |  0.942619 |  0.944551 |     45.90 |     40.14 |  0.370780 |  0.438411 |  9.65E-03 |     15.68 | 
|         3 |       259 |  1.96E-02 |  0.925592 |  0.944551 |     46.10 |     40.41 |  0.125230 |  0.172543 |  9.62E-03 |     16.46 | 
|         3 |       296 |  2.21E-02 |  0.864902 |  0.944551 |     46.07 |     40.24 |  1.024877 |  1.115500 |  9.59E-03 |     17.22 | 
|         3 |       333 |  2.87E-02 |  0.932326 |  0.944551 |     46.47 |     41.29 |  0.245443 |  0.304457 |  9.57E-03 |     18.02 | 
|         3 |       370 |  2.68E-02 |  0.943703 |  0.944551 |     46.82 |     42.16 |  0.280877 |  0.342808 |  9.54E-03 |     18.82 | 
|         3 |       407 |  2.56E-02 |  0.929180 |  0.944551 |     47.11 |     42.87 |  0.074293 |  0.069730 |  9.51E-03 |     19.62 | 
|         4 |        37 |  7.05E-03 |  0.928864 |  0.944551 |     50.00 |     49.97 |  0.059281 |  0.078852 |  9.48E-03 |     19.91 | 
|         4 |        74 |  8.29E-03 |  0.930767 |  0.944551 |     50.00 |     49.73 |  0.052612 |  0.074112 |  9.45E-03 |     20.72 | 
|         4 |       111 |  8.00E-03 |  0.916290 |  0.944551 |     50.00 |     49.74 |  0.117913 |  0.158257 |  9.42E-03 |     21.52 | 
|         4 |       148 |  7.85E-03 |  0.935994 |  0.944551 |     50.00 |     49.68 |  0.049206 |  0.084593 |  9.39E-03 |     22.31 | 
|         4 |       185 |  7.54E-03 |  0.935281 |  0.944551 |     50.00 |     49.57 |  0.095605 |  0.123764 |  9.35E-03 |     23.12 | 
|         4 |       222 |  8.80E-03 |  0.932005 |  0.944551 |     50.00 |     49.50 |  0.150570 |  0.183680 |  9.32E-03 |     23.94 | 
|         4 |       259 |  9.12E-03 |  0.910044 |  0.944551 |     49.99 |     49.26 |  0.172454 |  0.225098 |  9.29E-03 |     24.76 | 
|         4 |       296 |  1.00E-02 |  0.923555 |  0.944551 |     49.83 |     48.84 |  0.149076 |  0.194726 |  9.25E-03 |     25.57 | 
|         4 |       333 |  9.80E-03 |  0.932759 |  0.944551 |     49.80 |     48.62 |  0.113365 |  0.135362 |  9.21E-03 |     26.37 | 
|         4 |       370 |  1.10E-02 |  0.928964 |  0.944551 |     49.72 |     48.38 |  0.080277 |  0.091966 |  9.18E-03 |     27.15 | 
|         4 |       407 |  1.42E-02 |  0.921926 |  0.944551 |     49.65 |     48.28 |  0.642357 |  0.762294 |  9.14E-03 |     27.95 | 
|         5 |        37 |  2.91E-02 |  0.933017 |  0.944551 |     49.81 |     48.32 |  0.046751 |  0.051661 |  9.10E-03 |     28.25 | 
|         5 |        74 |  1.79E-02 |  0.930226 |  0.944551 |     49.77 |     48.19 |  0.112938 |  0.109770 |  9.06E-03 |     29.08 | 
|         5 |       111 |  1.39E-02 |  0.938421 |  0.944551 |     49.83 |     48.12 |  0.079067 |  0.093342 |  9.02E-03 |     29.92 | 
|         5 |       148 |  1.24E-02 |  0.942702 |  0.944551 |     49.84 |     48.19 |  0.163400 |  0.185575 |  8.98E-03 |     30.74 | 
|         5 |       185 |  1.10E-02 |  0.931098 |  0.944551 |     49.87 |     48.25 |  0.093439 |  0.123757 |  8.94E-03 |     31.54 | 
|         5 |       222 |  1.05E-02 |  0.931248 |  0.944551 |     49.89 |     48.24 |  0.089616 |  0.109649 |  8.90E-03 |     32.35 | 
|         5 |       259 |  1.00E-02 |  0.929630 |  0.944551 |     49.89 |     48.19 |  0.106267 |  0.148298 |  8.86E-03 |     33.17 | 
|         5 |       296 |  1.52E-02 |  0.909793 |  0.944551 |     49.82 |     48.25 |  0.946377 |  1.130313 |  8.82E-03 |     33.99 | 
|         5 |       333 |  1.53E-02 |  0.941186 |  0.944551 |     49.84 |     48.40 |  0.149586 |  0.228336 |  8.77E-03 |     34.80 | 
|         5 |       370 |  1.44E-02 |  0.943057 |  0.944551 |     49.86 |     48.50 |  0.056920 |  0.072165 |  8.73E-03 |     35.61 | 
|         5 |       407 |  1.41E-02 |  0.907276 |  0.944551 |     49.87 |     48.58 |  0.176909 |  0.226833 |  8.68E-03 |     36.42 | 
|         6 |        37 |  4.98E-03 |  0.936711 |  0.944551 |     50.00 |     48.49 |  0.068450 |  0.080227 |  8.64E-03 |     36.73 | 
|         6 |        74 |  5.50E-03 |  0.928979 |  0.944551 |     49.97 |     48.24 |  0.168316 |  0.192564 |  8.59E-03 |     37.55 | 
|         6 |       111 |  5.14E-03 |  0.933574 |  0.944551 |     49.98 |     48.32 |  0.069592 |  0.085952 |  8.54E-03 |     38.37 | 
|         6 |       148 |  5.03E-03 |  0.932207 |  0.944551 |     49.99 |     48.28 |  0.128862 |  0.152932 |  8.50E-03 |     39.22 | 
|         6 |       185 |  6.95E-03 |  0.949023 |  0.949023 |     49.98 |     48.35 |  0.216555 |  0.234113 |  8.45E-03 |     40.09 | 
|         6 |       222 |  7.30E-03 |  0.931938 |  0.949023 |     49.95 |     48.27 |  0.063683 |  0.051691 |  8.40E-03 |     40.88 | 
|         6 |       259 |  6.96E-03 |  0.924848 |  0.949023 |     49.92 |     48.02 |  0.080610 |  0.102415 |  8.35E-03 |     41.70 | 
|         6 |       296 |  6.60E-03 |  0.913067 |  0.949023 |     49.86 |     47.87 |  0.119833 |  0.149785 |  8.30E-03 |     42.53 | 
|         6 |       333 |  6.67E-03 |  0.940581 |  0.949023 |     49.87 |     47.93 |  0.078300 |  0.097347 |  8.25E-03 |     43.38 | 
|         6 |       370 |  7.30E-03 |  0.931147 |  0.949023 |     49.86 |     47.97 |  0.127660 |  0.155434 |  8.20E-03 |     44.21 | 
|         6 |       407 |  8.53E-03 |  0.946015 |  0.949023 |     49.85 |     48.02 |  0.124350 |  0.148250 |  8.15E-03 |     45.03 | 
|         7 |        37 |  5.97E-03 |  0.931699 |  0.949023 |     49.49 |     46.89 |  0.108857 |  0.132948 |  8.09E-03 |     45.33 | 
|         7 |        74 |  1.44E-02 |  0.952962 |  0.952962 |     49.57 |     47.55 |  0.475945 |  0.540688 |  8.04E-03 |     46.18 | 
|         7 |       111 |  1.35E-02 |  0.940082 |  0.952962 |     49.68 |     47.85 |  0.056114 |  0.059634 |  7.99E-03 |     46.98 | 
|         7 |       148 |  1.18E-02 |  0.933113 |  0.952962 |     49.75 |     48.04 |  0.055829 |  0.072602 |  7.93E-03 |     47.77 | 
|         7 |       185 |  1.02E-02 |  0.937115 |  0.952962 |     49.80 |     48.18 |  0.110945 |  0.149446 |  7.88E-03 |     48.58 | 
|         7 |       222 |  9.26E-03 |  0.922428 |  0.952962 |     49.83 |     48.38 |  0.113069 |  0.129851 |  7.82E-03 |     49.41 | 
|         7 |       259 |  9.13E-03 |  0.908087 |  0.952962 |     49.81 |     48.16 |  0.269087 |  0.371258 |  7.77E-03 |     50.24 | 
|         7 |       296 |  8.75E-03 |  0.932047 |  0.952962 |     49.83 |     48.10 |  0.099271 |  0.141516 |  7.71E-03 |     51.06 | 
|         7 |       333 |  8.84E-03 |  0.931572 |  0.952962 |     49.84 |     48.17 |  0.171726 |  0.191561 |  7.66E-03 |     51.88 | 
|         7 |       370 |  8.44E-03 |  0.925888 |  0.952962 |     49.86 |     48.21 |  0.135910 |  0.162345 |  7.60E-03 |     52.72 | 
|         7 |       407 |  8.66E-03 |  0.941392 |  0.952962 |     49.87 |     48.27 |  0.103385 |  0.096232 |  7.54E-03 |     53.55 | 
|         8 |        37 |  1.06E-02 |  0.941789 |  0.952962 |     49.70 |     47.78 |  0.092633 |  0.107041 |  7.49E-03 |     53.84 | 
|         8 |        74 |  6.92E-03 |  0.931124 |  0.952962 |     49.81 |     48.11 |  0.039442 |  0.032735 |  7.43E-03 |     54.66 | 
|         8 |       111 |  5.85E-03 |  0.937648 |  0.952962 |     49.83 |     48.03 |  0.132918 |  0.161594 |  7.37E-03 |     55.49 | 
|         8 |       148 |  5.64E-03 |  0.925475 |  0.952962 |     49.86 |     47.92 |  0.128607 |  0.158134 |  7.31E-03 |     56.31 | 
|         8 |       185 |  6.14E-03 |  0.930723 |  0.952962 |     49.86 |     47.64 |  0.169892 |  0.227638 |  7.25E-03 |     57.14 | 
|         8 |       222 |  9.06E-03 |  0.916346 |  0.952962 |     49.85 |     47.73 |  0.630710 |  0.477734 |  7.19E-03 |     57.96 | 
|         8 |       259 |  1.39E-02 |  0.930451 |  0.952962 |     49.82 |     47.85 |  0.291560 |  0.295396 |  7.13E-03 |     58.79 | 
|         8 |       296 |  1.31E-02 |  0.927391 |  0.952962 |     49.84 |     48.09 |  0.117430 |  0.141923 |  7.07E-03 |     59.59 | 
|         8 |       333 |  1.26E-02 |  0.924008 |  0.952962 |     49.86 |     48.16 |  0.151738 |  0.173241 |  7.01E-03 |     60.47 | 
|         8 |       370 |  1.17E-02 |  0.927937 |  0.952962 |     49.87 |     48.26 |  0.061200 |  0.080661 |  6.95E-03 |     61.27 | 
|         8 |       407 |  1.11E-02 |  0.929020 |  0.952962 |     49.88 |     48.42 |  0.135940 |  0.126139 |  6.89E-03 |     62.10 | 
|         9 |        37 |  4.93E-03 |  0.936347 |  0.952962 |     50.00 |     49.41 |  0.125119 |  0.155847 |  6.83E-03 |     62.40 | 
|         9 |        74 |  4.64E-03 |  0.931887 |  0.952962 |     50.00 |     49.49 |  0.069469 |  0.079057 |  6.77E-03 |     63.19 | 
|         9 |       111 |  5.38E-03 |  0.928946 |  0.952962 |     49.99 |     49.30 |  0.088181 |  0.095464 |  6.71E-03 |     63.99 | 
|         9 |       148 |  6.00E-03 |  0.930600 |  0.952962 |     49.99 |     49.25 |  0.062933 |  0.078309 |  6.64E-03 |     64.79 | 
|         9 |       185 |  5.71E-03 |  0.942973 |  0.952962 |     49.99 |     49.07 |  0.041860 |  0.041366 |  6.58E-03 |     65.60 | 
|         9 |       222 |  5.33E-03 |  0.926766 |  0.952962 |     49.99 |     49.02 |  0.099146 |  0.108488 |  6.52E-03 |     66.43 | 
|         9 |       259 |  6.68E-03 |  0.916949 |  0.952962 |     49.93 |     48.86 |  0.265769 |  0.263163 |  6.46E-03 |     67.23 | 
|         9 |       296 |  6.50E-03 |  0.927095 |  0.952962 |     49.82 |     48.71 |  0.159581 |  0.181465 |  6.39E-03 |     68.02 | 
|         9 |       333 |  6.37E-03 |  0.933374 |  0.952962 |     49.83 |     48.68 |  0.128932 |  0.140644 |  6.33E-03 |     68.84 | 
|         9 |       370 |  6.18E-03 |  0.930329 |  0.952962 |     49.84 |     48.62 |  0.033123 |  0.024349 |  6.27E-03 |     69.70 | 
|         9 |       407 |  6.24E-03 |  0.936803 |  0.952962 |     49.85 |     48.62 |  0.108310 |  0.099309 |  6.20E-03 |     70.52 | 
|        10 |        37 |  1.98E-02 |  0.925077 |  0.952962 |     49.76 |     48.68 |  0.254996 |  0.298070 |  6.14E-03 |     70.82 | 
|        10 |        74 |  1.18E-02 |  0.932702 |  0.952962 |     49.76 |     47.66 |  0.076282 |  0.079560 |  6.08E-03 |     71.63 | 
|        10 |       111 |  9.47E-03 |  0.935168 |  0.952962 |     49.79 |     47.29 |  0.072557 |  0.074811 |  6.01E-03 |     72.42 | 
|        10 |       148 |  8.39E-03 |  0.942831 |  0.952962 |     49.81 |     47.47 |  0.085522 |  0.062760 |  5.95E-03 |     73.22 | 
|        10 |       185 |  7.60E-03 |  0.934009 |  0.952962 |     49.82 |     47.59 |  0.079950 |  0.075491 |  5.89E-03 |     74.02 | 
|        10 |       222 |  7.09E-03 |  0.919723 |  0.952962 |     49.85 |     47.71 |  0.096639 |  0.108460 |  5.82E-03 |     74.82 | 
|        10 |       259 |  7.43E-03 |  0.933676 |  0.952962 |     49.87 |     47.68 |  0.132477 |  0.187739 |  5.76E-03 |     75.63 | 
|        10 |       296 |  7.01E-03 |  0.926369 |  0.952962 |     49.78 |     47.39 |  0.088929 |  0.103251 |  5.69E-03 |     76.42 | 
