*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Fri Mar  8 23:53:04 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |        74 |  4.88E-01 |  0.875180 |  0.875180 |     13.73 |     13.64 |  0.198779 |  0.281609 |  1.00E-02 |      0.19 | 
|         1 |       148 |  3.28E-01 |  0.893863 |  0.893863 |     14.24 |     13.81 |  0.641550 |  0.738249 |  1.00E-02 |      0.73 | 
|         1 |       222 |  2.45E-01 |  0.896033 |  0.896033 |     14.33 |     13.71 |  0.295328 |  0.419498 |  1.00E-02 |      1.28 | 
|         1 |       296 |  2.08E-01 |  0.891012 |  0.896033 |     14.72 |     13.87 |  0.268489 |  0.343861 |  9.99E-03 |      1.84 | 
|         1 |       370 |  1.85E-01 |  0.897831 |  0.897831 |     15.26 |     14.21 |  0.286293 |  0.318641 |  9.99E-03 |      2.45 | 
|         1 |       444 |  1.65E-01 |  0.887283 |  0.897831 |     15.73 |     14.50 |  0.176231 |  0.206807 |  9.98E-03 |      3.07 | 
|         1 |       518 |  1.52E-01 |  0.908112 |  0.908112 |     16.13 |     14.75 |  0.092306 |  0.100784 |  9.98E-03 |      3.69 | 
|         1 |       592 |  1.45E-01 |  0.897959 |  0.908112 |     16.59 |     15.08 |  0.256263 |  0.287309 |  9.97E-03 |      4.35 | 
|         1 |       666 |  1.35E-01 |  0.910695 |  0.910695 |     17.20 |     15.48 |  0.297656 |  0.300549 |  9.96E-03 |      5.07 | 
|         1 |       740 |  1.25E-01 |  0.898275 |  0.910695 |     17.68 |     15.78 |  0.301421 |  0.317425 |  9.96E-03 |      5.80 | 
|         1 |       814 |  1.16E-01 |  0.896452 |  0.910695 |     17.96 |     15.95 |  0.127196 |  0.161467 |  9.95E-03 |      6.51 | 
|         1 |       823 |  1.15E-01 |  0.904310 |  0.910695 |     17.99 |     15.96 |  0.100427 |  0.113892 |  9.94E-03 |      7.01 | 
|         2 |        74 |  2.19E-02 |  0.869469 |  0.910695 |     20.93 |     17.72 |  0.366953 |  0.445560 |  9.93E-03 |      7.25 | 
|         2 |       148 |  1.83E-02 |  0.896702 |  0.910695 |     21.10 |     17.67 |  0.256998 |  0.293562 |  9.92E-03 |      7.96 | 
|         2 |       222 |  2.15E-02 |  0.924200 |  0.924200 |     21.04 |     17.62 |  0.997126 |  1.119308 |  9.91E-03 |      8.66 | 
|         2 |       296 |  2.22E-02 |  0.910297 |  0.924200 |     20.92 |     17.59 |  0.157626 |  0.174210 |  9.90E-03 |      9.36 | 
|         2 |       370 |  2.14E-02 |  0.896576 |  0.924200 |     20.71 |     17.45 |  0.105238 |  0.117261 |  9.88E-03 |     10.04 | 
|         2 |       444 |  2.20E-02 |  0.900505 |  0.924200 |     20.54 |     17.35 |  0.186740 |  0.216701 |  9.87E-03 |     10.76 | 
|         2 |       518 |  2.72E-02 |  0.894356 |  0.924200 |     20.56 |     17.46 |  0.323348 |  0.317950 |  9.85E-03 |     11.44 | 
|         2 |       592 |  4.00E-02 |  0.901558 |  0.924200 |     20.60 |     17.56 |  0.413909 |  0.372969 |  9.84E-03 |     12.17 | 
|         2 |       666 |  4.77E-02 |  0.908230 |  0.924200 |     20.62 |     17.65 |  0.206281 |  0.167905 |  9.82E-03 |     12.87 | 
|         2 |       740 |  4.61E-02 |  0.895135 |  0.924200 |     20.57 |     17.64 |  0.193958 |  0.155133 |  9.80E-03 |     13.54 | 
|         2 |       814 |  4.41E-02 |  0.891902 |  0.924200 |     20.48 |     17.60 |  0.318580 |  0.341683 |  9.78E-03 |     14.22 | 
|         2 |       823 |  4.38E-02 |  0.893602 |  0.924200 |     20.46 |     17.60 |  0.203210 |  0.167399 |  9.78E-03 |     14.70 | 
|         3 |        74 |  3.87E-02 |  0.903409 |  0.924200 |     19.73 |     17.76 |  0.155883 |  0.121317 |  9.76E-03 |     14.92 | 
|         3 |       148 |  2.85E-02 |  0.894428 |  0.924200 |     19.82 |     17.60 |  0.481963 |  0.400061 |  9.74E-03 |     15.59 | 
|         3 |       222 |  2.44E-02 |  0.882739 |  0.924200 |     19.88 |     17.64 |  0.174750 |  0.160688 |  9.72E-03 |     16.26 | 
|         3 |       296 |  2.15E-02 |  0.896250 |  0.924200 |     19.99 |     17.66 |  0.285760 |  0.242470 |  9.69E-03 |     17.00 | 
|         3 |       370 |  2.27E-02 |  0.896979 |  0.924200 |     20.09 |     17.69 |  0.153523 |  0.137677 |  9.67E-03 |     17.73 | 
|         3 |       444 |  2.36E-02 |  0.898191 |  0.924200 |     20.18 |     17.84 |  0.190643 |  0.167728 |  9.65E-03 |     18.41 | 
|         3 |       518 |  2.70E-02 |  0.891154 |  0.924200 |     20.26 |     17.98 |  0.512036 |  0.472082 |  9.62E-03 |     19.10 | 
|         3 |       592 |  3.79E-02 |  0.904948 |  0.924200 |     20.02 |     17.83 |  0.179617 |  0.171382 |  9.60E-03 |     19.78 | 
|         3 |       666 |  3.69E-02 |  0.914779 |  0.924200 |     19.85 |     17.69 |  0.222687 |  0.208047 |  9.57E-03 |     20.43 | 
|         3 |       740 |  3.61E-02 |  0.898990 |  0.924200 |     19.87 |     17.70 |  0.205972 |  0.095633 |  9.54E-03 |     21.11 | 
|         3 |       814 |  3.46E-02 |  0.910877 |  0.924200 |     19.91 |     17.72 |  0.284550 |  0.245879 |  9.51E-03 |     21.82 | 
|         3 |       823 |  3.44E-02 |  0.905040 |  0.924200 |     19.93 |     17.74 |  0.155738 |  0.136025 |  9.51E-03 |     22.32 | 
|         4 |        74 |  3.65E-02 |  0.903671 |  0.924200 |     21.36 |     19.12 |  0.141426 |  0.116977 |  9.48E-03 |     22.56 | 
|         4 |       148 |  6.37E-02 |  0.903363 |  0.924200 |     21.97 |     20.05 |  0.284481 |  0.324062 |  9.45E-03 |     23.31 | 
|         4 |       222 |  4.84E-02 |  0.895190 |  0.924200 |     22.24 |     20.06 |  0.192009 |  0.159129 |  9.42E-03 |     24.06 | 
|         4 |       296 |  3.96E-02 |  0.901186 |  0.924200 |     22.58 |     20.14 |  0.118031 |  0.102309 |  9.39E-03 |     24.82 | 
|         4 |       370 |  3.51E-02 |  0.895446 |  0.924200 |     22.72 |     20.17 |  0.182938 |  0.157043 |  9.36E-03 |     25.57 | 
|         4 |       444 |  3.26E-02 |  0.904436 |  0.924200 |     22.77 |     20.16 |  0.169764 |  0.143026 |  9.32E-03 |     26.33 | 
|         4 |       518 |  3.02E-02 |  0.902878 |  0.924200 |     22.90 |     20.19 |  0.117088 |  0.058301 |  9.29E-03 |     27.08 | 
|         4 |       592 |  2.77E-02 |  0.903575 |  0.924200 |     23.09 |     20.27 |  0.133473 |  0.108977 |  9.25E-03 |     27.85 | 
|         4 |       666 |  2.55E-02 |  0.898611 |  0.924200 |     23.29 |     20.38 |  0.129585 |  0.112598 |  9.22E-03 |     28.63 | 
|         4 |       740 |  2.53E-02 |  0.894869 |  0.924200 |     23.47 |     20.55 |  0.225983 |  0.192178 |  9.18E-03 |     29.42 | 
|         4 |       814 |  2.56E-02 |  0.881020 |  0.924200 |     23.59 |     20.68 |  0.220633 |  0.097462 |  9.15E-03 |     30.22 | 
|         4 |       823 |  2.54E-02 |  0.870272 |  0.924200 |     23.61 |     20.69 |  0.063825 |  0.052692 |  9.14E-03 |     30.79 | 
|         5 |        74 |  2.92E-02 |  0.889949 |  0.924200 |     25.05 |     21.93 |  0.282078 |  0.238934 |  9.10E-03 |     31.09 | 
|         5 |       148 |  7.20E-02 |  0.917451 |  0.924200 |     23.61 |     21.13 |  0.502608 |  0.288842 |  9.06E-03 |     31.88 | 
|         5 |       222 |  9.01E-02 |  0.882789 |  0.924200 |     23.72 |     21.37 |  0.366190 |  0.309131 |  9.03E-03 |     32.58 | 
|         5 |       296 |  1.02E-01 |  0.901776 |  0.924200 |     22.64 |     20.60 |  0.498275 |  0.238617 |  8.99E-03 |     33.31 | 
|         5 |       370 |  9.63E-02 |  0.910153 |  0.924200 |     22.54 |     20.49 |  0.450774 |  0.361643 |  8.94E-03 |     33.99 | 
|         5 |       444 |  8.74E-02 |  0.893260 |  0.924200 |     22.75 |     20.55 |  0.172400 |  0.156465 |  8.90E-03 |     34.75 | 
|         5 |       518 |  7.86E-02 |  0.905581 |  0.924200 |     23.35 |     20.90 |  0.224931 |  0.116067 |  8.86E-03 |     35.58 | 
|         5 |       592 |  7.27E-02 |  0.894109 |  0.924200 |     23.70 |     21.10 |  0.212726 |  0.173134 |  8.82E-03 |     36.44 | 
|         5 |       666 |  6.67E-02 |  0.896379 |  0.924200 |     24.23 |     21.45 |  0.419750 |  0.327824 |  8.78E-03 |     37.34 | 
|         5 |       740 |  6.24E-02 |  0.909474 |  0.924200 |     24.64 |     21.68 |  0.122875 |  0.100306 |  8.73E-03 |     38.27 | 
|         5 |       814 |  5.89E-02 |  0.905120 |  0.924200 |     25.03 |     21.99 |  0.435123 |  0.291317 |  8.69E-03 |     39.13 | 
|         5 |       823 |  5.86E-02 |  0.915966 |  0.924200 |     25.04 |     22.00 |  0.484830 |  0.314489 |  8.68E-03 |     39.81 | 
|         6 |        74 |  1.13E-02 |  0.893799 |  0.924200 |     32.32 |     26.82 |  0.130382 |  0.107774 |  8.64E-03 |     40.13 | 
|         6 |       148 |  2.17E-02 |  0.882870 |  0.924200 |     29.88 |     25.36 |  0.160161 |  0.142285 |  8.59E-03 |     41.07 | 
