*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Sat Mar  9 00:32:24 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |        74 |  7.36E-01 |  0.874955 |  0.874955 |     16.01 |     16.16 |  0.350810 |  0.484689 |  1.00E-02 |      0.24 | 
|         1 |       148 |  5.27E-01 |  0.882686 |  0.882686 |     17.55 |     17.51 |  0.199448 |  0.361928 |  1.00E-02 |      0.91 | 
|         1 |       222 |  4.02E-01 |  0.898541 |  0.898541 |     18.33 |     17.91 |  0.443675 |  0.588164 |  1.00E-02 |      1.62 | 
|         1 |       296 |  3.37E-01 |  0.907026 |  0.907026 |     18.79 |     18.11 |  0.224639 |  0.254993 |  9.99E-03 |      2.31 | 
|         1 |       370 |  3.03E-01 |  0.895158 |  0.907026 |     19.20 |     18.39 |  0.106665 |  0.094938 |  9.99E-03 |      3.02 | 
|         1 |       444 |  2.70E-01 |  0.900313 |  0.907026 |     19.51 |     18.57 |  0.265144 |  0.209579 |  9.98E-03 |      3.74 | 
|         1 |       518 |  2.52E-01 |  0.909597 |  0.909597 |     19.76 |     18.70 |  0.137307 |  0.120958 |  9.98E-03 |      4.50 | 
|         1 |       592 |  2.36E-01 |  0.904298 |  0.909597 |     20.02 |     18.84 |  0.524948 |  0.544167 |  9.97E-03 |      5.25 | 
|         1 |       666 |  2.23E-01 |  0.910256 |  0.910256 |     20.22 |     18.96 |  0.515497 |  0.496371 |  9.96E-03 |      6.01 | 
|         1 |       740 |  2.08E-01 |  0.894035 |  0.910256 |     20.38 |     19.06 |  0.184902 |  0.194498 |  9.96E-03 |      6.76 | 
|         1 |       814 |  1.93E-01 |  0.906073 |  0.910256 |     20.50 |     19.10 |  0.181464 |  0.144624 |  9.95E-03 |      7.50 | 
|         1 |       823 |  1.91E-01 |  0.902213 |  0.910256 |     20.52 |     19.11 |  0.210253 |  0.166670 |  9.94E-03 |      8.03 | 
|         2 |        74 |  4.01E-02 |  0.901459 |  0.910256 |     22.08 |     19.32 |  0.294091 |  0.225249 |  9.93E-03 |      8.28 | 
|         2 |       148 |  4.95E-02 |  0.896333 |  0.910256 |     22.10 |     19.63 |  0.459691 |  0.431752 |  9.92E-03 |      9.04 | 
|         2 |       222 |  5.14E-02 |  0.906714 |  0.910256 |     22.01 |     19.66 |  0.227919 |  0.244063 |  9.91E-03 |      9.78 | 
|         2 |       296 |  4.92E-02 |  0.915134 |  0.915134 |     21.96 |     19.58 |  0.152554 |  0.120774 |  9.90E-03 |     10.52 | 
|         2 |       370 |  4.65E-02 |  0.911189 |  0.915134 |     21.92 |     19.58 |  0.285384 |  0.240746 |  9.88E-03 |     11.26 | 
|         2 |       444 |  4.46E-02 |  0.899539 |  0.915134 |     21.93 |     19.64 |  0.186567 |  0.155325 |  9.87E-03 |     12.09 | 
|         2 |       518 |  4.94E-02 |  0.894414 |  0.915134 |     21.89 |     19.65 |  0.585492 |  0.351449 |  9.85E-03 |     12.83 | 
|         2 |       592 |  5.75E-02 |  0.905387 |  0.915134 |     21.85 |     19.69 |  0.327680 |  0.311075 |  9.84E-03 |     13.59 | 
|         2 |       666 |  6.48E-02 |  0.909615 |  0.915134 |     21.88 |     19.79 |  1.339444 |  1.094455 |  9.82E-03 |     14.34 | 
|         2 |       740 |  7.29E-02 |  0.905410 |  0.915134 |     22.19 |     20.09 |  0.213154 |  0.139437 |  9.80E-03 |     15.14 | 
|         2 |       814 |  7.19E-02 |  0.878100 |  0.915134 |     22.41 |     20.30 |  0.476253 |  0.413526 |  9.78E-03 |     15.94 | 
|         2 |       823 |  7.16E-02 |  0.887616 |  0.915134 |     22.43 |     20.33 |  0.216597 |  0.163300 |  9.78E-03 |     16.52 | 
|         3 |        74 |  2.93E-01 |  0.893461 |  0.915134 |     23.04 |     21.51 |  0.255512 |  0.206252 |  9.76E-03 |     16.78 | 
|         3 |       148 |  1.77E-01 |  0.889905 |  0.915134 |     23.03 |     21.30 |  0.147116 |  0.113632 |  9.74E-03 |     17.60 | 
|         3 |       222 |  1.34E-01 |  0.884699 |  0.915134 |     22.88 |     21.08 |  0.398122 |  0.327634 |  9.72E-03 |     18.49 | 
|         3 |       296 |  1.13E-01 |  0.892610 |  0.915134 |     22.80 |     20.92 |  0.111860 |  0.086269 |  9.69E-03 |     19.34 | 
|         3 |       370 |  1.04E-01 |  0.867626 |  0.915134 |     22.76 |     20.84 |  0.164438 |  0.130146 |  9.67E-03 |     20.16 | 
