*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Sat Mar  9 00:40:08 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |        74 |  7.00E-01 |  0.882014 |  0.882014 |     15.88 |     15.59 |  0.122379 |  0.287666 |  1.00E-02 |      0.22 | 
|         1 |       148 |  4.90E-01 |  0.890941 |  0.890941 |     16.34 |     16.03 |  0.250099 |  0.316585 |  1.00E-02 |      0.85 | 
|         1 |       222 |  3.93E-01 |  0.895245 |  0.895245 |     16.56 |     16.05 |  0.145016 |  0.217260 |  1.00E-02 |      1.49 | 
|         1 |       296 |  3.41E-01 |  0.882115 |  0.895245 |     16.72 |     16.11 |  0.115102 |  0.167503 |  9.99E-03 |      2.12 | 
|         1 |       370 |  3.03E-01 |  0.904329 |  0.904329 |     16.90 |     16.21 |  0.487927 |  0.704731 |  9.99E-03 |      2.75 | 
|         1 |       444 |  2.96E-01 |  0.893525 |  0.904329 |     16.95 |     16.24 |  0.110080 |  0.083471 |  9.98E-03 |      3.39 | 
|         1 |       518 |  2.64E-01 |  0.904573 |  0.904573 |     17.09 |     16.22 |  0.225692 |  0.224097 |  9.98E-03 |      4.02 | 
|         1 |       592 |  2.44E-01 |  0.907587 |  0.907587 |     17.19 |     16.21 |  0.084917 |  0.099378 |  9.97E-03 |      4.66 | 
|         1 |       666 |  2.23E-01 |  0.909682 |  0.909682 |     17.26 |     16.18 |  0.109279 |  0.098651 |  9.96E-03 |      5.30 | 
|         1 |       740 |  2.07E-01 |  0.899855 |  0.909682 |     17.27 |     16.14 |  0.178164 |  0.158613 |  9.96E-03 |      5.94 | 
|         1 |       814 |  1.94E-01 |  0.902636 |  0.909682 |     17.29 |     16.10 |  0.191161 |  0.168199 |  9.95E-03 |      6.58 | 
|         1 |       823 |  1.93E-01 |  0.902991 |  0.909682 |     17.29 |     16.09 |  0.225646 |  0.182281 |  9.94E-03 |      7.03 | 
|         2 |        74 |  4.08E-02 |  0.894143 |  0.909682 |     17.55 |     15.58 |  0.140611 |  0.123586 |  9.93E-03 |      7.25 | 
|         2 |       148 |  6.88E-02 |  0.906172 |  0.909682 |     17.49 |     15.86 |  0.427933 |  0.375348 |  9.92E-03 |      8.00 | 
|         2 |       222 |  6.96E-02 |  0.890253 |  0.909682 |     17.57 |     15.98 |  0.220019 |  0.184906 |  9.91E-03 |      8.65 | 
|         2 |       296 |  6.43E-02 |  0.891853 |  0.909682 |     17.55 |     16.00 |  0.341066 |  0.289680 |  9.90E-03 |      9.30 | 
