*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Sat Feb 17 11:44:28 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |        37 |  1.11E+00 |  0.933380 |  0.933380 |     11.03 |     11.05 |  0.084531 |  0.310062 |  1.00E-02 |      0.12 | 
|         1 |        74 |  1.07E+00 |  0.936234 |  0.936234 |     11.00 |     11.03 |  0.048093 |  0.197646 |  1.00E-02 |      0.45 | 
|         1 |       111 |  1.08E+00 |  0.935099 |  0.936234 |     10.97 |     11.02 |  0.045152 |  0.200385 |  1.00E-02 |      0.77 | 
|         1 |       148 |  1.04E+00 |  0.936717 |  0.936717 |     10.94 |     11.02 |  0.042626 |  0.203776 |  9.99E-03 |      1.09 | 
|         1 |       185 |  1.03E+00 |  0.936366 |  0.936717 |     10.92 |     11.02 |  0.057204 |  0.291332 |  9.99E-03 |      1.41 | 
|         1 |       222 |  1.03E+00 |  0.939514 |  0.939514 |     10.93 |     11.02 |  0.048164 |  0.258547 |  9.98E-03 |      1.74 | 
|         1 |       259 |  1.02E+00 |  0.936328 |  0.939514 |     10.93 |     11.02 |  0.035761 |  0.199466 |  9.98E-03 |      2.05 | 
|         1 |       296 |  1.01E+00 |  0.939618 |  0.939618 |     10.94 |     11.02 |  0.041069 |  0.240019 |  9.97E-03 |      2.37 | 
|         1 |       333 |  1.01E+00 |  0.938155 |  0.939618 |     10.94 |     11.04 |  0.022253 |  0.137922 |  9.96E-03 |      2.69 | 
|         1 |       370 |  1.02E+00 |  0.933318 |  0.939618 |     10.98 |     11.07 |  0.023519 |  0.157917 |  9.95E-03 |      3.01 | 
|         1 |       407 |  1.00E+00 |  0.937226 |  0.939618 |     11.06 |     11.15 |  0.029366 |  0.158134 |  9.94E-03 |      3.33 | 
|         2 |        37 |  1.00E+00 |  0.939556 |  0.939618 |     12.46 |     12.49 |  0.163077 |  0.233314 |  9.93E-03 |      3.47 | 
|         2 |        74 |  8.04E-01 |  0.940897 |  0.940897 |     13.53 |     13.12 |  0.293997 |  0.219231 |  9.92E-03 |      3.83 | 
|         2 |       111 |  7.04E-01 |  0.944791 |  0.944791 |     14.00 |     13.43 |  0.256536 |  0.414939 |  9.91E-03 |      4.20 | 
|         2 |       148 |  6.53E-01 |  0.948261 |  0.948261 |     14.25 |     13.68 |  0.673553 |  0.239968 |  9.90E-03 |      4.59 | 
|         2 |       185 |  6.18E-01 |  0.938547 |  0.948261 |     14.41 |     13.86 |  0.087311 |  0.107931 |  9.88E-03 |      4.97 | 
|         2 |       222 |  5.78E-01 |  0.939437 |  0.948261 |     14.51 |     13.94 |  0.216309 |  0.369416 |  9.87E-03 |      5.35 | 
|         2 |       259 |  5.35E-01 |  0.923143 |  0.948261 |     14.61 |     13.99 |  0.717805 |  0.805714 |  9.85E-03 |      5.74 | 
|         2 |       296 |  5.01E-01 |  0.929577 |  0.948261 |     14.71 |     14.05 |  0.511395 |  0.622135 |  9.84E-03 |      6.11 | 
|         2 |       333 |  4.69E-01 |  0.916557 |  0.948261 |     14.78 |     14.11 |  0.572664 |  0.574147 |  9.82E-03 |      6.49 | 
|         2 |       370 |  4.40E-01 |  0.920149 |  0.948261 |     14.89 |     14.16 |  0.503496 |  0.336196 |  9.80E-03 |      6.88 | 
|         2 |       407 |  4.17E-01 |  0.918722 |  0.948261 |     14.99 |     14.20 |  0.778172 |  0.686957 |  9.78E-03 |      7.26 | 
|         3 |        37 |  1.98E-01 |  0.940184 |  0.948261 |     15.97 |     14.51 |  1.628764 |  0.824914 |  9.76E-03 |      7.41 | 
|         3 |        74 |  1.85E-01 |  0.960011 |  0.960011 |     15.78 |     14.43 |  3.136290 |  1.230225 |  9.74E-03 |      7.80 | 
