*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Sat Feb 17 11:45:58 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |        37 |  1.03E+00 |  0.938002 |  0.938002 |     10.43 |     10.86 |  0.120972 |  0.359461 |  1.00E-02 |      0.13 | 
|         1 |        74 |  9.91E-01 |  0.934751 |  0.938002 |     10.42 |     10.86 |  0.072088 |  0.241204 |  1.00E-02 |      0.45 | 
|         1 |       111 |  9.90E-01 |  0.935694 |  0.938002 |     10.40 |     10.87 |  0.091046 |  0.329804 |  1.00E-02 |      0.78 | 
|         1 |       148 |  1.03E+00 |  0.940206 |  0.940206 |     10.45 |     10.84 |  0.069538 |  0.276247 |  9.99E-03 |      1.09 | 
|         1 |       185 |  1.03E+00 |  0.935544 |  0.940206 |     10.48 |     10.86 |  0.104428 |  0.485492 |  9.99E-03 |      1.41 | 
|         1 |       222 |  1.02E+00 |  0.937506 |  0.940206 |     10.51 |     10.86 |  0.055862 |  0.263588 |  9.98E-03 |      1.73 | 
|         1 |       259 |  1.01E+00 |  0.935123 |  0.940206 |     10.55 |     10.84 |  0.025539 |  0.140175 |  9.98E-03 |      2.04 | 
|         1 |       296 |  1.01E+00 |  0.936865 |  0.940206 |     10.59 |     10.85 |  0.036237 |  0.203129 |  9.97E-03 |      2.36 | 
|         1 |       333 |  1.00E+00 |  0.933935 |  0.940206 |     10.63 |     10.86 |  0.030385 |  0.186630 |  9.96E-03 |      2.68 | 
|         1 |       370 |  9.98E-01 |  0.937395 |  0.940206 |     10.66 |     10.86 |  0.027375 |  0.184457 |  9.95E-03 |      2.99 | 
|         1 |       407 |  1.00E+00 |  0.936971 |  0.940206 |     10.70 |     10.88 |  0.037637 |  0.250007 |  9.94E-03 |      3.31 | 
|         2 |        37 |  1.07E+00 |  0.935406 |  0.940206 |     11.03 |     11.19 |  0.026752 |  0.203778 |  9.93E-03 |      3.44 | 
|         2 |        74 |  1.01E+00 |  0.935963 |  0.940206 |     11.12 |     11.32 |  0.040613 |  0.296826 |  9.92E-03 |      3.76 | 
|         2 |       111 |  1.02E+00 |  0.936338 |  0.940206 |     11.35 |     11.54 |  0.031308 |  0.271664 |  9.91E-03 |      4.09 | 
|         2 |       148 |  1.01E+00 |  0.938182 |  0.940206 |     11.65 |     11.78 |  0.107124 |  0.393323 |  9.90E-03 |      4.42 | 
|         2 |       185 |  9.66E-01 |  0.938229 |  0.940206 |     12.28 |     12.26 |  0.450048 |  0.211352 |  9.88E-03 |      4.78 | 
|         2 |       222 |  8.98E-01 |  0.944281 |  0.944281 |     12.73 |     12.62 |  0.490364 |  0.273236 |  9.87E-03 |      5.15 | 
|         2 |       259 |  8.36E-01 |  0.950410 |  0.950410 |     13.12 |     12.94 |  0.281308 |  0.239134 |  9.85E-03 |      5.53 | 
|         2 |       296 |  7.81E-01 |  0.951846 |  0.951846 |     13.44 |     13.19 |  0.425832 |  0.530007 |  9.84E-03 |      5.92 | 
|         2 |       333 |  7.41E-01 |  0.951781 |  0.951846 |     13.67 |     13.38 |  0.176142 |  0.181545 |  9.82E-03 |      6.31 | 
|         2 |       370 |  7.08E-01 |  0.952613 |  0.952613 |     13.87 |     13.53 |  0.282180 |  0.286437 |  9.80E-03 |      6.69 | 
|         2 |       407 |  6.80E-01 |  0.943107 |  0.952613 |     14.03 |     13.65 |  0.141975 |  0.136784 |  9.78E-03 |      7.08 | 
|         3 |        37 |  4.03E-01 |  0.945035 |  0.952613 |     15.32 |     14.51 |  1.386562 |  1.160122 |  9.76E-03 |      7.23 | 
|         3 |        74 |  3.98E-01 |  0.946870 |  0.952613 |     15.30 |     14.51 |  0.332595 |  0.359398 |  9.74E-03 |      7.60 | 
|         3 |       111 |  4.02E-01 |  0.945319 |  0.952613 |     15.21 |     14.44 |  0.200155 |  0.198900 |  9.72E-03 |      7.97 | 
|         3 |       148 |  4.24E-01 |  0.939295 |  0.952613 |     15.22 |     14.39 |  0.256747 |  0.232519 |  9.69E-03 |      8.35 | 
|         3 |       185 |  4.16E-01 |  0.930926 |  0.952613 |     15.21 |     14.32 |  0.513087 |  0.411400 |  9.67E-03 |      8.72 | 
|         3 |       222 |  4.03E-01 |  0.944025 |  0.952613 |     15.16 |     14.36 |  0.163984 |  0.179306 |  9.65E-03 |      9.11 | 
|         3 |       259 |  3.88E-01 |  0.939273 |  0.952613 |     15.21 |     14.46 |  0.245861 |  0.148928 |  9.62E-03 |      9.49 | 
|         3 |       296 |  3.68E-01 |  0.928391 |  0.952613 |     15.29 |     14.53 |  0.300911 |  0.176968 |  9.59E-03 |      9.87 | 
|         3 |       333 |  3.49E-01 |  0.927071 |  0.952613 |     15.35 |     14.56 |  1.513666 |  0.763629 |  9.57E-03 |     10.25 | 
|         3 |       370 |  3.36E-01 |  0.921715 |  0.952613 |     15.41 |     14.60 |  0.202250 |  0.119426 |  9.54E-03 |     10.64 | 
|         3 |       407 |  3.21E-01 |  0.918988 |  0.952613 |     15.45 |     14.63 |  0.431179 |  0.457737 |  9.51E-03 |     11.02 | 
|         4 |        37 |  1.66E-01 |  0.934935 |  0.952613 |     15.92 |     14.95 |  0.969764 |  0.296941 |  9.48E-03 |     11.17 | 
|         4 |        74 |  2.70E-01 |  0.937956 |  0.952613 |     15.65 |     14.99 |  0.189746 |  0.146296 |  9.45E-03 |     11.57 | 
|         4 |       111 |  3.39E-01 |  0.933722 |  0.952613 |     15.70 |     15.15 |  0.641439 |  0.555103 |  9.42E-03 |     11.95 | 
|         4 |       148 |  3.22E-01 |  0.931742 |  0.952613 |     15.66 |     15.16 |  0.610894 |  0.441727 |  9.39E-03 |     12.33 | 
|         4 |       185 |  3.01E-01 |  0.931165 |  0.952613 |     15.61 |     15.09 |  0.454508 |  0.322651 |  9.35E-03 |     12.72 | 
|         4 |       222 |  2.83E-01 |  0.928102 |  0.952613 |     15.54 |     14.98 |  0.227684 |  0.173895 |  9.32E-03 |     13.10 | 
|         4 |       259 |  2.66E-01 |  0.924254 |  0.952613 |     15.48 |     14.88 |  0.219647 |  0.181008 |  9.29E-03 |     13.48 | 
|         4 |       296 |  2.53E-01 |  0.918089 |  0.952613 |     15.48 |     14.81 |  0.293033 |  0.117531 |  9.25E-03 |     13.87 | 
|         4 |       333 |  2.40E-01 |  0.914993 |  0.952613 |     15.45 |     14.73 |  0.545563 |  0.108522 |  9.21E-03 |     14.26 | 
|         4 |       370 |  2.31E-01 |  0.912089 |  0.952613 |     15.43 |     14.68 |  0.582915 |  0.490900 |  9.18E-03 |     14.65 | 
|         4 |       407 |  2.24E-01 |  0.907131 |  0.952613 |     15.43 |     14.64 |  0.816147 |  0.387771 |  9.14E-03 |     15.05 | 
|         5 |        37 |  1.29E-01 |  0.919064 |  0.952613 |     15.30 |     14.19 |  0.132570 |  0.093240 |  9.10E-03 |     15.19 | 
|         5 |        74 |  1.40E-01 |  0.887484 |  0.952613 |     15.32 |     14.20 |  0.138092 |  0.080456 |  9.06E-03 |     15.58 | 
|         5 |       111 |  1.40E-01 |  0.878790 |  0.952613 |     15.32 |     14.17 |  0.130768 |  0.072471 |  9.02E-03 |     15.97 | 
|         5 |       148 |  1.38E-01 |  0.898068 |  0.952613 |     15.28 |     14.15 |  0.270945 |  0.135036 |  8.98E-03 |     16.36 | 
|         5 |       185 |  1.35E-01 |  0.888557 |  0.952613 |     15.27 |     14.12 |  0.121098 |  0.071528 |  8.94E-03 |     16.75 | 
|         5 |       222 |  1.34E-01 |  0.891457 |  0.952613 |     15.24 |     14.10 |  0.170850 |  0.113522 |  8.90E-03 |     17.14 | 
|         5 |       259 |  1.32E-01 |  0.901502 |  0.952613 |     15.23 |     14.10 |  0.374872 |  0.211128 |  8.86E-03 |     17.53 | 
|         5 |       296 |  1.31E-01 |  0.892564 |  0.952613 |     15.22 |     14.10 |  0.120776 |  0.056957 |  8.82E-03 |     17.92 | 
|         5 |       333 |  1.32E-01 |  0.911319 |  0.952613 |     15.21 |     14.09 |  0.350625 |  0.241278 |  8.77E-03 |     18.31 | 
|         5 |       370 |  1.31E-01 |  0.888596 |  0.952613 |     15.21 |     14.09 |  0.263351 |  0.192647 |  8.73E-03 |     18.69 | 
|         5 |       407 |  1.31E-01 |  0.884501 |  0.952613 |     15.19 |     14.09 |  0.509140 |  0.280614 |  8.68E-03 |     19.07 | 
|         6 |        37 |  1.21E-01 |  0.868801 |  0.952613 |     15.16 |     14.00 |  0.297703 |  0.214106 |  8.64E-03 |     19.21 | 
|         6 |        74 |  1.25E-01 |  0.858686 |  0.952613 |     15.11 |     14.01 |  0.186048 |  0.137481 |  8.59E-03 |     19.60 | 
|         6 |       111 |  1.21E-01 |  0.890151 |  0.952613 |     15.13 |     14.02 |  0.272630 |  0.218901 |  8.54E-03 |     19.98 | 
|         6 |       148 |  1.19E-01 |  0.876866 |  0.952613 |     15.12 |     14.01 |  0.314260 |  0.126961 |  8.50E-03 |     20.37 | 
|         6 |       185 |  1.20E-01 |  0.896339 |  0.952613 |     15.17 |     14.01 |  0.284081 |  0.234746 |  8.45E-03 |     20.75 | 
