*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Sat Feb 17 11:42:55 2024 
|         4 |       185 |  2.01E-01 |  0.933942 |  0.952823 |     15.93 |     14.74 |  0.416334 |  0.289398 |  9.35E-03 |     13.22 | 
|         4 |       222 |  1.91E-01 |  0.919540 |  0.952823 |     15.89 |     14.68 |  0.113815 |  0.091213 |  9.32E-03 |     13.61 | 
|         4 |       259 |  1.84E-01 |  0.915023 |  0.952823 |     15.89 |     14.60 |  0.225023 |  0.234918 |  9.29E-03 |     14.00 | 
|         4 |       296 |  1.78E-01 |  0.907052 |  0.952823 |     15.90 |     14.58 |  1.352693 |  0.750186 |  9.25E-03 |     14.38 | 
|         4 |       333 |  1.84E-01 |  0.921353 |  0.952823 |     15.88 |     14.62 |  2.784780 |  1.562149 |  9.21E-03 |     14.79 | 
|         4 |       370 |  1.85E-01 |  0.927972 |  0.952823 |     15.84 |     14.61 |  1.086175 |  0.575048 |  9.18E-03 |     15.17 | 
|         4 |       407 |  1.84E-01 |  0.934679 |  0.952823 |     15.81 |     14.62 |  0.706177 |  0.353891 |  9.14E-03 |     15.54 | 
|         5 |        37 |  1.86E-01 |  0.921449 |  0.952823 |     15.65 |     14.22 |  0.766593 |  0.563397 |  9.10E-03 |     15.69 | 
|         5 |        74 |  2.05E-01 |  0.909648 |  0.952823 |     15.65 |     14.36 |  2.815084 |  0.949955 |  9.06E-03 |     16.07 | 
|         5 |       111 |  2.20E-01 |  0.924303 |  0.952823 |     15.72 |     14.54 |  0.628304 |  0.421615 |  9.02E-03 |     16.46 | 
|         5 |       148 |  1.96E-01 |  0.911635 |  0.952823 |     15.76 |     14.47 |  0.453851 |  0.233187 |  8.98E-03 |     16.84 | 
|         5 |       185 |  1.92E-01 |  0.904329 |  0.952823 |     15.78 |     14.51 |  0.551494 |  0.324870 |  8.94E-03 |     17.23 | 
|         5 |       222 |  1.82E-01 |  0.907334 |  0.952823 |     15.81 |     14.48 |  0.452867 |  0.225087 |  8.90E-03 |     17.61 | 
|         5 |       259 |  1.76E-01 |  0.912769 |  0.952823 |     15.83 |     14.51 |  0.281144 |  0.292838 |  8.86E-03 |     18.00 | 
|         5 |       296 |  1.77E-01 |  0.900755 |  0.952823 |     15.84 |     14.53 |  1.920044 |  0.779691 |  8.82E-03 |     18.42 | 
|         5 |       333 |  1.76E-01 |  0.914782 |  0.952823 |     15.87 |     14.63 |  0.435775 |  0.205180 |  8.77E-03 |     18.81 | 
|         5 |       370 |  1.79E-01 |  0.950720 |  0.952823 |     15.95 |     14.75 |  0.691563 |  0.459348 |  8.73E-03 |     19.21 | 
|         5 |       407 |  1.78E-01 |  0.913202 |  0.952823 |     16.03 |     14.86 |  0.169322 |  0.171189 |  8.68E-03 |     19.60 | 
|         6 |        37 |  1.51E-01 |  0.909564 |  0.952823 |     17.14 |     16.14 |  0.314934 |  0.156374 |  8.64E-03 |     19.76 | 
|         6 |        74 |  1.57E-01 |  0.899316 |  0.952823 |     17.04 |     16.05 |  0.514003 |  0.126482 |  8.59E-03 |     20.17 | 
|         6 |       111 |  1.54E-01 |  0.909151 |  0.952823 |     17.03 |     16.00 |  0.555624 |  0.327543 |  8.54E-03 |     20.57 | 
|         6 |       148 |  1.50E-01 |  0.896405 |  0.952823 |     17.04 |     15.93 |  0.258217 |  0.189130 |  8.50E-03 |     20.98 | 
|         6 |       185 |  1.47E-01 |  0.895247 |  0.952823 |     17.02 |     15.89 |  0.392876 |  0.242123 |  8.45E-03 |     21.39 | 
|         6 |       222 |  1.60E-01 |  0.932180 |  0.952823 |     17.01 |     15.90 |  1.449622 |  1.099366 |  8.40E-03 |     21.80 | 
|         6 |       259 |  1.56E-01 |  0.928090 |  0.952823 |     16.98 |     15.87 |  0.557197 |  0.441387 |  8.35E-03 |     22.20 | 
|         6 |       296 |  1.54E-01 |  0.917783 |  0.952823 |     16.96 |     15.86 |  0.489653 |  0.296981 |  8.30E-03 |     22.60 | 
|         6 |       333 |  1.65E-01 |  0.936089 |  0.952823 |     16.93 |     15.88 |  1.093207 |  0.599468 |  8.25E-03 |     23.01 | 
|         6 |       370 |  1.73E-01 |  0.928507 |  0.952823 |     16.93 |     15.89 |  1.001621 |  0.310567 |  8.20E-03 |     23.41 | 
|         6 |       407 |  1.70E-01 |  0.925497 |  0.952823 |     16.92 |     15.86 |  0.325971 |  0.202971 |  8.15E-03 |     23.82 | 
|         7 |        37 |  1.30E-01 |  0.915618 |  0.952823 |     16.84 |     15.43 |  0.278743 |  0.208400 |  8.09E-03 |     23.97 | 
|         7 |        74 |  1.26E-01 |  0.932374 |  0.952823 |     16.85 |     15.49 |  1.241541 |  0.430185 |  8.04E-03 |     24.37 | 
|         7 |       111 |  1.30E-01 |  0.908399 |  0.952823 |     16.86 |     15.54 |  0.137421 |  0.114158 |  7.99E-03 |     24.77 | 
|         7 |       148 |  1.26E-01 |  0.904365 |  0.952823 |     16.87 |     15.48 |  0.199975 |  0.106105 |  7.93E-03 |     25.18 | 
|         7 |       185 |  1.24E-01 |  0.908524 |  0.952823 |     16.86 |     15.46 |  0.173977 |  0.106606 |  7.88E-03 |     25.59 | 
|         7 |       222 |  1.24E-01 |  0.911305 |  0.952823 |     16.87 |     15.44 |  0.231907 |  0.185047 |  7.82E-03 |     26.00 | 
|         7 |       259 |  1.24E-01 |  0.899216 |  0.952823 |     16.87 |     15.46 |  0.312372 |  0.201550 |  7.77E-03 |     26.43 | 
|         7 |       296 |  1.27E-01 |  0.930161 |  0.952823 |     16.86 |     15.48 |  0.273655 |  0.244612 |  7.71E-03 |     26.87 | 
|         7 |       333 |  1.37E-01 |  0.922175 |  0.952823 |     16.87 |     15.48 |  0.810045 |  0.716714 |  7.66E-03 |     27.30 | 
|         7 |       370 |  1.51E-01 |  0.900160 |  0.952823 |     16.86 |     15.50 |  4.929390 |  3.170341 |  7.60E-03 |     27.73 | 
|         7 |       407 |  1.54E-01 |  0.925546 |  0.952823 |     16.84 |     15.54 |  0.095923 |  0.096900 |  7.54E-03 |     28.15 | 
|         8 |        37 |  1.60E-01 |  0.907961 |  0.952823 |     16.92 |     16.05 |  0.434774 |  0.303861 |  7.49E-03 |     28.32 | 
|         8 |        74 |  1.82E-01 |  0.941378 |  0.952823 |     16.92 |     16.03 |  0.873552 |  0.424649 |  7.43E-03 |     28.78 | 
|         8 |       111 |  2.34E-01 |  0.934414 |  0.952823 |     16.92 |     16.04 |  0.543625 |  0.396429 |  7.37E-03 |     29.19 | 
|         8 |       148 |  2.19E-01 |  0.930618 |  0.952823 |     16.91 |     15.93 |  1.363586 |  1.124244 |  7.31E-03 |     29.59 | 
|         8 |       185 |  2.30E-01 |  0.936410 |  0.952823 |     16.91 |     15.97 |  0.652955 |  0.517804 |  7.25E-03 |     30.00 | 
|         8 |       222 |  2.20E-01 |  0.940194 |  0.952823 |     16.89 |     15.94 |  0.535654 |  0.175100 |  7.19E-03 |     30.39 | 
|         8 |       259 |  2.15E-01 |  0.914239 |  0.952823 |     16.88 |     15.94 |  0.732584 |  0.332355 |  7.13E-03 |     30.79 | 
|         8 |       296 |  2.05E-01 |  0.927529 |  0.952823 |     16.87 |     15.86 |  0.586771 |  0.272112 |  7.07E-03 |     31.20 | 
|         8 |       333 |  2.00E-01 |  0.907584 |  0.952823 |     16.87 |     15.84 |  1.187407 |  0.696821 |  7.01E-03 |     31.60 | 
|         8 |       370 |  1.94E-01 |  0.928527 |  0.952823 |     16.88 |     15.81 |  0.249282 |  0.119792 |  6.95E-03 |     32.02 | 
|         8 |       407 |  1.88E-01 |  0.922496 |  0.952823 |     16.89 |     15.81 |  0.404950 |  0.163694 |  6.89E-03 |     32.42 | 
|         9 |        37 |  1.51E-01 |  0.900895 |  0.952823 |     17.08 |     15.92 |  0.315484 |  0.136422 |  6.83E-03 |     32.59 | 
|         9 |        74 |  1.40E-01 |  0.920496 |  0.952823 |     17.08 |     15.88 |  0.595646 |  0.410121 |  6.77E-03 |     33.00 | 
|         9 |       111 |  1.44E-01 |  0.918008 |  0.952823 |     17.07 |     15.88 |  0.367720 |  0.255421 |  6.71E-03 |     33.41 | 
|         9 |       148 |  1.39E-01 |  0.920059 |  0.952823 |     17.10 |     15.86 |  0.749761 |  0.338941 |  6.64E-03 |     33.82 | 
|         9 |       185 |  1.42E-01 |  0.912919 |  0.952823 |     17.12 |     15.91 |  0.315702 |  0.145090 |  6.58E-03 |     34.23 | 
|         9 |       222 |  1.39E-01 |  0.916263 |  0.952823 |     17.12 |     15.91 |  0.570233 |  0.236965 |  6.52E-03 |     34.64 | 
|         9 |       259 |  1.43E-01 |  0.925711 |  0.952823 |     17.12 |     15.93 |  0.397922 |  0.266124 |  6.46E-03 |     35.05 | 
|         9 |       296 |  1.45E-01 |  0.923045 |  0.952823 |     17.11 |     15.94 |  0.729193 |  0.542925 |  6.39E-03 |     35.45 | 
|         9 |       333 |  1.42E-01 |  0.906744 |  0.952823 |     17.11 |     15.91 |  0.691633 |  0.288886 |  6.33E-03 |     35.86 | 
|         9 |       370 |  1.41E-01 |  0.905039 |  0.952823 |     17.11 |     15.89 |  1.636939 |  0.537255 |  6.27E-03 |     36.28 | 
|         9 |       407 |  1.41E-01 |  0.912099 |  0.952823 |     17.10 |     15.89 |  0.283779 |  0.139906 |  6.20E-03 |     36.68 | 
|        10 |        37 |  1.30E-01 |  0.915897 |  0.952823 |     17.19 |     15.81 |  0.808101 |  0.202280 |  6.14E-03 |     36.84 | 
|        10 |        74 |  1.14E-01 |  0.909582 |  0.952823 |     17.23 |     15.74 |  0.257602 |  0.218641 |  6.08E-03 |     37.25 | 
|        10 |       111 |  1.21E-01 |  0.912132 |  0.952823 |     17.24 |     15.82 |  0.249124 |  0.082488 |  6.01E-03 |     37.74 | 
|        10 |       148 |  1.23E-01 |  0.907288 |  0.952823 |     17.25 |     15.86 |  0.133200 |  0.087704 |  5.95E-03 |     38.27 | 
|        10 |       185 |  1.23E-01 |  0.910835 |  0.952823 |     17.25 |     15.91 |  0.840346 |  0.337664 |  5.89E-03 |     38.76 | 
|        10 |       222 |  1.22E-01 |  0.910068 |  0.952823 |     17.26 |     15.94 |  0.397757 |  0.214233 |  5.82E-03 |     39.21 | 
|        10 |       259 |  1.26E-01 |  0.899420 |  0.952823 |     17.31 |     15.99 |  1.009256 |  0.233764 |  5.76E-03 |     39.62 | 
|        10 |       296 |  1.25E-01 |  0.901768 |  0.952823 |     17.33 |     16.00 |  0.301555 |  0.236137 |  5.69E-03 |     40.05 | 
|        10 |       333 |  1.24E-01 |  0.902607 |  0.952823 |     17.35 |     16.02 |  0.092751 |  0.095004 |  5.63E-03 |     40.45 | 
|        10 |       370 |  1.25E-01 |  0.912861 |  0.952823 |     17.37 |     16.01 |  1.345660 |  0.537058 |  5.57E-03 |     40.86 | 
|        10 |       407 |  1.26E-01 |  0.918818 |  0.952823 |     17.38 |     16.03 |  0.445184 |  0.347953 |  5.50E-03 |     41.27 | 
|        11 |        37 |  9.88E-02 |  0.914781 |  0.952823 |     17.35 |     15.97 |  0.371766 |  0.110220 |  5.44E-03 |     41.42 | 
|        11 |        74 |  1.29E-01 |  0.914457 |  0.952823 |     17.36 |     16.01 |  0.500006 |  0.240290 |  5.37E-03 |     41.82 | 
|        11 |       111 |  1.24E-01 |  0.906093 |  0.952823 |     17.41 |     16.00 |  0.231753 |  0.182254 |  5.31E-03 |     42.23 | 
|        11 |       148 |  1.24E-01 |  0.913736 |  0.952823 |     17.47 |     16.03 |  0.111603 |  0.087291 |  5.24E-03 |     42.64 | 
|        11 |       185 |  1.23E-01 |  0.898024 |  0.952823 |     17.50 |     16.03 |  0.542714 |  0.351425 |  5.18E-03 |     43.05 | 
|        11 |       222 |  1.23E-01 |  0.898494 |  0.952823 |     17.51 |     16.00 |  0.211563 |  0.173237 |  5.12E-03 |     43.45 | 
|        11 |       259 |  1.31E-01 |  0.884755 |  0.952823 |     17.54 |     16.03 |  1.136786 |  1.151916 |  5.05E-03 |     43.88 | 
|        11 |       296 |  1.32E-01 |  0.916384 |  0.952823 |     17.56 |     16.11 |  0.305742 |  0.219544 |  4.99E-03 |     44.29 | 
|        11 |       333 |  1.30E-01 |  0.900767 |  0.952823 |     17.58 |     16.11 |  0.257192 |  0.104126 |  4.92E-03 |     44.73 | 
|        11 |       370 |  1.28E-01 |  0.911735 |  0.952823 |     17.60 |     16.11 |  0.195331 |  0.124000 |  4.86E-03 |     45.16 | 
|        11 |       407 |  1.26E-01 |  0.886769 |  0.952823 |     17.61 |     16.11 |  0.353049 |  0.165230 |  4.80E-03 |     45.61 | 
|        12 |        37 |  1.05E-01 |  0.902184 |  0.952823 |     17.78 |     16.05 |  0.361946 |  0.296205 |  4.73E-03 |     45.79 | 
|        12 |        74 |  1.06E-01 |  0.903333 |  0.952823 |     17.73 |     16.08 |  0.352176 |  0.190206 |  4.67E-03 |     46.20 | 
|        12 |       111 |  1.09E-01 |  0.904879 |  0.952823 |     17.70 |     16.11 |  0.420998 |  0.305063 |  4.61E-03 |     46.61 | 
|        12 |       148 |  1.08E-01 |  0.894503 |  0.952823 |     17.70 |     16.09 |  0.363784 |  0.246094 |  4.54E-03 |     47.05 | 
|        12 |       185 |  1.10E-01 |  0.885754 |  0.952823 |     17.72 |     16.12 |  0.334256 |  0.108323 |  4.48E-03 |     47.47 | 
|        12 |       222 |  1.11E-01 |  0.909969 |  0.952823 |     17.75 |     16.14 |  0.626316 |  0.342991 |  4.42E-03 |     47.90 | 
|        12 |       259 |  1.13E-01 |  0.915049 |  0.952823 |     17.75 |     16.17 |  0.372417 |  0.189804 |  4.36E-03 |     48.33 | 
|        12 |       296 |  1.13E-01 |  0.912920 |  0.952823 |     17.77 |     16.21 |  0.862283 |  0.370527 |  4.29E-03 |     48.74 | 
|        12 |       333 |  1.13E-01 |  0.894090 |  0.952823 |     17.76 |     16.22 |  0.195279 |  0.177643 |  4.23E-03 |     49.15 | 
|        12 |       370 |  1.13E-01 |  0.886919 |  0.952823 |     17.76 |     16.20 |  0.669589 |  0.348624 |  4.17E-03 |     49.56 | 
|        12 |       407 |  1.13E-01 |  0.907583 |  0.952823 |     17.76 |     16.19 |  0.395062 |  0.305805 |  4.11E-03 |     49.97 | 
|        13 |        37 |  1.04E-01 |  0.909199 |  0.952823 |     17.78 |     16.14 |  0.177847 |  0.064789 |  4.05E-03 |     50.14 | 
|        13 |        74 |  1.05E-01 |  0.907798 |  0.952823 |     17.77 |     16.23 |  0.455272 |  0.338961 |  3.99E-03 |     50.58 | 
|        13 |       111 |  1.12E-01 |  0.918568 |  0.952823 |     17.77 |     16.22 |  3.151273 |  0.796468 |  3.93E-03 |     51.01 | 
|        13 |       148 |  1.32E-01 |  0.928915 |  0.952823 |     17.78 |     16.35 |  0.884497 |  0.623001 |  3.87E-03 |     51.45 | 
|        13 |       185 |  1.33E-01 |  0.917866 |  0.952823 |     17.76 |     16.41 |  0.589127 |  0.241901 |  3.81E-03 |     51.86 | 
|        13 |       222 |  1.33E-01 |  0.895427 |  0.952823 |     17.77 |     16.40 |  1.009822 |  0.500739 |  3.75E-03 |     52.27 | 
|        13 |       259 |  1.31E-01 |  0.913434 |  0.952823 |     17.77 |     16.39 |  0.567809 |  0.254009 |  3.69E-03 |     52.69 | 
|        13 |       296 |  1.27E-01 |  0.902901 |  0.952823 |     17.78 |     16.38 |  1.058194 |  0.524060 |  3.63E-03 |     53.10 | 
|        13 |       333 |  1.29E-01 |  0.922006 |  0.952823 |     17.79 |     16.38 |  1.108305 |  0.328993 |  3.57E-03 |     53.51 | 
|        13 |       370 |  1.33E-01 |  0.918600 |  0.952823 |     17.79 |     16.38 |  0.631775 |  0.197299 |  3.52E-03 |     53.94 | 
|        13 |       407 |  1.30E-01 |  0.916373 |  0.952823 |     17.79 |     16.35 |  0.216548 |  0.100386 |  3.46E-03 |     54.38 | 
|        14 |        37 |  1.29E-01 |  0.904449 |  0.952823 |     17.73 |     16.16 |  0.274311 |  0.173472 |  3.40E-03 |     54.56 | 
|        14 |        74 |  1.17E-01 |  0.894146 |  0.952823 |     17.77 |     16.16 |  0.150993 |  0.140896 |  3.34E-03 |     54.98 | 
|        14 |       111 |  1.18E-01 |  0.899715 |  0.952823 |     17.77 |     16.16 |  0.205317 |  0.111097 |  3.29E-03 |     55.39 | 
|        14 |       148 |  1.15E-01 |  0.888482 |  0.952823 |     17.80 |     16.14 |  0.317753 |  0.170319 |  3.23E-03 |     55.80 | 
|        14 |       185 |  1.15E-01 |  0.919273 |  0.952823 |     17.81 |     16.14 |  0.201713 |  0.128825 |  3.18E-03 |     56.22 | 
|        14 |       222 |  1.14E-01 |  0.916953 |  0.952823 |     17.80 |     16.16 |  0.298661 |  0.188225 |  3.12E-03 |     56.64 | 
|        14 |       259 |  1.14E-01 |  0.910027 |  0.952823 |     17.80 |     16.15 |  0.399520 |  0.201421 |  3.07E-03 |     57.08 | 
|        14 |       296 |  1.13E-01 |  0.914366 |  0.952823 |     17.80 |     16.14 |  0.191892 |  0.100903 |  3.01E-03 |     57.50 | 
|        14 |       333 |  1.12E-01 |  0.911487 |  0.952823 |     17.79 |     16.12 |  0.283821 |  0.209518 |  2.96E-03 |     57.92 | 
|        14 |       370 |  1.12E-01 |  0.901392 |  0.952823 |     17.81 |     16.11 |  0.257307 |  0.136948 |  2.91E-03 |     58.34 | 
|        14 |       407 |  1.11E-01 |  0.893582 |  0.952823 |     17.81 |     16.10 |  0.596290 |  0.294930 |  2.86E-03 |     58.76 | 
|        15 |        37 |  1.10E-01 |  0.901766 |  0.952823 |     17.89 |     15.97 |  0.279983 |  0.267732 |  2.80E-03 |     58.91 | 
|        15 |        74 |  1.09E-01 |  0.902905 |  0.952823 |     17.91 |     15.99 |  0.297273 |  0.138425 |  2.75E-03 |     59.36 | 
|        15 |       111 |  1.10E-01 |  0.902965 |  0.952823 |     17.86 |     16.01 |  0.206617 |  0.087372 |  2.70E-03 |     59.78 | 
|        15 |       148 |  1.08E-01 |  0.901952 |  0.952823 |     17.85 |     16.00 |  0.130651 |  0.073819 |  2.65E-03 |     60.20 | 
|        15 |       185 |  1.09E-01 |  0.909865 |  0.952823 |     17.84 |     16.03 |  0.325485 |  0.237946 |  2.60E-03 |     60.62 | 
|        15 |       222 |  1.09E-01 |  0.904642 |  0.952823 |     17.85 |     16.06 |  0.232124 |  0.151478 |  2.55E-03 |     61.04 | 
|        15 |       259 |  1.08E-01 |  0.903512 |  0.952823 |     17.85 |     16.06 |  0.364098 |  0.152795 |  2.51E-03 |     61.46 | 
|        15 |       296 |  1.07E-01 |  0.896253 |  0.952823 |     17.85 |     16.06 |  0.261126 |  0.076851 |  2.46E-03 |     61.88 | 
|        15 |       333 |  1.07E-01 |  0.900722 |  0.952823 |     17.85 |     16.06 |  0.288845 |  0.156200 |  2.41E-03 |     62.32 | 
|        15 |       370 |  1.07E-01 |  0.896437 |  0.952823 |     17.86 |     16.06 |  0.325105 |  0.167818 |  2.36E-03 |     62.74 | 
|        15 |       407 |  1.05E-01 |  0.894065 |  0.952823 |     17.86 |     16.07 |  0.104147 |  0.060733 |  2.32E-03 |     63.18 | 
|        16 |        37 |  1.18E-01 |  0.896597 |  0.952823 |     17.86 |     16.05 |  0.390351 |  0.295446 |  2.27E-03 |     63.36 | 
|        16 |        74 |  1.09E-01 |  0.891477 |  0.952823 |     17.88 |     16.05 |  0.219299 |  0.096448 |  2.23E-03 |     63.78 | 
|        16 |       111 |  1.05E-01 |  0.891886 |  0.952823 |     17.86 |     16.05 |  0.173973 |  0.136225 |  2.19E-03 |     64.20 | 
|        16 |       148 |  1.04E-01 |  0.886783 |  0.952823 |     17.84 |     16.08 |  0.110548 |  0.056575 |  2.14E-03 |     64.62 | 
|        16 |       185 |  1.06E-01 |  0.882319 |  0.952823 |     17.85 |     16.09 |  0.222511 |  0.107779 |  2.10E-03 |     65.05 | 
|        16 |       222 |  1.07E-01 |  0.883074 |  0.952823 |     17.85 |     16.10 |  0.731302 |  0.388913 |  2.06E-03 |     65.47 | 
|        16 |       259 |  1.06E-01 |  0.889015 |  0.952823 |     17.85 |     16.08 |  0.269190 |  0.113554 |  2.02E-03 |     65.94 | 
|        16 |       296 |  1.05E-01 |  0.894763 |  0.952823 |     17.85 |     16.07 |  0.349962 |  0.139331 |  1.98E-03 |     66.46 | 
|        16 |       333 |  1.04E-01 |  0.883255 |  0.952823 |     17.86 |     16.07 |  0.343099 |  0.273421 |  1.94E-03 |     66.97 | 
|        16 |       370 |  1.03E-01 |  0.885956 |  0.952823 |     17.85 |     16.06 |  0.292181 |  0.093991 |  1.90E-03 |     67.46 | 
|        16 |       407 |  1.03E-01 |  0.899886 |  0.952823 |     17.86 |     16.05 |  0.363868 |  0.229082 |  1.86E-03 |     67.93 | 
|        17 |        37 |  1.02E-01 |  0.887127 |  0.952823 |     17.89 |     16.05 |  0.584772 |  0.230568 |  1.82E-03 |     68.11 | 
|        17 |        74 |  1.01E-01 |  0.881264 |  0.952823 |     17.84 |     16.09 |  0.355660 |  0.306452 |  1.79E-03 |     68.52 | 
|        17 |       111 |  9.81E-02 |  0.886258 |  0.952823 |     17.83 |     16.00 |  0.234564 |  0.188262 |  1.75E-03 |     68.96 | 
|        17 |       148 |  9.73E-02 |  0.902198 |  0.952823 |     17.83 |     16.01 |  0.226396 |  0.107247 |  1.72E-03 |     69.40 | 
|        17 |       185 |  9.91E-02 |  0.890840 |  0.952823 |     17.83 |     16.01 |  0.929274 |  0.312446 |  1.68E-03 |     69.87 | 
|        17 |       222 |  1.01E-01 |  0.891005 |  0.952823 |     17.84 |     15.99 |  0.466352 |  0.094688 |  1.65E-03 |     70.29 | 
|        17 |       259 |  1.01E-01 |  0.895952 |  0.952823 |     17.84 |     16.00 |  0.500803 |  0.190876 |  1.61E-03 |     70.75 | 
|        17 |       296 |  1.01E-01 |  0.901555 |  0.952823 |     17.85 |     16.02 |  0.319035 |  0.192685 |  1.58E-03 |     71.21 | 
