*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Fri Mar  8 20:24:02 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |        74 |  9.51E-01 |  0.886678 |  0.886678 |     12.78 |     12.43 |  0.143060 |  0.553904 |  1.00E-02 |      0.19 | 
|         1 |       148 |  7.90E-01 |  0.878049 |  0.886678 |     13.97 |     13.60 |  0.429099 |  1.151256 |  1.00E-02 |      0.73 | 
|         1 |       222 |  6.64E-01 |  0.881824 |  0.886678 |     14.34 |     13.99 |  0.195724 |  0.430529 |  1.00E-02 |      1.36 | 
|         1 |       296 |  5.63E-01 |  0.874069 |  0.886678 |     14.51 |     14.22 |  0.097218 |  0.185946 |  9.99E-03 |      1.94 | 
|         1 |       370 |  4.92E-01 |  0.879887 |  0.886678 |     14.61 |     14.24 |  0.151019 |  0.300621 |  9.99E-03 |      2.52 | 
|         1 |       444 |  4.35E-01 |  0.904040 |  0.904040 |     14.68 |     14.23 |  0.116475 |  0.182552 |  9.98E-03 |      3.11 | 
|         1 |       518 |  3.85E-01 |  0.905564 |  0.905564 |     14.75 |     14.22 |  0.095768 |  0.142554 |  9.98E-03 |      3.75 | 
|         1 |       592 |  3.50E-01 |  0.900460 |  0.905564 |     14.83 |     14.21 |  0.547222 |  0.998155 |  9.97E-03 |      4.34 | 
|         1 |       666 |  3.29E-01 |  0.901359 |  0.905564 |     14.86 |     14.20 |  0.240153 |  0.405991 |  9.96E-03 |      4.94 | 
|         1 |       740 |  3.04E-01 |  0.901235 |  0.905564 |     14.88 |     14.18 |  0.195977 |  0.334814 |  9.96E-03 |      5.54 | 
|         1 |       814 |  2.89E-01 |  0.905293 |  0.905564 |     14.90 |     14.19 |  0.124669 |  0.165919 |  9.95E-03 |      6.14 | 
|         1 |       823 |  2.88E-01 |  0.914165 |  0.914165 |     14.90 |     14.18 |  0.623314 |  0.385549 |  9.94E-03 |      6.56 | 
|         2 |        74 |  9.87E-02 |  0.880970 |  0.914165 |     14.95 |     13.88 |  0.902613 |  1.007410 |  9.93E-03 |      6.77 | 
|         2 |       148 |  1.11E-01 |  0.889758 |  0.914165 |     14.85 |     13.98 |  0.172753 |  0.188507 |  9.92E-03 |      7.38 | 
|         2 |       222 |  9.15E-02 |  0.909281 |  0.914165 |     14.84 |     13.91 |  0.147233 |  0.157381 |  9.91E-03 |      7.95 | 
|         2 |       296 |  9.02E-02 |  0.905271 |  0.914165 |     14.85 |     13.83 |  0.174826 |  0.157604 |  9.90E-03 |      8.53 | 
|         2 |       370 |  1.10E-01 |  0.886139 |  0.914165 |     14.82 |     13.88 |  0.321703 |  0.461888 |  9.88E-03 |      9.11 | 
|         2 |       444 |  1.01E-01 |  0.867814 |  0.914165 |     14.81 |     13.85 |  0.057735 |  0.068651 |  9.87E-03 |      9.68 | 
|         2 |       518 |  9.27E-02 |  0.909286 |  0.914165 |     14.82 |     13.84 |  0.185732 |  0.185918 |  9.85E-03 |     10.25 | 
|         2 |       592 |  8.75E-02 |  0.906062 |  0.914165 |     14.81 |     13.81 |  0.209106 |  0.173366 |  9.84E-03 |     10.84 | 
|         2 |       666 |  8.29E-02 |  0.900965 |  0.914165 |     14.80 |     13.79 |  0.389421 |  0.308473 |  9.82E-03 |     11.46 | 
|         2 |       740 |  7.89E-02 |  0.896896 |  0.914165 |     14.78 |     13.77 |  0.212581 |  0.165396 |  9.80E-03 |     12.04 | 
|         2 |       814 |  7.54E-02 |  0.891053 |  0.914165 |     14.76 |     13.74 |  0.253878 |  0.209908 |  9.78E-03 |     12.61 | 
|         2 |       823 |  7.49E-02 |  0.893105 |  0.914165 |     14.76 |     13.74 |  0.235706 |  0.183460 |  9.78E-03 |     13.02 | 
|         3 |        74 |  5.00E-02 |  0.904367 |  0.914165 |     14.58 |     13.46 |  0.191514 |  0.149779 |  9.76E-03 |     13.22 | 
|         3 |       148 |  5.01E-02 |  0.900907 |  0.914165 |     14.60 |     13.46 |  0.154087 |  0.118457 |  9.74E-03 |     13.80 | 
|         3 |       222 |  5.01E-02 |  0.899639 |  0.914165 |     14.55 |     13.46 |  0.376530 |  0.380789 |  9.72E-03 |     14.41 | 
|         3 |       296 |  6.27E-02 |  0.883534 |  0.914165 |     14.52 |     13.55 |  0.192617 |  0.154046 |  9.69E-03 |     14.99 | 
|         3 |       370 |  6.09E-02 |  0.906001 |  0.914165 |     14.52 |     13.58 |  0.242838 |  0.183989 |  9.67E-03 |     15.57 | 
|         3 |       444 |  5.70E-02 |  0.897000 |  0.914165 |     14.55 |     13.53 |  0.085662 |  0.087327 |  9.65E-03 |     16.16 | 
|         3 |       518 |  5.43E-02 |  0.876318 |  0.914165 |     14.55 |     13.51 |  0.193102 |  0.135701 |  9.62E-03 |     16.75 | 
|         3 |       592 |  5.43E-02 |  0.890744 |  0.914165 |     14.55 |     13.46 |  0.232684 |  0.183646 |  9.60E-03 |     17.32 | 
|         3 |       666 |  5.63E-02 |  0.914756 |  0.914756 |     14.54 |     13.49 |  0.401424 |  0.330727 |  9.57E-03 |     17.90 | 
|         3 |       740 |  5.56E-02 |  0.896029 |  0.914756 |     14.54 |     13.49 |  0.414379 |  0.311912 |  9.54E-03 |     18.47 | 
