*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Sat Feb 17 11:38:34 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |        37 |  9.31E-01 |  0.937579 |  0.937579 |     11.70 |     12.00 |  0.093912 |  0.324437 |  1.00E-02 |      0.13 | 
|         1 |        74 |  9.93E-01 |  0.936935 |  0.937579 |     11.82 |     12.00 |  0.036653 |  0.156495 |  1.00E-02 |      0.46 | 
|         1 |       111 |  9.79E-01 |  0.937805 |  0.937805 |     11.87 |     11.99 |  0.053193 |  0.230576 |  1.00E-02 |      0.78 | 
|         1 |       148 |  9.69E-01 |  0.935635 |  0.937805 |     11.92 |     12.05 |  0.054605 |  0.265757 |  9.99E-03 |      1.11 | 
|         1 |       185 |  9.78E-01 |  0.933182 |  0.937805 |     12.18 |     12.28 |  0.335922 |  0.225646 |  9.99E-03 |      1.45 | 
|         1 |       222 |  9.22E-01 |  0.939950 |  0.939950 |     12.76 |     12.70 |  0.301173 |  0.286354 |  9.98E-03 |      1.82 | 
|         1 |       259 |  8.73E-01 |  0.943359 |  0.943359 |     13.20 |     13.07 |  0.223320 |  0.233769 |  9.98E-03 |      2.20 | 
|         1 |       296 |  8.25E-01 |  0.931885 |  0.943359 |     13.56 |     13.36 |  0.188238 |  0.225230 |  9.97E-03 |      2.58 | 
|         1 |       333 |  7.59E-01 |  0.934911 |  0.943359 |     13.80 |     13.55 |  0.223266 |  0.155917 |  9.96E-03 |      2.96 | 
|         1 |       370 |  7.03E-01 |  0.926047 |  0.943359 |     13.95 |     13.64 |  0.222601 |  0.220349 |  9.95E-03 |      3.33 | 
|         1 |       407 |  6.56E-01 |  0.921147 |  0.943359 |     14.09 |     13.70 |  0.175473 |  0.234428 |  9.94E-03 |      3.71 | 
|         2 |        37 |  1.45E-01 |  0.891334 |  0.943359 |     15.57 |     14.22 |  0.222005 |  0.147854 |  9.93E-03 |      3.85 | 
|         2 |        74 |  1.51E-01 |  0.928809 |  0.943359 |     15.62 |     14.20 |  0.425509 |  0.229904 |  9.92E-03 |      4.23 | 
|         2 |       111 |  1.53E-01 |  0.907864 |  0.943359 |     15.62 |     14.23 |  0.141505 |  0.121211 |  9.91E-03 |      4.61 | 
|         2 |       148 |  1.50E-01 |  0.869509 |  0.943359 |     15.60 |     14.20 |  0.084729 |  0.034690 |  9.90E-03 |      4.99 | 
|         2 |       185 |  1.46E-01 |  0.888914 |  0.943359 |     15.60 |     14.17 |  0.117764 |  0.129910 |  9.88E-03 |      5.37 | 
|         2 |       222 |  1.44E-01 |  0.886301 |  0.943359 |     15.59 |     14.16 |  0.141985 |  0.109724 |  9.87E-03 |      5.75 | 
|         2 |       259 |  1.43E-01 |  0.900898 |  0.943359 |     15.57 |     14.15 |  0.406898 |  0.208423 |  9.85E-03 |      6.13 | 
|         2 |       296 |  1.42E-01 |  0.903175 |  0.943359 |     15.55 |     14.15 |  0.327712 |  0.167680 |  9.84E-03 |      6.51 | 
|         2 |       333 |  1.41E-01 |  0.896209 |  0.943359 |     15.55 |     14.15 |  0.234460 |  0.152116 |  9.82E-03 |      6.90 | 
|         2 |       370 |  1.39E-01 |  0.883474 |  0.943359 |     15.54 |     14.15 |  0.092438 |  0.115087 |  9.80E-03 |      7.28 | 
|         2 |       407 |  1.38E-01 |  0.893264 |  0.943359 |     15.52 |     14.14 |  0.412273 |  0.317676 |  9.78E-03 |      7.66 | 
|         3 |        37 |  1.33E-01 |  0.874215 |  0.943359 |     15.38 |     14.27 |  0.304422 |  0.328808 |  9.76E-03 |      7.80 | 
|         3 |        74 |  1.32E-01 |  0.895011 |  0.943359 |     15.51 |     14.39 |  0.209694 |  0.185658 |  9.74E-03 |      8.19 | 
|         3 |       111 |  1.34E-01 |  0.898287 |  0.943359 |     15.55 |     14.50 |  0.184357 |  0.086719 |  9.72E-03 |      8.57 | 
|         3 |       148 |  1.42E-01 |  0.916590 |  0.943359 |     15.45 |     14.50 |  0.420303 |  0.427533 |  9.69E-03 |      8.94 | 
|         3 |       185 |  1.39E-01 |  0.910926 |  0.943359 |     15.36 |     14.49 |  0.287762 |  0.246377 |  9.67E-03 |      9.31 | 
|         3 |       222 |  1.34E-01 |  0.900302 |  0.943359 |     15.32 |     14.47 |  0.155861 |  0.097415 |  9.65E-03 |      9.68 | 
|         3 |       259 |  1.27E-01 |  0.919975 |  0.943359 |     15.29 |     14.46 |  0.165410 |  0.084282 |  9.62E-03 |     10.05 | 
|         3 |       296 |  1.33E-01 |  0.929713 |  0.943359 |     15.27 |     14.45 |  0.614960 |  0.539468 |  9.59E-03 |     10.41 | 
|         3 |       333 |  1.27E-01 |  0.929612 |  0.943359 |     15.27 |     14.44 |  1.089066 |  0.952782 |  9.57E-03 |     10.78 | 
|         3 |       370 |  1.20E-01 |  0.935128 |  0.943359 |     15.30 |     14.41 |  0.119567 |  0.130999 |  9.54E-03 |     11.15 | 
|         3 |       407 |  1.18E-01 |  0.926067 |  0.943359 |     15.31 |     14.40 |  0.276904 |  0.236038 |  9.51E-03 |     11.53 | 
|         4 |        37 |  5.89E-02 |  0.937132 |  0.943359 |     15.35 |     14.11 |  0.363293 |  0.334389 |  9.48E-03 |     11.67 | 
|         4 |        74 |  6.16E-02 |  0.944327 |  0.944327 |     15.41 |     14.12 |  0.102097 |  0.112912 |  9.45E-03 |     12.05 | 
|         4 |       111 |  5.59E-02 |  0.933512 |  0.944327 |     15.40 |     14.08 |  0.200359 |  0.157665 |  9.42E-03 |     12.42 | 
|         4 |       148 |  5.12E-02 |  0.934880 |  0.944327 |     15.39 |     14.07 |  0.141733 |  0.130720 |  9.39E-03 |     12.79 | 
|         4 |       185 |  4.87E-02 |  0.937955 |  0.944327 |     15.38 |     14.06 |  0.311845 |  0.403919 |  9.35E-03 |     13.17 | 
|         4 |       222 |  4.85E-02 |  0.928871 |  0.944327 |     15.41 |     14.06 |  0.179998 |  0.107340 |  9.32E-03 |     13.54 | 
|         4 |       259 |  4.87E-02 |  0.917072 |  0.944327 |     15.42 |     14.08 |  0.229571 |  0.139180 |  9.29E-03 |     13.92 | 
|         4 |       296 |  4.88E-02 |  0.937747 |  0.944327 |     15.43 |     14.08 |  0.185494 |  0.277969 |  9.25E-03 |     14.29 | 
|         4 |       333 |  4.94E-02 |  0.914664 |  0.944327 |     15.45 |     14.11 |  0.522559 |  0.655030 |  9.21E-03 |     14.67 | 
|         4 |       370 |  4.97E-02 |  0.936461 |  0.944327 |     15.46 |     14.12 |  0.133826 |  0.117739 |  9.18E-03 |     15.07 | 
|         4 |       407 |  5.08E-02 |  0.935892 |  0.944327 |     15.46 |     14.13 |  0.257501 |  0.316803 |  9.14E-03 |     15.44 | 
|         5 |        37 |  4.00E-02 |  0.927497 |  0.944327 |     15.65 |     14.05 |  0.360896 |  0.366579 |  9.10E-03 |     15.58 | 
|         5 |        74 |  3.89E-02 |  0.913761 |  0.944327 |     15.64 |     14.04 |  0.337886 |  0.229946 |  9.06E-03 |     15.97 | 
|         5 |       111 |  3.73E-02 |  0.913423 |  0.944327 |     15.60 |     14.01 |  0.336174 |  0.321552 |  9.02E-03 |     16.35 | 
|         5 |       148 |  4.04E-02 |  0.925463 |  0.944327 |     15.61 |     14.05 |  0.268086 |  0.304793 |  8.98E-03 |     16.73 | 
|         5 |       185 |  3.84E-02 |  0.917293 |  0.944327 |     15.59 |     14.04 |  0.107850 |  0.089817 |  8.94E-03 |     17.10 | 
|         5 |       222 |  4.05E-02 |  0.926587 |  0.944327 |     15.61 |     14.09 |  0.087160 |  0.122299 |  8.90E-03 |     17.49 | 
|         5 |       259 |  3.97E-02 |  0.919710 |  0.944327 |     15.61 |     14.10 |  0.089755 |  0.040789 |  8.86E-03 |     17.87 | 
|         5 |       296 |  3.93E-02 |  0.925996 |  0.944327 |     15.62 |     14.10 |  0.618973 |  0.185790 |  8.82E-03 |     18.25 | 
|         5 |       333 |  3.88E-02 |  0.942004 |  0.944327 |     15.61 |     14.11 |  0.400472 |  0.152086 |  8.77E-03 |     18.63 | 
|         5 |       370 |  3.84E-02 |  0.928987 |  0.944327 |     15.61 |     14.10 |  0.061030 |  0.047252 |  8.73E-03 |     19.01 | 
|         5 |       407 |  3.85E-02 |  0.932474 |  0.944327 |     15.62 |     14.11 |  0.119652 |  0.137713 |  8.68E-03 |     19.39 | 
|         6 |        37 |  3.01E-02 |  0.923310 |  0.944327 |     15.62 |     14.05 |  0.222623 |  0.167860 |  8.64E-03 |     19.54 | 
|         6 |        74 |  4.37E-02 |  0.931641 |  0.944327 |     15.72 |     14.14 |  0.122198 |  0.083965 |  8.59E-03 |     19.92 | 
|         6 |       111 |  3.97E-02 |  0.926702 |  0.944327 |     15.73 |     14.12 |  0.248117 |  0.166290 |  8.54E-03 |     20.30 | 
|         6 |       148 |  4.10E-02 |  0.929713 |  0.944327 |     15.74 |     14.17 |  0.387734 |  0.447143 |  8.50E-03 |     20.69 | 
|         6 |       185 |  3.99E-02 |  0.932782 |  0.944327 |     15.77 |     14.19 |  0.197196 |  0.125118 |  8.45E-03 |     21.07 | 
|         6 |       222 |  3.94E-02 |  0.904595 |  0.944327 |     15.77 |     14.18 |  0.065899 |  0.060277 |  8.40E-03 |     21.45 | 
|         6 |       259 |  3.85E-02 |  0.924862 |  0.944327 |     15.80 |     14.17 |  0.137151 |  0.110407 |  8.35E-03 |     21.84 | 
|         6 |       296 |  3.75E-02 |  0.917927 |  0.944327 |     15.81 |     14.15 |  0.141612 |  0.047190 |  8.30E-03 |     22.22 | 
|         6 |       333 |  3.64E-02 |  0.903605 |  0.944327 |     15.82 |     14.14 |  0.122082 |  0.170640 |  8.25E-03 |     22.61 | 
