*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Fri Mar  8 20:36:09 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |        74 |  9.28E-01 |  0.885930 |  0.885930 |     13.54 |     13.38 |  0.237567 |  0.427501 |  1.00E-02 |      0.19 | 
|         1 |       148 |  6.72E-01 |  0.878661 |  0.885930 |     14.25 |     14.04 |  0.145843 |  0.245825 |  1.00E-02 |      0.77 | 
|         1 |       222 |  5.63E-01 |  0.879885 |  0.885930 |     14.64 |     14.37 |  0.160300 |  0.377135 |  1.00E-02 |      1.39 | 
|         1 |       296 |  5.07E-01 |  0.877388 |  0.885930 |     14.88 |     14.54 |  0.319810 |  0.452453 |  9.99E-03 |      1.98 | 
|         1 |       370 |  4.59E-01 |  0.888733 |  0.888733 |     15.09 |     14.65 |  0.369624 |  0.636559 |  9.99E-03 |      2.58 | 
|         1 |       444 |  4.14E-01 |  0.895640 |  0.895640 |     15.22 |     14.71 |  0.093544 |  0.149325 |  9.98E-03 |      3.18 | 
|         1 |       518 |  3.68E-01 |  0.904274 |  0.904274 |     15.32 |     14.71 |  0.217718 |  0.323392 |  9.98E-03 |      3.78 | 
|         1 |       592 |  3.39E-01 |  0.903826 |  0.904274 |     15.39 |     14.71 |  0.208729 |  0.282417 |  9.97E-03 |      4.38 | 
|         1 |       666 |  3.11E-01 |  0.910534 |  0.910534 |     15.43 |     14.70 |  0.164036 |  0.155629 |  9.96E-03 |      4.98 | 
|         1 |       740 |  2.88E-01 |  0.905271 |  0.910534 |     15.47 |     14.68 |  0.188145 |  0.252686 |  9.96E-03 |      5.58 | 
|         1 |       814 |  2.68E-01 |  0.902572 |  0.910534 |     15.49 |     14.66 |  0.300367 |  0.281030 |  9.95E-03 |      6.19 | 
|         1 |       823 |  2.65E-01 |  0.904523 |  0.910534 |     15.49 |     14.66 |  0.224774 |  0.207361 |  9.94E-03 |      6.62 | 
|         2 |        74 |  5.33E-02 |  0.905271 |  0.910534 |     15.72 |     14.38 |  0.202945 |  0.238592 |  9.93E-03 |      6.83 | 
|         2 |       148 |  7.08E-02 |  0.909286 |  0.910534 |     15.66 |     14.39 |  0.285660 |  0.229248 |  9.92E-03 |      7.43 | 
|         2 |       222 |  7.11E-02 |  0.885767 |  0.910534 |     15.64 |     14.37 |  0.140343 |  0.128254 |  9.91E-03 |      8.02 | 
|         2 |       296 |  6.37E-02 |  0.894432 |  0.910534 |     15.67 |     14.35 |  0.345449 |  0.277131 |  9.90E-03 |      8.62 | 
|         2 |       370 |  6.12E-02 |  0.889295 |  0.910534 |     15.63 |     14.36 |  0.171611 |  0.208228 |  9.88E-03 |      9.22 | 
|         2 |       444 |  6.32E-02 |  0.896825 |  0.910534 |     15.62 |     14.36 |  0.228091 |  0.135419 |  9.87E-03 |      9.82 | 
|         2 |       518 |  6.15E-02 |  0.915230 |  0.915230 |     15.62 |     14.35 |  1.094140 |  1.569348 |  9.85E-03 |     10.42 | 
|         2 |       592 |  6.38E-02 |  0.876129 |  0.915230 |     15.58 |     14.34 |  0.404577 |  0.314921 |  9.84E-03 |     11.01 | 
|         2 |       666 |  6.11E-02 |  0.871516 |  0.915230 |     15.56 |     14.31 |  0.212926 |  0.281243 |  9.82E-03 |     11.61 | 
|         2 |       740 |  5.88E-02 |  0.872310 |  0.915230 |     15.53 |     14.28 |  0.170712 |  0.180747 |  9.80E-03 |     12.20 | 
|         2 |       814 |  6.21E-02 |  0.875000 |  0.915230 |     15.52 |     14.26 |  0.482028 |  0.438337 |  9.78E-03 |     12.79 | 
|         2 |       823 |  6.20E-02 |  0.897325 |  0.915230 |     15.52 |     14.26 |  0.159509 |  0.167191 |  9.78E-03 |     13.22 | 
|         3 |        74 |  2.37E-01 |  0.895921 |  0.915230 |     15.18 |     14.51 |  0.302527 |  0.232482 |  9.76E-03 |     13.42 | 
|         3 |       148 |  1.44E-01 |  0.885458 |  0.915230 |     15.09 |     14.26 |  0.115981 |  0.068122 |  9.74E-03 |     14.00 | 
|         3 |       222 |  1.13E-01 |  0.893831 |  0.915230 |     15.03 |     14.17 |  0.241488 |  0.264613 |  9.72E-03 |     14.58 | 
|         3 |       296 |  9.36E-02 |  0.881089 |  0.915230 |     15.03 |     14.04 |  0.204522 |  0.146336 |  9.69E-03 |     15.15 | 
|         3 |       370 |  9.05E-02 |  0.911447 |  0.915230 |     15.02 |     14.05 |  0.518263 |  0.442314 |  9.67E-03 |     15.74 | 
|         3 |       444 |  8.51E-02 |  0.899618 |  0.915230 |     15.00 |     14.05 |  0.233785 |  0.268346 |  9.65E-03 |     16.32 | 
|         3 |       518 |  8.10E-02 |  0.882026 |  0.915230 |     15.00 |     14.01 |  0.171705 |  0.185450 |  9.62E-03 |     16.88 | 
|         3 |       592 |  7.75E-02 |  0.889874 |  0.915230 |     15.01 |     14.00 |  0.184245 |  0.236041 |  9.60E-03 |     17.47 | 
|         3 |       666 |  7.79E-02 |  0.857243 |  0.915230 |     15.01 |     13.99 |  0.213494 |  0.262561 |  9.57E-03 |     18.04 | 
|         3 |       740 |  7.39E-02 |  0.879266 |  0.915230 |     15.02 |     13.98 |  0.105218 |  0.077352 |  9.54E-03 |     18.62 | 
|         3 |       814 |  7.38E-02 |  0.875897 |  0.915230 |     15.03 |     13.97 |  0.497270 |  0.587722 |  9.51E-03 |     19.19 | 
|         3 |       823 |  7.48E-02 |  0.900072 |  0.915230 |     15.04 |     13.98 |  1.266449 |  1.085625 |  9.51E-03 |     19.60 | 
|         4 |        74 |  5.31E-02 |  0.905865 |  0.915230 |     14.97 |     14.03 |  0.327459 |  0.243003 |  9.48E-03 |     19.81 | 
|         4 |       148 |  4.79E-02 |  0.864670 |  0.915230 |     15.03 |     13.99 |  0.141875 |  0.106534 |  9.45E-03 |     20.39 | 
|         4 |       222 |  4.38E-02 |  0.872473 |  0.915230 |     15.05 |     13.95 |  0.188966 |  0.145416 |  9.42E-03 |     20.98 | 
|         4 |       296 |  4.47E-02 |  0.887557 |  0.915230 |     15.07 |     13.93 |  0.119023 |  0.084423 |  9.39E-03 |     21.56 | 
|         4 |       370 |  4.23E-02 |  0.904070 |  0.915230 |     15.07 |     13.85 |  0.204651 |  0.151360 |  9.36E-03 |     22.23 | 
|         4 |       444 |  4.32E-02 |  0.889537 |  0.915230 |     15.07 |     13.88 |  0.112219 |  0.098093 |  9.32E-03 |     22.81 | 
|         4 |       518 |  4.41E-02 |  0.877307 |  0.915230 |     15.07 |     13.87 |  0.096689 |  0.075096 |  9.29E-03 |     23.40 | 
|         4 |       592 |  4.33E-02 |  0.904436 |  0.915230 |     15.07 |     13.88 |  0.197670 |  0.154743 |  9.25E-03 |     23.99 | 
|         4 |       666 |  4.21E-02 |  0.890968 |  0.915230 |     15.07 |     13.87 |  0.187516 |  0.125247 |  9.22E-03 |     24.57 | 
|         4 |       740 |  4.49E-02 |  0.885936 |  0.915230 |     15.08 |     13.86 |  1.501113 |  2.242536 |  9.18E-03 |     25.15 | 
