*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Sat Mar  9 07:46:00 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |        74 |  6.19E-01 |  0.877663 |  0.877663 |     17.28 |     16.84 |  0.131200 |  0.231133 |  1.00E-02 |      0.17 | 
|         1 |       148 |  4.15E-01 |  0.897803 |  0.897803 |     18.54 |     17.79 |  0.208146 |  0.321847 |  1.00E-02 |      0.68 | 
|         1 |       222 |  3.09E-01 |  0.898868 |  0.898868 |     19.77 |     18.64 |  0.128876 |  0.200378 |  1.00E-02 |      1.25 | 
|         1 |       296 |  2.53E-01 |  0.907616 |  0.907616 |     20.26 |     18.66 |  0.181535 |  0.314630 |  9.99E-03 |      1.82 | 
|         1 |       370 |  2.21E-01 |  0.904576 |  0.907616 |     20.35 |     18.58 |  0.139191 |  0.138805 |  9.99E-03 |      2.39 | 
|         1 |       444 |  2.02E-01 |  0.905509 |  0.907616 |     20.31 |     18.45 |  0.064217 |  0.064111 |  9.98E-03 |      2.93 | 
|         1 |       518 |  1.87E-01 |  0.896802 |  0.907616 |     20.27 |     18.29 |  0.379855 |  0.336116 |  9.98E-03 |      3.46 | 
|         1 |       592 |  1.72E-01 |  0.901668 |  0.907616 |     20.17 |     18.17 |  0.407641 |  0.331833 |  9.97E-03 |      4.00 | 
|         1 |       666 |  1.64E-01 |  0.903693 |  0.907616 |     20.06 |     18.09 |  0.405045 |  0.349462 |  9.96E-03 |      4.52 | 
|         1 |       740 |  1.52E-01 |  0.890294 |  0.907616 |     19.90 |     17.90 |  0.783946 |  0.585252 |  9.96E-03 |      5.04 | 
|         1 |       814 |  1.41E-01 |  0.910835 |  0.910835 |     19.81 |     17.76 |  0.287113 |  0.238400 |  9.95E-03 |      5.55 | 
|         1 |       823 |  1.40E-01 |  0.914001 |  0.914001 |     19.80 |     17.75 |  0.174309 |  0.153518 |  9.94E-03 |      5.93 | 
|         2 |        74 |  4.22E-02 |  0.910765 |  0.914001 |     19.00 |     16.45 |  0.300176 |  0.193599 |  9.93E-03 |      6.09 | 
|         2 |       148 |  5.81E-02 |  0.906050 |  0.914001 |     18.99 |     16.57 |  0.293311 |  0.213122 |  9.92E-03 |      6.62 | 
|         2 |       222 |  5.17E-02 |  0.895427 |  0.914001 |     19.06 |     16.68 |  0.163636 |  0.136040 |  9.91E-03 |      7.14 | 
|         2 |       296 |  5.60E-02 |  0.891902 |  0.914001 |     19.30 |     17.00 |  0.392258 |  0.251430 |  9.90E-03 |      7.70 | 
|         2 |       370 |  5.44E-02 |  0.898263 |  0.914001 |     19.74 |     17.48 |  0.366405 |  0.257828 |  9.88E-03 |      8.31 | 
|         2 |       444 |  5.48E-02 |  0.899334 |  0.914001 |     20.00 |     17.77 |  0.135001 |  0.112819 |  9.87E-03 |      8.90 | 
|         2 |       518 |  4.95E-02 |  0.892671 |  0.914001 |     20.16 |     17.86 |  0.127032 |  0.123216 |  9.85E-03 |      9.47 | 
|         2 |       592 |  4.63E-02 |  0.897959 |  0.914001 |     20.29 |     17.89 |  0.058935 |  0.058125 |  9.84E-03 |     10.05 | 
|         2 |       666 |  4.29E-02 |  0.895848 |  0.914001 |     20.45 |     17.98 |  0.085145 |  0.070636 |  9.82E-03 |     10.63 | 
|         2 |       740 |  4.01E-02 |  0.886275 |  0.914001 |     20.58 |     18.05 |  0.129891 |  0.108600 |  9.80E-03 |     11.21 | 
|         2 |       814 |  3.78E-02 |  0.898551 |  0.914001 |     20.72 |     18.12 |  0.127671 |  0.116825 |  9.78E-03 |     11.81 | 
|         2 |       823 |  3.77E-02 |  0.883053 |  0.914001 |     20.74 |     18.13 |  0.621911 |  0.290093 |  9.78E-03 |     12.25 | 
|         3 |        74 |  1.54E-02 |  0.892550 |  0.914001 |     22.57 |     19.28 |  0.105136 |  0.085732 |  9.76E-03 |     12.43 | 
|         3 |       148 |  1.38E-02 |  0.885911 |  0.914001 |     22.51 |     19.18 |  0.077909 |  0.076714 |  9.74E-03 |     13.02 | 
|         3 |       222 |  2.17E-02 |  0.889350 |  0.914001 |     22.44 |     19.34 |  0.651865 |  0.540002 |  9.72E-03 |     13.62 | 
|         3 |       296 |  2.52E-02 |  0.889586 |  0.914001 |     22.41 |     19.41 |  0.217753 |  0.080542 |  9.69E-03 |     14.21 | 
|         3 |       370 |  2.91E-02 |  0.883721 |  0.914001 |     22.44 |     19.51 |  0.785816 |  0.480130 |  9.67E-03 |     14.79 | 
|         3 |       444 |  2.72E-02 |  0.876862 |  0.914001 |     22.45 |     19.54 |  0.280990 |  0.232471 |  9.65E-03 |     15.39 | 
|         3 |       518 |  3.18E-02 |  0.908300 |  0.914001 |     22.47 |     19.63 |  0.311014 |  0.263948 |  9.62E-03 |     15.98 | 
|         3 |       592 |  3.15E-02 |  0.900436 |  0.914001 |     22.56 |     19.76 |  0.213629 |  0.197544 |  9.60E-03 |     16.58 | 
|         3 |       666 |  3.10E-02 |  0.867843 |  0.914001 |     22.67 |     19.83 |  0.269163 |  0.243523 |  9.57E-03 |     17.19 | 
|         3 |       740 |  2.98E-02 |  0.882459 |  0.914001 |     22.77 |     19.87 |  0.138677 |  0.119043 |  9.54E-03 |     17.80 | 
|         3 |       814 |  2.94E-02 |  0.901138 |  0.914001 |     22.90 |     19.95 |  0.357205 |  0.123627 |  9.51E-03 |     18.41 | 
|         3 |       823 |  2.93E-02 |  0.897352 |  0.914001 |     22.91 |     19.97 |  0.126444 |  0.111278 |  9.51E-03 |     18.87 | 
|         4 |        74 |  1.62E-02 |  0.891498 |  0.914001 |     24.05 |     20.65 |  0.163190 |  0.143045 |  9.48E-03 |     19.06 | 
|         4 |       148 |  1.44E-02 |  0.882565 |  0.914001 |     24.03 |     20.54 |  0.277780 |  0.139873 |  9.45E-03 |     19.68 | 
|         4 |       222 |  8.13E-02 |  0.903786 |  0.914001 |     24.15 |     21.16 |  0.238689 |  0.113629 |  9.42E-03 |     20.31 | 
|         4 |       296 |  1.13E-01 |  0.890576 |  0.914001 |     23.94 |     21.31 |  1.071291 |  0.512140 |  9.39E-03 |     20.92 | 
|         4 |       370 |  1.04E-01 |  0.885222 |  0.914001 |     23.88 |     21.31 |  0.195245 |  0.153719 |  9.36E-03 |     21.56 | 
|         4 |       444 |  9.80E-02 |  0.892908 |  0.914001 |     23.91 |     21.40 |  0.109732 |  0.090013 |  9.32E-03 |     22.20 | 
|         4 |       518 |  8.69E-02 |  0.898688 |  0.914001 |     23.97 |     21.37 |  0.149520 |  0.105201 |  9.29E-03 |     22.85 | 
|         4 |       592 |  7.89E-02 |  0.900108 |  0.914001 |     24.14 |     21.48 |  0.116179 |  0.087104 |  9.25E-03 |     23.52 | 
|         4 |       666 |  7.31E-02 |  0.912243 |  0.914001 |     24.29 |     21.62 |  0.145813 |  0.086708 |  9.22E-03 |     24.21 | 
