*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Wed Mar 13 15:40:51 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |       143 |  5.41E-01 |  0.923127 |  0.923127 |     11.78 |     11.63 |  0.515373 |  0.682471 |  9.99E-03 |      0.73 | 
|         1 |       286 |  5.02E-01 |  0.932425 |  0.932425 |     12.16 |     11.93 |  1.019109 |  1.566985 |  9.97E-03 |      4.57 | 
|         1 |       429 |  4.91E-01 |  0.928818 |  0.932425 |     12.36 |     12.04 |  1.772013 |  0.849747 |  9.93E-03 |      8.57 | 
|         1 |       572 |  4.78E-01 |  0.934735 |  0.934735 |     12.49 |     12.11 |  0.827293 |  1.180862 |  9.88E-03 |     12.47 | 
|         1 |       715 |  4.48E-01 |  0.946006 |  0.946006 |     12.63 |     12.23 |  4.206351 |  1.297590 |  9.82E-03 |     16.45 | 
|         1 |       858 |  4.63E-01 |  0.945286 |  0.946006 |     12.85 |     12.51 |  9.321755 |  1.855657 |  9.74E-03 |     20.52 | 
|         1 |      1001 |  4.60E-01 |  0.947897 |  0.947897 |     13.05 |     12.74 |  1.050514 |  0.646187 |  9.65E-03 |     24.79 | 
|         1 |      1144 |  4.51E-01 |  0.942719 |  0.947897 |     13.18 |     12.89 | 18.831440 |  3.315278 |  9.54E-03 |     29.29 | 
|         1 |      1287 |  4.30E-01 |  0.946124 |  0.947897 |     13.27 |     13.01 |  2.999216 |  1.417499 |  9.42E-03 |     33.64 | 
|         1 |      1430 |  4.10E-01 |  0.943048 |  0.947897 |     13.42 |     13.18 |  0.888110 |  0.873238 |  9.29E-03 |     37.78 | 
|         1 |      1573 |  4.01E-01 |  0.946565 |  0.947897 |     13.58 |     13.33 |  0.857973 |  0.608732 |  9.15E-03 |     42.03 | 
|         1 |      1579 |  4.00E-01 |  0.944338 |  0.947897 |     13.59 |     13.33 |  0.454619 |  0.331905 |  9.14E-03 |     45.79 | 
|         2 |       143 |  2.34E-01 |  0.943613 |  0.947897 |     15.09 |     14.43 |  3.918371 |  1.319820 |  8.98E-03 |     46.57 | 
|         2 |       286 |  2.47E-01 |  0.949266 |  0.949266 |     15.44 |     14.55 |  2.587565 |  1.903699 |  8.82E-03 |     51.02 | 
|         2 |       429 |  2.62E-01 |  0.944660 |  0.949266 |     15.46 |     14.67 |  1.138440 |  1.108852 |  8.64E-03 |     55.60 | 
|         2 |       572 |  2.64E-01 |  0.950622 |  0.950622 |     15.31 |     14.69 |  1.264665 |  1.740155 |  8.45E-03 |     60.87 | 
|         2 |       715 |  2.78E-01 |  0.949326 |  0.950622 |     15.31 |     14.72 |  7.771010 |  5.023758 |  8.25E-03 |     65.22 | 
|         2 |       858 |  2.70E-01 |  0.946308 |  0.950622 |     15.32 |     14.66 |  0.734234 |  0.467841 |  8.05E-03 |     69.58 | 
|         2 |      1001 |  2.82E-01 |  0.943879 |  0.950622 |     15.45 |     14.70 | 23.588478 |  3.121447 |  7.83E-03 |     74.04 | 
|         2 |      1144 |  2.82E-01 |  0.951529 |  0.951529 |     15.71 |     14.86 |  1.155814 |  1.078789 |  7.61E-03 |     78.62 | 
|         2 |      1287 |  3.13E-01 |  0.943762 |  0.951529 |     15.66 |     14.85 |  9.503748 |  1.668256 |  7.38E-03 |     83.16 | 
|         2 |      1430 |  3.01E-01 |  0.946169 |  0.951529 |     15.51 |     14.77 |  3.777236 |  1.249170 |  7.14E-03 |     87.29 | 
|         2 |      1573 |  3.06E-01 |  0.947483 |  0.951529 |     15.50 |     14.81 |  0.430572 |  0.463861 |  6.90E-03 |     91.58 | 
|         2 |      1579 |  3.06E-01 |  0.948837 |  0.951529 |     15.50 |     14.82 |  2.747210 |  0.777638 |  6.89E-03 |     95.21 | 
|         3 |       143 |  1.86E-01 |  0.949354 |  0.951529 |     14.36 |     14.00 |  1.814025 |  1.252472 |  6.65E-03 |     95.99 | 
|         3 |       286 |  1.96E-01 |  0.950067 |  0.951529 |     14.70 |     14.22 |  1.004798 |  0.765675 |  6.40E-03 |    100.22 | 
|         3 |       429 |  2.94E-01 |  0.948968 |  0.951529 |     14.81 |     14.28 |  1.849788 |  1.273906 |  6.14E-03 |    104.57 | 
|         3 |       572 |  3.00E-01 |  0.948015 |  0.951529 |     15.01 |     14.55 |  0.559218 |  0.352663 |  5.89E-03 |    108.80 | 
|         3 |       715 |  2.99E-01 |  0.942613 |  0.951529 |     15.06 |     14.59 |  1.268630 |  0.700966 |  5.63E-03 |    113.57 | 
|         3 |       858 |  3.00E-01 |  0.944680 |  0.951529 |     14.93 |     14.45 |  1.363752 |  0.967263 |  5.38E-03 |    117.98 | 
|         3 |      1001 |  2.81E-01 |  0.946432 |  0.951529 |     14.98 |     14.43 | 31.590586 | 19.221071 |  5.12E-03 |    122.30 | 
|         3 |      1144 |  2.86E-01 |  0.940335 |  0.951529 |     14.96 |     14.34 |  0.780428 |  0.679999 |  4.87E-03 |    126.59 | 
|         3 |      1287 |  2.90E-01 |  0.941889 |  0.951529 |     15.02 |     14.33 |  0.692919 |  0.479401 |  4.62E-03 |    131.04 | 
|         3 |      1430 |  2.84E-01 |  0.948805 |  0.951529 |     15.04 |     14.32 |  0.728997 |  0.399991 |  4.37E-03 |    135.75 | 
|         3 |      1573 |  2.80E-01 |  0.949811 |  0.951529 |     15.06 |     14.30 |  0.479640 |  0.334830 |  4.12E-03 |    140.21 | 
|         3 |      1579 |  2.79E-01 |  0.950134 |  0.951529 |     15.06 |     14.30 |  1.640738 |  0.762880 |  4.11E-03 |    143.79 | 
|         4 |       143 |  1.99E-01 |  0.946049 |  0.951529 |     15.87 |     14.08 |  0.953160 |  0.629347 |  3.87E-03 |    144.57 | 
|         4 |       286 |  2.53E-01 |  0.947662 |  0.951529 |     15.77 |     14.18 |  0.331180 |  0.395114 |  3.63E-03 |    148.88 | 
|         4 |       429 |  2.54E-01 |  0.944863 |  0.951529 |     15.87 |     14.28 |  0.833787 |  0.569755 |  3.40E-03 |    153.35 | 
|         4 |       572 |  2.41E-01 |  0.946156 |  0.951529 |     15.99 |     14.37 |  0.763791 |  0.554031 |  3.18E-03 |    157.71 | 
|         4 |       715 |  2.84E-01 |  0.945924 |  0.951529 |     15.99 |     14.42 |  1.433453 |  0.989873 |  2.97E-03 |    162.57 | 
|         4 |       858 |  2.86E-01 |  0.946348 |  0.951529 |     15.91 |     14.42 |  0.419648 |  0.235964 |  2.76E-03 |    167.11 | 
|         4 |      1001 |  2.77E-01 |  0.947284 |  0.951529 |     15.83 |     14.40 |  7.461680 |  1.903503 |  2.56E-03 |    171.74 | 
|         4 |      1144 |  2.70E-01 |  0.949995 |  0.951529 |     15.76 |     14.37 |  0.463624 |  0.427314 |  2.37E-03 |    176.45 | 
|         4 |      1287 |  2.66E-01 |  0.952299 |  0.952299 |     15.70 |     14.33 |  0.890162 |  0.980305 |  2.19E-03 |    180.78 | 
|         4 |      1430 |  2.68E-01 |  0.950349 |  0.952299 |     15.80 |     14.39 |  0.845092 |  0.584938 |  2.02E-03 |    185.38 | 
|         4 |      1573 |  2.58E-01 |  0.949522 |  0.952299 |     15.91 |     14.46 |  0.381422 |  0.595755 |  1.87E-03 |    190.08 | 
|         4 |      1579 |  2.58E-01 |  0.949424 |  0.952299 |     15.91 |     14.46 |  0.444945 |  0.450249 |  1.86E-03 |    194.29 | 
|         5 |       143 |  2.11E-01 |  0.951400 |  0.952299 |     17.28 |     15.73 |  1.782890 |  1.939240 |  1.72E-03 |    195.10 | 
|         5 |       286 |  2.15E-01 |  0.951634 |  0.952299 |     17.63 |     15.91 |  0.844651 |  0.531873 |  1.58E-03 |    199.80 | 
|         5 |       429 |  2.43E-01 |  0.950628 |  0.952299 |     17.77 |     15.96 |  1.052552 |  0.659161 |  1.46E-03 |    204.52 | 
|         5 |       572 |  2.43E-01 |  0.950598 |  0.952299 |     17.56 |     15.74 |  0.341452 |  0.289438 |  1.36E-03 |    208.88 | 
|         5 |       715 |  2.42E-01 |  0.951665 |  0.952299 |     17.53 |     15.66 |  0.550521 |  0.279571 |  1.26E-03 |    213.40 | 
|         5 |       858 |  2.89E-01 |  0.949442 |  0.952299 |     17.54 |     15.64 | 26.229177 |  8.285618 |  1.18E-03 |    218.11 | 
|         5 |      1001 |  2.72E-01 |  0.949140 |  0.952299 |     17.68 |     15.77 |  0.784999 |  0.539149 |  1.12E-03 |    222.79 | 
|         5 |      1144 |  2.63E-01 |  0.950894 |  0.952299 |     17.90 |     15.93 |  0.547836 |  0.403152 |  1.07E-03 |    227.85 | 
|         5 |      1287 |  2.53E-01 |  0.949428 |  0.952299 |     18.22 |     16.17 |  1.324075 |  0.952808 |  1.03E-03 |    233.00 | 
|         5 |      1430 |  2.45E-01 |  0.948134 |  0.952299 |     18.52 |     16.40 |  0.389478 |  0.281028 |  1.01E-03 |    238.17 | 
|         5 |      1573 |  2.46E-01 |  0.950994 |  0.952299 |     18.77 |     16.59 |  0.475488 |  0.314337 |  1.00E-03 |    243.37 | 
|         5 |      1579 |  2.45E-01 |  0.950964 |  0.952299 |     18.78 |     16.60 |  0.291764 |  0.218442 |  1.00E-03 |    247.99 | 
-------------------------------------------------------------------------------------------------------------------------------------
