*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Wed Mar 13 15:45:36 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |       143 |  5.92E-01 |  0.929557 |  0.929557 |     12.05 |     11.91 |  2.896912 |  1.033760 |  9.99E-03 |      0.73 | 
|         1 |       286 |  4.96E-01 |  0.918632 |  0.929557 |     12.29 |     11.96 |  0.498009 |  0.646984 |  9.97E-03 |      4.56 | 
|         1 |       429 |  4.99E-01 |  0.925704 |  0.929557 |     12.49 |     12.02 |  0.877724 |  0.945704 |  9.93E-03 |      8.43 | 
|         1 |       572 |  4.53E-01 |  0.940319 |  0.940319 |     12.71 |     12.11 |  0.683369 |  0.552279 |  9.88E-03 |     12.54 | 
|         1 |       715 |  4.54E-01 |  0.945973 |  0.945973 |     12.80 |     12.18 |  1.163239 |  0.872161 |  9.82E-03 |     16.85 | 
|         1 |       858 |  4.54E-01 |  0.947386 |  0.947386 |     12.84 |     12.25 |  0.586486 |  0.418789 |  9.74E-03 |     21.04 | 
|         1 |      1001 |  4.41E-01 |  0.944542 |  0.947386 |     12.85 |     12.33 |  3.790834 |  1.020279 |  9.65E-03 |     25.14 | 
|         1 |      1144 |  4.29E-01 |  0.944855 |  0.947386 |     12.88 |     12.43 | 25.219690 |  1.551520 |  9.54E-03 |     29.23 | 
|         1 |      1287 |  4.27E-01 |  0.947507 |  0.947507 |     12.94 |     12.55 |  1.625185 |  0.674318 |  9.42E-03 |     33.51 | 
|         1 |      1430 |  4.09E-01 |  0.943935 |  0.947507 |     12.99 |     12.63 |  2.704539 |  0.674747 |  9.29E-03 |     37.62 | 
|         1 |      1573 |  4.04E-01 |  0.944942 |  0.947507 |     13.04 |     12.70 |  0.895419 |  0.744777 |  9.15E-03 |     41.73 | 
|         1 |      1579 |  4.03E-01 |  0.945579 |  0.947507 |     13.04 |     12.70 |  0.442560 |  0.265647 |  9.14E-03 |     45.18 | 
|         2 |       143 |  2.12E-01 |  0.942738 |  0.947507 |     13.66 |     13.56 |  0.908448 |  0.731120 |  8.98E-03 |     45.95 | 
|         2 |       286 |  2.87E-01 |  0.932562 |  0.947507 |     13.58 |     13.55 |  0.810459 |  0.572993 |  8.82E-03 |     50.50 | 
|         2 |       429 |  3.80E-01 |  0.936432 |  0.947507 |     13.78 |     13.81 |  4.321362 |  1.274151 |  8.64E-03 |     55.12 | 
