*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Thu Mar  7 16:43:57 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |        74 |  1.05E+00 |  0.863421 |  0.863421 |      6.00 |      5.00 |  0.170728 |  0.498550 |  1.00E-02 |      0.08 | 
|         1 |       148 |  7.81E-01 |  0.867244 |  0.867244 |      6.00 |      5.00 |  0.390164 |  0.287247 |  1.00E-02 |      0.24 | 
|         1 |       222 |  6.07E-01 |  0.891046 |  0.891046 |      6.00 |      5.00 |  0.234959 |  0.222762 |  1.00E-02 |      0.39 | 
|         1 |       296 |  5.40E-01 |  0.885279 |  0.891046 |      6.00 |      5.00 |  0.259911 |  0.283376 |  9.99E-03 |      0.55 | 
|         1 |       370 |  5.23E-01 |  0.908441 |  0.908441 |      6.00 |      5.00 |  0.553194 |  0.653796 |  9.99E-03 |      0.72 | 
|         1 |       444 |  4.87E-01 |  0.884601 |  0.908441 |      6.00 |      5.00 |  2.713833 |  0.560864 |  9.98E-03 |      0.90 | 
|         1 |       518 |  4.47E-01 |  0.901610 |  0.908441 |      6.00 |      5.00 |  0.901081 |  0.417983 |  9.98E-03 |      1.06 | 
|         1 |       592 |  4.14E-01 |  0.876771 |  0.908441 |      6.00 |      5.00 |  0.252843 |  0.241765 |  9.97E-03 |      1.22 | 
|         1 |       666 |  3.85E-01 |  0.875540 |  0.908441 |      6.00 |      5.00 |  0.225339 |  0.159196 |  9.96E-03 |      1.38 | 
|         1 |       740 |  3.61E-01 |  0.868716 |  0.908441 |      6.00 |      5.00 |  0.459130 |  0.159199 |  9.96E-03 |      1.54 | 
|         1 |       814 |  3.50E-01 |  0.887319 |  0.908441 |      6.00 |      5.00 |  0.452013 |  0.300373 |  9.95E-03 |      1.71 | 
|         1 |       823 |  3.49E-01 |  0.876702 |  0.908441 |      6.00 |      5.00 |  2.520260 |  0.818984 |  9.94E-03 |      1.81 | 
|         2 |        74 |  2.47E-01 |  0.871423 |  0.908441 |      6.00 |      5.00 |  0.568973 |  0.349051 |  9.93E-03 |      1.88 | 
|         2 |       148 |  2.10E-01 |  0.883327 |  0.908441 |      6.00 |      5.00 |  0.301897 |  0.167987 |  9.92E-03 |      2.03 | 
|         2 |       222 |  2.26E-01 |  0.870886 |  0.908441 |      6.00 |      5.00 |  1.462706 |  0.997083 |  9.91E-03 |      2.19 | 
|         2 |       296 |  2.57E-01 |  0.902515 |  0.908441 |      6.00 |      5.00 |  0.347639 |  0.315725 |  9.90E-03 |      2.34 | 
|         2 |       370 |  2.49E-01 |  0.872581 |  0.908441 |      6.00 |      5.00 |  0.571153 |  0.146381 |  9.88E-03 |      2.50 | 
|         2 |       444 |  2.89E-01 |  0.887469 |  0.908441 |      6.00 |      5.00 |  0.723805 |  0.353107 |  9.87E-03 |      2.69 | 
|         2 |       518 |  3.11E-01 |  0.885947 |  0.908441 |      6.00 |      5.00 |  0.583901 |  0.299601 |  9.85E-03 |      2.88 | 
|         2 |       592 |  3.13E-01 |  0.878402 |  0.908441 |      6.00 |      5.00 |  1.197744 |  0.232104 |  9.84E-03 |      3.06 | 
|         2 |       666 |  3.06E-01 |  0.840422 |  0.908441 |      6.00 |      5.00 |  0.809157 |  0.315858 |  9.82E-03 |      3.22 | 
|         2 |       740 |  2.93E-01 |  0.868666 |  0.908441 |      6.00 |      5.00 |  0.568932 |  0.233631 |  9.80E-03 |      3.38 | 
|         2 |       814 |  2.82E-01 |  0.886263 |  0.908441 |      6.00 |      5.00 |  2.000311 |  0.489719 |  9.78E-03 |      3.54 | 
|         2 |       823 |  2.81E-01 |  0.855588 |  0.908441 |      6.00 |      5.00 |  1.309773 |  0.477248 |  9.78E-03 |      3.65 | 
|         3 |        74 |  1.70E-01 |  0.826364 |  0.908441 |      6.00 |      5.00 |  0.379112 |  0.267791 |  9.76E-03 |      3.72 | 
|         3 |       148 |  2.39E-01 |  0.904693 |  0.908441 |      6.00 |      5.00 |  1.368636 |  0.443071 |  9.74E-03 |      3.88 | 
|         3 |       222 |  2.23E-01 |  0.905498 |  0.908441 |      6.00 |      5.00 |  0.633140 |  0.262588 |  9.72E-03 |      4.04 | 
|         3 |       296 |  2.08E-01 |  0.877428 |  0.908441 |      6.00 |      5.00 |  0.937847 |  0.449581 |  9.69E-03 |      4.20 | 
|         3 |       370 |  2.16E-01 |  0.896600 |  0.908441 |      6.00 |      5.00 |  2.196838 |  0.505865 |  9.67E-03 |      4.37 | 
|         3 |       444 |  2.38E-01 |  0.863129 |  0.908441 |      6.00 |      5.00 |  1.426255 |  0.415835 |  9.65E-03 |      4.55 | 
|         3 |       518 |  2.33E-01 |  0.860977 |  0.908441 |      6.00 |      5.00 |  0.344267 |  0.153112 |  9.62E-03 |      4.72 | 
|         3 |       592 |  2.34E-01 |  0.865123 |  0.908441 |      6.00 |      5.00 |  1.760204 |  0.434576 |  9.60E-03 |      4.91 | 
|         3 |       666 |  2.41E-01 |  0.819889 |  0.908441 |      6.00 |      5.00 |  2.830479 |  0.455390 |  9.57E-03 |      5.07 | 
