*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Thu Mar  7 16:45:15 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |        74 |  8.51E-01 |  0.898551 |  0.898551 |      6.00 |      5.00 |  0.280396 |  0.366384 |  1.00E-02 |      0.08 | 
|         1 |       148 |  5.65E-01 |  0.836249 |  0.898551 |      6.00 |      5.00 |  0.297662 |  0.318250 |  1.00E-02 |      0.23 | 
|         1 |       222 |  4.40E-01 |  0.865920 |  0.898551 |      6.00 |      5.00 |  0.184782 |  0.163272 |  1.00E-02 |      0.39 | 
|         1 |       296 |  3.72E-01 |  0.871658 |  0.898551 |      6.00 |      5.00 |  0.270895 |  0.320413 |  9.99E-03 |      0.54 | 
|         1 |       370 |  3.29E-01 |  0.878592 |  0.898551 |      6.00 |      5.00 |  0.242480 |  0.218961 |  9.99E-03 |      0.69 | 
|         1 |       444 |  2.97E-01 |  0.827387 |  0.898551 |      6.00 |      5.00 |  0.242235 |  0.243328 |  9.98E-03 |      0.85 | 
|         1 |       518 |  2.70E-01 |  0.890720 |  0.898551 |      6.00 |      5.00 |  0.731349 |  0.182596 |  9.98E-03 |      1.00 | 
|         1 |       592 |  2.44E-01 |  0.913216 |  0.913216 |      6.00 |      5.00 |  0.387871 |  0.159127 |  9.97E-03 |      1.16 | 
|         1 |       666 |  2.23E-01 |  0.862886 |  0.913216 |      6.00 |      5.00 |  0.338867 |  0.224758 |  9.96E-03 |      1.31 | 
|         1 |       740 |  2.06E-01 |  0.911191 |  0.913216 |      6.00 |      5.00 |  0.440737 |  0.275220 |  9.96E-03 |      1.47 | 
|         1 |       814 |  1.92E-01 |  0.871429 |  0.913216 |      6.00 |      5.00 |  0.159958 |  0.125383 |  9.95E-03 |      1.63 | 
|         1 |       823 |  1.91E-01 |  0.886944 |  0.913216 |      6.00 |      5.00 |  0.480024 |  0.115441 |  9.94E-03 |      1.73 | 
|         2 |        74 |  6.71E-02 |  0.913278 |  0.913278 |      6.00 |      5.00 |  0.386980 |  0.333988 |  9.93E-03 |      1.80 | 
|         2 |       148 |  1.12E-01 |  0.907642 |  0.913278 |      6.00 |      5.00 |  0.235750 |  0.090048 |  9.92E-03 |      1.96 | 
|         2 |       222 |  1.17E-01 |  0.894533 |  0.913278 |      6.00 |      5.00 |  0.113594 |  0.101302 |  9.91E-03 |      2.11 | 
|         2 |       296 |  1.14E-01 |  0.832017 |  0.913278 |      6.00 |      5.00 |  1.238853 |  0.454201 |  9.90E-03 |      2.27 | 
|         2 |       370 |  1.13E-01 |  0.920430 |  0.920430 |      6.00 |      5.00 |  0.203589 |  0.254697 |  9.88E-03 |      2.42 | 
|         2 |       444 |  1.11E-01 |  0.901460 |  0.920430 |      6.00 |      5.00 |  0.525209 |  0.196661 |  9.87E-03 |      2.57 | 
|         2 |       518 |  1.03E-01 |  0.898836 |  0.920430 |      6.00 |      5.00 |  0.359939 |  0.093353 |  9.85E-03 |      2.75 | 
|         2 |       592 |  9.66E-02 |  0.916550 |  0.920430 |      6.00 |      5.00 |  0.870569 |  0.208294 |  9.84E-03 |      2.90 | 
|         2 |       666 |  9.04E-02 |  0.886901 |  0.920430 |      6.00 |      5.00 |  0.543378 |  0.193419 |  9.82E-03 |      3.05 | 
|         2 |       740 |  8.50E-02 |  0.893542 |  0.920430 |      6.00 |      5.00 |  0.245904 |  0.063081 |  9.80E-03 |      3.21 | 
|         2 |       814 |  8.12E-02 |  0.895812 |  0.920430 |      6.00 |      5.00 |  0.257835 |  0.095891 |  9.78E-03 |      3.36 | 
|         2 |       823 |  8.06E-02 |  0.883900 |  0.920430 |      6.00 |      5.00 |  0.257842 |  0.168301 |  9.78E-03 |      3.47 | 
|         3 |        74 |  3.05E-02 |  0.884588 |  0.920430 |      6.00 |      5.00 |  0.235041 |  0.123236 |  9.76E-03 |      3.53 | 
|         3 |       148 |  5.42E-02 |  0.909286 |  0.920430 |      6.00 |      5.00 |  0.287956 |  0.248870 |  9.74E-03 |      3.71 | 
|         3 |       222 |  6.22E-02 |  0.890697 |  0.920430 |      6.00 |      5.00 |  0.370063 |  0.354469 |  9.72E-03 |      3.86 | 
|         3 |       296 |  1.08E-01 |  0.900401 |  0.920430 |      6.00 |      5.00 |  0.884119 |  0.348901 |  9.69E-03 |      4.02 | 
|         3 |       370 |  1.34E-01 |  0.904244 |  0.920430 |      6.00 |      5.00 |  1.027962 |  0.415075 |  9.67E-03 |      4.17 | 
|         3 |       444 |  1.39E-01 |  0.899400 |  0.920430 |      6.00 |      5.00 |  0.822527 |  0.210866 |  9.65E-03 |      4.33 | 
|         3 |       518 |  1.32E-01 |  0.913043 |  0.920430 |      6.00 |      5.00 |  0.450584 |  0.192066 |  9.62E-03 |      4.48 | 
|         3 |       592 |  1.25E-01 |  0.911785 |  0.920430 |      6.00 |      5.00 |  0.220383 |  0.115999 |  9.60E-03 |      4.63 | 
|         3 |       666 |  1.21E-01 |  0.915513 |  0.920430 |      6.00 |      5.00 |  0.974188 |  0.244603 |  9.57E-03 |      4.79 | 
|         3 |       740 |  1.29E-01 |  0.924528 |  0.924528 |      6.00 |      5.00 |  0.817556 |  0.353223 |  9.54E-03 |      4.93 | 
|         3 |       814 |  1.40E-01 |  0.886569 |  0.924528 |      6.00 |      5.00 |  0.956212 |  0.400214 |  9.51E-03 |      5.08 | 
|         3 |       823 |  1.41E-01 |  0.876010 |  0.924528 |      6.00 |      5.00 |  0.681547 |  0.241415 |  9.51E-03 |      5.19 | 
|         4 |        74 |  1.39E-01 |  0.867173 |  0.924528 |      6.00 |      5.00 |  1.878536 |  0.514553 |  9.48E-03 |      5.25 | 
|         4 |       148 |  1.29E-01 |  0.896503 |  0.924528 |      6.00 |      5.00 |  0.226179 |  0.087056 |  9.45E-03 |      5.40 | 
|         4 |       222 |  1.18E-01 |  0.893023 |  0.924528 |      6.00 |      5.00 |  0.319408 |  0.146531 |  9.42E-03 |      5.56 | 
|         4 |       296 |  1.21E-01 |  0.897427 |  0.924528 |      6.00 |      5.00 |  1.123155 |  0.265857 |  9.39E-03 |      5.71 | 
|         4 |       370 |  1.58E-01 |  0.905286 |  0.924528 |      6.00 |      5.00 |  0.675187 |  0.179423 |  9.36E-03 |      5.86 | 
|         4 |       444 |  1.69E-01 |  0.904139 |  0.924528 |      6.00 |      5.00 |  2.037523 |  0.498728 |  9.32E-03 |      6.01 | 
