*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Thu Mar  7 16:47:18 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |        74 |  1.07E+00 |  0.885258 |  0.885258 |      6.00 |      5.00 |  0.394127 |  0.300276 |  1.00E-02 |      0.07 | 
|         1 |       148 |  7.81E-01 |  0.886032 |  0.886032 |      6.00 |      5.00 |  0.476226 |  0.376254 |  1.00E-02 |      0.22 | 
|         1 |       222 |  6.02E-01 |  0.881698 |  0.886032 |      6.00 |      5.00 |  0.982125 |  0.332730 |  1.00E-02 |      0.37 | 
|         1 |       296 |  4.85E-01 |  0.889615 |  0.889615 |      6.00 |      5.00 |  0.336812 |  0.204773 |  9.99E-03 |      0.52 | 
|         1 |       370 |  4.05E-01 |  0.892545 |  0.892545 |      6.00 |      5.00 |  0.619950 |  0.593427 |  9.99E-03 |      0.67 | 
|         1 |       444 |  3.54E-01 |  0.905212 |  0.905212 |      6.00 |      5.00 |  0.677569 |  0.315317 |  9.98E-03 |      0.83 | 
|         1 |       518 |  3.13E-01 |  0.883738 |  0.905212 |      6.00 |      5.00 |  0.225564 |  0.123833 |  9.98E-03 |      0.97 | 
|         1 |       592 |  2.80E-01 |  0.896140 |  0.905212 |      6.00 |      5.00 |  0.280944 |  0.126911 |  9.97E-03 |      1.13 | 
|         1 |       666 |  2.55E-01 |  0.865534 |  0.905212 |      6.00 |      5.00 |  0.183334 |  0.143887 |  9.96E-03 |      1.28 | 
|         1 |       740 |  2.35E-01 |  0.839325 |  0.905212 |      6.00 |      5.00 |  0.163952 |  0.138062 |  9.96E-03 |      1.43 | 
|         1 |       814 |  2.19E-01 |  0.833161 |  0.905212 |      6.00 |      5.00 |  0.386133 |  0.196894 |  9.95E-03 |      1.58 | 
|         1 |       823 |  2.17E-01 |  0.863893 |  0.905212 |      6.00 |      5.00 |  0.327299 |  0.192088 |  9.94E-03 |      1.69 | 
|         2 |        74 |  4.48E-02 |  0.867275 |  0.905212 |      6.00 |      5.00 |  0.126459 |  0.070784 |  9.93E-03 |      1.75 | 
|         2 |       148 |  5.09E-02 |  0.861298 |  0.905212 |      6.00 |      5.00 |  1.061688 |  0.267180 |  9.92E-03 |      1.91 | 
|         2 |       222 |  5.34E-02 |  0.883285 |  0.905212 |      6.00 |      5.00 |  0.197515 |  0.116747 |  9.91E-03 |      2.06 | 
|         2 |       296 |  4.92E-02 |  0.873289 |  0.905212 |      6.00 |      5.00 |  0.247710 |  0.080338 |  9.90E-03 |      2.21 | 
|         2 |       370 |  4.66E-02 |  0.844901 |  0.905212 |      6.00 |      5.00 |  0.228170 |  0.173362 |  9.88E-03 |      2.36 | 
|         2 |       444 |  4.43E-02 |  0.838349 |  0.905212 |      6.00 |      5.00 |  0.100816 |  0.092088 |  9.87E-03 |      2.51 | 
|         2 |       518 |  4.24E-02 |  0.853382 |  0.905212 |      6.00 |      5.00 |  0.180920 |  0.135600 |  9.85E-03 |      2.67 | 
|         2 |       592 |  4.17E-02 |  0.875445 |  0.905212 |      6.00 |      5.00 |  0.190956 |  0.130032 |  9.84E-03 |      2.82 | 
|         2 |       666 |  4.10E-02 |  0.832801 |  0.905212 |      6.00 |      5.00 |  0.305822 |  0.217654 |  9.82E-03 |      2.97 | 
|         2 |       740 |  3.90E-02 |  0.830986 |  0.905212 |      6.00 |      5.00 |  0.313025 |  0.215918 |  9.80E-03 |      3.12 | 
|         2 |       814 |  8.05E-02 |  0.906261 |  0.906261 |      6.00 |      5.00 |  1.795502 |  0.431484 |  9.78E-03 |      3.28 | 
|         2 |       823 |  8.75E-02 |  0.895190 |  0.906261 |      6.00 |      5.00 |  0.583061 |  0.456677 |  9.78E-03 |      3.38 | 
|         3 |        74 |  3.95E-01 |  0.888414 |  0.906261 |      6.00 |      5.00 |  0.581882 |  0.174872 |  9.76E-03 |      3.44 | 
|         3 |       148 |  3.06E-01 |  0.912642 |  0.912642 |      6.00 |      5.00 |  0.629936 |  0.238686 |  9.74E-03 |      3.60 | 
|         3 |       222 |  2.62E-01 |  0.845185 |  0.912642 |      6.00 |      5.00 |  0.285734 |  0.294914 |  9.72E-03 |      3.75 | 
|         3 |       296 |  2.43E-01 |  0.895924 |  0.912642 |      6.00 |      5.00 |  1.968019 |  0.974557 |  9.69E-03 |      3.91 | 
|         3 |       370 |  2.41E-01 |  0.900568 |  0.912642 |      6.00 |      5.00 |  0.475100 |  0.316699 |  9.67E-03 |      4.06 | 
|         3 |       444 |  2.24E-01 |  0.904159 |  0.912642 |      6.00 |      5.00 |  0.473436 |  0.195890 |  9.65E-03 |      4.22 | 
|         3 |       518 |  2.26E-01 |  0.909551 |  0.912642 |      6.00 |      5.00 |  0.624367 |  0.199567 |  9.62E-03 |      4.37 | 
|         3 |       592 |  2.17E-01 |  0.903296 |  0.912642 |      6.00 |      5.00 |  1.573602 |  0.315328 |  9.60E-03 |      4.52 | 
|         3 |       666 |  2.12E-01 |  0.901639 |  0.912642 |      6.00 |      5.00 |  0.205423 |  0.109801 |  9.57E-03 |      4.67 | 
|         3 |       740 |  1.99E-01 |  0.901663 |  0.912642 |      6.00 |      5.00 |  0.407354 |  0.152785 |  9.54E-03 |      4.82 | 
|         3 |       814 |  1.87E-01 |  0.900681 |  0.912642 |      6.00 |      5.00 |  0.454258 |  0.189928 |  9.51E-03 |      4.97 | 
|         3 |       823 |  1.86E-01 |  0.889597 |  0.912642 |      6.00 |      5.00 |  2.134974 |  0.526448 |  9.51E-03 |      5.07 | 
|         4 |        74 |  6.15E-01 |  0.902369 |  0.912642 |      6.00 |      5.00 |  0.667580 |  0.565747 |  9.48E-03 |      5.13 | 
|         4 |       148 |  4.51E-01 |  0.899396 |  0.912642 |      6.00 |      5.00 |  1.267011 |  0.461109 |  9.45E-03 |      5.28 | 
|         4 |       222 |  4.15E-01 |  0.896062 |  0.912642 |      6.00 |      5.00 |  0.533948 |  0.265573 |  9.42E-03 |      5.43 | 
|         4 |       296 |  3.63E-01 |  0.901248 |  0.912642 |      6.00 |      5.00 |  0.838898 |  0.442871 |  9.39E-03 |      5.59 | 
|         4 |       370 |  3.45E-01 |  0.890082 |  0.912642 |      6.00 |      5.00 |  0.233299 |  0.206250 |  9.36E-03 |      5.74 | 
|         4 |       444 |  3.25E-01 |  0.907042 |  0.912642 |      6.00 |      5.00 |  1.131740 |  0.340967 |  9.32E-03 |      5.89 | 
|         4 |       518 |  3.12E-01 |  0.883622 |  0.912642 |      6.00 |      5.00 |  0.859223 |  0.477005 |  9.29E-03 |      6.04 | 
|         4 |       592 |  3.01E-01 |  0.885816 |  0.912642 |      6.00 |      5.00 |  0.539718 |  0.708772 |  9.25E-03 |      6.19 | 
