*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Thu Mar  7 16:22:30 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |        74 |  9.65E-01 |  0.885188 |  0.885188 |      9.99 |      9.99 |  0.071180 |  0.369223 |  1.00E-02 |      0.13 | 
|         1 |       148 |  9.68E-01 |  0.885887 |  0.885887 |     10.18 |     10.18 |  0.100977 |  0.625567 |  1.00E-02 |      0.49 | 
|         1 |       222 |  8.97E-01 |  0.899459 |  0.899459 |     10.86 |     10.70 |  0.132791 |  0.250473 |  1.00E-02 |      0.90 | 
|         1 |       296 |  7.99E-01 |  0.908369 |  0.908369 |     11.29 |     11.03 |  0.408471 |  0.497756 |  9.99E-03 |      1.32 | 
|         1 |       370 |  7.22E-01 |  0.902170 |  0.908369 |     11.76 |     11.37 |  0.438548 |  0.672611 |  9.99E-03 |      1.73 | 
|         1 |       444 |  6.57E-01 |  0.887857 |  0.908369 |     12.16 |     11.73 |  1.165326 |  1.439764 |  9.98E-03 |      2.16 | 
|         1 |       518 |  6.43E-01 |  0.884602 |  0.908369 |     12.55 |     11.99 |  0.629715 |  0.318228 |  9.98E-03 |      2.61 | 
|         1 |       592 |  6.18E-01 |  0.863571 |  0.908369 |     12.69 |     12.04 |  0.641300 |  0.357225 |  9.97E-03 |      3.08 | 
|         1 |       666 |  5.97E-01 |  0.871132 |  0.908369 |     12.83 |     12.12 |  0.606604 |  0.404547 |  9.96E-03 |      3.52 | 
|         1 |       740 |  5.69E-01 |  0.916901 |  0.916901 |     12.89 |     12.21 |  9.341869 |  5.041345 |  9.96E-03 |      3.94 | 
|         1 |       814 |  5.40E-01 |  0.903249 |  0.916901 |     13.06 |     12.32 |  0.222129 |  0.125845 |  9.95E-03 |      4.41 | 
|         1 |       823 |  5.37E-01 |  0.904236 |  0.916901 |     13.08 |     12.33 |  0.584366 |  0.316466 |  9.94E-03 |      4.74 | 
|         2 |        74 |  2.53E-01 |  0.891159 |  0.916901 |     14.66 |     13.36 |  1.204976 |  0.276400 |  9.93E-03 |      4.88 | 
|         2 |       148 |  2.79E-01 |  0.881961 |  0.916901 |     14.55 |     13.42 |  1.745718 |  0.856446 |  9.92E-03 |      5.35 | 
|         2 |       222 |  2.54E-01 |  0.852517 |  0.916901 |     14.50 |     13.50 |  0.632361 |  0.815012 |  9.91E-03 |      5.82 | 
|         2 |       296 |  2.36E-01 |  0.869868 |  0.916901 |     14.48 |     13.51 |  0.207340 |  0.171638 |  9.90E-03 |      6.29 | 
|         2 |       370 |  2.46E-01 |  0.883838 |  0.916901 |     14.31 |     13.48 |  1.505110 |  0.621519 |  9.88E-03 |      6.75 | 
|         2 |       444 |  2.71E-01 |  0.911446 |  0.916901 |     14.14 |     13.32 |  1.986128 |  0.725078 |  9.87E-03 |      7.18 | 
|         2 |       518 |  2.67E-01 |  0.890985 |  0.916901 |     13.92 |     13.11 |  3.088207 |  2.113557 |  9.85E-03 |      7.57 | 
|         2 |       592 |  2.68E-01 |  0.911268 |  0.916901 |     13.73 |     12.95 |  0.470235 |  0.198288 |  9.84E-03 |      7.97 | 
|         2 |       666 |  2.59E-01 |  0.899329 |  0.916901 |     13.55 |     12.80 |  0.237896 |  0.118156 |  9.82E-03 |      8.36 | 
|         2 |       740 |  2.51E-01 |  0.906511 |  0.916901 |     13.44 |     12.69 |  0.534684 |  0.480207 |  9.80E-03 |      8.76 | 
|         2 |       814 |  2.46E-01 |  0.901449 |  0.916901 |     13.35 |     12.58 |  1.665136 |  1.011577 |  9.78E-03 |      9.15 | 
|         2 |       823 |  2.46E-01 |  0.866103 |  0.916901 |     13.34 |     12.57 |  1.889881 |  1.385777 |  9.78E-03 |      9.45 | 
