*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Thu Mar  7 16:27:26 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |        74 |  1.02E+00 |  0.885897 |  0.885897 |      9.85 |     10.01 |  0.094215 |  0.436018 |  1.00E-02 |      0.11 | 
|         1 |       148 |  1.00E+00 |  0.880342 |  0.885897 |     10.10 |     10.16 |  0.400938 |  0.326212 |  1.00E-02 |      0.47 | 
|         1 |       222 |  8.52E-01 |  0.907076 |  0.907076 |     10.96 |     10.80 |  0.495486 |  0.601736 |  1.00E-02 |      0.85 | 
|         1 |       296 |  7.02E-01 |  0.831329 |  0.907076 |     11.96 |     11.55 |  0.351388 |  0.280301 |  9.99E-03 |      1.28 | 
|         1 |       370 |  5.94E-01 |  0.882184 |  0.907076 |     12.57 |     11.89 |  0.191142 |  0.206900 |  9.99E-03 |      1.73 | 
|         1 |       444 |  5.22E-01 |  0.847659 |  0.907076 |     12.98 |     12.08 |  0.274556 |  0.127537 |  9.98E-03 |      2.17 | 
|         1 |       518 |  4.69E-01 |  0.833862 |  0.907076 |     13.26 |     12.23 |  0.117999 |  0.127048 |  9.98E-03 |      2.61 | 
|         1 |       592 |  4.28E-01 |  0.905933 |  0.907076 |     13.48 |     12.37 |  0.338781 |  0.104412 |  9.97E-03 |      3.06 | 
|         1 |       666 |  3.96E-01 |  0.872793 |  0.907076 |     13.65 |     12.52 |  0.521985 |  0.344810 |  9.96E-03 |      3.50 | 
|         1 |       740 |  3.71E-01 |  0.842217 |  0.907076 |     13.78 |     12.59 |  1.089568 |  0.172077 |  9.96E-03 |      3.95 | 
|         1 |       814 |  3.49E-01 |  0.868497 |  0.907076 |     13.89 |     12.65 |  1.232056 |  0.430618 |  9.95E-03 |      4.39 | 
|         1 |       823 |  3.47E-01 |  0.900653 |  0.907076 |     13.91 |     12.66 |  0.314514 |  0.238472 |  9.94E-03 |      4.73 | 
|         2 |        74 |  1.22E-01 |  0.908112 |  0.908112 |     15.31 |     13.96 |  0.291765 |  0.260867 |  9.93E-03 |      4.87 | 
|         2 |       148 |  9.94E-02 |  0.900542 |  0.908112 |     15.25 |     13.91 |  0.433508 |  0.161656 |  9.92E-03 |      5.31 | 
|         2 |       222 |  9.26E-02 |  0.881588 |  0.908112 |     15.05 |     13.75 |  0.265690 |  0.136533 |  9.91E-03 |      5.76 | 
|         2 |       296 |  1.08E-01 |  0.882501 |  0.908112 |     14.81 |     13.61 |  0.670761 |  0.621597 |  9.90E-03 |      6.19 | 
