*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Fri Feb 16 18:53:43 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |        37 |  9.37E-01 |  0.938594 |  0.938594 |      6.00 |      5.00 |  0.067102 |  0.237776 |  1.00E-02 |      0.09 | 
|         1 |        74 |  9.11E-01 |  0.927816 |  0.938594 |      6.00 |      5.00 |  0.180482 |  0.406143 |  1.00E-02 |      0.27 | 
|         1 |       111 |  7.55E-01 |  0.929809 |  0.938594 |      6.00 |      5.00 |  0.595747 |  0.327758 |  1.00E-02 |      0.45 | 
|         1 |       148 |  6.27E-01 |  0.933474 |  0.938594 |      6.00 |      5.00 |  0.283381 |  0.255120 |  9.99E-03 |      0.62 | 
|         1 |       185 |  5.49E-01 |  0.918268 |  0.938594 |      6.00 |      5.00 |  0.387023 |  0.124552 |  9.99E-03 |      0.80 | 
|         1 |       222 |  4.90E-01 |  0.932286 |  0.938594 |      6.00 |      5.00 |  1.047102 |  0.193368 |  9.98E-03 |      0.98 | 
|         1 |       259 |  4.50E-01 |  0.913084 |  0.938594 |      6.00 |      5.00 |  0.141048 |  0.101979 |  9.98E-03 |      1.18 | 
|         1 |       296 |  4.14E-01 |  0.913533 |  0.938594 |      6.00 |      5.00 |  0.232849 |  0.211662 |  9.97E-03 |      1.37 | 
|         1 |       333 |  3.85E-01 |  0.905111 |  0.938594 |      6.00 |      5.00 |  0.112493 |  0.147867 |  9.96E-03 |      1.57 | 
|         1 |       370 |  3.60E-01 |  0.922564 |  0.938594 |      6.00 |      5.00 |  0.218763 |  0.141124 |  9.95E-03 |      1.76 | 
|         1 |       407 |  3.40E-01 |  0.926539 |  0.938594 |      6.00 |      5.00 |  0.846069 |  0.277062 |  9.94E-03 |      1.96 | 
|         2 |        37 |  1.11E-01 |  0.932901 |  0.938594 |      6.00 |      5.00 |  0.237877 |  0.179263 |  9.93E-03 |      2.03 | 
|         2 |        74 |  9.69E-02 |  0.938312 |  0.938594 |      6.00 |      5.00 |  0.261561 |  0.165850 |  9.92E-03 |      2.21 | 
|         2 |       111 |  8.47E-02 |  0.935300 |  0.938594 |      6.00 |      5.00 |  0.250110 |  0.136295 |  9.91E-03 |      2.40 | 
|         2 |       148 |  7.86E-02 |  0.941036 |  0.941036 |      6.00 |      5.00 |  0.164500 |  0.098786 |  9.90E-03 |      2.59 | 
|         2 |       185 |  7.30E-02 |  0.940741 |  0.941036 |      6.00 |      5.00 |  0.159688 |  0.098364 |  9.88E-03 |      2.77 | 
|         2 |       222 |  6.97E-02 |  0.935761 |  0.941036 |      6.00 |      5.00 |  0.247594 |  0.109904 |  9.87E-03 |      2.97 | 
|         2 |       259 |  6.64E-02 |  0.932094 |  0.941036 |      6.00 |      5.00 |  1.106557 |  0.854482 |  9.85E-03 |      3.16 | 
|         2 |       296 |  6.24E-02 |  0.932257 |  0.941036 |      6.00 |      5.00 |  0.118703 |  0.048261 |  9.84E-03 |      3.35 | 
|         2 |       333 |  6.01E-02 |  0.932436 |  0.941036 |      6.00 |      5.00 |  0.587401 |  0.289481 |  9.82E-03 |      3.54 | 
|         2 |       370 |  6.52E-02 |  0.950898 |  0.950898 |      6.00 |      5.00 |  0.140775 |  0.077775 |  9.80E-03 |      3.73 | 
|         2 |       407 |  6.42E-02 |  0.946276 |  0.950898 |      6.00 |      5.00 |  0.559410 |  0.264894 |  9.78E-03 |      3.92 | 
|         3 |        37 |  3.92E-02 |  0.943353 |  0.950898 |      6.00 |      5.00 |  0.195721 |  0.066794 |  9.76E-03 |      3.98 | 
|         3 |        74 |  3.85E-02 |  0.934594 |  0.950898 |      6.00 |      5.00 |  0.262310 |  0.086740 |  9.74E-03 |      4.18 | 
|         3 |       111 |  4.55E-02 |  0.933244 |  0.950898 |      6.00 |      5.00 |  0.082372 |  0.045152 |  9.72E-03 |      4.37 | 
|         3 |       148 |  4.34E-02 |  0.931763 |  0.950898 |      6.00 |      5.00 |  0.524906 |  0.282158 |  9.69E-03 |      4.57 | 
|         3 |       185 |  4.35E-02 |  0.915589 |  0.950898 |      6.00 |      5.00 |  0.242423 |  0.129499 |  9.67E-03 |      4.77 | 
|         3 |       222 |  4.08E-02 |  0.921770 |  0.950898 |      6.00 |      5.00 |  0.470696 |  0.098768 |  9.65E-03 |      4.96 | 
|         3 |       259 |  4.11E-02 |  0.932344 |  0.950898 |      6.00 |      5.00 |  0.232377 |  0.135297 |  9.62E-03 |      5.16 | 
|         3 |       296 |  4.01E-02 |  0.925752 |  0.950898 |      6.00 |      5.00 |  0.276897 |  0.083069 |  9.59E-03 |      5.36 | 
|         3 |       333 |  3.93E-02 |  0.921800 |  0.950898 |      6.00 |      5.00 |  0.404721 |  0.116925 |  9.57E-03 |      5.56 | 
|         3 |       370 |  3.90E-02 |  0.918692 |  0.950898 |      6.00 |      5.00 |  0.121003 |  0.088933 |  9.54E-03 |      5.76 | 
|         3 |       407 |  3.81E-02 |  0.918933 |  0.950898 |      6.00 |      5.00 |  0.108880 |  0.053658 |  9.51E-03 |      5.96 | 
|         4 |        37 |  3.11E-02 |  0.918526 |  0.950898 |      6.00 |      5.00 |  0.225550 |  0.100303 |  9.48E-03 |      6.03 | 
|         4 |        74 |  3.08E-02 |  0.922297 |  0.950898 |      6.00 |      5.00 |  0.173483 |  0.100338 |  9.45E-03 |      6.22 | 
|         4 |       111 |  3.09E-02 |  0.897843 |  0.950898 |      6.00 |      5.00 |  0.242022 |  0.162933 |  9.42E-03 |      6.40 | 
