*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Thu Mar  7 16:24:05 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |        74 |  9.83E-01 |  0.886517 |  0.886517 |      9.95 |     10.04 |  0.083520 |  0.312446 |  1.00E-02 |      0.12 | 
|         1 |       148 |  1.02E+00 |  0.884874 |  0.886517 |     10.11 |     10.16 |  0.046306 |  0.229861 |  1.00E-02 |      0.48 | 
|         1 |       222 |  9.51E-01 |  0.907239 |  0.907239 |     10.88 |     10.84 |  0.204273 |  0.251063 |  1.00E-02 |      0.85 | 
|         1 |       296 |  8.40E-01 |  0.905908 |  0.907239 |     11.52 |     11.19 |  0.632291 |  0.502549 |  9.99E-03 |      1.26 | 
|         1 |       370 |  7.16E-01 |  0.860515 |  0.907239 |     11.80 |     11.39 |  0.281623 |  0.185001 |  9.99E-03 |      1.67 | 
|         1 |       444 |  6.22E-01 |  0.859386 |  0.907239 |     12.00 |     11.46 |  0.211511 |  0.143975 |  9.98E-03 |      2.08 | 
|         1 |       518 |  5.57E-01 |  0.872988 |  0.907239 |     12.14 |     11.52 |  1.175866 |  0.471765 |  9.98E-03 |      2.49 | 
|         1 |       592 |  5.05E-01 |  0.891863 |  0.907239 |     12.26 |     11.58 |  0.654920 |  0.214007 |  9.97E-03 |      2.90 | 
|         1 |       666 |  4.64E-01 |  0.838198 |  0.907239 |     12.35 |     11.60 |  0.251230 |  0.208569 |  9.96E-03 |      3.31 | 
|         1 |       740 |  4.32E-01 |  0.869818 |  0.907239 |     12.43 |     11.64 |  0.202183 |  0.135121 |  9.96E-03 |      3.74 | 
|         1 |       814 |  4.05E-01 |  0.866287 |  0.907239 |     12.48 |     11.67 |  0.388675 |  0.373474 |  9.95E-03 |      4.15 | 
|         1 |       823 |  4.03E-01 |  0.806338 |  0.907239 |     12.49 |     11.68 |  0.770365 |  0.507979 |  9.94E-03 |      4.48 | 
