*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Fri Feb 16 18:54:25 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |        37 |  1.09E+00 |  0.931606 |  0.931606 |      6.00 |      5.00 |  0.316706 |  0.272610 |  1.00E-02 |      0.07 | 
|         1 |        74 |  8.92E-01 |  0.945861 |  0.945861 |      6.00 |      5.00 |  0.138375 |  0.212790 |  1.00E-02 |      0.26 | 
|         1 |       111 |  7.78E-01 |  0.948634 |  0.948634 |      6.00 |      5.00 |  0.201646 |  0.208116 |  1.00E-02 |      0.45 | 
|         1 |       148 |  7.00E-01 |  0.946489 |  0.948634 |      6.00 |      5.00 |  0.293618 |  0.174283 |  9.99E-03 |      0.64 | 
|         1 |       185 |  6.07E-01 |  0.918182 |  0.948634 |      6.00 |      5.00 |  0.438039 |  0.165375 |  9.99E-03 |      0.83 | 
|         1 |       222 |  5.27E-01 |  0.942605 |  0.948634 |      6.00 |      5.00 |  2.023880 |  1.666751 |  9.98E-03 |      1.02 | 
|         1 |       259 |  4.63E-01 |  0.938030 |  0.948634 |      6.00 |      5.00 |  0.165410 |  0.114368 |  9.98E-03 |      1.20 | 
|         1 |       296 |  4.12E-01 |  0.944575 |  0.948634 |      6.00 |      5.00 |  0.811247 |  0.091867 |  9.97E-03 |      1.38 | 
|         1 |       333 |  3.75E-01 |  0.931212 |  0.948634 |      6.00 |      5.00 |  0.125745 |  0.095724 |  9.96E-03 |      1.57 | 
|         1 |       370 |  3.43E-01 |  0.940596 |  0.948634 |      6.00 |      5.00 |  0.410758 |  0.067167 |  9.95E-03 |      1.76 | 
|         1 |       407 |  3.16E-01 |  0.930317 |  0.948634 |      6.00 |      5.00 |  0.222734 |  0.111890 |  9.94E-03 |      1.96 | 
|         2 |        37 |  6.08E-02 |  0.931399 |  0.948634 |      6.00 |      5.00 |  0.597579 |  0.211474 |  9.93E-03 |      2.03 | 
|         2 |        74 |  5.75E-02 |  0.936866 |  0.948634 |      6.00 |      5.00 |  0.201244 |  0.121596 |  9.92E-03 |      2.21 | 
|         2 |       111 |  5.03E-02 |  0.932398 |  0.948634 |      6.00 |      5.00 |  0.293626 |  0.145351 |  9.91E-03 |      2.39 | 
|         2 |       148 |  4.82E-02 |  0.936380 |  0.948634 |      6.00 |      5.00 |  0.522786 |  0.178343 |  9.90E-03 |      2.57 | 
|         2 |       185 |  4.60E-02 |  0.938214 |  0.948634 |      6.00 |      5.00 |  0.455421 |  0.183630 |  9.88E-03 |      2.75 | 
|         2 |       222 |  4.40E-02 |  0.931094 |  0.948634 |      6.00 |      5.00 |  0.458656 |  0.249040 |  9.87E-03 |      2.94 | 
|         2 |       259 |  4.36E-02 |  0.931085 |  0.948634 |      6.00 |      5.00 |  0.159333 |  0.137483 |  9.85E-03 |      3.12 | 
|         2 |       296 |  4.22E-02 |  0.923246 |  0.948634 |      6.00 |      5.00 |  0.395356 |  0.189469 |  9.84E-03 |      3.31 | 
|         2 |       333 |  4.17E-02 |  0.937568 |  0.948634 |      6.00 |      5.00 |  0.227889 |  0.153779 |  9.82E-03 |      3.50 | 
|         2 |       370 |  4.05E-02 |  0.926249 |  0.948634 |      6.00 |      5.00 |  0.088436 |  0.055351 |  9.80E-03 |      3.68 | 
|         2 |       407 |  3.98E-02 |  0.928245 |  0.948634 |      6.00 |      5.00 |  0.081223 |  0.062133 |  9.78E-03 |      3.87 | 
|         3 |        37 |  3.53E-02 |  0.840517 |  0.948634 |      6.00 |      5.00 |  1.586046 |  0.876683 |  9.76E-03 |      3.93 | 
|         3 |        74 |  3.43E-02 |  0.928991 |  0.948634 |      6.00 |      5.00 |  0.471231 |  0.223488 |  9.74E-03 |      4.12 | 
|         3 |       111 |  3.50E-02 |  0.925137 |  0.948634 |      6.00 |      5.00 |  0.393280 |  0.231824 |  9.72E-03 |      4.31 | 
