*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Thu Mar  7 16:47:55 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |        74 |  7.99E-01 |  0.901499 |  0.901499 |      6.00 |      5.00 |  0.914642 |  0.358410 |  1.00E-02 |      0.07 | 
|         1 |       148 |  6.48E-01 |  0.902718 |  0.902718 |      6.00 |      5.00 |  0.225177 |  0.149864 |  1.00E-02 |      0.22 | 
|         1 |       222 |  5.18E-01 |  0.893918 |  0.902718 |      6.00 |      5.00 |  0.438031 |  0.186516 |  1.00E-02 |      0.36 | 
|         1 |       296 |  4.22E-01 |  0.885282 |  0.902718 |      6.00 |      5.00 |  0.679112 |  0.195224 |  9.99E-03 |      0.51 | 
|         1 |       370 |  3.52E-01 |  0.893440 |  0.902718 |      6.00 |      5.00 |  0.314825 |  0.207114 |  9.99E-03 |      0.66 | 
|         1 |       444 |  3.03E-01 |  0.890291 |  0.902718 |      6.00 |      5.00 |  0.110059 |  0.054639 |  9.98E-03 |      0.81 | 
|         1 |       518 |  2.67E-01 |  0.895395 |  0.902718 |      6.00 |      5.00 |  0.820292 |  0.377610 |  9.98E-03 |      0.95 | 
|         1 |       592 |  2.41E-01 |  0.875316 |  0.902718 |      6.00 |      5.00 |  0.252339 |  0.145488 |  9.97E-03 |      1.10 | 
|         1 |       666 |  2.18E-01 |  0.897250 |  0.902718 |      6.00 |      5.00 |  0.162784 |  0.110236 |  9.96E-03 |      1.25 | 
|         1 |       740 |  2.03E-01 |  0.912395 |  0.912395 |      6.00 |      5.00 |  0.386468 |  0.317856 |  9.96E-03 |      1.40 | 
|         1 |       814 |  2.08E-01 |  0.895176 |  0.912395 |      6.00 |      5.00 |  9.025167 |  1.838164 |  9.95E-03 |      1.54 | 
|         1 |       823 |  2.11E-01 |  0.901933 |  0.912395 |      6.00 |      5.00 |  0.237453 |  0.234138 |  9.94E-03 |      1.65 | 
|         2 |        74 |  2.73E-01 |  0.901863 |  0.912395 |      6.00 |      5.00 |  1.037253 |  0.171380 |  9.93E-03 |      1.70 | 
|         2 |       148 |  2.81E-01 |  0.882948 |  0.912395 |      6.00 |      5.00 |  0.522558 |  0.246161 |  9.92E-03 |      1.85 | 
|         2 |       222 |  2.42E-01 |  0.875493 |  0.912395 |      6.00 |      5.00 |  1.317348 |  0.211328 |  9.91E-03 |      2.00 | 
|         2 |       296 |  2.53E-01 |  0.868289 |  0.912395 |      6.00 |      5.00 |  0.784255 |  0.174270 |  9.90E-03 |      2.14 | 
|         2 |       370 |  2.46E-01 |  0.889359 |  0.912395 |      6.00 |      5.00 |  0.259451 |  0.098526 |  9.88E-03 |      2.29 | 
|         2 |       444 |  2.50E-01 |  0.909025 |  0.912395 |      6.00 |      5.00 |  0.798849 |  0.316936 |  9.87E-03 |      2.44 | 
|         2 |       518 |  2.41E-01 |  0.899539 |  0.912395 |      6.00 |      5.00 |  0.509790 |  0.310876 |  9.85E-03 |      2.59 | 
|         2 |       592 |  2.30E-01 |  0.891359 |  0.912395 |      6.00 |      5.00 |  0.225533 |  0.148575 |  9.84E-03 |      2.73 | 
|         2 |       666 |  2.35E-01 |  0.904215 |  0.912395 |      6.00 |      5.00 |  0.481530 |  0.292457 |  9.82E-03 |      2.88 | 
|         2 |       740 |  2.36E-01 |  0.875178 |  0.912395 |      6.00 |      5.00 |  1.425607 |  0.357362 |  9.80E-03 |      3.03 | 
|         2 |       814 |  2.32E-01 |  0.880170 |  0.912395 |      6.00 |      5.00 |  0.490243 |  0.152868 |  9.78E-03 |      3.17 | 
|         2 |       823 |  2.31E-01 |  0.885188 |  0.912395 |      6.00 |      5.00 |  0.602844 |  0.194715 |  9.78E-03 |      3.28 | 
|         3 |        74 |  2.38E-01 |  0.907401 |  0.912395 |      6.00 |      5.00 |  2.056362 |  0.615871 |  9.76E-03 |      3.34 | 
|         3 |       148 |  2.32E-01 |  0.905330 |  0.912395 |      6.00 |      5.00 |  0.685151 |  0.238327 |  9.74E-03 |      3.48 | 
|         3 |       222 |  2.04E-01 |  0.885507 |  0.912395 |      6.00 |      5.00 |  7.865106 |  2.323277 |  9.72E-03 |      3.63 | 
|         3 |       296 |  1.83E-01 |  0.891184 |  0.912395 |      6.00 |      5.00 |  0.972397 |  0.325895 |  9.69E-03 |      3.78 | 
|         3 |       370 |  2.39E-01 |  0.905891 |  0.912395 |      6.00 |      5.00 |  1.244315 |  0.271928 |  9.67E-03 |      3.92 | 
|         3 |       444 |  2.53E-01 |  0.907923 |  0.912395 |      6.00 |      5.00 |  0.967952 |  0.476487 |  9.65E-03 |      4.07 | 
|         3 |       518 |  2.58E-01 |  0.882230 |  0.912395 |      6.00 |      5.00 |  1.280273 |  0.354319 |  9.62E-03 |      4.22 | 
|         3 |       592 |  2.46E-01 |  0.883958 |  0.912395 |      6.00 |      5.00 |  0.459949 |  0.178878 |  9.60E-03 |      4.37 | 
|         3 |       666 |  2.52E-01 |  0.907842 |  0.912395 |      6.00 |      5.00 |  6.901977 |  0.252061 |  9.57E-03 |      4.51 | 
|         3 |       740 |  2.51E-01 |  0.896724 |  0.912395 |      6.00 |      5.00 |  1.737379 |  0.246427 |  9.54E-03 |      4.66 | 
|         3 |       814 |  2.47E-01 |  0.880848 |  0.912395 |      6.00 |      5.00 |  0.960301 |  0.236900 |  9.51E-03 |      4.81 | 
|         3 |       823 |  2.47E-01 |  0.830769 |  0.912395 |      6.00 |      5.00 | 11.406703 |  1.652668 |  9.51E-03 |      4.91 | 
